,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 10:50:16.711535,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:17.964283,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:19.181872,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:20.360795,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:21.535030,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:22.694340,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:23.824702,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:24.995996,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:26.213425,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:27.441153,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:28.652544,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:29.779590,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:30.915860,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:32.131657,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:33.341369,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:34.521001,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:35.665402,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:36.844081,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:38.049762,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:39.244217,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:40.416500,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:41.568076,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:42.696177,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:43.883333,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:45.083365,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:46.262424,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:47.428438,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:48.594344,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:49.781898,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:50.997272,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:52.196881,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:53.353399,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:54.510078,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:55.689928,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:56.895584,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:58.111490,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:50:59.269123,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:00.408469,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:01.597222,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:02.763221,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:03.950372,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:05.152638,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:06.296595,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:07.467813,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:08.605395,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:09.769267,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:11.031404,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:12.262224,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:13.490272,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:14.621511,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:15.765687,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:16.957814,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:18.123119,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:19.252286,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:20.423311,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:21.703892,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:22.964961,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:24.159026,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:25.332296,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:26.443645,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:27.562901,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:28.738467,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:29.937039,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:31.125392,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:32.302012,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:33.479984,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:34.735840,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:35.950680,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:37.135943,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:38.278872,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:39.399841,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:40.639225,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:41.849858,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:43.064963,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:44.249098,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:45.420294,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:51:46.561999,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
