,Goldstar Shaggy,Sinha Man,Barber Cubed,Mighty Mccook,Alhambra,Impressive Sonic,Diamond Georgio,Cupids Day
05-01-2023 16:41:36.337838,"(3.3, 5.0, 4.865)","(4.0, 11.5, 11.094444444444445)","(7.5, 12.0, 9.546666666666667)","(8.0, 13.5, 10.568571428571428)","(4.6, 9.2, 8.433333333333334)","(26.0, 130.0, 107.39130434782608)","(4.4, 8.2, 6.405555555555555)","(41.0, 170.0, 160.71428571428572)"
05-01-2023 16:41:37.526042,"(3.3, 4.9, 4.275)","(4.0, 11.5, 11.094444444444445)","(7.5, 12.0, 9.546666666666667)","(8.0, 13.5, 10.568571428571428)","(4.6, 9.2, 8.433333333333334)","(26.0, 130.0, 107.39130434782608)","(4.4, 8.2, 6.405555555555555)","(41.0, 170.0, 160.71428571428572)"
05-01-2023 16:41:38.698325,"(3.3, 4.9, 4.498214285714286)","(4.0, 11.5, 10.845454545454544)","(7.5, 12.0, 7.86)","(8.0, 13.5, 9.352173913043478)","(4.6, 9.2, 8.075)","(26.0, 130.0, 56.42857142857143)","(4.4, 8.2, 6.966666666666667)","(41.0, 170.0, 138.0)"
05-01-2023 16:41:39.802804,"(3.3, 4.9, 4.498214285714286)","(4.0, 11.5, 9.133333333333333)","(7.5, 12.0, 8.04)","(8.0, 13.5, 9.352173913043478)","(4.6, 9.2, 8.075)","(26.0, 130.0, 56.42857142857143)","(4.4, 8.0, 6.966666666666667)","(41.0, 170.0, 138.0)"
05-01-2023 16:41:40.884846,"(3.3, 4.8, 4.430357142857143)","(4.0, 11.0, 9.511111111111111)","(7.5, 11.5, 9.55)","(8.0, 13.0, 10.7)","(4.6, 9.0, 5.99)","(26.0, 120.0, 74.0)","(4.4, 8.0, 6.45)","(41.0, 170.0, 96.85714285714286)"
05-01-2023 16:41:41.909976,"(3.3, 4.8, 4.430357142857143)","(4.0, 11.0, 9.511111111111111)","(7.5, 11.5, 9.55)","(8.0, 13.0, 10.7)","(4.6, 9.0, 5.99)","(26.0, 120.0, 74.0)","(4.4, 8.0, 6.45)","(41.0, 170.0, 96.85714285714286)"
05-01-2023 16:41:43.070941,"(3.3, 4.8, 4.430357142857143)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 11.75)","(4.6, 9.0, 6.066666666666666)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 139.88235294117646)"
05-01-2023 16:41:44.220191,"(3.3, 4.8, 4.430357142857143)","(4.0, 11.5, 9.563636363636363)","(7.5, 11.5, 10.475)","(8.0, 13.0, 11.75)","(4.6, 9.0, 7.4)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:45.397695,"(3.3, 4.8, 4.386)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 10.8125)","(4.6, 8.8, 7.4)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:46.661014,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 10.8125)","(4.6, 8.8, 7.4)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:47.777221,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 10.8125)","(4.6, 8.8, 7.266666666666666)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:48.936995,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 10.8125)","(4.6, 8.6, 7.4363636363636365)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:50.166427,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 10.475)","(8.0, 13.0, 10.8125)","(4.6, 9.0, 6.65)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:51.316745,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 10.711111111111112)","(7.5, 11.5, 8.780000000000001)","(8.0, 13.0, 10.8125)","(4.6, 8.6, 7.3)","(26.0, 120.0, 92.39999999999999)","(4.4, 8.0, 6.45)","(41.0, 170.0, 161.46666666666667)"
05-01-2023 16:41:52.506254,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 11.05625)","(7.5, 12.0, 9.125)","(8.0, 13.0, 10.8125)","(4.6, 8.6, 7.3)","(26.0, 120.0, 85.875)","(4.4, 8.0, 6.45)","(41.0, 170.0, 139.1764705882353)"
05-01-2023 16:41:53.756144,"(3.3, 4.7, 4.583333333333334)","(4.0, 11.5, 11.05625)","(7.5, 11.5, 9.088235294117647)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.6, 7.091666666666667)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.45)","(41.0, 160.0, 124.60000000000001)"
05-01-2023 16:41:54.947643,"(3.3, 4.6, 4.0375)","(4.0, 11.5, 11.05625)","(7.5, 11.5, 9.088235294117647)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.8, 7.091666666666667)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.45)","(41.0, 160.0, 124.60000000000001)"
05-01-2023 16:41:56.168870,"(3.3, 4.6, 4.0375)","(4.0, 11.5, 11.05625)","(7.5, 11.5, 9.088235294117647)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.4, 7.422222222222222)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.45)","(41.0, 160.0, 89.2)"
05-01-2023 16:41:57.325812,"(3.3, 4.6, 4.0375)","(4.0, 11.5, 11.05625)","(7.5, 11.5, 9.088235294117647)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.2, 7.422222222222222)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.45)","(41.0, 160.0, 84.0)"
05-01-2023 16:41:58.398482,"(3.3, 4.6, 4.0375)","(4.0, 11.5, 11.05625)","(7.5, 11.5, 9.088235294117647)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.2, 7.422222222222222)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.45)","(41.0, 160.0, 84.0)"
05-01-2023 16:41:59.641926,"(3.3, 4.6, 4.0375)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 9.92)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.2, 7.577777777777778)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 5.705882352941177)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:00.806631,"(3.3, 4.5, 4.385714285714286)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 9.92)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.4, 7.577777777777778)","(26.0, 120.0, 81.42857142857143)","(4.4, 8.0, 6.05)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:01.956751,"(3.3, 4.5, 4.385714285714286)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 9.92)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.4, 7.422222222222222)","(26.0, 120.0, 65.55555555555556)","(4.4, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:03.167314,"(3.3, 4.5, 4.385714285714286)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 8.959999999999999)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.2, 7.422222222222222)","(26.0, 110.0, 65.55555555555556)","(4.4, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:04.321786,"(3.3, 4.8, 4.1125)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 8.959999999999999)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.2, 7.266666666666667)","(26.0, 110.0, 65.55555555555556)","(4.4, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:05.456003,"(3.3, 4.8, 4.376923076923077)","(4.0, 11.5, 11.05625)","(7.5, 11.0, 9.8)","(8.0, 13.0, 8.799999999999999)","(4.6, 8.0, 7.266666666666667)","(26.0, 110.0, 65.55555555555556)","(4.4, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:06.619596,"(3.3, 4.7, 4.616666666666667)","(4.0, 11.5, 10.854545454545455)","(7.5, 11.0, 8.75)","(8.0, 13.0, 11.133333333333333)","(4.6, 8.0, 7.266666666666667)","(26.0, 110.0, 76.66666666666666)","(4.4, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:07.744140,"(3.3, 4.7, 4.616666666666667)","(4.0, 11.0, 8.525)","(7.5, 11.0, 8.75)","(8.0, 13.0, 9.422222222222222)","(4.6, 8.0, 7.111111111111111)","(26.0, 100.0, 75.71428571428572)","(4.6, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:08.921773,"(3.3, 4.7, 4.616666666666667)","(4.0, 11.0, 6.125)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 7.8, 7.18)","(26.0, 110.0, 95.88235294117648)","(4.6, 8.0, 6.142857142857142)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:10.128536,"(3.3, 4.8, 4.25)","(4.0, 11.0, 6.125)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 7.8, 7.18)","(26.0, 110.0, 51.5)","(4.6, 8.0, 6.741935483870968)","(41.0, 160.0, 84.0)"
05-01-2023 16:42:11.328713,"(3.3, 4.8, 4.25)","(4.0, 10.5, 5.722222222222222)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 7.8, 6.02)","(26.0, 110.0, 51.5)","(4.6, 8.0, 6.607142857142857)","(41.0, 160.0, 124.0)"
05-01-2023 16:42:12.493744,"(3.3, 4.7, 4.616666666666667)","(4.0, 10.0, 5.722222222222222)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 8.0, 6.02)","(26.0, 110.0, 51.5)","(4.6, 8.0, 6.607142857142857)","(41.0, 160.0, 117.25)"
05-01-2023 16:42:13.577022,"(3.3, 4.7, 4.654545454545454)","(4.0, 10.0, 5.722222222222222)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 8.0, 6.02)","(26.0, 110.0, 51.5)","(4.6, 8.0, 6.607142857142857)","(41.0, 160.0, 117.25)"
05-01-2023 16:42:14.686118,"(3.3, 4.7, 4.654545454545454)","(4.0, 10.0, 8.625)","(7.5, 11.0, 8.75)","(8.0, 13.0, 10.072727272727272)","(4.6, 8.0, 6.02)","(26.0, 110.0, 51.5)","(4.6, 7.6, 7.11764705882353)","(41.0, 160.0, 117.25)"
05-01-2023 16:42:15.786756,"(3.3, 4.8, 4.421875)","(4.0, 10.0, 8.166666666666668)","(7.5, 11.0, 8.230769230769232)","(8.0, 13.0, 11.466666666666667)","(4.6, 7.8, 7.18)","(26.0, 110.0, 51.5)","(4.6, 7.4, 7.11764705882353)","(41.0, 160.0, 117.25)"
05-01-2023 16:42:16.968392,"(3.3, 4.6, 4.309677419354839)","(4.0, 10.0, 8.166666666666668)","(7.5, 11.0, 8.230769230769232)","(8.0, 13.0, 11.68)","(4.6, 7.4, 6.86)","(26.0, 110.0, 87.19999999999999)","(4.6, 7.4, 7.11764705882353)","(41.0, 160.0, 104.0)"
05-01-2023 16:42:18.334187,"(3.3, 4.6, 4.309677419354839)","(4.0, 10.0, 8.166666666666668)","(7.5, 11.0, 8.490909090909092)","(8.0, 13.0, 10.430769230769231)","(4.6, 7.4, 6.357142857142857)","(26.0, 110.0, 95.0909090909091)","(4.6, 7.4, 6.25)","(41.0, 160.0, 104.0)"
05-01-2023 16:42:19.628742,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.0, 8.758064516129032)","(7.5, 9.4, 8.490909090909092)","(8.0, 12.0, 10.430769230769231)","(4.6, 7.6, 6.357142857142857)","(26.0, 130.0, 95.0909090909091)","(4.6, 7.4, 6.48)","(41.0, 160.0, 126.39999999999999)"
05-01-2023 16:42:20.877571,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.0, 8.758064516129032)","(7.5, 9.4, 8.490909090909092)","(8.0, 12.0, 10.0875)","(4.6, 7.6, 7.014285714285714)","(26.0, 130.0, 95.0909090909091)","(4.6, 7.4, 6.48)","(41.0, 160.0, 126.39999999999999)"
05-01-2023 16:42:22.081268,"(3.3, 4.6, 4.309677419354839)","(4.0, 9.8, 9.211111111111112)","(7.5, 9.4, 7.9714285714285715)","(8.0, 12.0, 10.823076923076922)","(4.6, 7.4, 7.014285714285714)","(26.0, 130.0, 95.0909090909091)","(4.6, 7.4, 6.48)","(41.0, 160.0, 126.39999999999999)"
05-01-2023 16:42:23.340116,"(3.3, 4.6, 4.309677419354839)","(4.0, 9.8, 9.211111111111112)","(7.5, 9.4, 8.036363636363637)","(8.0, 12.0, 9.120000000000001)","(4.6, 7.4, 6.172727272727273)","(26.0, 130.0, 95.0909090909091)","(4.6, 7.4, 6.48)","(41.0, 160.0, 126.39999999999999)"
05-01-2023 16:42:24.703547,"(3.3, 4.5, 4.463636363636364)","(4.0, 9.8, 9.211111111111112)","(7.5, 9.4, 8.036363636363637)","(8.0, 12.0, 9.120000000000001)","(4.6, 7.4, 6.693333333333333)","(26.0, 130.0, 108.66666666666666)","(4.6, 7.4, 6.866666666666667)","(41.0, 160.0, 137.25)"
05-01-2023 16:42:25.971573,"(3.3, 4.5, 4.463636363636364)","(4.0, 9.8, 9.642857142857142)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.0, 6.73125)","(26.0, 130.0, 109.25)","(4.6, 7.4, 6.2727272727272725)","(41.0, 150.0, 137.25)"
05-01-2023 16:42:27.136001,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.5, 9.642857142857142)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.2, 6.73125)","(26.0, 120.0, 109.25)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 137.25)"
05-01-2023 16:42:28.297990,"(3.3, 4.6, 4.309677419354839)","(4.0, 10.5, 9.14516129032258)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.2, 6.195)","(26.0, 120.0, 113.38461538461539)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 144.33333333333334)"
05-01-2023 16:42:29.451491,"(3.3, 4.6, 4.309677419354839)","(4.0, 10.5, 9.14516129032258)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.0, 6.195)","(26.0, 120.0, 113.38461538461539)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 146.35714285714286)"
05-01-2023 16:42:30.695586,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.5, 6.894444444444444)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.0, 6.195)","(26.0, 120.0, 78.0)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 146.35714285714286)"
05-01-2023 16:42:31.909064,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.5, 5.507692307692308)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.0, 5.99375)","(26.0, 120.0, 78.0)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 146.35714285714286)"
05-01-2023 16:42:33.129406,"(3.3, 4.5, 4.463636363636364)","(4.0, 10.5, 6.214285714285714)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.56)","(4.6, 7.0, 6.418181818181818)","(26.0, 120.0, 78.0)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 146.35714285714286)"
05-01-2023 16:42:34.383902,"(3.3, 4.6, 4.242857142857143)","(4.0, 10.0, 6.266666666666667)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.4)","(4.6, 6.8, 6.254545454545454)","(26.0, 120.0, 75.33333333333334)","(4.6, 7.0, 6.555555555555555)","(41.0, 150.0, 113.36842105263158)"
05-01-2023 16:42:35.543873,"(3.3, 4.5, 3.931578947368421)","(4.0, 9.4, 6.266666666666667)","(7.5, 9.4, 7.8375)","(8.0, 12.0, 10.476190476190476)","(4.6, 6.6, 6.346666666666666)","(26.0, 95.0, 42.94117647058823)","(4.6, 7.0, 6.666666666666666)","(41.0, 140.0, 96.6)"
05-01-2023 16:42:36.909256,"(3.3, 3.95, 3.790909090909091)","(4.0, 9.4, 7.050000000000001)","(7.5, 9.4, 9.059154929577463)","(8.0, 12.0, 10.870588235294118)","(4.6, 6.6, 6.346666666666666)","(26.0, 95.0, 42.94117647058823)","(4.6, 7.0, 6.666666666666666)","(41.0, 120.0, 95.41463414634146)"
05-01-2023 16:42:38.286646,"(3.3, 3.95, 3.7750000000000004)","(4.0, 9.4, 5.457142857142857)","(7.5, 9.2, 9.035616438356163)","(8.0, 12.0, 10.870588235294118)","(4.6, 6.6, 6.173333333333334)","(26.0, 95.0, 42.94117647058823)","(4.6, 7.0, 6.666666666666666)","(41.0, 120.0, 95.41463414634146)"
05-01-2023 16:42:39.631394,"(3.3, 3.95, 3.7750000000000004)","(4.2, 9.4, 5.457142857142857)","(7.5, 9.2, 8.986666666666666)","(8.0, 12.0, 10.870588235294118)","(4.6, 6.4, 6.116666666666667)","(26.0, 95.0, 68.66666666666666)","(4.6, 7.0, 6.666666666666666)","(41.0, 120.0, 95.41463414634146)"
05-01-2023 16:42:40.957989,"(3.3, 3.95, 3.723529411764706)","(4.2, 9.4, 5.457142857142857)","(7.5, 9.2, 8.986666666666666)","(8.0, 12.0, 9.428571428571429)","(4.6, 6.4, 6.116666666666667)","(26.0, 85.0, 68.66666666666666)","(4.6, 7.0, 6.666666666666666)","(41.0, 120.0, 95.41463414634146)"
05-01-2023 16:42:42.280310,"(3.3, 3.95, 3.723529411764706)","(4.2, 9.4, 5.542857142857144)","(7.5, 9.2, 8.986666666666666)","(8.0, 12.0, 10.2)","(4.6, 6.4, 5.300000000000001)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.6)","(41.0, 120.0, 95.41463414634146)"
05-01-2023 16:42:43.569897,"(3.3, 3.9, 3.825)","(4.2, 9.4, 5.542857142857144)","(7.5, 9.2, 8.776470588235293)","(8.0, 12.0, 10.2)","(4.6, 6.2, 5.300000000000001)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.6)","(41.0, 120.0, 93.47368421052632)"
05-01-2023 16:42:44.942181,"(3.3, 3.85, 3.725)","(4.2, 9.4, 5.542857142857144)","(7.5, 9.2, 8.776470588235293)","(8.0, 12.0, 10.2)","(4.6, 6.2, 5.6000000000000005)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.6)","(41.0, 120.0, 93.47368421052632)"
05-01-2023 16:42:46.268507,"(3.3, 3.85, 3.725)","(4.2, 9.4, 6.86875)","(7.5, 9.2, 8.776470588235293)","(8.0, 12.0, 10.2)","(4.6, 5.9, 5.6000000000000005)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 93.47368421052632)"
05-01-2023 16:42:47.605062,"(3.3, 3.85, 3.725)","(4.2, 9.4, 6.86875)","(7.5, 9.2, 8.776470588235293)","(8.0, 12.0, 10.2)","(4.6, 5.9, 5.214285714285714)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 73.33333333333334)"
05-01-2023 16:42:49.115342,"(3.3, 3.8, 3.75)","(4.2, 9.4, 7.842307692307692)","(7.5, 9.2, 8.776470588235293)","(8.0, 12.0, 10.2)","(4.6, 5.9, 5.214285714285714)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 73.33333333333334)"
05-01-2023 16:42:50.536065,"(3.3, 3.8, 3.75)","(4.2, 9.4, 7.842307692307692)","(7.5, 9.2, 8.610526315789473)","(8.0, 12.0, 10.2)","(4.6, 5.9, 5.525)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 73.33333333333334)"
05-01-2023 16:42:51.914734,"(3.3, 3.8, 3.725)","(4.2, 9.4, 5.881818181818182)","(7.5, 9.2, 8.610526315789473)","(8.5, 12.0, 11.4)","(4.8, 5.8, 5.525)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 73.33333333333334)"
05-01-2023 16:42:53.144829,"(3.3, 3.95, 3.725)","(4.2, 9.4, 5.881818181818182)","(7.5, 9.2, 8.610526315789473)","(8.5, 12.0, 11.4)","(4.8, 5.8, 4.966666666666667)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 88.38709677419355)"
05-01-2023 16:42:54.329847,"(3.3, 3.95, 3.725)","(4.2, 9.4, 5.881818181818182)","(7.5, 9.2, 8.610526315789473)","(8.5, 12.0, 11.4)","(4.8, 5.9, 5.123529411764706)","(26.0, 85.0, 78.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 94.21052631578948)"
05-01-2023 16:42:55.555844,"(3.3, 3.9, 3.8)","(4.2, 9.4, 5.8)","(7.5, 8.8, 8.69041095890411)","(8.5, 12.0, 11.4)","(4.8, 5.8, 5.088235294117647)","(26.0, 85.0, 73.25)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 94.21052631578948)"
05-01-2023 16:42:56.788532,"(3.3, 3.9, 3.8982758620689655)","(4.2, 9.4, 5.8)","(7.5, 8.8, 8.69041095890411)","(8.5, 12.0, 11.4)","(4.8, 5.8, 5.088235294117647)","(26.0, 85.0, 59.0)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:42:57.992532,"(3.3, 3.95, 3.925675675675676)","(4.2, 9.4, 5.8)","(7.5, 8.8, 8.3)","(8.5, 12.0, 11.4)","(4.8, 5.7, 5.2)","(26.0, 80.0, 43.55)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:42:59.296980,"(3.3, 3.95, 3.925675675675676)","(4.2, 9.4, 5.8)","(7.5, 8.8, 8.05)","(8.5, 12.0, 11.4)","(4.8, 5.7, 5.114285714285714)","(26.0, 75.0, 43.55)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:00.586564,"(3.3, 3.95, 3.9125)","(4.2, 9.4, 5.8)","(7.5, 8.8, 8.05)","(8.5, 12.0, 10.719999999999999)","(4.8, 5.8, 4.8999999999999995)","(26.0, 75.0, 42.36363636363636)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:01.823834,"(3.3, 3.9, 3.8333333333333335)","(4.2, 9.4, 7.876923076923077)","(7.5, 8.8, 8.05)","(8.5, 13.0, 11.35)","(4.8, 5.7, 4.74)","(26.0, 70.0, 42.17391304347826)","(4.6, 7.0, 6.714285714285714)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:03.064270,"(3.3, 3.9, 3.8333333333333335)","(4.2, 9.4, 8.3)","(7.5, 8.8, 7.728571428571429)","(8.5, 13.5, 13.52)","(4.8, 5.7, 5.433333333333333)","(26.0, 70.0, 42.17391304347826)","(4.6, 7.0, 6.66)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:04.351733,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.4, 8.3)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 13.03)","(4.8, 5.6, 5.35)","(26.0, 70.0, 58.25)","(4.6, 7.0, 6.66)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:05.643636,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 9.049999999999999)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 13.03)","(4.8, 5.5, 5.35)","(26.0, 65.0, 58.25)","(4.6, 7.0, 6.66)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:06.923238,"(3.3, 3.9, 3.8333333333333335)","(4.2, 9.2, 8.744444444444444)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 13.03)","(4.8, 5.5, 5.35)","(26.0, 65.0, 58.25)","(4.6, 7.0, 5.8)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:08.450099,"(3.3, 3.95, 3.7625)","(4.2, 9.2, 8.744444444444444)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 12.15)","(4.8, 5.5, 5.2)","(26.0, 65.0, 42.17391304347826)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:09.836858,"(3.3, 3.95, 3.7625)","(4.2, 9.2, 8.744444444444444)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 12.15)","(4.8, 5.4, 5.2)","(26.0, 70.0, 42.17391304347826)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:11.179931,"(3.3, 3.95, 3.7625)","(4.2, 9.2, 8.984210526315788)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 12.15)","(4.8, 5.4, 5.2)","(26.0, 70.0, 42.17391304347826)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:12.273399,"(3.3, 3.95, 3.7833333333333337)","(4.2, 9.2, 8.984210526315788)","(7.5, 8.8, 7.728571428571429)","(8.5, 14.5, 12.15)","(4.8, 5.4, 5.2)","(26.0, 70.0, 44.4)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:13.392761,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 7.199999999999999)","(7.5, 8.6, 8.2)","(8.5, 14.5, 13.61875)","(4.8, 5.5, 5.2)","(26.0, 70.0, 44.4)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:14.486246,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 7.199999999999999)","(7.5, 8.4, 7.9)","(8.5, 14.5, 13.957692307692309)","(4.8, 5.5, 5.2)","(26.0, 70.0, 44.4)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:15.632397,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 7.199999999999999)","(7.5, 8.4, 7.9)","(8.5, 14.5, 11.8)","(4.8, 5.4, 4.8076923076923075)","(26.0, 70.0, 44.4)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
05-01-2023 16:43:16.756694,"(3.3, 3.95, 3.7454545454545456)","(4.2, 9.2, 9.048148148148147)","(7.5, 8.4, 7.9)","(8.5, 14.5, 11.8)","(4.8, 5.3, 4.9)","(26.0, 70.0, 44.4)","(4.6, 7.0, 6.366666666666666)","(41.0, 120.0, 91.17647058823529)"
