,Raging Romeo,Athabascan,Seeknyoushallfind,Star Armbro,Destined To Rule,Bellezza Nera,Sidstrepo,Heza Head Honcho Nz,Boston Rob,Ultimate Rocker Nz,Tepelo Star
10-01-2023 19:17:31.530566,"(8.5, 21.0, 20.4)","(1.3, 1.41, 1.3805128205128205)","(31.0, 90.0, 84.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 42.0, 36.5)","(16.0, 27.0, 23.0)","(19.0, 99999, 99990)","(101.0, 190.0, 160.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:32.873029,"(8.5, 21.0, 20.4)","(1.3, 1.41, 1.373913043478261)","(31.0, 90.0, 75.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 44.0, 40.0)","(16.0, 27.0, 21.857142857142858)","(19.0, 99999, 99990)","(101.0, 190.0, 127.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:34.266338,"(8.5, 21.0, 20.4)","(1.3, 1.41, 1.373913043478261)","(31.0, 90.0, 75.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 60.0, 40.0)","(16.0, 27.0, 21.857142857142858)","(19.0, 99999, 99990)","(101.0, 190.0, 127.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:35.670466,"(8.5, 21.0, 20.4)","(1.3, 1.41, 1.3928205128205127)","(31.0, 90.0, 85.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 60.0, 36.25)","(16.0, 27.0, 21.857142857142858)","(19.0, 99999, 99990)","(101.0, 190.0, 127.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:37.114404,"(8.5, 21.0, 20.4)","(1.3, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 55.0, 44.0)","(16.0, 27.0, 23.0)","(19.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:38.479768,"(8.5, 21.0, 20.4)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 50.0, 44.0)","(16.0, 27.0, 23.0)","(19.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:39.814371,"(8.5, 21.0, 20.4)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(11.0, 22.0, 19.375)","(26.0, 44.0, 39.5)","(19.0, 50.0, 40.0)","(16.0, 27.0, 23.0)","(19.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:41.102540,"(8.5, 21.0, 20.4)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 22.0, 19.375)","(31.0, 44.0, 39.5)","(19.0, 48.0, 40.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:42.455827,"(8.5, 21.0, 20.4)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 22.0, 19.375)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:43.787446,"(8.5, 21.0, 20.4)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 22.0, 17.75)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:45.105331,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:46.405580,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 147.14285714285714)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:47.696559,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.373076923076923)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:48.967864,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:50.248421,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:51.479635,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:52.856155,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:54.126785,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:55.369333,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:56.709114,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:58.006381,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:17:59.389883,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:00.758417,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 156.66666666666669)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:02.077390,"(8.5, 21.0, 20.666666666666668)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 36.57142857142857)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:03.336837,"(8.5, 21.0, 20.7)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 48.0, 41.333333333333336)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:04.576326,"(8.5, 21.0, 20.583333333333332)","(1.28, 1.4, 1.356)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:05.883133,"(8.5, 21.0, 20.583333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:07.177046,"(8.5, 21.0, 19.75)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:08.428644,"(8.5, 21.0, 19.75)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:09.773896,"(8.5, 21.0, 20.583333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:11.105319,"(8.5, 21.0, 20.583333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:12.376790,"(8.5, 21.0, 20.583333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 85.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 39.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:13.671203,"(8.5, 18.5, 18.0)","(1.28, 1.4, 1.353448275862069)","(31.0, 90.0, 108.33333333333334)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 36.2)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:14.931460,"(8.5, 21.0, 18.9)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 119.16666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:16.207662,"(8.5, 21.0, 18.9)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 118.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 42.5)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 133.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:17.403325,"(8.5, 21.0, 19.714285714285715)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 118.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 46.0, 45.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:18.625321,"(8.5, 21.0, 17.666666666666668)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 118.0)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 55.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:19.904445,"(8.5, 18.0, 17.5)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:21.130122,"(8.5, 20.0, 19.6)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:22.359627,"(8.5, 18.0, 17.285714285714285)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:23.619494,"(8.5, 20.0, 19.583333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:24.899666,"(8.5, 20.0, 19.333333333333332)","(1.28, 1.4, 1.353448275862069)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:26.205940,"(8.5, 21.0, 20.166666666666668)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:27.482360,"(8.5, 21.0, 19.5)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:28.821659,"(8.5, 19.0, 18.333333333333332)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:30.164769,"(8.5, 21.0, 20.285714285714285)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 142.5)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:31.516517,"(8.5, 19.5, 19.0)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 153.33333333333331)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:32.891286,"(8.5, 19.5, 19.25)","(1.28, 1.4, 1.3569148936170214)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:34.234777,"(8.5, 21.0, 20.428571428571427)","(1.28, 1.4, 1.3565656565656565)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 21.857142857142858)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 230.0, 143.33333333333334)"
10-01-2023 19:18:35.583499,"(8.5, 21.0, 19.857142857142858)","(1.28, 1.4, 1.3565656565656565)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 230.0, 133.33333333333334)"
10-01-2023 19:18:36.946660,"(8.5, 18.0, 17.642857142857142)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:38.275598,"(8.5, 21.0, 20.0)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:39.586850,"(8.5, 21.0, 20.363636363636363)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:40.889646,"(8.5, 18.5, 18.25)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:42.227832,"(8.5, 18.5, 18.25)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:43.502831,"(8.5, 21.0, 19.526315789473685)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.75)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:44.797917,"(8.5, 21.0, 18.454545454545453)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:46.097458,"(8.5, 21.0, 18.307692307692307)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 50.0, 48.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:47.393313,"(8.5, 17.5, 16.5)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 96.66666666666667)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.5)","(19.0, 60.0, 48.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:48.772459,"(8.5, 19.0, 16.782608695652172)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 44.0, 38.857142857142854)","(19.0, 60.0, 45.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:50.052732,"(8.5, 18.0, 16.782608695652172)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 44.0, 40.57142857142857)","(19.0, 55.0, 42.8)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:51.330813,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 44.0, 37.333333333333336)","(19.0, 50.0, 38.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:52.625017,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 44.0, 39.2)","(19.0, 50.0, 41.6)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:53.902784,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 44.0, 44.0)","(19.0, 48.0, 40.4)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:55.218099,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 46.0, 39.6)","(19.0, 46.0, 40.4)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:56.543854,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 46.0, 42.57142857142857)","(19.0, 46.0, 36.666666666666664)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
10-01-2023 19:18:57.811442,"(8.5, 18.0, 16.352941176470587)","(1.28, 1.4, 1.3532608695652175)","(31.0, 130.0, 88.46153846153845)","(12.0, 18.5, 17.5)","(31.0, 46.0, 42.57142857142857)","(19.0, 46.0, 39.0)","(17.0, 27.0, 23.0)","(20.0, 99999, 99990)","(101.0, 190.0, 146.0)","(13.0, 99999, 99990)","(101.0, 200.0, 133.33333333333334)"
