,Tiggerlong Sassy,Hilton Hawk,Golden Avatar,Arch See All,Irish Hope,Nova Star,Our Winnie
10-01-2023 16:51:07.276485,"(2.3, 2.66, 2.54)","(12.0, 18.5, 17.03488372093023)","(21.0, 46.0, 41.14285714285714)","(3.5, 4.5, 4.466666666666667)","(3.9, 5.7, 5.625)","(14.0, 19.5, 18.166666666666668)","(10.0, 18.0, 15.052631578947368)"
10-01-2023 16:51:08.531222,"(2.3, 2.64, 2.507)","(12.0, 18.5, 17.03488372093023)","(21.0, 44.0, 40.0)","(3.5, 4.5, 4.466666666666667)","(3.9, 5.7, 5.653846153846154)","(14.0, 19.5, 18.983870967741936)","(10.0, 18.0, 15.052631578947368)"
10-01-2023 16:51:09.750051,"(2.25, 2.64, 2.5247058823529414)","(12.0, 18.5, 15.76086956521739)","(26.0, 44.0, 39.5)","(3.5, 4.5, 4.466666666666667)","(4.0, 5.7, 5.653846153846154)","(14.0, 19.5, 18.983870967741936)","(10.0, 18.0, 14.9375)"
10-01-2023 16:51:11.020328,"(2.25, 2.64, 2.523)","(12.0, 18.5, 17.1)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.392307692307693)","(4.0, 5.7, 5.655555555555556)","(14.0, 19.5, 18.928571428571427)","(10.0, 18.0, 14.9375)"
10-01-2023 16:51:12.283511,"(2.25, 2.64, 2.523)","(12.0, 18.5, 17.109756097560975)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.4, 4.392307692307693)","(4.0, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(10.0, 18.0, 16.054054054054053)"
10-01-2023 16:51:13.481206,"(2.25, 2.64, 2.522608695652174)","(13.0, 18.5, 15.785714285714286)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.4, 4.352941176470589)","(4.2, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 16.04255319148936)"
10-01-2023 16:51:14.965923,"(2.25, 2.64, 2.549433962264151)","(13.0, 18.5, 15.989795918367347)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.352941176470589)","(4.2, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 16.04255319148936)"
10-01-2023 16:51:16.257595,"(2.25, 2.64, 2.549433962264151)","(13.0, 18.5, 15.766666666666667)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.352941176470589)","(4.2, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 16.04255319148936)"
10-01-2023 16:51:17.663550,"(2.25, 2.64, 2.549433962264151)","(13.0, 18.5, 15.766666666666667)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.352941176470589)","(4.2, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 15.063829787234043)"
10-01-2023 16:51:18.919509,"(2.25, 2.64, 2.549433962264151)","(13.0, 18.5, 15.766666666666667)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.377272727272727)","(4.2, 5.7, 5.667567567567568)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 14.962264150943396)"
10-01-2023 16:51:20.140459,"(2.25, 2.62, 2.476)","(13.0, 18.0, 16.615384615384617)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.377272727272727)","(4.2, 5.7, 5.680851063829787)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 16.083333333333332)"
10-01-2023 16:51:21.317279,"(2.25, 2.6, 2.485)","(13.0, 18.0, 17.1)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.377272727272727)","(4.2, 5.8, 5.680851063829787)","(14.0, 19.5, 18.928571428571427)","(11.0, 18.0, 14.962264150943396)"
10-01-2023 16:51:22.480301,"(2.25, 2.58, 2.491111111111111)","(13.0, 18.0, 15.685714285714285)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.374418604651163)","(4.2, 5.8, 5.688888888888889)","(14.0, 19.5, 20.72222222222222)","(11.0, 18.0, 15.043103448275861)"
10-01-2023 16:51:23.625383,"(2.25, 2.56, 2.488)","(13.0, 17.5, 15.60344827586207)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.34)","(4.2, 5.8, 5.688888888888889)","(14.0, 21.0, 21.0)","(11.0, 18.0, 15.043103448275861)"
10-01-2023 16:51:24.800040,"(2.25, 2.56, 2.4776470588235293)","(13.0, 17.5, 15.514705882352942)","(26.0, 44.0, 38.62068965517241)","(3.5, 4.5, 4.37)","(4.2, 5.8, 5.686486486486486)","(14.0, 25.0, 20.548387096774192)","(11.0, 18.0, 15.0)"
10-01-2023 16:51:25.983128,"(2.25, 2.54, 2.5345454545454547)","(13.0, 17.5, 15.444444444444445)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.413333333333333)","(4.2, 5.8, 5.686486486486486)","(14.0, 25.0, 20.548387096774192)","(11.0, 18.0, 15.0)"
10-01-2023 16:51:27.130350,"(2.25, 2.56, 2.4929032258064514)","(13.0, 17.5, 15.24390243902439)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.413333333333333)","(4.2, 5.8, 5.7106382978723405)","(14.0, 25.0, 20.548387096774192)","(11.0, 18.0, 15.0)"
10-01-2023 16:51:28.320720,"(2.2, 2.54, 2.495)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.454545454545454)","(4.2, 5.8, 5.682608695652174)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:29.465255,"(2.2, 2.54, 2.5089655172413794)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.46875)","(4.2, 5.8, 5.669090909090909)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:30.637454,"(2.2, 2.54, 2.5089655172413794)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.445945945945946)","(4.2, 5.8, 5.660344827586207)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:31.781155,"(2.2, 2.54, 2.51)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.46875)","(4.2, 5.8, 5.660344827586207)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:32.984314,"(2.2, 2.54, 2.5025)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.445945945945946)","(4.2, 5.8, 5.669090909090909)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:34.182235,"(2.2, 2.54, 2.5114285714285716)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.445945945945946)","(4.2, 5.8, 5.669090909090909)","(14.0, 25.0, 20.208333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:35.387357,"(2.2, 2.56, 2.5051428571428573)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.445945945945946)","(4.2, 5.8, 5.696610169491525)","(14.0, 25.0, 20.4)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:36.555004,"(2.2, 2.56, 2.528695652173913)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.46875)","(4.2, 5.7, 5.696610169491525)","(14.0, 25.0, 21.8)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:37.604431,"(2.2, 2.56, 2.5275)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.46875)","(4.2, 5.7, 5.696610169491525)","(15.0, 23.0, 21.8)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:38.652475,"(2.2, 2.56, 2.5353846153846153)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.7, 5.696610169491525)","(15.0, 23.0, 20.76)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:39.797409,"(2.2, 2.56, 2.5295238095238095)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.7, 5.696610169491525)","(15.0, 23.0, 20.833333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:40.916269,"(2.2, 2.56, 2.5295238095238095)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.448717948717949)","(4.2, 5.7, 5.696610169491525)","(15.0, 23.0, 20.294117647058822)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:42.033121,"(2.2, 2.56, 2.5353846153846153)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.7, 5.696610169491525)","(15.0, 23.0, 20.294117647058822)","(11.0, 18.0, 15.038461538461538)"
10-01-2023 16:51:43.325350,"(2.2, 2.56, 2.525714285714286)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.926829268292686)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.7, 5.697101449275363)","(15.0, 23.0, 20.294117647058822)","(11.0, 18.0, 15.038461538461538)"
10-01-2023 16:51:44.543896,"(2.2, 2.56, 2.5428571428571427)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.448717948717949)","(4.2, 5.7, 5.72258064516129)","(15.0, 23.0, 20.294117647058822)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:45.833831,"(2.2, 2.56, 2.5428571428571427)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.448717948717949)","(4.2, 5.8, 5.72258064516129)","(15.0, 23.0, 20.032258064516128)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:47.086047,"(2.2, 2.56, 2.544)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 23.0, 20.833333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:48.207082,"(2.2, 2.58, 2.5753846153846154)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.715625)","(15.0, 21.0, 20.833333333333332)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:49.224637,"(2.2, 2.58, 2.556)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:50.308473,"(2.2, 2.58, 2.5575)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.431707317073171)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:51.436056,"(2.2, 2.58, 2.5575)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:52.475705,"(2.2, 2.58, 2.545714285714286)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.448717948717949)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 14.9921875)"
10-01-2023 16:51:53.515450,"(2.2, 2.58, 2.5628571428571427)","(13.0, 17.5, 15.409090909090908)","(26.0, 44.0, 38.8936170212766)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 15.025)"
10-01-2023 16:51:54.467212,"(2.2, 2.58, 2.5628571428571427)","(13.0, 17.5, 15.459183673469388)","(26.0, 44.0, 39.31707317073171)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.666666666666668)","(11.0, 18.0, 15.025)"
10-01-2023 16:51:55.578632,"(2.2, 2.58, 2.565)","(13.0, 17.5, 15.511363636363637)","(26.0, 44.0, 38.0)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 15.025)"
10-01-2023 16:51:56.745711,"(2.2, 2.58, 2.564)","(13.0, 17.5, 15.722222222222221)","(26.0, 44.0, 39.31707317073171)","(3.5, 4.5, 4.448717948717949)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 18.0, 15.431034482758621)"
10-01-2023 16:51:57.947148,"(2.2, 2.58, 2.5685714285714285)","(13.0, 17.0, 15.722222222222221)","(26.0, 44.0, 39.31707317073171)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.77777777777778)","(11.0, 17.5, 15.431034482758621)"
10-01-2023 16:51:59.086670,"(2.2, 2.58, 2.5757142857142856)","(13.0, 17.0, 15.619047619047619)","(26.0, 44.0, 39.31707317073171)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 19.96)","(11.0, 17.5, 15.08695652173913)"
10-01-2023 16:52:00.193956,"(2.2, 2.58, 2.5766666666666667)","(13.0, 17.0, 15.619047619047619)","(26.0, 44.0, 39.31707317073171)","(3.5, 4.5, 4.434883720930232)","(4.2, 5.8, 5.72258064516129)","(15.0, 22.0, 20.666666666666668)","(11.0, 17.5, 14.982142857142858)"
10-01-2023 16:52:01.284068,"(2.2, 2.6, 2.5814285714285714)","(13.0, 17.0, 15.5)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.470588235294118)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 14.982142857142858)"
10-01-2023 16:52:02.379840,"(2.2, 2.6, 2.584)","(13.0, 17.0, 15.5)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.445945945945946)","(4.2, 5.8, 5.72258064516129)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 14.909090909090908)"
10-01-2023 16:52:03.465288,"(2.2, 2.6, 2.586666666666667)","(13.0, 17.0, 15.426229508196721)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.414893617021277)","(4.2, 5.8, 5.723404255319148)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 14.909090909090908)"
10-01-2023 16:52:04.550057,"(2.2, 2.62, 2.5954545454545457)","(13.0, 17.0, 15.451612903225806)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.354166666666667)","(4.2, 5.8, 5.723404255319148)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 14.909090909090908)"
10-01-2023 16:52:05.562173,"(2.2, 2.62, 2.5948387096774193)","(13.0, 17.0, 15.819672131147541)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.354166666666667)","(4.2, 5.8, 5.719)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 15.172413793103448)"
10-01-2023 16:52:06.623088,"(2.2, 2.62, 2.5895238095238096)","(13.0, 17.0, 15.819672131147541)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.234782608695652)","(4.2, 5.8, 5.725773195876289)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 15.535714285714286)"
10-01-2023 16:52:07.722249,"(2.2, 2.62, 2.5948387096774193)","(13.0, 17.0, 15.819672131147541)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.196428571428571)","(4.2, 5.8, 5.725773195876289)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 15.535714285714286)"
10-01-2023 16:52:08.861705,"(2.2, 2.62, 2.6)","(13.0, 17.0, 15.862068965517242)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.21)","(4.2, 5.8, 5.725773195876289)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 15.535714285714286)"
10-01-2023 16:52:09.988653,"(2.2, 2.62, 2.590526315789474)","(13.0, 17.0, 15.821428571428571)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.21)","(4.2, 5.8, 5.721212121212121)","(15.0, 21.0, 20.666666666666668)","(11.0, 17.5, 15.535714285714286)"
10-01-2023 16:52:11.012608,"(2.2, 2.62, 2.592)","(13.0, 17.0, 15.821428571428571)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.2105263157894735)","(4.2, 5.8, 5.721212121212121)","(15.0, 21.0, 20.0)","(11.0, 17.5, 15.535714285714286)"
10-01-2023 16:52:12.036241,"(2.2, 2.62, 2.582666666666667)","(13.0, 17.0, 15.821428571428571)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.2105263157894735)","(4.2, 5.8, 5.721212121212121)","(15.0, 21.0, 19.5)","(11.0, 17.5, 15.208333333333334)"
10-01-2023 16:52:13.084519,"(2.2, 2.62, 2.5836363636363635)","(13.0, 17.0, 15.821428571428571)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.2125)","(4.2, 5.8, 5.721212121212121)","(15.0, 20.0, 19.5)","(11.0, 17.5, 15.347826086956522)"
10-01-2023 16:52:14.217913,"(2.2, 2.62, 2.590526315789474)","(13.0, 17.0, 16.127659574468087)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.321052631578947)","(4.2, 5.8, 5.721212121212121)","(15.0, 20.0, 19.5)","(11.0, 17.0, 15.347826086956522)"
10-01-2023 16:52:15.322505,"(2.2, 2.62, 2.593)","(13.0, 17.0, 16.19607843137255)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.288235294117647)","(4.2, 5.8, 5.720408163265306)","(15.0, 20.0, 19.5)","(11.0, 17.0, 15.222222222222221)"
10-01-2023 16:52:16.451169,"(2.2, 2.62, 2.593)","(13.0, 17.0, 16.185185185185187)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.288235294117647)","(4.2, 5.8, 5.720408163265306)","(15.0, 20.0, 19.5)","(11.0, 17.0, 15.16326530612245)"
10-01-2023 16:52:17.469778,"(2.2, 2.62, 2.585)","(13.0, 17.0, 16.185185185185187)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.288235294117647)","(4.2, 5.8, 5.720408163265306)","(15.0, 20.0, 19.5)","(11.0, 17.0, 15.206896551724139)"
10-01-2023 16:52:18.472248,"(2.2, 2.62, 2.585)","(13.0, 17.0, 16.19607843137255)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.288235294117647)","(4.2, 5.8, 5.720408163265306)","(15.0, 20.0, 19.5)","(11.0, 16.5, 15.15)"
10-01-2023 16:52:19.561035,"(2.2, 2.62, 2.5966666666666667)","(13.0, 17.0, 16.08888888888889)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.30344827586207)","(4.2, 5.8, 5.720408163265306)","(15.0, 20.0, 19.625)","(11.0, 16.5, 14.772727272727273)"
10-01-2023 16:52:20.557084,"(2.2, 2.62, 2.6075)","(13.0, 17.0, 16.18)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.30344827586207)","(4.2, 5.8, 5.720408163265306)","(15.0, 21.0, 19.625)","(11.0, 16.0, 14.53448275862069)"
10-01-2023 16:52:21.579854,"(2.2, 2.62, 2.601818181818182)","(13.0, 17.0, 16.18)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.30344827586207)","(4.2, 5.8, 5.720408163265306)","(15.0, 21.0, 19.625)","(11.0, 15.5, 14.53448275862069)"
10-01-2023 16:52:22.695846,"(2.2, 2.62, 2.6075)","(13.0, 17.0, 16.08888888888889)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.325)","(4.2, 5.8, 5.7186440677966095)","(15.0, 20.0, 19.833333333333332)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:23.837375,"(2.2, 2.62, 2.6075)","(13.0, 17.0, 16.08888888888889)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.325)","(4.2, 5.8, 5.767213114754098)","(15.0, 20.0, 19.833333333333332)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:24.948564,"(2.2, 2.62, 2.5881481481481483)","(13.0, 17.0, 16.18)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.307142857142858)","(4.2, 5.8, 5.752380952380952)","(15.0, 20.0, 19.833333333333332)","(11.0, 15.5, 14.571428571428571)"
10-01-2023 16:52:26.102589,"(2.2, 2.6, 2.5753846153846154)","(13.0, 17.0, 16.08888888888889)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.307142857142858)","(4.2, 5.8, 5.761904761904762)","(15.0, 20.0, 19.833333333333332)","(11.0, 15.5, 14.527027027027026)"
10-01-2023 16:52:27.132174,"(2.2, 2.6, 2.573793103448276)","(13.0, 17.0, 16.18)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.307142857142858)","(4.2, 6.0, 5.875)","(15.0, 21.0, 19.125)","(11.0, 15.5, 14.182926829268293)"
10-01-2023 16:52:28.150392,"(2.2, 2.58, 2.5414141414141413)","(13.0, 17.0, 16.1)","(26.0, 44.0, 39.5)","(3.5, 4.4, 4.376470588235295)","(4.2, 6.0, 5.895652173913043)","(15.0, 19.5, 19.178571428571427)","(11.0, 15.5, 14.527027027027026)"
10-01-2023 16:52:29.269442,"(2.2, 2.56, 2.5549152542372884)","(13.0, 17.0, 16.1875)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.336363636363637)","(4.2, 6.0, 5.895652173913043)","(15.0, 19.5, 18.916666666666668)","(11.0, 15.5, 14.576923076923077)"
10-01-2023 16:52:30.425945,"(2.2, 2.56, 2.554705882352941)","(13.0, 17.0, 16.093023255813954)","(26.0, 44.0, 38.24)","(3.5, 4.4, 4.324242424242424)","(4.2, 6.0, 5.914285714285715)","(15.0, 19.5, 19.38888888888889)","(11.0, 15.5, 14.576923076923077)"
10-01-2023 16:52:31.667295,"(2.2, 2.56, 2.542439024390244)","(13.0, 17.0, 16.093023255813954)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.314285714285714)","(4.2, 6.0, 5.928358208955224)","(15.0, 19.5, 20.09090909090909)","(11.0, 15.5, 14.6)"
10-01-2023 16:52:32.823812,"(2.2, 2.5, 2.4840579710144928)","(13.0, 17.0, 16.093023255813954)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.381818181818182)","(4.2, 6.0, 5.928358208955224)","(15.0, 22.0, 20.137931034482758)","(11.0, 15.5, 14.6)"
10-01-2023 16:52:33.843320,"(2.2, 2.5, 2.4856038647342995)","(13.0, 17.0, 16.1875)","(26.0, 44.0, 38.24)","(3.5, 4.5, 4.375)","(4.2, 6.0, 5.928358208955224)","(15.0, 22.0, 20.2)","(11.0, 15.5, 14.6)"
10-01-2023 16:52:34.906944,"(2.2, 2.5, 2.4838418079096045)","(13.0, 17.0, 16.093023255813954)","(26.0, 42.0, 40.25)","(3.5, 4.6, 4.3510638297872335)","(4.2, 6.0, 5.890476190476191)","(15.0, 22.0, 19.7)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:36.093538,"(2.2, 2.62, 2.6178523489932886)","(13.0, 16.5, 16.08823529411765)","(26.0, 42.0, 39.0)","(3.5, 4.5, 4.383333333333334)","(4.4, 6.0, 5.880952380952381)","(15.0, 20.0, 19.863636363636363)","(11.0, 15.5, 14.523809523809524)"
10-01-2023 16:52:37.284515,"(2.2, 2.62, 2.6090909090909093)","(13.0, 16.5, 16.08823529411765)","(26.0, 42.0, 39.0)","(3.5, 4.4, 4.383333333333334)","(4.4, 5.9, 5.894871794871795)","(15.0, 20.0, 19.8)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:38.465848,"(2.2, 2.58, 2.575555555555556)","(13.0, 16.5, 15.291666666666666)","(26.0, 42.0, 38.285714285714285)","(3.5, 4.5, 4.368965517241379)","(4.4, 5.9, 5.894871794871795)","(15.0, 21.0, 19.4)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:39.568815,"(2.2, 2.58, 2.566666666666667)","(13.0, 16.5, 15.67142857142857)","(26.0, 42.0, 38.19047619047619)","(3.5, 4.5, 4.417241379310345)","(4.4, 5.9, 5.893103448275863)","(15.0, 20.0, 19.142857142857142)","(11.0, 15.5, 14.524390243902438)"
10-01-2023 16:52:40.637648,"(2.2, 2.6, 2.5823529411764707)","(13.0, 16.5, 15.65)","(26.0, 42.0, 38.19047619047619)","(3.5, 4.5, 4.377272727272727)","(4.4, 5.9, 5.86)","(15.0, 19.5, 19.0)","(11.0, 15.5, 14.522727272727273)"
10-01-2023 16:52:41.740648,"(2.2, 2.6, 2.5855555555555556)","(13.0, 16.5, 15.633333333333333)","(26.0, 42.0, 38.19047619047619)","(3.5, 4.5, 4.377272727272727)","(4.4, 5.9, 5.86)","(15.0, 19.5, 19.0)","(11.0, 15.5, 14.522727272727273)"
10-01-2023 16:52:42.881176,"(2.2, 2.6, 2.5895238095238096)","(13.0, 16.5, 15.633333333333333)","(26.0, 42.0, 38.470588235294116)","(3.5, 4.5, 4.31875)","(4.4, 5.9, 5.826666666666667)","(15.0, 19.5, 19.289473684210527)","(11.0, 15.5, 13.936363636363636)"
10-01-2023 16:52:43.984953,"(2.2, 2.68, 2.6616326530612247)","(13.0, 16.5, 15.13953488372093)","(26.0, 42.0, 38.470588235294116)","(3.5, 4.5, 4.345454545454546)","(4.4, 5.9, 5.808333333333334)","(15.0, 19.5, 19.044117647058822)","(11.0, 15.5, 14.1)"
10-01-2023 16:52:45.127378,"(2.2, 2.64, 2.602666666666667)","(13.0, 15.5, 15.1)","(26.0, 42.0, 38.57142857142857)","(3.5, 4.4, 4.242666666666667)","(4.4, 5.9, 5.845000000000001)","(15.0, 20.0, 19.40909090909091)","(11.0, 15.0, 14.05)"
10-01-2023 16:52:46.246417,"(2.2, 2.66, 2.616)","(13.0, 15.5, 15.05)","(26.0, 42.0, 38.57142857142857)","(3.5, 4.4, 4.265384615384615)","(4.4, 5.9, 5.837142857142857)","(15.0, 19.5, 19.35185185185185)","(11.0, 15.0, 13.985294117647058)"
10-01-2023 16:52:47.377228,"(2.2, 2.68, 2.6757142857142857)","(13.0, 15.5, 15.05)","(26.0, 42.0, 38.30769230769231)","(3.5, 4.4, 4.263551401869159)","(4.4, 5.9, 5.83125)","(15.0, 19.5, 18.88888888888889)","(11.0, 15.0, 13.792682926829269)"
10-01-2023 16:52:48.482266,"(2.2, 2.68, 2.6611764705882353)","(13.0, 15.5, 15.025)","(26.0, 42.0, 38.4)","(3.5, 4.4, 4.300000000000001)","(4.4, 5.9, 5.824137931034483)","(15.0, 19.5, 18.88888888888889)","(11.0, 15.0, 14.029411764705882)"
10-01-2023 16:52:49.703854,"(2.2, 2.68, 2.656923076923077)","(13.0, 15.5, 15.047619047619047)","(26.0, 42.0, 38.4)","(3.5, 4.4, 4.29010989010989)","(4.4, 5.9, 5.8352941176470585)","(15.0, 19.5, 18.942307692307693)","(11.0, 15.0, 13.71)"
