,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:27:24.887132,"(71.0, 100.0, 92.63157894736842)","(41.0, 65.0, 53.75)","(31.0, 85.0, 82.22222222222223)","(2.9, 3.55, 3.4919354838709675)","(12.0, 17.5, 16.53846153846154)","(9.0, 11.0, 10.0625)","(31.0, 99999, 99990)","(15.0, 25.0, 23.142857142857142)","(3.9, 5.2, 5.152941176470589)","(3.3, 3.85, 3.830263157894737)"
12-01-2023 15:27:26.549630,"(71.0, 100.0, 90.0)","(41.0, 65.0, 53.0)","(31.0, 85.0, 82.22222222222223)","(2.9, 3.55, 3.472972972972973)","(12.0, 17.5, 17.272727272727273)","(9.0, 10.5, 9.707142857142857)","(31.0, 99999, 99990)","(15.0, 24.0, 22.153846153846153)","(3.9, 5.2, 5.108333333333333)","(3.3, 3.95, 3.8214285714285716)"
12-01-2023 15:27:28.379007,"(71.0, 100.0, 90.0)","(41.0, 65.0, 55.0)","(31.0, 85.0, 82.22222222222223)","(2.9, 3.55, 3.4884615384615385)","(12.0, 17.5, 17.3125)","(9.0, 10.5, 9.847058823529412)","(31.0, 99999, 99990)","(15.0, 24.0, 22.428571428571427)","(3.9, 5.2, 5.196296296296296)","(3.3, 3.95, 3.768918918918919)"
12-01-2023 15:27:29.708414,"(71.0, 100.0, 90.0)","(41.0, 65.0, 55.0)","(31.0, 85.0, 75.0)","(2.9, 3.5, 3.49)","(12.0, 17.5, 17.375)","(9.0, 10.5, 9.905357142857143)","(31.0, 99999, 99990)","(15.0, 23.0, 22.428571428571427)","(3.9, 5.3, 5.224324324324324)","(3.3, 3.85, 3.7346153846153847)"
12-01-2023 15:27:31.110086,"(71.0, 100.0, 94.28571428571429)","(41.0, 65.0, 55.0)","(31.0, 85.0, 75.0)","(2.9, 3.5, 3.4915254237288136)","(12.0, 17.5, 17.35)","(9.0, 10.5, 9.859615384615385)","(31.0, 99999, 99990)","(15.0, 23.0, 23.5)","(3.9, 5.3, 5.188)","(3.3, 3.75, 3.6375)"
12-01-2023 15:27:32.372070,"(71.0, 100.0, 91.42857142857143)","(41.0, 65.0, 55.0)","(31.0, 85.0, 75.0)","(2.9, 3.6, 3.46)","(12.0, 17.5, 17.2)","(9.0, 10.5, 9.776470588235293)","(31.0, 99999, 99990)","(15.0, 24.0, 22.666666666666668)","(3.9, 5.3, 5.152631578947368)","(3.3, 3.75, 3.65625)"
12-01-2023 15:27:33.758497,"(71.0, 100.0, 91.42857142857143)","(41.0, 65.0, 55.0)","(31.0, 85.0, 75.0)","(2.9, 3.55, 3.698018292682927)","(12.0, 18.0, 16.571428571428573)","(9.0, 10.5, 9.694736842105263)","(31.0, 99999, 99990)","(15.0, 24.0, 22.666666666666668)","(4.0, 5.3, 5.407692307692308)","(3.3, 3.75, 3.619565217391304)"
12-01-2023 15:27:35.208681,"(71.0, 100.0, 91.42857142857143)","(41.0, 65.0, 55.0)","(31.0, 85.0, 75.0)","(2.9, 3.7, 3.697777777777778)","(12.0, 18.0, 16.839285714285715)","(9.0, 10.5, 9.694736842105263)","(31.0, 99999, 99990)","(15.0, 24.0, 22.428571428571427)","(4.0, 5.5, 5.26)","(3.3, 3.75, 3.576086956521739)"
12-01-2023 15:27:36.623990,"(71.0, 100.0, 91.42857142857143)","(41.0, 65.0, 55.0)","(31.0, 85.0, 71.66666666666667)","(2.9, 3.7, 3.7126865671641793)","(12.0, 18.0, 16.653846153846153)","(9.0, 10.5, 9.733333333333333)","(31.0, 99999, 99990)","(15.0, 23.0, 23.6)","(4.0, 5.5, 5.173913043478261)","(3.3, 3.75, 3.61)"
12-01-2023 15:27:38.019388,"(71.0, 100.0, 91.42857142857143)","(41.0, 65.0, 55.0)","(31.0, 85.0, 71.66666666666667)","(2.9, 3.75, 3.713235294117647)","(12.0, 17.5, 16.0)","(9.0, 10.0, 10.886363636363637)","(31.0, 99999, 99990)","(15.0, 24.0, 23.75)","(4.0, 5.5, 5.185714285714286)","(3.3, 3.75, 3.5592105263157894)"
12-01-2023 15:27:39.606804,"(71.0, 100.0, 93.33333333333333)","(41.0, 65.0, 58.0)","(31.0, 85.0, 71.66666666666667)","(2.9, 3.75, 3.713235294117647)","(12.0, 17.0, 15.9)","(9.0, 11.0, 11.282312925170068)","(31.0, 99999, 99990)","(15.0, 24.0, 23.666666666666668)","(4.0, 5.4, 4.952173913043478)","(3.3, 3.75, 3.6227272727272726)"
12-01-2023 15:27:41.220456,"(71.0, 100.0, 93.33333333333333)","(41.0, 60.0, 54.54545454545455)","(31.0, 85.0, 69.0)","(2.9, 3.75, 3.7129032258064516)","(12.0, 17.0, 16.1)","(9.0, 11.5, 10.96875)","(31.0, 99999, 99990)","(15.0, 24.0, 21.857142857142858)","(4.0, 5.3, 5.1)","(3.3, 3.65, 3.603846153846154)"
12-01-2023 15:27:42.897168,"(71.0, 100.0, 93.33333333333333)","(41.0, 60.0, 54.54545454545455)","(31.0, 85.0, 75.0)","(2.9, 3.75, 3.6838)","(12.0, 17.0, 16.1)","(9.0, 11.5, 11.026315789473685)","(31.0, 99999, 99990)","(15.0, 24.0, 21.272727272727273)","(4.0, 5.3, 5.093103448275862)","(3.2, 3.65, 3.61875)"
12-01-2023 15:27:44.400617,"(71.0, 100.0, 93.33333333333333)","(41.0, 60.0, 51.5)","(31.0, 85.0, 72.5)","(2.9, 3.7, 3.6333333333333333)","(12.0, 17.0, 16.1)","(9.0, 11.5, 11.064516129032258)","(31.0, 99999, 99990)","(15.0, 24.0, 22.545454545454547)","(4.0, 5.3, 4.957142857142857)","(3.2, 3.7, 3.61875)"
12-01-2023 15:27:46.016416,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 72.5)","(2.9, 3.65, 3.567289719626168)","(12.0, 17.0, 15.961538461538462)","(9.0, 11.5, 11.368421052631579)","(31.0, 99999, 99990)","(15.0, 24.0, 22.933333333333334)","(4.0, 5.2, 5.1375)","(3.2, 3.7, 3.6333333333333333)"
12-01-2023 15:27:47.469638,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 70.0)","(2.9, 3.6, 3.533333333333333)","(12.0, 17.0, 15.961538461538462)","(9.0, 11.5, 11.584415584415584)","(31.0, 99999, 99990)","(15.0, 24.0, 24.285714285714285)","(4.0, 5.2, 5.1000000000000005)","(3.2, 3.7, 3.682608695652174)"
12-01-2023 15:27:48.965046,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 70.0)","(2.9, 3.55, 3.5307692307692307)","(12.0, 17.0, 16.653846153846153)","(9.0, 12.0, 11.633802816901408)","(31.0, 99999, 99990)","(15.0, 30.0, 27.714285714285715)","(4.0, 5.2, 5.00909090909091)","(3.2, 3.7, 3.6)"
12-01-2023 15:27:50.421277,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 66.66666666666667)","(2.9, 3.55, 3.5307692307692307)","(12.0, 17.0, 16.55263157894737)","(9.0, 12.0, 11.807017543859649)","(31.0, 99999, 99990)","(15.0, 29.0, 26.473684210526315)","(4.0, 5.2, 5.016666666666667)","(3.2, 3.65, 3.589189189189189)"
12-01-2023 15:27:51.988443,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 70.0)","(2.9, 3.55, 3.53125)","(12.0, 17.5, 16.464285714285715)","(9.0, 12.0, 12.721311475409836)","(31.0, 99999, 99990)","(15.0, 29.0, 26.473684210526315)","(4.0, 5.2, 5.293617021276596)","(3.2, 3.65, 3.5796875)"
12-01-2023 15:27:53.462402,"(71.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(31.0, 80.0, 70.0)","(2.9, 3.55, 3.528169014084507)","(12.0, 17.0, 16.464285714285715)","(9.0, 13.0, 12.701754385964913)","(31.0, 99999, 99990)","(15.0, 29.0, 26.176470588235293)","(4.0, 5.3, 5.353571428571429)","(3.2, 3.65, 3.5522222222222224)"
12-01-2023 15:27:54.894542,"(61.0, 100.0, 93.33333333333333)","(41.0, 55.0, 51.5)","(41.0, 80.0, 68.33333333333333)","(3.0, 3.55, 3.5266666666666664)","(13.0, 17.0, 16.53846153846154)","(9.0, 13.0, 12.73015873015873)","(31.0, 99999, 99990)","(14.0, 29.0, 26.176470588235293)","(4.2, 5.4, 5.344262295081967)","(3.2, 3.65, 3.5833333333333335)"
12-01-2023 15:27:56.383739,"(61.0, 100.0, 82.85714285714286)","(41.0, 55.0, 53.375)","(41.0, 85.0, 66.66666666666667)","(3.0, 3.55, 3.4492537313432834)","(13.0, 17.0, 16.53846153846154)","(9.0, 13.0, 12.919354838709678)","(31.0, 99999, 99990)","(14.0, 29.0, 21.666666666666668)","(4.2, 5.4, 5.106060606060606)","(3.2, 3.65, 3.735)"
12-01-2023 15:27:57.831820,"(61.0, 85.0, 82.85714285714286)","(41.0, 55.0, 49.5)","(41.0, 80.0, 65.0)","(3.0, 3.5, 3.444642857142857)","(13.0, 17.0, 16.423076923076923)","(9.0, 13.0, 13.214285714285714)","(31.0, 99999, 99990)","(14.0, 22.0, 21.294117647058822)","(4.2, 5.3, 5.1)","(3.2, 3.75, 3.7319148936170214)"
12-01-2023 15:27:59.314714,"(61.0, 85.0, 82.85714285714286)","(41.0, 55.0, 49.5)","(41.0, 80.0, 65.0)","(3.0, 3.45, 3.445070422535211)","(13.0, 16.5, 16.4)","(9.0, 14.0, 13.481481481481481)","(31.0, 99999, 99990)","(14.0, 23.0, 21.384615384615383)","(4.2, 5.3, 5.1)","(3.2, 3.8, 3.7659574468085104)"
12-01-2023 15:28:00.822338,"(61.0, 85.0, 82.85714285714286)","(41.0, 55.0, 49.5)","(41.0, 75.0, 65.0)","(3.0, 3.5, 3.3394160583941606)","(13.0, 16.5, 15.882352941176471)","(9.0, 14.0, 13.625)","(31.0, 99999, 99990)","(15.0, 23.0, 21.14814814814815)","(4.2, 5.3, 5.112244897959184)","(3.2, 3.8, 3.7625)"
12-01-2023 15:28:02.283342,"(61.0, 85.0, 82.85714285714286)","(41.0, 55.0, 49.5)","(41.0, 75.0, 70.55555555555556)","(3.0, 3.5, 3.332520325203252)","(13.0, 16.5, 16.363636363636363)","(9.0, 14.0, 13.625)","(31.0, 99999, 99990)","(15.0, 23.0, 20.620689655172413)","(4.2, 5.3, 5.104)","(3.2, 3.8, 3.7333333333333334)"
12-01-2023 15:28:03.692168,"(61.0, 85.0, 84.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 75.0, 73.0)","(2.9, 3.5, 3.428571428571429)","(13.0, 16.5, 16.125)","(9.0, 14.0, 13.855072463768115)","(31.0, 99999, 99990)","(15.0, 23.0, 20.620689655172413)","(4.2, 5.2, 5.166666666666667)","(3.2, 3.8, 3.881818181818182)"
12-01-2023 15:28:05.160280,"(61.0, 85.0, 84.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 85.0, 67.5)","(2.9, 3.45, 3.428571428571429)","(13.0, 16.5, 16.125)","(9.0, 14.0, 13.848484848484848)","(31.0, 99999, 99990)","(15.0, 23.0, 20.620689655172413)","(4.2, 5.3, 5.22608695652174)","(3.2, 3.9, 3.8461538461538463)"
12-01-2023 15:28:06.575141,"(61.0, 85.0, 84.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 80.0, 70.0)","(2.9, 3.45, 3.3705882352941177)","(13.0, 16.5, 16.125)","(9.0, 14.0, 13.848484848484848)","(31.0, 99999, 99990)","(15.0, 23.0, 20.620689655172413)","(4.2, 5.4, 5.228571428571429)","(3.2, 4.0, 3.8588235294117648)"
12-01-2023 15:28:08.043122,"(61.0, 85.0, 84.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 80.0, 67.0)","(2.9, 3.4, 3.370754716981132)","(13.0, 16.5, 16.125)","(9.0, 14.0, 13.615384615384615)","(31.0, 99999, 99990)","(15.0, 23.0, 20.620689655172413)","(4.2, 5.3, 5.0777777777777775)","(3.2, 4.0, 3.944736842105263)"
12-01-2023 15:28:09.416657,"(61.0, 85.0, 84.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 75.0, 67.0)","(2.9, 3.45, 3.298181818181818)","(13.0, 16.5, 16.0)","(9.0, 14.0, 13.615384615384615)","(31.0, 99999, 99990)","(15.0, 23.0, 21.133333333333333)","(4.2, 5.3, 5.24)","(3.2, 4.0, 4.15)"
12-01-2023 15:28:10.813788,"(61.0, 100.0, 96.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 75.0, 67.0)","(2.9, 3.3, 3.3826923076923077)","(13.0, 16.5, 16.42105263157895)","(9.0, 14.0, 13.565217391304348)","(31.0, 99999, 99990)","(15.0, 23.0, 21.782608695652172)","(4.2, 5.3, 5.254545454545454)","(3.2, 4.2, 4.12)"
12-01-2023 15:28:12.070592,"(61.0, 100.0, 96.0)","(41.0, 55.0, 53.14285714285714)","(41.0, 75.0, 67.0)","(2.9, 3.4, 3.2807692307692307)","(13.0, 16.5, 16.42105263157895)","(9.0, 14.0, 13.38888888888889)","(31.0, 99999, 99990)","(15.0, 23.0, 21.782608695652172)","(4.2, 5.3, 5.165909090909091)","(3.2, 4.2, 4.457692307692308)"
12-01-2023 15:28:13.432176,"(61.0, 100.0, 93.33333333333333)","(41.0, 55.0, 53.14285714285714)","(41.0, 75.0, 67.0)","(2.9, 3.3, 3.2878048780487803)","(13.0, 16.5, 16.40625)","(9.0, 14.0, 13.441176470588236)","(31.0, 99999, 99990)","(15.0, 23.0, 21.782608695652172)","(4.2, 5.2, 5.108)","(3.3, 4.5, 4.478260869565218)"
12-01-2023 15:28:14.866150,"(61.0, 100.0, 90.0)","(41.0, 55.0, 47.5)","(41.0, 75.0, 58.333333333333336)","(2.9, 3.3, 3.1770833333333335)","(13.0, 16.5, 16.25)","(9.0, 13.5, 12.907407407407407)","(31.0, 99999, 99990)","(15.0, 23.0, 20.571428571428573)","(4.2, 5.3, 5.3)","(3.3, 4.5, 4.241666666666666)"
12-01-2023 15:28:16.275314,"(61.0, 100.0, 90.0)","(41.0, 55.0, 45.0)","(41.0, 75.0, 65.0)","(2.9, 3.25, 3.1770833333333335)","(13.0, 16.5, 16.214285714285715)","(9.0, 13.0, 12.895833333333334)","(31.0, 99999, 99990)","(15.0, 22.0, 20.75)","(4.2, 5.6, 5.12)","(3.3, 4.5, 4.351785714285715)"
12-01-2023 15:28:17.664976,"(61.0, 100.0, 90.0)","(41.0, 55.0, 45.0)","(41.0, 80.0, 55.0)","(2.9, 3.25, 3.172972972972973)","(13.0, 16.5, 16.214285714285715)","(9.0, 13.0, 12.895833333333334)","(31.0, 99999, 99990)","(15.0, 22.0, 20.75)","(4.2, 5.2, 5.495652173913043)","(3.3, 4.4, 4.254893617021277)"
12-01-2023 15:28:19.090977,"(61.0, 110.0, 95.0)","(41.0, 55.0, 45.0)","(41.0, 85.0, 55.0)","(2.9, 3.2, 3.1580645161290324)","(13.0, 16.5, 15.625)","(9.0, 13.0, 12.895833333333334)","(31.0, 99999, 99990)","(15.0, 22.0, 21.5)","(4.2, 5.6, 5.328571428571428)","(3.4, 4.3, 4.25397489539749)"
12-01-2023 15:28:20.469182,"(61.0, 100.0, 90.0)","(41.0, 55.0, 45.0)","(41.0, 85.0, 65.0)","(2.9, 3.2, 3.142857142857143)","(13.0, 16.0, 15.625)","(9.0, 13.0, 12.895833333333334)","(31.0, 99999, 99990)","(15.0, 23.0, 22.727272727272727)","(4.2, 5.5, 5.170588235294117)","(3.4, 4.3, 4.25397489539749)"
12-01-2023 15:28:21.829529,"(61.0, 100.0, 94.28571428571429)","(41.0, 55.0, 45.0)","(41.0, 80.0, 65.0)","(2.9, 3.15, 3.142857142857143)","(13.0, 16.0, 15.625)","(9.0, 13.0, 12.895833333333334)","(31.0, 99999, 99990)","(15.0, 23.0, 22.142857142857142)","(4.2, 5.5, 5.188888888888888)","(3.4, 4.3, 4.441818181818181)"
12-01-2023 15:28:23.181062,"(61.0, 100.0, 94.28571428571429)","(41.0, 55.0, 45.0)","(41.0, 80.0, 65.0)","(2.9, 3.2, 3.1285714285714286)","(13.0, 16.0, 15.444444444444445)","(9.0, 13.0, 12.903846153846153)","(31.0, 99999, 99990)","(15.0, 23.0, 22.142857142857142)","(4.2, 5.5, 5.307692307692308)","(3.4, 4.5, 4.67875)"
12-01-2023 15:28:24.558101,"(61.0, 100.0, 94.28571428571429)","(41.0, 55.0, 45.0)","(41.0, 80.0, 58.333333333333336)","(2.9, 3.15, 2.9641687344913152)","(13.0, 16.0, 14.772727272727273)","(9.0, 13.0, 12.41891891891892)","(31.0, 99999, 99990)","(15.0, 23.0, 22.142857142857142)","(4.2, 5.4, 5.208333333333333)","(3.4, 4.7, 4.647826086956521)"
12-01-2023 15:28:25.883691,"(61.0, 110.0, 101.42857142857143)","(31.0, 55.0, 45.0)","(31.0, 75.0, 58.333333333333336)","(2.8, 3.1, 2.9405988023952094)","(12.0, 15.5, 14.5)","(10.0, 12.5, 12.41891891891892)","(31.0, 99999, 99990)","(14.0, 23.0, 22.0)","(4.2, 5.5, 5.129032258064516)","(3.5, 4.7, 4.647252747252747)"
12-01-2023 15:28:27.238844,"(61.0, 110.0, 101.42857142857143)","(31.0, 55.0, 45.0)","(31.0, 75.0, 58.333333333333336)","(2.8, 2.96, 3.0272727272727273)","(12.0, 15.5, 14.61111111111111)","(10.0, 12.5, 12.39240506329114)","(31.0, 99999, 99990)","(14.0, 23.0, 22.0)","(4.2, 5.4, 5.106)","(3.5, 4.7, 4.536)"
12-01-2023 15:28:28.561753,"(61.0, 110.0, 101.42857142857143)","(41.0, 55.0, 45.0)","(41.0, 75.0, 60.0)","(2.8, 3.05, 3.0043478260869567)","(13.0, 15.5, 14.61111111111111)","(10.0, 12.5, 12.39240506329114)","(31.0, 99999, 99990)","(15.0, 23.0, 22.0)","(4.2, 5.4, 5.1056603773584905)","(3.5, 4.6, 4.585714285714285)"
12-01-2023 15:28:29.902053,"(61.0, 110.0, 101.42857142857143)","(41.0, 55.0, 45.0)","(41.0, 70.0, 67.0)","(2.8, 3.1, 3.010344827586207)","(13.0, 15.5, 14.884615384615385)","(10.0, 12.5, 12.39240506329114)","(31.0, 99999, 99990)","(15.0, 23.0, 22.0)","(4.2, 5.4, 5.1056603773584905)","(3.5, 4.6, 4.434285714285714)"
12-01-2023 15:28:31.221590,"(61.0, 110.0, 101.42857142857143)","(41.0, 55.0, 45.0)","(41.0, 70.0, 67.0)","(2.8, 3.05, 3.0057692307692307)","(13.0, 15.5, 14.884615384615385)","(10.0, 12.5, 12.39240506329114)","(31.0, 99999, 99990)","(15.0, 23.0, 22.0)","(4.2, 5.4, 5.1056603773584905)","(3.5, 4.6, 4.519444444444444)"
12-01-2023 15:28:32.708388,"(61.0, 110.0, 101.42857142857143)","(31.0, 55.0, 45.0)","(31.0, 70.0, 71.0)","(2.7, 3.05, 3.053921568627451)","(12.0, 15.5, 14.884615384615385)","(10.0, 12.5, 12.39240506329114)","(31.0, 99999, 99990)","(14.0, 23.0, 22.0)","(4.2, 5.4, 5.1056603773584905)","(3.6, 4.6, 4.324344023323615)"
12-01-2023 15:28:34.063812,"(61.0, 110.0, 102.5)","(31.0, 55.0, 49.0)","(31.0, 75.0, 71.0)","(2.7, 3.1, 3.0819029850746267)","(12.0, 15.5, 14.884615384615385)","(10.0, 12.5, 12.351851851851851)","(31.0, 99999, 99990)","(14.0, 23.0, 23.0)","(4.2, 5.4, 5.135593220338983)","(3.6, 4.4, 4.356170212765957)"
12-01-2023 15:28:35.410957,"(61.0, 110.0, 102.5)","(31.0, 55.0, 49.8)","(31.0, 75.0, 71.0)","(2.7, 3.1, 3.084100418410042)","(12.0, 15.5, 14.884615384615385)","(10.0, 12.5, 12.344155844155845)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.135593220338983)","(3.6, 4.4, 4.525581395348837)"
12-01-2023 15:28:36.764001,"(61.0, 110.0, 102.5)","(31.0, 55.0, 52.4)","(31.0, 75.0, 71.0)","(2.7, 3.1, 2.9935087719298243)","(12.0, 15.5, 15.23076923076923)","(10.0, 12.5, 12.378048780487806)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.135593220338983)","(3.6, 4.6, 4.503846153846154)"
12-01-2023 15:28:38.139349,"(61.0, 110.0, 102.5)","(31.0, 55.0, 53.55555555555556)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.05, 3.01875)","(12.0, 16.0, 15.23076923076923)","(10.0, 12.5, 11.416666666666666)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.135593220338983)","(3.6, 4.6, 4.464912280701754)"
12-01-2023 15:28:39.537207,"(61.0, 110.0, 104.54545454545455)","(31.0, 70.0, 69.16666666666667)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.05, 3.019565217391304)","(12.0, 16.0, 15.23076923076923)","(10.0, 12.0, 11.285714285714286)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.116363636363636)","(3.6, 4.5, 4.472307692307693)"
12-01-2023 15:28:40.830270,"(61.0, 110.0, 104.54545454545455)","(31.0, 70.0, 69.16666666666667)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.05, 3.0506666666666664)","(12.0, 16.0, 15.23076923076923)","(10.0, 11.5, 11.285714285714286)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.116363636363636)","(3.6, 4.5, 4.472307692307693)"
12-01-2023 15:28:42.263275,"(61.0, 110.0, 104.54545454545455)","(31.0, 70.0, 67.85714285714286)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.1, 3.0195652173913046)","(12.0, 16.0, 15.23076923076923)","(10.0, 11.5, 11.202127659574469)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.2844444444444445)","(3.6, 4.5, 4.437931034482759)"
12-01-2023 15:28:43.626240,"(61.0, 110.0, 104.54545454545455)","(31.0, 75.0, 71.78571428571428)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.1, 3.0195652173913046)","(12.0, 16.0, 15.23076923076923)","(10.0, 11.5, 11.202127659574469)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.228070175438597)","(3.6, 4.5, 4.42972972972973)"
12-01-2023 15:28:44.988332,"(61.0, 110.0, 104.54545454545455)","(31.0, 75.0, 78.33333333333334)","(41.0, 75.0, 68.33333333333333)","(2.7, 3.1, 3.0166666666666666)","(12.0, 16.0, 15.23076923076923)","(10.0, 11.5, 11.202127659574469)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.078688524590164)","(3.6, 4.5, 4.426829268292683)"
12-01-2023 15:28:46.358063,"(61.0, 110.0, 104.54545454545455)","(31.0, 80.0, 76.92307692307692)","(41.0, 75.0, 67.5)","(2.7, 3.1, 3.023529411764706)","(12.0, 16.0, 15.23076923076923)","(10.0, 11.5, 10.93421052631579)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.053333333333334)","(3.6, 4.5, 4.467741935483871)"
12-01-2023 15:28:47.727782,"(61.0, 110.0, 97.5)","(31.0, 80.0, 75.55555555555556)","(41.0, 75.0, 77.0)","(2.7, 3.1, 3.0794117647058825)","(12.0, 16.0, 14.666666666666666)","(10.0, 11.0, 10.041666666666666)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.2384615384615385)","(3.6, 4.5, 4.462264150943396)"
12-01-2023 15:28:49.182115,"(61.0, 110.0, 97.5)","(31.0, 80.0, 71.66666666666667)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.15, 3.1272727272727274)","(12.0, 16.0, 14.666666666666666)","(10.0, 10.5, 9.907692307692308)","(31.0, 99999, 99990)","(14.0, 24.0, 23.0)","(4.2, 5.4, 5.2384615384615385)","(3.6, 4.5, 4.462264150943396)"
12-01-2023 15:28:50.548620,"(61.0, 110.0, 97.5)","(31.0, 75.0, 71.66666666666667)","(41.0, 80.0, 73.57142857142857)","(2.7, 3.2, 2.967179487179487)","(12.0, 16.0, 14.4)","(10.0, 10.5, 9.846153846153847)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.4, 5.155813953488372)","(3.6, 4.5, 4.438709677419355)"
12-01-2023 15:28:51.921739,"(61.0, 110.0, 100.0)","(31.0, 75.0, 78.0)","(41.0, 80.0, 71.66666666666667)","(2.7, 3.15, 2.9727272727272727)","(12.0, 16.0, 15.333333333333334)","(10.0, 10.0, 9.893333333333334)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.5, 5.2439024390243905)","(3.6, 4.6, 4.552272727272727)"
12-01-2023 15:28:53.241258,"(61.0, 110.0, 101.42857142857143)","(31.0, 80.0, 76.36363636363636)","(41.0, 75.0, 72.14285714285714)","(2.7, 3.0, 2.956153846153846)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.085185185185185)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.5, 5.2439024390243905)","(3.6, 4.6, 4.516379310344828)"
12-01-2023 15:28:54.610985,"(61.0, 110.0, 102.5)","(31.0, 80.0, 76.36363636363636)","(41.0, 75.0, 72.14285714285714)","(2.7, 3.0, 2.9464516129032257)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.085185185185185)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.5, 5.2439024390243905)","(3.6, 4.6, 4.54393063583815)"
12-01-2023 15:28:56.008433,"(61.0, 110.0, 102.5)","(31.0, 80.0, 78.75)","(41.0, 75.0, 72.14285714285714)","(2.7, 2.98, 2.928888888888889)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.040625)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.5, 5.26)","(3.6, 4.6, 4.5987012987012985)"
12-01-2023 15:28:57.365419,"(61.0, 110.0, 102.5)","(31.0, 85.0, 76.36363636363636)","(41.0, 75.0, 72.14285714285714)","(2.7, 2.98, 2.897777777777778)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.040625)","(31.0, 99999, 99990)","(14.0, 24.0, 23.25)","(4.2, 5.5, 5.468421052631579)","(3.6, 4.6, 4.598958333333333)"
12-01-2023 15:28:58.625707,"(61.0, 110.0, 102.5)","(31.0, 80.0, 76.36363636363636)","(41.0, 75.0, 56.25)","(2.7, 2.92, 2.8689655172413793)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.091666666666667)","(31.0, 99999, 99990)","(13.0, 24.0, 23.25)","(4.2, 5.5, 5.538461538461538)","(3.6, 4.6, 4.598913043478261)"
12-01-2023 15:28:59.963522,"(61.0, 110.0, 76.66666666666667)","(31.0, 80.0, 68.0)","(41.0, 75.0, 65.0)","(2.7, 2.98, 2.8689655172413793)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.091666666666667)","(31.0, 99999, 99990)","(13.0, 24.0, 26.0)","(4.2, 5.6, 5.538461538461538)","(3.6, 4.6, 4.598913043478261)"
12-01-2023 15:29:01.373170,"(61.0, 110.0, 83.0)","(31.0, 75.0, 64.66666666666667)","(41.0, 70.0, 65.0)","(2.7, 2.98, 2.852)","(12.0, 16.5, 15.352941176470589)","(10.0, 10.5, 10.138709677419355)","(31.0, 99999, 99990)","(13.0, 27.0, 26.166666666666668)","(4.2, 5.6, 5.533333333333333)","(3.6, 4.6, 4.598913043478261)"
