,The Big One,Renato,Trespassing,Altomega,Eye Opener,Scenic Ruler,Supersession,My Top Secret,Rising Commodity,Cherry Bay,Prinsessa Anja,Marmooga
11-01-2023 16:06:56.233859,"(7.5, 9.8, 9.444444444444445)","(10.0, 12.5, 11.98235294117647)","(2.6, 3.0, 2.833333333333333)","(91.0, 220.0, 132.5)","(18.0, 34.0, 32.666666666666664)","(61.0, 200.0, 150.0)","(5.5, 7.4, 7.327272727272728)","(51.0, 190.0, 123.33333333333334)","(61.0, 190.0, 136.66666666666666)","(61.0, 190.0, 156.66666666666669)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:06:57.934530,"(7.5, 9.8, 9.444444444444445)","(10.0, 12.5, 12.411111111111111)","(2.6, 3.0, 2.833333333333333)","(91.0, 220.0, 132.5)","(18.0, 38.0, 33.0)","(61.0, 200.0, 150.0)","(5.5, 7.4, 7.327272727272728)","(51.0, 190.0, 123.33333333333334)","(61.0, 190.0, 136.66666666666666)","(61.0, 190.0, 156.66666666666669)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:06:59.550587,"(7.5, 9.8, 9.444444444444445)","(10.0, 12.5, 12.485074626865671)","(2.6, 3.0, 2.833333333333333)","(91.0, 220.0, 132.5)","(18.0, 36.0, 35.0)","(61.0, 200.0, 150.0)","(5.5, 7.4, 7.327272727272728)","(51.0, 190.0, 123.33333333333334)","(61.0, 190.0, 136.66666666666666)","(61.0, 190.0, 156.66666666666669)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:01.361988,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.485074626865671)","(2.6, 3.0, 2.833333333333333)","(91.0, 220.0, 135.0)","(18.0, 40.0, 35.0)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.4, 7.1)","(51.0, 190.0, 123.33333333333334)","(61.0, 190.0, 136.66666666666666)","(61.0, 190.0, 156.66666666666669)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:03.073725,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.485074626865671)","(2.6, 3.0, 2.9)","(91.0, 210.0, 135.0)","(18.0, 40.0, 35.0)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 140.0)","(61.0, 190.0, 136.66666666666666)","(61.0, 190.0, 142.5)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:04.777903,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.485074626865671)","(2.6, 2.98, 2.9)","(91.0, 210.0, 146.66666666666666)","(18.0, 40.0, 35.0)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 145.0)","(61.0, 190.0, 152.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:06.478475,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.485074626865671)","(2.6, 2.98, 2.9)","(91.0, 200.0, 133.33333333333334)","(18.0, 40.0, 35.0)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 142.5)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:08.313927,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.62295081967213)","(2.6, 2.98, 2.9)","(91.0, 200.0, 135.71428571428572)","(18.0, 40.0, 35.0)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 142.5)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:10.111875,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.9)","(91.0, 200.0, 155.0)","(18.0, 40.0, 32.666666666666664)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:11.760425,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.9)","(91.0, 200.0, 155.0)","(18.0, 38.0, 32.666666666666664)","(61.0, 200.0, 133.33333333333334)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:13.402971,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.9)","(91.0, 200.0, 155.0)","(18.0, 38.0, 32.666666666666664)","(61.0, 200.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:14.989357,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.9)","(91.0, 200.0, 155.0)","(18.0, 38.0, 32.666666666666664)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:16.756495,"(7.5, 9.8, 9.444444444444445)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.948)","(91.0, 200.0, 155.0)","(18.0, 38.0, 32.666666666666664)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.801851851851852)"
11-01-2023 16:07:18.449419,"(7.5, 9.8, 9.593548387096774)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.9517857142857142)","(91.0, 200.0, 150.0)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:20.105348,"(7.5, 9.8, 9.290909090909091)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.841176470588235)","(91.0, 190.0, 140.0)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:21.778651,"(7.5, 9.8, 9.64)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.841176470588235)","(91.0, 190.0, 156.66666666666669)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:23.448904,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.841176470588235)","(91.0, 190.0, 150.0)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:25.065012,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.841176470588235)","(91.0, 190.0, 140.0)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:26.723931,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.9517857142857142)","(91.0, 190.0, 156.66666666666669)","(18.0, 38.0, 36.0)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:28.396179,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.9517857142857142)","(91.0, 190.0, 140.0)","(18.0, 38.0, 35.09090909090909)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:30.069122,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.9551401869158878)","(91.0, 190.0, 132.85714285714286)","(18.0, 36.0, 38.72727272727273)","(61.0, 120.0, 102.14285714285714)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:31.634856,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 150.0)","(18.0, 40.0, 38.72727272727273)","(61.0, 120.0, 98.57142857142857)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 160.0)","(61.0, 190.0, 145.0)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:33.288781,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 150.0)","(18.0, 40.0, 36.375)","(61.0, 120.0, 98.57142857142857)","(5.5, 7.2, 7.1)","(51.0, 190.0, 152.0)","(61.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.9250000000000003)"
11-01-2023 16:07:35.135816,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 131.66666666666666)","(18.0, 38.0, 34.625)","(61.0, 120.0, 98.57142857142857)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.3, 3.95, 3.9250000000000003)"
11-01-2023 16:07:37.028163,"(7.5, 9.8, 9.177777777777779)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 140.0)","(18.0, 36.0, 31.125)","(61.0, 120.0, 103.33333333333333)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:38.971349,"(7.5, 9.8, 9.290909090909091)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 156.66666666666669)","(18.0, 32.0, 31.125)","(61.0, 120.0, 130.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:41.510360,"(7.5, 9.8, 9.656410256410258)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 140.0)","(18.0, 32.0, 31.125)","(61.0, 190.0, 160.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:43.649390,"(7.5, 9.8, 9.64)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 145.55555555555554)","(18.0, 32.0, 31.125)","(61.0, 190.0, 174.16666666666669)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.9470149253731344)"
11-01-2023 16:07:45.411478,"(7.5, 9.8, 9.63030303030303)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 140.0)","(18.0, 32.0, 31.125)","(61.0, 190.0, 174.16666666666669)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8423076923076924)"
11-01-2023 16:07:47.157545,"(7.5, 9.8, 9.0)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 145.55555555555554)","(18.0, 32.0, 31.125)","(61.0, 190.0, 174.16666666666669)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8423076923076924)"
11-01-2023 16:07:48.835563,"(7.5, 9.8, 9.0)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 163.33333333333334)","(18.0, 32.0, 31.125)","(61.0, 190.0, 174.16666666666669)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8423076923076924)"
11-01-2023 16:07:50.530599,"(7.5, 9.8, 9.0)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.8545454545454545)","(91.0, 190.0, 163.33333333333334)","(18.0, 32.0, 31.125)","(61.0, 190.0, 160.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8423076923076924)"
11-01-2023 16:07:52.258442,"(7.5, 9.8, 9.0)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.7600000000000002)","(91.0, 190.0, 163.33333333333334)","(18.0, 32.0, 31.125)","(61.0, 190.0, 160.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8676470588235294)"
11-01-2023 16:07:53.929828,"(7.5, 9.8, 9.190909090909091)","(10.0, 13.0, 12.629032258064516)","(2.6, 3.0, 2.883)","(91.0, 190.0, 163.33333333333334)","(18.0, 32.0, 31.125)","(61.0, 190.0, 160.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 156.66666666666669)","(61.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.3, 3.95, 3.8676470588235294)"
11-01-2023 16:07:55.560271,"(7.5, 9.6, 8.6)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.96, 2.84)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.53333333333333)","(61.0, 190.0, 150.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.95, 3.8676470588235294)"
11-01-2023 16:07:57.281444,"(7.5, 9.6, 8.6)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9066666666666667)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.53333333333333)","(61.0, 200.0, 150.0)","(5.5, 7.2, 7.1)","(51.0, 190.0, 142.5)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.95, 3.8676470588235294)"
11-01-2023 16:07:58.936373,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9314285714285715)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 30.8)","(61.0, 200.0, 150.0)","(5.5, 7.2, 7.35)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:00.528729,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.833333333333333)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.57142857142857)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.409523809523809)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:02.071824,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.901818181818182)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.57142857142857)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.054545454545455)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:03.686397,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.901818181818182)","(91.0, 190.0, 150.0)","(19.0, 32.0, 30.8)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.054545454545455)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:05.244086,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.901818181818182)","(91.0, 190.0, 150.0)","(19.0, 32.0, 30.0)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.054545454545455)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:06.807257,"(7.5, 9.6, 8.810526315789474)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.901818181818182)","(91.0, 190.0, 150.0)","(19.0, 32.0, 30.8)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.054545454545455)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.4, 3.95, 3.8423076923076924)"
11-01-2023 16:08:08.366282,"(7.5, 9.6, 9.4125)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.901818181818182)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(61.0, 200.0, 150.0)","(5.5, 7.6, 7.036363636363636)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 145.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 130.0)","(3.4, 3.95, 3.8)"
11-01-2023 16:08:10.007994,"(7.5, 9.6, 9.4125)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9316831683168316)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(61.0, 200.0, 150.0)","(5.5, 7.4, 7.036363636363636)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:11.537759,"(7.5, 9.6, 9.4125)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9316831683168316)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(61.0, 200.0, 130.0)","(5.5, 7.4, 7.036363636363636)","(51.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(61.0, 190.0, 158.33333333333334)","(91.0, 160.0, 140.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:13.147175,"(7.5, 9.6, 9.4125)","(10.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9316831683168316)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(61.0, 200.0, 158.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 158.33333333333334)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 140.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:14.562909,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9314285714285715)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 152.0)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 140.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:15.908819,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.94, 2.9314285714285715)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 161.42857142857144)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 140.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:17.283342,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.8885714285714283)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 165.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:18.724575,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.88)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 152.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:20.163045,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.88)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 152.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:21.601906,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.88)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 152.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:23.001085,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.88)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.036363636363636)","(61.0, 190.0, 152.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:24.482274,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.852)","(91.0, 190.0, 150.0)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.4, 7.12)","(61.0, 190.0, 152.0)","(71.0, 190.0, 145.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:25.893332,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.924)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.2, 7.1)","(61.0, 190.0, 152.0)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 144.0)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:27.314783,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.974285714285714)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.2, 6.5)","(61.0, 190.0, 152.0)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:28.786885,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.974285714285714)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.0, 6.860869565217391)","(61.0, 190.0, 152.0)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
11-01-2023 16:08:30.189880,"(8.0, 9.6, 9.4125)","(11.0, 13.0, 12.629032258064516)","(2.6, 2.98, 2.974285714285714)","(91.0, 190.0, 163.33333333333334)","(19.0, 32.0, 31.727272727272727)","(71.0, 200.0, 150.0)","(6.0, 7.0, 6.890909090909091)","(61.0, 190.0, 152.0)","(71.0, 190.0, 160.0)","(71.0, 190.0, 158.33333333333334)","(101.0, 160.0, 133.33333333333334)","(3.4, 3.85, 3.8071428571428574)"
