,Devon Lass,Hurricane Max,Wagner Bale,Indigo Indy,Hurricane Miami,My Dilemma,California Blond,Captain Cruiser
587,"[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 37, 159207), 5.5, 8.8]"
588,"[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 38, 293303), 5.5, 8.8]"
589,"[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 39, 418429), 5.5, 8.8]"
590,"[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 40, 553164), 5.5, 8.8]"
591,"[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 41, 689413), 5.5, 8.8]"
592,"[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 42, 831599), 5.5, 8.8]"
593,"[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 43, 982266), 5.5, 8.8]"
594,"[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 45, 111563), 5.5, 8.8]"
595,"[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 46, 243542), 5.5, 8.8]"
596,"[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 47, 372548), 5.5, 8.8]"
597,"[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 48, 505546), 5.5, 8.8]"
598,"[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 49, 633480), 5.5, 8.8]"
599,"[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 50, 764225), 5.5, 8.8]"
600,"[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 51, 887887), 5.5, 8.8]"
601,"[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 53, 17682), 5.5, 8.8]"
602,"[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 54, 150602), 5.5, 8.8]"
603,"[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 55, 271764), 5.5, 8.8]"
604,"[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 56, 422144), 5.5, 8.8]"
605,"[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 57, 557377), 5.5, 8.8]"
606,"[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 58, 687132), 5.5, 8.8]"
607,"[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 14, 59, 59, 813778), 5.5, 8.8]"
608,"[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 0, 942775), 5.5, 8.8]"
609,"[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 2, 72619), 5.5, 8.8]"
610,"[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 3, 203092), 5.5, 8.8]"
611,"[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 4, 335406), 5.5, 8.8]"
612,"[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 5, 462658), 5.5, 8.8]"
613,"[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 6, 592729), 5.5, 8.8]"
614,"[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 7, 722824), 5.5, 8.8]"
615,"[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 8, 866385), 5.5, 8.8]"
616,"[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 10, 7391), 5.5, 8.8]"
617,"[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 11, 144937), 5.5, 8.8]"
618,"[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 12, 270069), 5.5, 8.8]"
619,"[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 13, 403086), 5.5, 8.8]"
620,"[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 14, 529528), 5.5, 8.6]"
621,"[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 15, 654545), 5.5, 8.6]"
622,"[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 16, 787754), 5.5, 8.6]"
623,"[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 17, 909875), 5.5, 8.6]"
624,"[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 19, 40986), 5.5, 8.6]"
625,"[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 20, 171582), 5.5, 8.6]"
626,"[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 3.9, 6.8]","[datetime.datetime(2022, 11, 28, 15, 0, 21, 303550), 5.5, 8.6]"
