,Triumph,Electra Glide,Jagger Bale,Lala Reindeer,Reiko Bolt,Nicki Whoop,Kanji Giant,Super Marli
14-12-2022 19:02:00.858681,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 44.58333333333333)"
14-12-2022 19:02:02.110436,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 42.95454545454545)"
14-12-2022 19:02:03.382950,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 42.95454545454545)"
14-12-2022 19:02:04.671636,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 42.95454545454545)"
14-12-2022 19:02:05.928899,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 42.95454545454545)"
14-12-2022 19:02:07.129047,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:08.351269,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:09.651097,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:11.183839,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:12.659924,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:14.096034,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:15.448632,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:16.815785,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:18.144149,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:19.512475,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:20.831407,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 4.8125)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:22.211587,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 5.319999999999999)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:23.640188,"(1.3, 1.42, 1.3841640378548894)","(17.0, 130.0, 59.6875)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 5.319999999999999)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:25.023556,"(1.3, 1.42, 1.3841640378548894)","(17.0, 130.0, 67.5)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 5.319999999999999)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:26.387902,"(1.3, 1.42, 1.3841640378548894)","(17.0, 130.0, 67.5)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 5.319999999999999)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:27.764674,"(1.3, 1.42, 1.3841772151898732)","(17.0, 130.0, 67.5)","(71.0, 590.0, 325.0)","(9.0, 21.0, 15.0)","(51.0, 440.0, 111.66666666666667)","(21.0, 65.0, 37.5)","(4.2, 8.4, 6.09)","(17.0, 65.0, 35.0)"
14-12-2022 19:02:29.124614,"(1.3, 1.42, 1.3841772151898732)","(17.0, 130.0, 67.5)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 14.257142857142856)","(51.0, 440.0, 243.0)","(21.0, 65.0, 33.0)","(4.2, 8.4, 6.09)","(17.0, 65.0, 39.400000000000006)"
14-12-2022 19:02:30.500748,"(1.3, 1.42, 1.3841772151898732)","(17.0, 130.0, 66.71875)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 15.636363636363637)","(51.0, 440.0, 243.0)","(21.0, 65.0, 43.0)","(4.2, 8.4, 8.785714285714286)","(17.0, 65.0, 54.625)"
14-12-2022 19:02:31.870597,"(1.3, 1.42, 1.3841772151898732)","(17.0, 130.0, 66.71875)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 15.636363636363637)","(51.0, 440.0, 243.0)","(21.0, 65.0, 43.0)","(4.2, 9.4, 8.785714285714286)","(17.0, 60.0, 54.625)"
14-12-2022 19:02:33.164240,"(1.3, 1.6, 1.5488372093023257)","(17.0, 130.0, 66.71875)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 13.625)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.5, 9.02)","(17.0, 60.0, 54.625)"
14-12-2022 19:02:34.378150,"(1.3, 1.59, 1.5411627906976744)","(17.0, 130.0, 66.71875)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 15.0)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.02)","(17.0, 60.0, 54.625)"
14-12-2022 19:02:35.803630,"(1.3, 1.59, 1.5411627906976744)","(17.0, 130.0, 51.07692307692308)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.0)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.02)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:37.218631,"(1.3, 1.58, 1.5409756097560976)","(17.0, 130.0, 51.07692307692308)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 18.05)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:38.640142,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 51.07692307692308)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.314285714285713)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:40.319709,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 15.0)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:41.967704,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.285714285714285)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:43.353738,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.285714285714285)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:44.682317,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.03333333333333)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:46.013500,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.68888888888889)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:47.414997,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.68888888888889)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:48.777998,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.68888888888889)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:50.168669,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 19.68888888888889)","(51.0, 440.0, 243.0)","(21.0, 65.0, 54.0)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 59.0)"
14-12-2022 19:02:51.518668,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 21.0, 17.054545454545455)","(51.0, 440.0, 243.0)","(21.0, 65.0, 35.66666666666667)","(4.2, 10.0, 9.183333333333334)","(17.0, 65.0, 36.25)"
14-12-2022 19:02:52.955188,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 15.846153846153847)","(51.0, 440.0, 243.0)","(21.0, 65.0, 37.5)","(4.2, 10.0, 9.183333333333334)","(17.0, 50.0, 36.25)"
14-12-2022 19:02:54.358836,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 15.846153846153847)","(51.0, 440.0, 243.0)","(21.0, 65.0, 37.5)","(4.2, 10.0, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:02:55.704157,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 15.846153846153847)","(51.0, 440.0, 243.0)","(21.0, 65.0, 37.5)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:02:57.060409,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 66.15625)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 15.846153846153847)","(51.0, 440.0, 243.0)","(21.0, 65.0, 37.5)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:02:58.434210,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 18.8)","(51.0, 440.0, 243.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:02:59.581778,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 18.8)","(51.0, 440.0, 243.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:00.872306,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 69.91176470588235)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 18.8)","(51.0, 440.0, 243.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:02.212700,"(1.3, 1.58, 1.4418181818181817)","(17.0, 130.0, 45.25)","(71.0, 590.0, 295.55555555555554)","(9.0, 20.0, 18.8)","(51.0, 440.0, 243.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 35.45454545454545)"
14-12-2022 19:03:03.526499,"(1.3, 1.55, 1.4336363636363636)","(17.0, 130.0, 37.95454545454545)","(71.0, 590.0, 325.0)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 35.45454545454545)"
14-12-2022 19:03:04.814657,"(1.3, 1.54, 1.4036363636363636)","(17.0, 130.0, 37.95454545454545)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 30.0)"
14-12-2022 19:03:06.069126,"(1.3, 1.54, 1.4036363636363636)","(17.0, 130.0, 62.5)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 35.833333333333336)"
14-12-2022 19:03:07.241985,"(1.3, 1.6, 1.4384615384615385)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 30.6)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 35.833333333333336)"
14-12-2022 19:03:08.448355,"(1.3, 1.59, 1.4361538461538461)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.72727272727273)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.041666666666664)"
14-12-2022 19:03:09.687909,"(1.3, 1.58, 1.4218181818181816)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.041666666666664)"
14-12-2022 19:03:10.969914,"(1.3, 1.57, 1.4377777777777778)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:12.227878,"(1.3, 1.57, 1.4377777777777778)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:13.472203,"(1.3, 1.57, 1.4217647058823528)","(17.0, 130.0, 38.77272727272727)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:14.721313,"(1.3, 1.57, 1.4217647058823528)","(17.0, 130.0, 46.75)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:15.924784,"(1.3, 1.57, 1.4217647058823528)","(17.0, 130.0, 39.59090909090909)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:17.136028,"(1.3, 1.57, 1.4217647058823528)","(17.0, 130.0, 39.59090909090909)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:18.404780,"(1.3, 1.57, 1.4217647058823528)","(17.0, 130.0, 40.81818181818181)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:19.652725,"(1.3, 1.58, 1.4078125)","(17.0, 130.0, 40.81818181818181)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:20.915249,"(1.3, 1.58, 1.4078125)","(17.0, 130.0, 40.81818181818181)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:22.182908,"(1.3, 1.57, 1.4285714285714286)","(17.0, 130.0, 59.92857142857143)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:23.487405,"(1.3, 1.57, 1.4285714285714286)","(17.0, 130.0, 59.92857142857143)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:24.891801,"(1.3, 1.59, 1.4361538461538461)","(17.0, 130.0, 48.25)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:26.108319,"(1.3, 1.58, 1.4218181818181816)","(17.0, 130.0, 48.25)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:27.277599,"(1.3, 1.58, 1.4218181818181816)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:28.504139,"(1.3, 1.55, 1.4181818181818182)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:29.794973,"(1.3, 1.55, 1.4049999999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:31.121758,"(1.3, 1.55, 1.4049999999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:32.415660,"(1.3, 1.55, 1.4049999999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:33.686719,"(1.3, 1.55, 1.4049999999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:34.932962,"(1.3, 1.55, 1.4049999999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:36.193145,"(1.3, 1.58, 1.4078125)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:37.419382,"(1.3, 1.54, 1.42)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:38.670188,"(1.3, 1.54, 1.435)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 36.25)"
14-12-2022 19:03:39.847296,"(1.3, 1.6, 1.457142857142857)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 30.0)"
14-12-2022 19:03:41.120807,"(1.3, 1.6, 1.4384615384615385)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 30.0)"
14-12-2022 19:03:42.420528,"(1.3, 1.6, 1.4384615384615385)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 29.375)"
14-12-2022 19:03:43.864400,"(1.3, 1.58, 1.4218181818181816)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 18.8)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 29.375)"
14-12-2022 19:03:45.249298,"(1.3, 1.58, 1.4218181818181816)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.880000000000003)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:46.541789,"(1.3, 1.57, 1.426)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.880000000000003)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:48.097501,"(1.3, 1.57, 1.426)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.880000000000003)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:49.497902,"(1.3, 1.58, 1.4078125)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.880000000000003)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:50.838594,"(1.3, 1.58, 1.4078125)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.880000000000003)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:52.127775,"(1.3, 1.56, 1.4059374999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.92)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
14-12-2022 19:03:53.406776,"(1.3, 1.56, 1.4059374999999998)","(17.0, 130.0, 41.63636363636364)","(71.0, 590.0, 327.5)","(9.0, 20.0, 17.45)","(51.0, 440.0, 244.0)","(21.0, 65.0, 33.0)","(4.2, 8.6, 6.0210526315789465)","(17.0, 50.0, 31.944444444444443)"
