,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:40:54.534549,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 22.0, 20.909090909090907)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.933333333333334)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:40:55.820109,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 22.0, 20.909090909090907)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.933333333333334)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:40:57.136551,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 22.0, 20.909090909090907)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:40:58.463809,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 22.0, 17.666666666666668)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:40:59.853277,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 21.0, 19.428571428571427)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:41:01.135364,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 21.0, 19.428571428571427)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:41:02.474009,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 162.14285714285714)","(12.0, 21.0, 19.428571428571427)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 147.77777777777777)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 118.57142857142857)"
08-01-2023 15:41:03.798391,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 220.0, 168.33333333333331)","(12.0, 21.0, 18.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 160.0, 130.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.785714285714286)","(7.5, 9.6, 8.766666666666666)","(41.0, 210.0, 162.5)"
08-01-2023 15:41:05.182618,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 210.0, 168.33333333333331)","(12.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 150.0, 122.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.785714285714286)","(7.5, 9.6, 8.6625)","(41.0, 200.0, 119.23076923076923)"
08-01-2023 15:41:06.448287,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 210.0, 168.33333333333331)","(12.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 140.0, 122.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.785714285714286)","(7.5, 9.6, 8.894117647058824)","(41.0, 200.0, 119.23076923076923)"
08-01-2023 15:41:07.724663,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 210.0, 168.33333333333331)","(12.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 140.0, 122.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 200.0, 119.23076923076923)"
08-01-2023 15:41:09.093264,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 210.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 140.0, 122.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 200.0, 155.0)"
08-01-2023 15:41:10.462291,"(12.0, 17.5, 15.833333333333334)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 122.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 155.0)"
08-01-2023 15:41:11.683312,"(12.0, 17.5, 14.444444444444445)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 164.54545454545453)"
08-01-2023 15:41:13.035018,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 164.54545454545453)"
08-01-2023 15:41:14.356191,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 164.54545454545453)"
08-01-2023 15:41:15.639779,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 164.54545454545453)"
08-01-2023 15:41:16.953771,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 164.54545454545453)"
08-01-2023 15:41:18.261930,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 100.0)"
08-01-2023 15:41:19.494690,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 100.0)"
08-01-2023 15:41:20.726917,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 100.0)"
08-01-2023 15:41:21.974588,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.9, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 88.75)"
08-01-2023 15:41:23.317938,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 88.75)"
08-01-2023 15:41:24.664907,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 104.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.86896551724138)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 88.75)"
08-01-2023 15:41:25.987304,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 140.0, 98.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.853846153846154)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 139.375)"
08-01-2023 15:41:27.288493,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 18.714285714285715)","(11.0, 16.5, 15.875)","(31.0, 130.0, 98.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.853846153846154)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 139.375)"
08-01-2023 15:41:28.602552,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.875)","(31.0, 130.0, 98.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.853846153846154)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 139.375)"
08-01-2023 15:41:30.115259,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.875)","(31.0, 130.0, 98.0)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.853846153846154)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 139.375)"
08-01-2023 15:41:31.317080,"(12.0, 17.5, 15.277777777777779)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.875)","(31.0, 130.0, 68.66666666666667)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.853846153846154)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 139.375)"
08-01-2023 15:41:32.588025,"(12.0, 17.5, 14.75)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.875)","(31.0, 130.0, 68.66666666666667)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.876)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:33.849254,"(12.0, 17.5, 14.722222222222221)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 130.0, 68.66666666666667)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.876)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:35.120729,"(12.0, 17.5, 14.722222222222221)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 130.0, 68.66666666666667)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.876)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.894117647058824)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:36.346086,"(12.0, 17.5, 14.722222222222221)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 130.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.876923076923077)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.850000000000001)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:37.566523,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.6)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:38.797360,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:40.102900,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:41.362052,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.25)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:42.613137,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:43.962000,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:45.240754,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:46.708872,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:48.093073,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:49.381541,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:50.653523,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:52.014187,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:53.285317,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:54.513115,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 70.88888888888889)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:55.861186,"(12.0, 17.5, 16.53846153846154)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.666666666666666)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 71.63636363636364)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.7)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:57.225090,"(12.0, 17.5, 16.693548387096776)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 63.33333333333333)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.9, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:41:58.670443,"(12.0, 17.5, 16.693548387096776)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 58.5)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:42:00.022803,"(12.0, 17.5, 16.693548387096776)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 58.5)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 153.1818181818182)"
08-01-2023 15:42:01.394697,"(12.0, 17.5, 16.693548387096776)","(15.0, 21.0, 20.25)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 58.5)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 190.0, 155.0)"
08-01-2023 15:42:02.704186,"(12.0, 17.5, 16.693548387096776)","(15.0, 21.0, 22.8)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 16.023809523809526)","(31.0, 75.0, 58.5)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 180.0, 131.9230769230769)"
08-01-2023 15:42:04.026043,"(12.0, 17.5, 16.693548387096776)","(15.0, 26.0, 22.8)","(10.0, 13.0, 12.777777777777779)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 180.0, 131.9230769230769)"
08-01-2023 15:42:05.391332,"(12.0, 17.5, 16.477272727272727)","(15.0, 26.0, 22.8)","(10.0, 13.0, 12.4375)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 180.0, 131.9230769230769)"
08-01-2023 15:42:06.658218,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.933333333333334)","(41.0, 180.0, 155.0)"
08-01-2023 15:42:07.990750,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.850000000000001)","(41.0, 180.0, 155.0)"
08-01-2023 15:42:09.262522,"(12.0, 17.5, 16.477272727272727)","(15.0, 25.0, 21.5)","(10.0, 13.0, 12.5)","(91.0, 200.0, 150.71428571428572)","(11.0, 20.0, 17.75)","(11.0, 16.5, 15.5)","(31.0, 75.0, 67.66666666666666)","(5.0, 5.2, 5.14375)","(4.2, 5.9, 5.848387096774194)","(4.4, 5.8, 5.62)","(7.5, 9.6, 8.850000000000001)","(41.0, 180.0, 155.0)"
