,What A Knight,Ibiza,Ready To Raid,Mister Brockie,Fernando Rocker,Tinker Train,Whiskey Cobbler,Targaryen Jewel
489,"[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 53, 690788), 26.0, 70.0]"
490,"[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 54, 844500), 26.0, 70.0]"
491,"[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 56, 20805), 26.0, 70.0]"
492,"[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 57, 172256), 26.0, 70.0]"
493,"[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 58, 387365), 26.0, 70.0]"
494,"[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 58, 59, 558797), 26.0, 70.0]"
495,"[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 0, 775336), 26.0, 70.0]"
496,"[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 929555), 26.0, 70.0]"
497,"[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 87372), 26.0, 70.0]"
498,"[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 227440), 26.0, 70.0]"
499,"[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 5, 363405), 26.0, 70.0]"
500,"[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 519527), 26.0, 70.0]"
501,"[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 661224), 26.0, 70.0]"
502,"[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 812668), 26.0, 70.0]"
503,"[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 951051), 26.0, 70.0]"
504,"[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 97208), 26.0, 70.0]"
505,"[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 248323), 26.0, 70.0]"
506,"[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 394160), 26.0, 70.0]"
507,"[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 536352), 26.0, 70.0]"
508,"[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 689996), 26.0, 70.0]"
509,"[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 884383), 26.0, 70.0]"
510,"[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 53376), 26.0, 70.0]"
511,"[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 250202), 26.0, 70.0]"
512,"[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 469676), 26.0, 70.0]"
513,"[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 648992), 26.0, 70.0]"
514,"[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 837801), 26.0, 70.0]"
515,"[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 16120), 26.0, 70.0]"
516,"[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 224236), 26.0, 70.0]"
517,"[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 398534), 26.0, 70.0]"
518,"[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 2.9, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 593078), 26.0, 70.0]"
519,"[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 790679), 26.0, 70.0]"
520,"[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 991152), 26.0, 70.0]"
521,"[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 240891), 26.0, 70.0]"
522,"[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 527737), 26.0, 70.0]"
523,"[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 910673), 26.0, 70.0]"
524,"[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 174796), 26.0, 70.0]"
525,"[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 438226), 26.0, 70.0]"
526,"[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 673619), 26.0, 70.0]"
527,"[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 20.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 911104), 26.0, 70.0]"
528,"[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 135675), 26.0, 70.0]"
