,Joeys On A Roll,Isla And Addie,Bronski Zulu,Sheleftalotofbling,Big Bozz
10-01-2023 12:25:29.599738,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.021176470588235)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:30.489452,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.021176470588235)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:31.428569,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0274285714285716)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:32.369056,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0274285714285716)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:33.332248,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0274285714285716)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:34.342450,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0274285714285716)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:35.194059,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:36.164463,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:37.213721,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:38.284096,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:39.181707,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:40.183647,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:41.189116,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0695)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:42.138552,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.2)","(7.5, 10.5, 10.00909090909091)","(7.5, 13.0, 9.333333333333332)"
10-01-2023 12:25:43.078639,"(4.2, 6.4, 5.866666666666667)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.210666666666667)","(7.5, 10.5, 10.05)","(7.5, 13.0, 9.857142857142858)"
10-01-2023 12:25:44.049159,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.24, 2.0747826086956525)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.25)"
10-01-2023 12:25:44.958901,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.32, 2.122962962962963)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.25)"
10-01-2023 12:25:45.896136,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.32, 2.0954545454545457)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.25)"
10-01-2023 12:25:46.948586,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.32, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:48.016599,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:48.988971,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:50.012043,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:51.192451,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:52.297475,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:53.295633,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:54.288555,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:55.444454,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:56.466580,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:57.521071,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:58.499914,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:25:59.439605,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:00.423168,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:01.448851,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:02.474490,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:03.424246,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:04.328252,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:05.386440,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:06.359598,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:07.232221,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:08.204459,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:09.285730,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:10.305011,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:11.221140,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:12.182459,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:13.258226,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:14.277875,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:15.207117,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:16.188323,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.084)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:17.160211,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:18.058836,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:19.029150,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:20.037838,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:20.938254,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:21.908341,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.0909677419354837)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:22.901081,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.071851851851852)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:23.921807,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.071851851851852)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:24.884902,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.071851851851852)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:25.822386,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:26.828597,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:27.902117,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:28.992462,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:30.054357,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:31.053962,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:32.053950,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:33.045247,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:34.042615,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:34.983069,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.3, 2.077777777777778)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:35.851781,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:36.871829,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:37.955834,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:38.964564,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.5, 10.05)","(7.5, 13.0, 10.9)"
10-01-2023 12:26:39.968447,"(4.2, 6.4, 5.65)","(5.5, 8.4, 7.050000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.5, 9.0)","(7.5, 13.0, 11.442857142857143)"
10-01-2023 12:26:40.940811,"(4.2, 6.4, 5.65)","(5.5, 8.2, 7.199999999999999)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.5, 11.442857142857143)"
10-01-2023 12:26:41.970356,"(4.2, 6.4, 5.65)","(5.5, 8.2, 7.199999999999999)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.5, 11.085714285714285)"
10-01-2023 12:26:42.925726,"(4.2, 6.4, 5.65)","(5.5, 8.2, 7.199999999999999)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:43.863445,"(4.2, 6.4, 5.65)","(5.5, 8.0, 7.08)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:44.850896,"(4.2, 6.4, 5.65)","(5.5, 8.0, 7.08)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:45.876790,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:46.860971,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:47.832611,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:48.768089,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:49.753791,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:50.787841,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.5, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:51.852530,"(4.2, 6.4, 5.65)","(5.5, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:52.901610,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:53.862922,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:54.807555,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:55.813859,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:56.869835,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:57.877824,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:58.848715,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:26:59.823011,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:00.742719,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:01.704737,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:02.747874,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:03.765713,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:04.773736,"(4.2, 6.4, 5.65)","(6.0, 8.0, 6.390000000000001)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.0)","(7.5, 12.0, 11.085714285714285)"
10-01-2023 12:27:05.832096,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.184615384615385)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:06.887342,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.184615384615385)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:07.840371,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:08.779571,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:09.812721,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:10.889897,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.28, 2.0982608695652174)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:11.907497,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.28, 2.17)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:12.945652,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.16)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:14.096540,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.16)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:15.135116,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.16)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:16.164439,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.1742857142857144)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:17.275275,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.1742857142857144)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:18.366640,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.1742857142857144)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:19.452495,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.26, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:20.358616,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:21.396613,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:22.468355,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:23.501555,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:24.461962,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:25.479377,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:26.449901,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:27.415020,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.84)","(1.75, 2.3, 2.077777777777778)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:28.432187,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.699999999999999)","(1.75, 2.28, 2.2066666666666666)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:29.505399,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.699999999999999)","(1.75, 2.28, 2.2066666666666666)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:30.503140,"(4.2, 5.6, 5.0)","(6.0, 7.6, 6.75)","(1.75, 2.28, 2.16)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:31.523582,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.16)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:32.574717,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:33.489938,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:34.454633,"(4.2, 5.6, 5.0)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:35.514452,"(4.2, 5.5, 5.050000000000001)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:36.614293,"(4.2, 5.5, 5.050000000000001)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:37.601776,"(4.2, 5.5, 5.050000000000001)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:38.612784,"(4.2, 5.5, 5.050000000000001)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.082222222222222)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
10-01-2023 12:27:39.757784,"(4.2, 5.5, 5.050000000000001)","(6.0, 7.8, 6.85)","(1.75, 2.26, 2.0828571428571427)","(7.0, 10.0, 9.5)","(7.5, 12.0, 10.5)"
