,Beauty You,Silver Lad,Silver Scars,Bettys Star,Runs Like Bluey,Speed Craze,Sapphire Pixie,Bag The Cash
04-01-2023 11:24:58.429289,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:24:59.395961,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:00.351567,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:01.326880,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:02.291956,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:03.284199,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:04.292214,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:05.340056,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:06.349216,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:07.364842,"(1.45, 2.12, 1.5333333333333332)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:08.457401,"(1.45, 2.12, 1.5333333333333332)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:09.485702,"(1.45, 2.12, 1.5333333333333332)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:10.514837,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:11.602777,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:12.658294,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:13.713645,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:14.747556,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:15.721430,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:16.718273,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:17.764291,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:18.768755,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:19.774354,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:20.786268,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:21.825371,"(1.45, 2.18, 1.4876923076923076)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:22.931033,"(1.45, 2.12, 1.5333333333333332)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:24.029430,"(1.45, 2.12, 1.5333333333333332)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:25.091301,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:26.191228,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:27.236088,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:28.252942,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:29.296521,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:30.307861,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:31.324734,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:32.339935,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:33.355817,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:34.344966,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:35.328358,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:36.352667,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 30.0)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:37.378364,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 32.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:38.396920,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:39.422514,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:40.412709,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:41.458122,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:42.560248,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:43.702577,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:44.772956,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:45.788285,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:46.766592,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:47.733719,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:48.773139,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:49.788664,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:50.835398,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:51.993999,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:53.117958,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:54.184914,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:55.338441,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:56.349799,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:57.365526,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:58.484354,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:25:59.575202,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:00.615655,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:01.675755,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:02.681834,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:03.725089,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:04.750518,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:05.764407,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:06.988506,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:08.151868,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:09.388193,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:10.528127,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:11.573611,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:12.836377,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:14.035264,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:15.114604,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:16.244609,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:17.246563,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:18.273822,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:19.333466,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:20.446736,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:21.589274,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:22.705798,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:23.805287,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
04-01-2023 11:26:24.900506,"(1.45, 2.12, 1.5046153846153847)","(8.0, 17.5, 16.503225806451614)","(31.0, 320.0, 176.0)","(16.0, 46.0, 32.875)","(11.0, 28.0, 26.4)","(5.0, 9.0, 7.024324324324324)","(21.0, 70.0, 41.66666666666667)","(11.0, 36.0, 27.428571428571427)"
