,Homebush Jaxon,Homebush Macho,Homebush Leana,Mulberry Queen,Homebush Ice,Daisy Bee,Optional Extra
801,"[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 23, 281115), 3.4, 9.0]"
802,"[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 409937), 3.4, 9.0]"
803,"[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 564651), 3.4, 9.0]"
804,"[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 699604), 3.4, 9.0]"
805,"[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 841650), 3.4, 9.0]"
806,"[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 2.9, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 20.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 973629), 3.4, 9.0]"
807,"[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 30, 105689), 3.4, 9.0]"
808,"[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 286282), 3.4, 9.0]"
809,"[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 446344), 3.4, 9.0]"
810,"[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 579735), 3.4, 9.0]"
811,"[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 729696), 3.4, 9.0]"
812,"[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 874604), 3.4, 9.0]"
813,"[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 1244), 3.4, 9.0]"
814,"[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 130422), 3.4, 9.0]"
815,"[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 314545), 3.4, 9.0]"
816,"[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 443439), 3.4, 9.0]"
817,"[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 577567), 3.4, 9.0]"
818,"[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 42, 699381), 3.4, 9.0]"
819,"[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 840601), 3.4, 9.0]"
820,"[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 965652), 3.4, 9.0]"
821,"[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 150617), 3.4, 9.0]"
822,"[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 313514), 3.4, 9.0]"
823,"[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 456971), 3.4, 9.0]"
824,"[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 614119), 3.4, 9.0]"
825,"[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 50, 743115), 3.4, 9.0]"
826,"[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 883276), 3.4, 9.0]"
827,"[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 12390), 3.4, 9.0]"
828,"[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 158960), 3.4, 9.0]"
829,"[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 278069), 3.4, 9.0]"
830,"[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 400543), 3.4, 9.0]"
831,"[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 524108), 3.4, 9.0]"
832,"[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 58, 649211), 3.4, 9.0]"
833,"[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 801563), 3.4, 9.0]"
834,"[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 942223), 3.4, 9.0]"
835,"[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 86789), 3.4, 9.0]"
836,"[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 239014), 3.4, 9.0]"
837,"[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 378465), 3.4, 9.0]"
838,"[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 5, 505658), 3.4, 9.0]"
839,"[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 16.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 623860), 3.4, 8.8]"
840,"[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 756878), 3.4, 8.8]"
841,"[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 904718), 3.4, 8.8]"
842,"[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 48391), 3.4, 8.8]"
843,"[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 207387), 3.4, 8.8]"
844,"[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 12, 350355), 3.4, 8.8]"
845,"[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 508495), 3.4, 8.8]"
846,"[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 3.0, 5.2]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 16.0, 85.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 21.0, 140.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 688950), 3.4, 8.8]"
