,Sweet Silver,Churn It Up,Blue Cod,Miss Fischer,Boudicca
04-01-2023 10:33:42.320471,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 27.8)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:43.270290,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:44.251376,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:45.186606,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:46.082517,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:46.901232,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:47.753415,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:48.656708,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:49.527072,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:50.433683,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:51.320541,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:52.189050,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 30.0, 27.833333333333332)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:53.068492,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:53.951983,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.274)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:54.823881,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2316216216216214)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:55.721867,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:56.597992,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:57.464230,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:58.341264,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:33:59.252011,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:34:00.262604,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.2335135135135133)","(14.0, 32.0, 29.61111111111111)","(13.0, 32.0, 25.0)","(7.5, 18.0, 16.86)"
04-01-2023 10:34:01.303946,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.3107246376811594)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 18.0, 17.544)"
04-01-2023 10:34:02.303233,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 18.0, 17.544)"
04-01-2023 10:34:03.325027,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 18.0, 17.544)"
04-01-2023 10:34:04.263925,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 18.0, 17.544)"
04-01-2023 10:34:05.207323,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 18.0, 12.08)"
04-01-2023 10:34:06.071897,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.22972972972973)","(14.0, 32.0, 31.44871794871795)","(13.0, 32.0, 25.0)","(7.5, 20.0, 17.685714285714287)"
04-01-2023 10:34:06.946624,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.22972972972973)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:07.890835,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.22972972972973)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:08.855228,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.22972972972973)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:09.849527,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.22972972972973)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:10.820414,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:11.786151,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:12.697354,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:13.562122,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:14.529635,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:15.420566,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 17.685714285714287)"
04-01-2023 10:34:16.307655,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 2.1775)","(14.0, 32.0, 31.68840579710145)","(13.0, 32.0, 25.0)","(7.5, 19.5, 15.400000000000002)"
04-01-2023 10:34:17.294251,"(3.4, 5.5, 4.680952380952381)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:18.262089,"(3.4, 5.5, 5.213333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:19.211315,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:20.181813,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:21.184842,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:22.206672,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:23.157092,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:24.123024,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:25.053012,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:26.084083,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:27.042336,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:28.080333,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:29.221591,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:30.308455,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:31.407768,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 17.771428571428572)"
04-01-2023 10:34:32.439300,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 26.75)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:33.383271,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:34.353242,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:35.322363,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:36.314933,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:37.283204,"(3.4, 5.5, 4.565217391304348)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(13.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:38.202787,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:39.135588,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:40.109184,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:41.157649,"(3.4, 5.4, 4.6190476190476195)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 27.333333333333336)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:42.177312,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:43.204744,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:44.200114,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:45.161715,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:46.075608,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:47.074598,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 18.29)"
04-01-2023 10:34:48.162765,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 19.5, 16.07272727272727)"
04-01-2023 10:34:49.163668,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 18.0, 16.07272727272727)"
04-01-2023 10:34:50.251741,"(3.4, 5.2, 4.495238095238095)","(1.5, 2.4, 1.7155555555555555)","(14.0, 32.0, 29.900000000000002)","(15.0, 32.0, 21.5)","(7.5, 18.0, 16.07272727272727)"
04-01-2023 10:34:51.295629,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:52.226113,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:53.137774,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:54.102622,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:55.070534,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:56.020161,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:56.988744,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:57.921956,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:58.876080,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:34:59.810548,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:00.815403,"(3.4, 5.1, 4.433333333333334)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:01.770963,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:02.823585,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:03.932263,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:04.948842,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:06.040288,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:07.161672,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:08.193303,"(3.4, 5.0, 4.78)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:09.135308,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:10.199594,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 24.38235294117647)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:11.281393,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 29.24468085106383)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:12.422576,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 15.663636363636364)"
04-01-2023 10:35:13.496237,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:14.503139,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:15.508210,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 14.975)"
04-01-2023 10:35:16.512791,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:17.506642,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:18.494875,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:19.450693,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:20.401989,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:21.314772,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:22.256953,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:23.297485,"(3.4, 5.9, 4.15)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:24.361835,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:25.427380,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 10.9)"
04-01-2023 10:35:26.476935,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 15.48)"
04-01-2023 10:35:27.476653,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:28.429015,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.6666666666666667)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:29.303867,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.6666666666666667)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:30.293160,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.6666666666666667)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:31.458550,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.6666666666666667)","(14.0, 30.0, 28.099999999999998)","(15.0, 32.0, 19.4)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:32.613338,"(3.4, 5.9, 3.9944444444444445)","(1.5, 2.4, 1.7155555555555555)","(14.0, 30.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:33.746251,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:34.778154,"(3.4, 5.9, 5.0075)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:35.762003,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 11.033333333333333)"
04-01-2023 10:35:36.667084,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 14.975)"
04-01-2023 10:35:37.567330,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:38.515930,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:39.401104,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:40.387422,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:41.264901,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 18.90909090909091)","(7.5, 17.5, 15.946153846153846)"
04-01-2023 10:35:42.175928,"(3.4, 5.8, 5.473333333333333)","(1.5, 2.4, 1.7155555555555555)","(14.0, 29.0, 27.2)","(15.0, 32.0, 19.4)","(7.5, 17.5, 15.946153846153846)"
