,Kendys Butterfly,Feisty Phoebe,Real Dash Nz,Lightning Jash,Guaranteed Secret,Filcarlo,Shadow Terror,Sir Roman
960,"[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 22, 818715), 5.5, 9.6]"
961,"[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 24, 69684), 5.5, 9.6]"
962,"[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 25, 269369), 5.5, 9.6]"
963,"[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 26, 466141), 5.5, 9.6]"
964,"[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 27, 670442), 5.5, 9.6]"
965,"[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 28, 922432), 5.5, 9.6]"
966,"[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 30, 145812), 5.5, 9.6]"
967,"[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 31, 389211), 5.5, 9.6]"
968,"[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 32, 582656), 5.5, 9.6]"
969,"[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 33, 905496), 5.5, 9.6]"
970,"[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 35, 199783), 5.5, 9.6]"
971,"[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 36, 427617), 5.5, 9.6]"
972,"[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 37, 679530), 5.5, 9.6]"
973,"[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 38, 924817), 5.5, 9.6]"
974,"[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 40, 142343), 5.5, 9.6]"
975,"[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 41, 346435), 5.5, 9.6]"
976,"[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 42, 537784), 5.5, 9.6]"
977,"[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 43, 724994), 5.5, 9.6]"
978,"[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 44, 919498), 5.5, 9.6]"
979,"[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 46, 108277), 5.5, 9.6]"
980,"[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 47, 297691), 5.5, 9.6]"
981,"[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 48, 487047), 5.5, 9.6]"
982,"[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 49, 675236), 5.5, 9.6]"
983,"[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 50, 873093), 5.5, 9.6]"
984,"[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 52, 80328), 5.5, 9.6]"
985,"[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 53, 284837), 5.5, 9.6]"
986,"[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 54, 473164), 5.5, 9.6]"
987,"[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 55, 654778), 5.5, 9.6]"
988,"[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 56, 850091), 5.5, 9.6]"
989,"[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 58, 62258), 5.5, 9.6]"
990,"[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 4, 59, 258787), 5.5, 9.6]"
991,"[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 0, 454144), 5.5, 9.6]"
992,"[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 1, 647972), 5.5, 9.6]"
993,"[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 2, 924917), 5.5, 9.6]"
994,"[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 4, 159041), 5.5, 9.6]"
995,"[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 5, 364421), 5.5, 9.6]"
996,"[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 6, 557260), 5.5, 9.6]"
997,"[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 7, 740737), 5.5, 9.6]"
998,"[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 931871), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 932873), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 8, 932873), 5.5, 9.6]"
999,"[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 10, 122206), 5.5, 9.6]"
1000,"[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 2.0, 2.68]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 5, 11, 318098), 5.5, 9.6]"
