,Son Of Haka,Smoking Sophie,Its Your Shout,Annas Spark,By The Dram,Sky Stone
08-01-2023 17:29:28.920297,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:29.806983,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:30.629051,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:31.516859,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:32.418555,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:33.388488,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:34.336837,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:35.256845,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:36.237413,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:37.161760,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:38.022849,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:38.910467,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:39.803622,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:40.697538,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:41.646124,"(10.0, 32.0, 12.266666666666667)","(20.0, 170.0, 86.57142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:42.544171,"(10.0, 32.0, 19.42857142857143)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:43.388854,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.86, 1.6742857142857144)"
08-01-2023 17:29:44.282251,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:45.232802,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:46.196003,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:47.172993,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:48.134713,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:49.110747,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:50.021398,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:51.015546,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:51.950199,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:52.846935,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:53.733383,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:54.559675,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.85, 1.6833333333333333)"
08-01-2023 17:29:55.439624,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:29:56.384925,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:29:57.306568,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:29:58.237727,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:29:59.162671,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:00.078870,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:01.033689,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:01.950610,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:02.931801,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:03.865416,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:04.838552,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:05.780064,"(10.0, 32.0, 12.88888888888889)","(20.0, 170.0, 54.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:06.765152,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 55.6)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:07.657530,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:08.509407,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:09.388975,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:10.281939,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:11.170829,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:12.141647,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:13.110717,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:14.023828,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:14.914930,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.84, 1.6685714285714286)"
08-01-2023 17:30:15.851734,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:16.709320,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:17.562123,"(10.0, 32.0, 19.076923076923077)","(20.0, 170.0, 78.07142857142857)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:18.473943,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:19.417809,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:20.369484,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:21.256630,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:22.204253,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:23.160490,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:24.036971,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:24.976660,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.83, 1.6766666666666667)"
08-01-2023 17:30:25.982951,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 88.28571428571428)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:26.855154,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:27.735472,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:28.642535,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:29.554482,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:30.524987,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:31.471681,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 84.2)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:32.394364,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:33.276478,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:34.207899,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:35.167110,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:36.146258,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:37.122285,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:38.053290,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:38.923331,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:39.817149,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:40.735641,"(10.0, 32.0, 13.777777777777779)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:41.658377,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:42.620041,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 83.23076923076923)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.125)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:43.547868,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 83.23076923076923)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 17.789473684210527)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:44.432600,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 17.394736842105264)","(1.5, 1.82, 1.662857142857143)"
08-01-2023 17:30:45.394044,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.82, 1.6700000000000002)"
08-01-2023 17:30:46.293800,"(10.0, 32.0, 19.692307692307693)","(20.0, 170.0, 79.35714285714286)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:47.240886,"(10.0, 32.0, 19.692307692307693)","(20.0, 140.0, 108.28571428571429)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:48.358949,"(10.0, 32.0, 19.692307692307693)","(20.0, 150.0, 89.5)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:49.340616,"(10.0, 32.0, 19.692307692307693)","(20.0, 150.0, 89.5)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:50.373721,"(10.0, 32.0, 19.692307692307693)","(20.0, 150.0, 89.5)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:51.331784,"(10.0, 32.0, 19.692307692307693)","(20.0, 150.0, 89.5)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:52.309548,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 113.16666666666666)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:53.293839,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.14285714285714)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:54.209811,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.14285714285714)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:55.125245,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.14285714285714)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 15.59375)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:56.035847,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.14285714285714)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 17.394736842105264)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:56.991415,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 17.394736842105264)","(1.5, 1.81, 1.6700000000000002)"
08-01-2023 17:30:57.931456,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.81, 1.6571428571428573)"
08-01-2023 17:30:58.845763,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:30:59.764604,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:31:00.639624,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:31:01.540087,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 80.0)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:31:02.472667,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.42857142857143)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:31:03.405209,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.42857142857143)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
08-01-2023 17:31:04.342616,"(10.0, 32.0, 19.692307692307693)","(20.0, 130.0, 101.42857142857143)","(5.5, 8.8, 7.6000000000000005)","(5.0, 9.4, 6.772222222222222)","(14.0, 32.0, 18.125)","(1.5, 1.8, 1.6571428571428573)"
