,Cosmic Leilani,Who Told Sarah,Speedy Quokka,Dr Dulcie,Boo Boos Better,Stars Hope,Gucci Giblet,Agnes
605,"[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 33, 137776), 26.0, 120.0]"
606,"[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 34, 259484), 26.0, 120.0]"
607,"[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 35, 387746), 26.0, 120.0]"
608,"[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 36, 511573), 26.0, 120.0]"
609,"[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 37, 646496), 26.0, 120.0]"
610,"[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 38, 766879), 26.0, 120.0]"
611,"[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 39, 894727), 26.0, 120.0]"
612,"[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 41, 28598), 26.0, 120.0]"
613,"[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 42, 162194), 26.0, 120.0]"
614,"[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 3.0, 5.7]","[datetime.datetime(2022, 11, 28, 14, 53, 43, 290868), 26.0, 120.0]"
615,"[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 44, 419384), 26.0, 120.0]"
616,"[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 45, 558190), 26.0, 110.0]"
617,"[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 46, 686391), 26.0, 110.0]"
618,"[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 47, 819162), 26.0, 110.0]"
619,"[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 48, 963278), 26.0, 110.0]"
620,"[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 50, 92352), 26.0, 110.0]"
621,"[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 51, 232625), 26.0, 110.0]"
622,"[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 52, 361515), 26.0, 120.0]"
623,"[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 53, 489533), 26.0, 120.0]"
624,"[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 54, 613690), 26.0, 120.0]"
625,"[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 55, 741572), 26.0, 120.0]"
626,"[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 56, 863237), 26.0, 120.0]"
627,"[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 57, 998455), 26.0, 120.0]"
628,"[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 53, 59, 153491), 26.0, 120.0]"
629,"[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 0, 281189), 26.0, 120.0]"
630,"[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 1, 416727), 26.0, 120.0]"
631,"[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 2, 539667), 26.0, 120.0]"
632,"[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 3, 667624), 26.0, 120.0]"
633,"[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 4, 804585), 26.0, 120.0]"
634,"[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 5, 943875), 26.0, 120.0]"
635,"[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 7, 77559), 26.0, 120.0]"
636,"[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 8, 217868), 26.0, 120.0]"
637,"[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 9, 362549), 26.0, 120.0]"
638,"[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 10, 491548), 26.0, 120.0]"
639,"[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 11, 629477), 26.0, 120.0]"
640,"[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 12, 752534), 26.0, 120.0]"
641,"[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 13, 877193), 26.0, 120.0]"
642,"[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 15, 437), 26.0, 120.0]"
643,"[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 16, 126476), 26.0, 120.0]"
644,"[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 17, 250092), 26.0, 120.0]"
645,"[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 12.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 3.0, 5.6]","[datetime.datetime(2022, 11, 28, 14, 54, 18, 376954), 26.0, 120.0]"
