,Zipping Ontario,Dembe,Zipping Tracker,Mrs Chinn,Opawa Conan,Gitan
12-01-2023 16:25:34.641657,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 13.046153846153846)","(4.8, 8.0, 6.95)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:35.548880,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 13.046153846153846)","(4.8, 8.0, 7.236363636363636)","(1.85, 2.12, 2.104)"
12-01-2023 16:25:36.585764,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 7.37)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:37.663444,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 7.37)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:38.659266,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 7.37)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:39.767869,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 7.37)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:40.816799,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.673684210526316)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:41.827012,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.635)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:42.888329,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.635)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:43.746719,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 255.2)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.635)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:44.825405,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.716666666666667)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:45.871144,"(7.5, 14.0, 12.153846153846153)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.716666666666667)","(1.85, 2.12, 2.1076923076923078)"
12-01-2023 16:25:46.846325,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 8.0, 6.716666666666667)","(1.85, 2.12, 2.1180392156862746)"
12-01-2023 16:25:47.953374,"(7.5, 13.5, 11.961538461538462)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 8.0, 7.109090909090909)","(1.85, 2.12, 2.1100000000000003)"
12-01-2023 16:25:49.129089,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.109090909090909)","(1.85, 2.18, 2.06)"
12-01-2023 16:25:50.223150,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.109090909090909)","(1.85, 2.22, 2.14)"
12-01-2023 16:25:51.233033,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.109090909090909)","(1.85, 2.22, 2.14)"
12-01-2023 16:25:52.227069,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.109090909090909)","(1.85, 2.22, 2.121538461538462)"
12-01-2023 16:25:53.402948,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 6.85)","(1.85, 2.22, 2.14)"
12-01-2023 16:25:54.608190,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.22, 2.2022222222222223)"
12-01-2023 16:25:55.622988,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.22, 2.2060000000000004)"
12-01-2023 16:25:56.645675,"(7.5, 13.0, 12.666666666666666)","(3.9, 4.8, 4.35)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.22, 2.312307692307692)"
12-01-2023 16:25:57.714177,"(7.5, 13.0, 12.0)","(3.9, 4.8, 4.275)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.32, 2.3125925925925923)"
12-01-2023 16:25:58.811082,"(7.5, 13.0, 11.3)","(3.9, 4.8, 4.275)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.32, 2.3125925925925923)"
12-01-2023 16:25:59.769976,"(7.5, 13.0, 11.3)","(3.9, 4.8, 4.275)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.32, 2.3125925925925923)"
12-01-2023 16:26:00.849271,"(7.5, 13.0, 11.3)","(3.9, 4.8, 4.275)","(31.0, 310.0, 264.3333333333333)","(10.0, 16.0, 14.08)","(4.8, 7.8, 7.23)","(1.85, 2.32, 2.3180392156862744)"
12-01-2023 16:26:01.944032,"(7.5, 13.0, 11.3)","(3.9, 4.8, 4.235294117647059)","(31.0, 310.0, 154.57142857142856)","(10.0, 16.0, 12.9)","(4.8, 7.8, 6.73125)","(1.85, 2.32, 2.311111111111111)"
12-01-2023 16:26:02.948246,"(7.5, 13.0, 11.733333333333333)","(3.9, 4.8, 4.235294117647059)","(31.0, 310.0, 154.57142857142856)","(10.0, 16.0, 12.9)","(4.8, 7.8, 6.73125)","(1.85, 2.32, 2.311111111111111)"
12-01-2023 16:26:03.962001,"(7.5, 13.0, 11.1)","(3.9, 4.8, 4.235294117647059)","(31.0, 290.0, 217.42857142857142)","(10.0, 15.5, 14.025)","(4.8, 7.4, 6.733333333333333)","(1.85, 2.32, 2.312)"
12-01-2023 16:26:04.930813,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.6, 4.3)","(31.0, 270.0, 88.0)","(10.0, 15.5, 12.128571428571428)","(4.8, 7.4, 6.641666666666667)","(1.85, 2.54, 2.502666666666667)"
12-01-2023 16:26:05.840993,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.6, 4.230769230769231)","(31.0, 260.0, 222.33333333333331)","(10.0, 15.5, 12.55)","(4.8, 7.4, 6.641666666666667)","(1.85, 2.54, 2.428)"
12-01-2023 16:26:06.865327,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.6, 4.228571428571429)","(31.0, 260.0, 147.0)","(10.0, 15.5, 12.55)","(4.8, 7.2, 7.015384615384615)","(1.85, 2.54, 2.453333333333333)"
12-01-2023 16:26:07.774192,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.6, 4.228571428571429)","(31.0, 260.0, 203.5)","(10.0, 15.5, 12.55)","(4.8, 7.2, 7.015384615384615)","(1.85, 2.54, 2.453333333333333)"
12-01-2023 16:26:08.952923,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.5, 4.25)","(31.0, 250.0, 181.0)","(10.0, 15.5, 11.566666666666666)","(4.8, 7.2, 7.046153846153846)","(1.85, 2.54, 2.436)"
12-01-2023 16:26:09.998141,"(7.5, 13.0, 10.236363636363636)","(3.9, 4.4, 4.214285714285714)","(31.0, 230.0, 181.0)","(10.0, 15.5, 11.566666666666666)","(4.8, 7.2, 7.046153846153846)","(1.85, 2.54, 2.436)"
12-01-2023 16:26:11.092035,"(7.5, 13.0, 10.34)","(3.9, 4.4, 4.214285714285714)","(31.0, 230.0, 181.0)","(10.0, 15.5, 12.55)","(4.8, 7.2, 7.046153846153846)","(1.85, 2.54, 2.436)"
12-01-2023 16:26:12.043441,"(7.5, 13.0, 11.866666666666667)","(3.9, 4.4, 4.214285714285714)","(31.0, 230.0, 181.0)","(10.0, 15.5, 12.55)","(4.8, 7.2, 6.533333333333333)","(1.85, 2.54, 2.334285714285714)"
12-01-2023 16:26:13.107154,"(7.5, 13.0, 10.9)","(3.9, 4.4, 4.183333333333334)","(31.0, 230.0, 181.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.666666666666667)","(1.85, 2.54, 2.34)"
12-01-2023 16:26:14.118828,"(7.5, 13.0, 11.5)","(3.9, 4.4, 4.14)","(31.0, 230.0, 181.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.45)","(1.85, 2.5, 2.4304347826086956)"
12-01-2023 16:26:15.082808,"(7.5, 13.0, 11.5)","(3.9, 4.4, 4.14)","(31.0, 220.0, 145.60000000000002)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.45)","(1.85, 2.5, 2.4304347826086956)"
12-01-2023 16:26:16.042631,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 166.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.34)"
12-01-2023 16:26:16.957236,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 166.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.437391304347826)"
12-01-2023 16:26:18.028565,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 100.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.4672727272727273)"
12-01-2023 16:26:19.104646,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.372)"
12-01-2023 16:26:19.982979,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.372)"
12-01-2023 16:26:20.996622,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.372)"
12-01-2023 16:26:22.251617,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.372)"
12-01-2023 16:26:23.333986,"(7.5, 13.0, 10.954545454545455)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.675)","(1.85, 2.5, 2.466315789473684)"
12-01-2023 16:26:24.377409,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.14)","(31.0, 210.0, 78.0)","(10.0, 15.5, 12.35)","(4.8, 7.2, 6.338461538461538)","(1.85, 2.5, 2.466315789473684)"
12-01-2023 16:26:25.414730,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 210.0, 78.0)","(10.0, 15.0, 10.781818181818181)","(4.8, 7.2, 6.165217391304347)","(1.85, 2.5, 2.388)"
12-01-2023 16:26:26.452456,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 210.0, 78.0)","(10.0, 15.0, 10.781818181818181)","(4.8, 7.2, 6.5058823529411764)","(1.85, 2.5, 2.388)"
12-01-2023 16:26:27.583372,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 210.0, 78.0)","(10.0, 15.0, 10.649999999999999)","(4.8, 7.0, 6.466666666666667)","(1.85, 2.5, 2.388)"
12-01-2023 16:26:28.490764,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 210.0, 78.0)","(10.0, 15.0, 10.649999999999999)","(4.8, 7.0, 6.466666666666667)","(1.85, 2.5, 2.388)"
12-01-2023 16:26:29.508773,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 190.0, 70.0)","(10.0, 15.0, 10.649999999999999)","(4.8, 7.0, 6.314285714285714)","(1.85, 2.5, 2.46)"
12-01-2023 16:26:30.604533,"(7.5, 13.0, 10.65625)","(3.9, 4.4, 4.286956521739131)","(31.0, 190.0, 136.0)","(10.0, 15.0, 10.649999999999999)","(4.8, 7.0, 6.314285714285714)","(1.85, 2.5, 2.687272727272727)"
12-01-2023 16:26:31.892762,"(7.5, 13.0, 10.45)","(3.9, 4.4, 4.286956521739131)","(31.0, 170.0, 71.05882352941177)","(10.0, 15.0, 11.1)","(4.8, 7.0, 6.1)","(1.85, 2.84, 2.618181818181818)"
12-01-2023 16:26:33.377287,"(7.5, 13.0, 10.45)","(3.9, 4.4, 4.286956521739131)","(31.0, 160.0, 76.18181818181819)","(10.0, 14.5, 10.933333333333334)","(4.8, 7.0, 6.3)","(1.85, 2.8, 2.6933333333333334)"
12-01-2023 16:26:34.544598,"(7.5, 12.5, 10.833333333333334)","(3.8, 4.4, 4.286956521739131)","(31.0, 150.0, 64.93333333333334)","(9.0, 14.0, 9.911111111111111)","(5.0, 6.8, 6.2)","(1.85, 2.8, 2.6822222222222223)"
12-01-2023 16:26:35.975702,"(7.5, 12.5, 10.492307692307692)","(3.8, 4.4, 4.116666666666666)","(31.0, 150.0, 64.93333333333334)","(9.0, 14.0, 9.911111111111111)","(5.0, 6.8, 6.2)","(1.85, 2.78, 2.6822222222222223)"
12-01-2023 16:26:37.098331,"(7.5, 12.5, 10.492307692307692)","(3.8, 4.4, 4.116666666666666)","(31.0, 150.0, 64.93333333333334)","(9.0, 14.0, 9.911111111111111)","(5.0, 6.8, 6.2)","(1.85, 2.78, 2.729230769230769)"
12-01-2023 16:26:38.298920,"(7.5, 12.0, 10.061538461538461)","(3.8, 4.4, 4.116666666666666)","(31.0, 130.0, 106.0)","(9.0, 14.0, 9.911111111111111)","(5.0, 6.8, 5.490909090909091)","(1.85, 2.78, 2.7328571428571427)"
12-01-2023 16:26:39.532509,"(7.5, 12.0, 9.63076923076923)","(3.8, 4.4, 4.116666666666666)","(31.0, 130.0, 91.0)","(9.0, 14.0, 9.642105263157895)","(5.0, 6.8, 6.455555555555556)","(1.85, 2.78, 2.7424999999999997)"
12-01-2023 16:26:40.587642,"(7.5, 12.0, 9.63076923076923)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 91.0)","(9.0, 14.0, 10.766666666666667)","(5.0, 6.6, 6.51875)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:41.620205,"(7.5, 11.5, 10.12)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 46.666666666666664)","(9.0, 13.5, 9.985714285714286)","(5.0, 6.6, 6.51875)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:42.689525,"(7.5, 11.0, 9.9)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 80.0)","(9.0, 13.5, 9.81)","(5.0, 6.6, 6.51875)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:43.846716,"(7.5, 11.0, 9.533333333333333)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 80.0)","(9.0, 13.5, 9.81)","(5.0, 6.6, 6.51875)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:44.979285,"(7.5, 11.0, 9.476923076923077)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 80.0)","(9.0, 13.5, 9.81)","(5.0, 6.6, 6.066666666666666)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:45.997105,"(7.5, 11.0, 9.476923076923077)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 80.0)","(9.0, 13.5, 10.145454545454546)","(5.0, 6.6, 6.2)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:47.192109,"(7.5, 11.0, 9.476923076923077)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 80.0)","(9.0, 13.5, 10.145454545454546)","(5.0, 6.6, 6.2)","(1.85, 2.78, 2.756923076923077)"
12-01-2023 16:26:48.345290,"(7.5, 11.0, 9.451851851851853)","(3.8, 4.4, 4.116666666666666)","(31.0, 110.0, 39.0)","(9.0, 13.5, 10.11304347826087)","(5.0, 6.6, 5.8)","(1.85, 2.78, 2.66)"
12-01-2023 16:26:49.313188,"(7.5, 11.0, 9.451851851851853)","(3.8, 4.4, 4.116666666666666)","(31.0, 44.0, 39.0)","(9.0, 13.5, 10.11304347826087)","(5.0, 6.6, 6.15)","(1.85, 2.78, 2.66)"
12-01-2023 16:26:50.350427,"(7.5, 11.0, 9.821052631578947)","(3.8, 4.4, 4.116666666666666)","(31.0, 44.0, 42.8)","(9.0, 13.0, 10.709090909090909)","(5.0, 6.4, 6.0)","(1.85, 2.78, 2.66)"
12-01-2023 16:26:51.467015,"(7.5, 11.0, 10.138461538461538)","(3.8, 4.4, 4.022222222222222)","(31.0, 44.0, 42.8)","(9.0, 13.0, 9.657142857142858)","(5.0, 6.4, 5.733333333333333)","(1.85, 2.78, 2.6999999999999997)"
12-01-2023 16:26:52.527435,"(7.5, 11.0, 10.266666666666667)","(3.8, 4.4, 4.022222222222222)","(31.0, 44.0, 42.8)","(9.0, 13.0, 9.657142857142858)","(5.0, 6.4, 5.733333333333333)","(1.85, 2.78, 2.6999999999999997)"
12-01-2023 16:26:53.649210,"(7.5, 11.0, 10.3125)","(3.8, 4.3, 4.033333333333333)","(31.0, 44.0, 36.09090909090909)","(9.0, 13.0, 9.657142857142858)","(5.0, 6.4, 6.2)","(1.85, 2.78, 2.6470588235294117)"
12-01-2023 16:26:54.583608,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.09090909090909)","(9.0, 13.0, 9.657142857142858)","(5.0, 6.4, 6.2)","(1.85, 2.76, 2.6470588235294117)"
12-01-2023 16:26:55.568616,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.09090909090909)","(9.0, 13.0, 9.571428571428571)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.6888888888888887)"
12-01-2023 16:26:56.675572,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 35.91304347826087)","(9.0, 13.0, 10.175)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.6888888888888887)"
12-01-2023 16:26:57.700058,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 35.91304347826087)","(9.0, 12.5, 9.71)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.68)"
12-01-2023 16:26:58.818018,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 35.91304347826087)","(9.0, 12.5, 9.71)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.7249999999999996)"
12-01-2023 16:26:59.908072,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.206896551724135)","(9.0, 12.5, 9.71)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.718)"
12-01-2023 16:27:00.919505,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.206896551724135)","(9.0, 12.5, 9.71)","(5.0, 6.4, 5.880000000000001)","(1.85, 2.76, 2.734285714285714)"
12-01-2023 16:27:01.945001,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.206896551724135)","(9.0, 12.5, 10.144)","(5.0, 6.4, 6.0486486486486495)","(1.85, 2.76, 2.671111111111111)"
12-01-2023 16:27:02.958148,"(7.5, 11.0, 10.5)","(3.8, 4.2, 4.1)","(31.0, 42.0, 34.53333333333333)","(9.0, 12.5, 10.204166666666666)","(5.0, 6.4, 5.66875)","(1.85, 2.76, 2.743333333333333)"
12-01-2023 16:27:04.059776,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 36.4)","(9.0, 12.5, 10.177777777777777)","(5.0, 6.4, 5.853571428571429)","(1.85, 2.76, 2.7385714285714284)"
12-01-2023 16:27:05.262960,"(7.5, 11.0, 10.5)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 31.5)","(9.0, 12.5, 9.443478260869565)","(5.0, 6.4, 6.034375000000001)","(1.85, 2.76, 2.7399999999999998)"
12-01-2023 16:27:06.133604,"(7.5, 11.0, 10.333333333333334)","(3.8, 4.2, 4.0285714285714285)","(31.0, 42.0, 31.5)","(9.0, 12.5, 9.443478260869565)","(5.0, 6.4, 6.034375000000001)","(1.85, 2.76, 2.7399999999999998)"
12-01-2023 16:27:07.319905,"(7.5, 13.0, 11.875)","(3.8, 4.9, 4.652941176470589)","(31.0, 42.0, 30.857142857142858)","(9.0, 12.5, 11.975)","(5.0, 7.8, 7.0)","(1.85, 2.2, 2.1601498127340824)"
12-01-2023 16:27:08.428495,"(7.5, 13.0, 12.307692307692308)","(3.8, 4.9, 4.652941176470589)","(31.0, 42.0, 30.857142857142858)","(9.0, 12.5, 12.0625)","(5.0, 7.8, 7.457142857142857)","(1.85, 2.2, 2.1601498127340824)"
12-01-2023 16:27:09.330829,"(7.5, 13.0, 11.5)","(3.8, 4.9, 4.611764705882353)","(31.0, 42.0, 33.78947368421053)","(9.0, 12.5, 12.0625)","(5.0, 7.8, 7.457142857142857)","(1.85, 2.2, 2.1405526315789474)"
12-01-2023 16:27:10.364903,"(7.5, 13.0, 12.142857142857142)","(3.8, 4.9, 4.34)","(31.0, 40.0, 34.44444444444444)","(9.0, 12.5, 10.95)","(5.0, 7.8, 7.7)","(1.85, 2.2, 2.1407863695937093)"
12-01-2023 16:27:11.514959,"(7.5, 13.0, 12.625)","(3.8, 4.9, 4.3315789473684205)","(31.0, 40.0, 34.44444444444444)","(9.0, 12.5, 11.879999999999999)","(5.0, 8.0, 7.7)","(1.9, 2.2, 2.1405526315789474)"
12-01-2023 16:27:12.642558,"(7.5, 13.0, 12.625)","(3.8, 4.9, 4.34)","(31.0, 40.0, 34.44444444444444)","(9.0, 12.5, 11.879999999999999)","(5.0, 8.0, 7.636363636363637)","(1.9, 2.2, 2.1405533596837945)"
12-01-2023 16:27:13.740366,"(7.5, 13.0, 11.973684210526315)","(3.8, 4.9, 4.491666666666667)","(31.0, 40.0, 32.10526315789474)","(9.0, 12.5, 11.879999999999999)","(5.0, 8.0, 7.636363636363637)","(1.9, 2.2, 2.1405533596837945)"
12-01-2023 16:27:14.834530,"(7.5, 13.0, 12.0)","(3.8, 4.9, 4.611764705882353)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.435294117647059)","(5.0, 8.0, 7.333333333333333)","(1.9, 2.2, 2.1036363636363635)"
12-01-2023 16:27:15.914827,"(7.5, 13.0, 12.0)","(3.8, 4.9, 4.595652173913043)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.571428571428571)","(5.0, 8.0, 7.411764705882353)","(1.9, 2.14, 2.1275)"
12-01-2023 16:27:16.933793,"(7.5, 13.0, 12.25)","(3.8, 4.9, 4.4625)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.045454545454547)","(5.0, 8.0, 7.529411764705882)","(1.9, 2.14, 2.108235294117647)"
12-01-2023 16:27:17.947512,"(7.5, 13.0, 12.035714285714286)","(3.8, 4.9, 4.557142857142857)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.178571428571429)","(5.0, 8.0, 7.434782608695652)","(1.9, 2.12, 2.08)"
12-01-2023 16:27:19.043084,"(7.5, 13.0, 12.289473684210526)","(3.8, 4.9, 4.728571428571429)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.178571428571429)","(5.0, 8.0, 7.434782608695652)","(1.9, 2.12, 2.071304347826087)"
12-01-2023 16:27:20.083509,"(7.5, 13.0, 12.035714285714286)","(3.8, 4.9, 4.766666666666667)","(31.0, 40.0, 32.666666666666664)","(9.0, 12.5, 10.178571428571429)","(5.0, 8.0, 7.434782608695652)","(1.9, 2.12, 2.071304347826087)"
12-01-2023 16:27:21.151099,"(7.5, 13.0, 12.035714285714286)","(3.8, 4.9, 4.766666666666667)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.5, 10.857142857142858)","(5.0, 8.0, 7.533333333333333)","(1.9, 2.12, 2.1031578947368423)"
12-01-2023 16:27:22.225345,"(7.5, 13.5, 13.166666666666666)","(3.8, 4.9, 4.733333333333333)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.5)","(5.0, 8.0, 7.626666666666667)","(1.9, 2.16, 2.094375)"
12-01-2023 16:27:23.228319,"(7.5, 14.0, 13.842105263157894)","(3.8, 4.9, 4.6454545454545455)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.333333333333334)","(5.0, 8.0, 7.781818181818182)","(1.9, 2.16, 2.0714285714285716)"
12-01-2023 16:27:24.232926,"(7.5, 14.5, 13.3)","(3.8, 4.9, 4.747619047619048)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.025714285714286)"
12-01-2023 16:27:25.347259,"(7.5, 15.0, 14.5)","(3.8, 4.9, 4.671428571428572)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.34375)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.025714285714286)"
12-01-2023 16:27:26.521341,"(7.5, 15.0, 13.8)","(3.8, 4.9, 4.731578947368421)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.0917241379310347)"
12-01-2023 16:27:27.620332,"(7.5, 15.5, 13.785714285714286)","(3.8, 4.9, 4.731578947368421)","(31.0, 40.0, 32.857142857142854)","(9.0, 12.0, 11.045454545454545)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.090877192982456)"
12-01-2023 16:27:28.672363,"(7.5, 15.5, 13.681818181818182)","(3.8, 4.9, 4.789655172413793)","(31.0, 40.0, 32.35294117647059)","(9.0, 12.0, 11.34375)","(5.0, 8.0, 7.6)","(1.9, 2.14, 2.1079166666666667)"
