,Ocean Girl,Letter To You,Hurricane Daisy,Behind Greywalls,Gethsemane,Wolf,Queen Zipper
08-12-2022 14:37:29.961973,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:31.271277,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:32.507150,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:33.730572,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:34.912265,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:36.137506,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:37.370611,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:38.650652,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:39.857797,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:41.041337,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:42.329269,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:43.577327,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:44.792894,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:45.908802,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:47.016957,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:48.218557,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:49.436213,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:50.636355,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:37:51.862696,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:53.017974,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:54.165222,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:55.308199,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:56.476756,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:57.645063,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:37:58.827823,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:00.032769,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:01.283141,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:02.530820,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:03.773196,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:04.952464,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:06.096093,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:07.223531,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:08.397513,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:09.605609,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:10.726398,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:11.833807,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:12.990184,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:14.142602,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:15.242318,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:16.350314,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:17.624752,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:19.120838,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:20.444408,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:21.672475,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:22.891476,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.64, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:24.136659,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:25.367221,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:26.601011,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:27.788004,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:28.931892,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:30.105315,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:31.408833,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:32.634046,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:33.867295,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:35.174525,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:36.626625,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:38.010133,"(17.0, 55.0, 38.75)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:38:39.325634,"(17.0, 55.0, 34.2)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:40.670927,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:41.946699,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:43.256351,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:44.524551,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:45.766216,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:47.096537,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:48.638126,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:50.186636,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:51.499838,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:52.859858,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:54.228241,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:55.525875,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:56.784791,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:57.973045,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:38:59.223339,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:00.470245,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:01.722389,"(17.0, 55.0, 27.0)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:02.934317,"(17.0, 50.0, 29.0625)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:04.180335,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:05.417492,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:06.599247,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:07.770528,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:08.938491,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:10.129847,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:11.354856,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:12.587556,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:13.698661,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:14.828136,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:16.027982,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:17.719337,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:18.963024,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:20.286127,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:21.479743,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:39:22.719747,"(17.0, 50.0, 25.636363636363637)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.19609756097561)","(19.0, 65.0, 35.625)"
