,Maybe Tomorrow,Yamazaki Riot,Blocked Knows,Smell Like Beans,Slingshot Xena,Slingshot Sneaky
696,"[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 2.0, 3.65]","[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 49, 15, 8284), 4.6, 4.9]"
697,"[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 2.0, 3.7]","[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 16, 106336), 4.6, 4.9]"
698,"[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 2.0, 3.7]","[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 17, 202986), 4.6, 4.9]"
699,"[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 2.0, 3.7]","[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 18, 307686), 4.6, 4.9]"
700,"[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 2.0, 3.7]","[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 19, 410485), 4.6, 4.9]"
701,"[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 2.0, 3.7]","[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 20, 517351), 4.6, 4.9]"
702,"[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 21, 612401), 4.6, 4.9]"
703,"[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 22, 716242), 4.6, 4.9]"
704,"[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 23, 816612), 4.6, 4.9]"
705,"[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 24, 913028), 4.6, 4.9]"
706,"[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 17.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 26, 13943), 4.6, 4.9]"
707,"[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 27, 110986), 4.6, 4.9]"
708,"[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 28, 209064), 4.6, 4.9]"
709,"[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 2.0, 3.85]","[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 29, 313491), 4.6, 4.9]"
710,"[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 30, 408694), 4.6, 4.9]"
711,"[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 31, 508668), 4.6, 4.9]"
712,"[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 32, 602289), 4.6, 4.9]"
713,"[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 33, 701293), 4.6, 4.9]"
714,"[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 34, 803782), 4.6, 4.9]"
715,"[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 35, 905187), 4.6, 4.9]"
716,"[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 37, 7416), 4.6, 4.9]"
717,"[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 38, 103427), 4.6, 4.9]"
718,"[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 39, 209055), 4.6, 4.9]"
719,"[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 40, 311065), 4.6, 4.9]"
720,"[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 41, 417966), 4.6, 4.9]"
721,"[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 42, 533653), 4.6, 4.9]"
722,"[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 43, 632617), 4.6, 4.9]"
723,"[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 44, 734654), 4.6, 4.9]"
724,"[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 45, 830922), 4.6, 4.9]"
725,"[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 46, 926997), 4.6, 4.9]"
726,"[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 27894), 4.6, 4.9]"
727,"[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 123095), 4.6, 4.9]"
728,"[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 230938), 4.6, 4.9]"
729,"[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 51, 335422), 4.6, 4.9]"
730,"[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 432457), 4.6, 4.9]"
731,"[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 554330), 4.6, 4.9]"
732,"[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 672084), 4.6, 4.9]"
733,"[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 786922), 4.6, 4.9]"
734,"[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 893766), 4.6, 4.8]"
735,"[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 133), 4.6, 4.8]"
736,"[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 105541), 4.6, 4.8]"
737,"[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 218832), 4.6, 4.8]"
738,"[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 322245), 4.6, 4.7]"
739,"[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 420304), 4.6, 4.7]"
740,"[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 523428), 4.6, 4.7]"
741,"[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 621539), 4.6, 4.7]"
742,"[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 721455), 4.6, 4.7]"
743,"[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 827398), 4.6, 4.7]"
744,"[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 923349), 4.6, 4.7]"
745,"[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 25647), 4.6, 4.7]"
746,"[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 122179), 4.6, 4.7]"
747,"[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 217648), 4.6, 4.7]"
748,"[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 321270), 4.6, 4.7]"
749,"[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 2.0, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 5.0, 5.1]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 419983), 4.6, 4.7]"
