,Hange Zoe,Luke Warm Lager,Johanna Jewel,Lightning Fiamma,Skedaddle Amber,Regal Melody,Pandas Buddy,Pockets Pontoon
719,"[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 217498), 17.0, 44.0]"
720,"[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 361121), 17.0, 44.0]"
721,"[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 499037), 17.0, 44.0]"
722,"[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 629987), 17.0, 44.0]"
723,"[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 776180), 17.0, 44.0]"
724,"[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 913727), 17.0, 44.0]"
725,"[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 62437), 17.0, 44.0]"
726,"[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 15, 7, 191198), 17.0, 44.0]"
727,"[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 8, 328672), 17.0, 44.0]"
728,"[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 9, 474777), 17.0, 44.0]"
729,"[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 10, 617958), 17.0, 44.0]"
730,"[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 11, 759068), 17.0, 44.0]"
731,"[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 12, 897657), 17.0, 44.0]"
732,"[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 14, 33907), 17.0, 44.0]"
733,"[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 15, 175639), 17.0, 44.0]"
734,"[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 16, 323206), 17.0, 44.0]"
735,"[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 17, 454117), 17.0, 44.0]"
736,"[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 18, 607597), 17.0, 44.0]"
737,"[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 19, 749303), 17.0, 44.0]"
738,"[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 20, 877291), 17.0, 44.0]"
739,"[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 22, 36011), 17.0, 44.0]"
740,"[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 23, 190698), 17.0, 44.0]"
741,"[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 24, 334988), 17.0, 44.0]"
742,"[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 25, 468516), 17.0, 44.0]"
743,"[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 26, 615685), 17.0, 44.0]"
744,"[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 27, 739836), 17.0, 44.0]"
745,"[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 28, 883740), 17.0, 44.0]"
746,"[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 4.2, 4.4]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 30, 42394), 17.0, 44.0]"
747,"[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 4.2, 4.4]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 31, 236974), 17.0, 44.0]"
748,"[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 4.2, 4.2]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 32, 429345), 17.0, 44.0]"
749,"[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 4.2, 4.2]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 33, 569337), 17.0, 44.0]"
750,"[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 4.2, 4.4]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 34, 754638), 17.0, 44.0]"
751,"[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 35, 926879), 17.0, 44.0]"
752,"[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 37, 89830), 17.0, 44.0]"
753,"[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 38, 233426), 17.0, 44.0]"
754,"[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 39, 389960), 17.0, 44.0]"
755,"[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 40, 557793), 17.0, 44.0]"
756,"[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 41, 719214), 17.0, 44.0]"
757,"[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 42, 890049), 17.0, 44.0]"
758,"[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 15, 44, 41573), 17.0, 44.0]"
