,Baggys Gold,Zambrana,Bigsy,Romarosa,Dundee Velvet,Jet Like Rico,Little Nellie,Lakeview Raymond
05-01-2023 17:15:48.478696,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.825)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:49.629108,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:50.785232,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:52.044155,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:53.252968,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:54.500472,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:55.792714,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:57.012948,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:58.266170,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:15:59.541016,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:00.846281,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:02.135204,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:03.427062,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:04.686872,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:05.926973,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:07.172983,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:08.382495,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:09.651445,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:10.840953,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:12.043598,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 7.9399999999999995)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.6, 7.387499999999999)"
05-01-2023 17:16:13.189634,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 9.242857142857144)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:14.302784,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 9.242857142857144)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:15.431537,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 8.566666666666666)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:16.574979,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 8.566666666666666)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:17.754328,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:18.873685,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:19.981482,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 7.8, 7.5625)"
05-01-2023 17:16:21.074980,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:22.207368,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.10909090909091)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:23.530760,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 10.236363636363636)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:24.762732,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:25.958348,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:27.212074,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:28.444027,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:29.769477,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:31.022064,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:32.399801,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:33.698262,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:35.046225,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:36.341201,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:37.576025,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:38.799454,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:40.009689,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 198.66666666666666)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.955555555555556)","(4.6, 8.0, 6.425)"
05-01-2023 17:16:41.195157,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.14)","(7.5, 14.5, 8.6375)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.16)","(4.6, 7.8, 7.2124999999999995)"
05-01-2023 17:16:42.295497,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 11.657142857142857)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.85)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:43.370423,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 11.075)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.16)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:44.511084,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 11.075)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.16)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:45.648122,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:46.848889,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 16.875)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:16:48.082284,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.387499999999999)"
05-01-2023 17:16:49.251716,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 7.8, 7.387499999999999)"
05-01-2023 17:16:50.448419,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.35)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 7.8, 7.5625)"
05-01-2023 17:16:51.635463,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:52.767436,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:53.892880,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:55.099695,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:56.232739,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:57.440849,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:58.682593,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:16:59.917496,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:17:01.150691,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:17:02.423695,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.5228571428571427)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:17:03.651695,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.520909090909091)","(8.5, 19.0, 17.2)","(4.6, 8.0, 7.5625)"
05-01-2023 17:17:04.883401,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.520909090909091)","(8.5, 19.0, 17.2)","(4.6, 8.0, 6.425)"
05-01-2023 17:17:06.055379,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.520909090909091)","(8.5, 19.0, 17.2)","(4.6, 7.8, 7.2124999999999995)"
05-01-2023 17:17:07.179928,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.520909090909091)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:08.250245,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:09.370097,"(10.0, 29.0, 19.555555555555557)","(6.5, 12.5, 10.533333333333333)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:10.506162,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:11.694023,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:12.813418,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:13.910088,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:15.067351,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 9.2)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.48)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:16.270122,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 17.2)","(4.6, 7.6, 7.2124999999999995)"
05-01-2023 17:17:17.406274,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.85)"
05-01-2023 17:17:18.573325,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.85)"
05-01-2023 17:17:19.719307,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
05-01-2023 17:17:20.914385,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
05-01-2023 17:17:22.125953,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
05-01-2023 17:17:23.317977,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
05-01-2023 17:17:24.557003,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
05-01-2023 17:17:25.829502,"(10.0, 29.0, 19.555555555555557)","(6.5, 13.5, 8.9)","(7.5, 14.0, 11.257142857142856)","(5.0, 11.5, 8.55)","(51.0, 230.0, 209.11111111111111)","(2.5, 2.54, 2.3685714285714283)","(8.5, 19.0, 18.0)","(4.6, 7.6, 6.824999999999999)"
