,Tiggys Em,Blackpool Blade,Rebels Spark,Son Of Cecil,Morning Lily,Nineteen Crimes,Inga Sally,Chloes Comet
12-01-2023 16:53:32.398068,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.2, 6.271428571428571)","(7.0, 13.0, 12.05)","(5.0, 6.8, 6.633333333333333)","(5.0, 7.4, 6.65)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 16:53:34.024549,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.2, 6.288888888888889)","(7.0, 13.0, 12.05)","(5.0, 6.8, 6.35)","(5.0, 7.4, 6.65)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 16:53:35.796182,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.65)","(5.0, 7.0, 6.5200000000000005)","(7.0, 13.0, 12.1)","(5.0, 6.8, 6.677777777777777)","(5.0, 7.4, 7.233333333333333)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 16:53:37.373369,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.0, 6.314285714285714)","(7.0, 13.0, 12.05)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.233333333333333)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:38.845147,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.0, 6.314285714285714)","(7.0, 13.0, 12.05)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:40.281826,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.0, 6.314285714285714)","(7.0, 13.0, 12.05)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:41.689813,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.0, 6.6)","(7.0, 13.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 15.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:43.061443,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.0, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:44.396105,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:45.710141,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:47.155959,"(21.0, 70.0, 54.0)","(3.9, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(11.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:48.598909,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:50.001414,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:51.347911,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:52.786991,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:54.174789,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:55.582905,"(21.0, 70.0, 54.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:57.029611,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:58.433152,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:53:59.829824,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:01.231959,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:02.460733,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:03.702388,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:04.943756,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 11.3)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:06.208653,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:07.513394,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:08.717842,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:09.907055,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:11.176965,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:12.408347,"(21.0, 70.0, 54.72727272727273)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:13.579301,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:14.786549,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:16.037778,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:17.261328,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:18.463611,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:19.718670,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:20.912438,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:22.128349,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:23.367043,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:24.613396,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:25.834554,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.2625)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:26.970380,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.2625)","(7.0, 12.0, 10.25)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:28.200010,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.2625)","(7.0, 12.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:29.599884,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:30.991977,"(21.0, 70.0, 56.0)","(4.0, 5.9, 5.15)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:32.248879,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:33.569266,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:34.890219,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:36.089240,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:37.372236,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:38.600669,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:39.778890,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:41.013963,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.2625)","(7.0, 11.0, 10.55)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:42.359890,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.0, 10.19)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:43.653091,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.5, 9.907142857142857)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:44.926945,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 12.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:46.247621,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:47.517311,"(21.0, 70.0, 56.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:48.864842,"(21.0, 70.0, 53.599999999999994)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.0)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:50.229824,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:51.563995,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:52.849477,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:54.083510,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:55.655056,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:57.007450,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:54:58.268160,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:00.210817,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:02.077404,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:03.473346,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:04.787318,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:06.213306,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:07.713550,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.616666666666666)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:09.134147,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:10.451468,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:11.845407,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:13.230842,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.342857142857143)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:14.614577,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:15.914609,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.25)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:17.253401,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.6)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:18.607651,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:19.860767,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:21.077897,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:22.308222,"(21.0, 70.0, 54.0)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:24.125419,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:25.601679,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:26.814867,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:28.153166,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:29.568900,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 6.56)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
12-01-2023 16:55:30.936990,"(21.0, 70.0, 39.6)","(4.0, 5.9, 4.614285714285715)","(5.0, 7.2, 6.283333333333333)","(7.0, 11.5, 10.925)","(5.0, 6.8, 5.852631578947368)","(5.0, 7.4, 7.15)","(12.0, 23.0, 14.6)","(5.0, 7.2, 6.7)"
