,Foxpath,Lika Swift,Acrion,Atlantic Ridge,Ricco Doro,Gone Ahead,Kiloran Bay,Bella Cinque,Fine Rebel,Invest And Profit,Move On Over,Martha Lavinia
07-01-2023 12:53:26.986484,"(6.0, 8.8, 8.700000000000001)","(21.0, 40.0, 35.55555555555556)","(4.2, 4.7, 4.58421052631579)","(6.0, 7.6, 7.2615384615384615)","(14.0, 15.5, 14.75)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.0625)","(8.0, 11.0, 10.44)","(14.0, 22.0, 19.428571428571427)","(51.0, 85.0, 78.33333333333333)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:28.639286,"(6.0, 8.8, 8.566666666666666)","(21.0, 40.0, 35.55555555555556)","(4.2, 4.7, 4.5928571428571425)","(6.0, 7.6, 7.258181818181818)","(14.0, 15.5, 14.625)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.208333333333334)","(8.0, 11.0, 10.127272727272727)","(14.0, 22.0, 20.0)","(51.0, 85.0, 78.33333333333333)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:30.230422,"(6.0, 8.6, 8.584615384615384)","(21.0, 40.0, 35.55555555555556)","(4.2, 4.7, 4.561538461538461)","(6.0, 7.6, 7.618181818181818)","(14.0, 16.0, 14.73076923076923)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.208333333333334)","(8.0, 11.0, 10.057142857142857)","(14.0, 22.0, 20.0)","(51.0, 85.0, 78.33333333333333)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:31.884868,"(6.0, 9.0, 8.584615384615384)","(21.0, 40.0, 35.55555555555556)","(4.2, 4.7, 4.561538461538461)","(6.0, 8.0, 7.618181818181818)","(14.0, 16.0, 14.73076923076923)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.208333333333334)","(8.0, 11.0, 10.120000000000001)","(14.0, 22.0, 20.0)","(51.0, 85.0, 77.0)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:33.610241,"(6.0, 9.0, 8.584615384615384)","(21.0, 40.0, 37.77777777777778)","(4.2, 4.7, 4.561538461538461)","(6.0, 8.0, 7.844444444444444)","(14.0, 16.0, 14.73076923076923)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.120000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:35.354701,"(6.0, 9.0, 8.748837209302327)","(21.0, 40.0, 37.77777777777778)","(4.2, 4.7, 4.561538461538461)","(6.0, 8.2, 7.733333333333333)","(14.0, 16.0, 14.73076923076923)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 45.333333333333336)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.120000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:36.976443,"(6.0, 9.0, 8.748837209302327)","(21.0, 40.0, 37.77777777777778)","(4.2, 4.7, 4.561538461538461)","(6.0, 8.2, 7.628571428571428)","(14.0, 16.0, 14.428571428571429)","(41.0, 70.0, 63.333333333333336)","(21.0, 48.0, 46.666666666666664)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.120000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(4.8, 5.8, 5.735294117647059)"
07-01-2023 12:53:38.621170,"(6.0, 9.0, 8.748837209302327)","(21.0, 40.0, 37.77777777777778)","(4.2, 4.7, 4.561538461538461)","(6.0, 8.2, 7.24179104477612)","(14.0, 14.5, 14.428571428571429)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.200000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(5.5, 5.8, 5.735294117647059)"
07-01-2023 12:53:40.151629,"(6.0, 9.0, 8.784615384615385)","(21.0, 40.0, 34.666666666666664)","(4.2, 4.7, 4.569565217391305)","(6.0, 7.6, 7.24179104477612)","(14.0, 14.5, 14.428571428571429)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.200000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(5.5, 5.8, 5.735294117647059)"
07-01-2023 12:53:41.769151,"(6.0, 9.0, 8.784615384615385)","(21.0, 40.0, 36.44444444444444)","(4.2, 4.7, 4.561538461538461)","(6.0, 7.6, 7.24179104477612)","(14.0, 14.5, 14.428571428571429)","(41.0, 70.0, 63.333333333333336)","(21.0, 50.0, 46.666666666666664)","(11.0, 14.5, 14.28125)","(8.0, 11.0, 10.120000000000001)","(14.0, 22.0, 20.42105263157895)","(51.0, 85.0, 71.66666666666667)","(5.5, 5.8, 5.735294117647059)"
07-01-2023 12:53:43.393722,"(6.0, 9.0, 8.784615384615385)","(21.0, 40.0, 38.666666666666664)","(4.2, 4.7, 4.6)","(6.0, 7.6, 7.258823529411765)","(14.0, 14.5, 14.428571428571429)","(41.0, 70.0, 52.857142857142854)","(21.0, 50.0, 48.333333333333336)","(11.0, 14.5, 14.3)","(8.0, 11.0, 9.55)","(14.0, 22.0, 21.4)","(51.0, 85.0, 68.33333333333333)","(5.5, 5.8, 5.7827586206896555)"
07-01-2023 12:53:45.031330,"(6.0, 10.0, 9.4)","(21.0, 42.0, 41.09090909090909)","(4.2, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 14.785714285714286)","(41.0, 70.0, 63.0)","(21.0, 50.0, 48.57142857142857)","(11.0, 15.5, 14.25)","(8.0, 10.5, 9.4)","(14.0, 22.0, 21.4)","(51.0, 85.0, 72.5)","(5.5, 5.9, 5.7827586206896555)"
07-01-2023 12:53:46.739797,"(6.0, 9.8, 9.153846153846153)","(21.0, 42.0, 41.09090909090909)","(4.2, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.5, 15.088235294117647)","(41.0, 65.0, 61.15384615384615)","(21.0, 50.0, 48.666666666666664)","(11.0, 15.5, 14.25)","(8.0, 10.0, 9.44)","(14.0, 22.0, 21.4)","(51.0, 80.0, 77.0)","(5.5, 5.9, 5.78)"
07-01-2023 12:53:48.439108,"(6.5, 9.8, 9.153846153846153)","(21.0, 42.0, 41.09090909090909)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.5, 14.785714285714286)","(41.0, 65.0, 61.15384615384615)","(21.0, 50.0, 48.666666666666664)","(11.0, 15.5, 14.25)","(8.0, 10.0, 9.44)","(14.0, 22.0, 21.4)","(51.0, 80.0, 77.0)","(5.5, 5.9, 5.78)"
07-01-2023 12:53:50.111018,"(6.5, 9.8, 9.022222222222222)","(21.0, 42.0, 39.333333333333336)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.5, 15.571428571428571)","(41.0, 65.0, 63.0)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.222222222222221)","(14.0, 22.0, 21.4)","(51.0, 80.0, 71.0)","(5.5, 5.9, 5.78)"
07-01-2023 12:53:51.736516,"(6.5, 9.8, 9.261538461538462)","(21.0, 42.0, 39.333333333333336)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 15.4)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.285714285714286)","(14.0, 22.0, 21.4)","(51.0, 80.0, 71.0)","(5.5, 5.9, 5.78)"
07-01-2023 12:53:53.353347,"(6.5, 9.8, 9.418181818181818)","(21.0, 42.0, 39.333333333333336)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 15.4)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.2)","(14.0, 22.0, 21.4)","(51.0, 80.0, 71.0)","(5.5, 5.9, 5.825806451612904)"
07-01-2023 12:53:54.895835,"(6.5, 9.8, 9.146666666666667)","(21.0, 42.0, 39.333333333333336)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 15.4)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.2)","(14.0, 22.0, 21.4)","(51.0, 80.0, 71.0)","(5.5, 6.0, 5.825806451612904)"
07-01-2023 12:53:56.394045,"(6.5, 9.8, 9.428571428571429)","(21.0, 42.0, 39.333333333333336)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 15.4)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.2)","(14.0, 22.0, 21.4)","(51.0, 80.0, 71.0)","(5.5, 6.0, 5.877272727272727)"
07-01-2023 12:53:58.002918,"(6.5, 9.6, 9.3)","(21.0, 42.0, 41.09090909090909)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.243076923076924)","(14.0, 16.0, 14.706896551724139)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.333333333333336)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.36)","(14.0, 22.0, 21.0625)","(51.0, 80.0, 68.75)","(5.5, 6.0, 5.877272727272727)"
07-01-2023 12:53:59.788537,"(6.5, 9.6, 8.933333333333334)","(21.0, 42.0, 41.09090909090909)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.038709677419355)","(14.0, 16.5, 14.706896551724139)","(41.0, 65.0, 61.875)","(21.0, 50.0, 48.857142857142854)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.08)","(14.0, 22.0, 21.375)","(51.0, 80.0, 68.75)","(5.5, 6.0, 5.884615384615385)"
07-01-2023 12:54:01.298999,"(6.5, 9.6, 8.933333333333334)","(21.0, 42.0, 41.09090909090909)","(4.0, 4.7, 4.58)","(6.0, 7.6, 7.038709677419355)","(14.0, 16.5, 14.706896551724139)","(41.0, 65.0, 61.875)","(21.0, 50.0, 48.4)","(11.0, 15.5, 14.071428571428571)","(8.0, 9.2, 9.08)","(14.0, 22.0, 21.423076923076923)","(51.0, 80.0, 72.10526315789474)","(5.5, 6.0, 5.918181818181818)"
07-01-2023 12:54:02.847182,"(6.5, 9.6, 8.822222222222221)","(21.0, 42.0, 41.09090909090909)","(4.0, 4.7, 4.6)","(6.0, 7.6, 6.839344262295082)","(14.0, 16.5, 14.706896551724139)","(41.0, 65.0, 61.875)","(21.0, 50.0, 48.4)","(11.0, 15.5, 14.071428571428571)","(8.0, 9.2, 9.05)","(14.0, 22.0, 22.454545454545453)","(51.0, 80.0, 70.0)","(5.5, 6.0, 5.918181818181818)"
07-01-2023 12:54:04.384490,"(6.5, 9.6, 8.642105263157895)","(21.0, 42.0, 41.333333333333336)","(4.0, 4.7, 4.692)","(6.0, 7.6, 6.8374999999999995)","(14.0, 16.5, 15.652173913043478)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 9.2, 9.818181818181818)","(14.0, 23.0, 20.166666666666668)","(51.0, 80.0, 70.0)","(5.5, 5.9, 5.7477611940298505)"
07-01-2023 12:54:05.850070,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.333333333333336)","(4.0, 4.7, 4.6945205479452055)","(6.0, 7.6, 7.181818181818182)","(14.0, 16.5, 15.652173913043478)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.880952380952381)","(14.0, 21.0, 20.1)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.770886075949368)"
07-01-2023 12:54:07.265893,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(4.0, 4.7, 4.6945205479452055)","(6.0, 7.4, 7.088888888888889)","(14.0, 16.5, 15.652173913043478)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.428571428571429)","(14.0, 21.0, 20.1)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:08.697515,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(4.0, 4.7, 4.6945205479452055)","(6.0, 7.4, 7.088888888888889)","(14.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.880952380952381)","(14.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:10.122797,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(4.0, 4.7, 4.6945205479452055)","(6.0, 7.4, 7.088888888888889)","(14.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.880952380952381)","(14.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:11.575764,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(4.0, 4.7, 4.68)","(6.0, 7.4, 7.088888888888889)","(14.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(21.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.880952380952381)","(14.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:12.931091,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.666666666666667)","(6.0, 7.4, 7.088888888888889)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.787234042553191)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:14.344053,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.666666666666667)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.071428571428571)","(8.0, 10.0, 9.333333333333332)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:15.748476,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.666666666666667)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.3)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:17.134644,"(6.5, 9.4, 8.64102564102564)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.666666666666667)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.3)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:18.546556,"(6.5, 9.2, 8.733333333333333)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.428571428571429)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:19.982988,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.428571428571429)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:21.484512,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.428571428571429)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:23.165125,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.428571428571429)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.774074074074075)"
07-01-2023 12:54:24.896330,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.346153846153847)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:26.614119,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.8933333333333335)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.346153846153847)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:28.044596,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.80625)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.346153846153847)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:29.547234,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.657142857142857)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.346153846153847)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:31.001522,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.657142857142857)","(13.0, 16.5, 15.548780487804878)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.346153846153847)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:32.368861,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.647058823529411)","(6.0, 7.4, 6.657142857142857)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:33.781012,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.655172413793103)","(6.0, 7.4, 6.657142857142857)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:35.337382,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.4, 6.72)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:37.035989,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.72)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:38.464959,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.5)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:39.869071,"(6.5, 9.2, 8.719999999999999)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.578947368421053)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 66.66666666666667)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:41.401762,"(6.5, 9.2, 8.707692307692307)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.578947368421053)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:42.951633,"(6.5, 9.2, 8.8)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.578947368421053)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:44.342287,"(6.5, 9.2, 8.8)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.578947368421053)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:45.969860,"(6.5, 9.2, 8.8)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.5)","(8.0, 10.0, 9.777777777777779)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:47.524101,"(6.5, 9.2, 8.8)","(21.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.3)","(8.0, 10.0, 9.777777777777779)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:48.990159,"(7.0, 9.2, 8.8)","(26.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.3)","(7.5, 10.0, 9.777777777777779)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:50.413342,"(7.0, 9.2, 8.8)","(26.0, 42.0, 41.53846153846154)","(3.9, 4.7, 4.645833333333333)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.633333333333333)","(41.0, 65.0, 61.875)","(26.0, 50.0, 47.0)","(11.0, 15.5, 14.3)","(7.5, 10.0, 9.777777777777779)","(15.0, 21.0, 20.035714285714285)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.767532467532468)"
07-01-2023 12:54:51.799681,"(7.0, 9.2, 8.799999999999999)","(26.0, 42.0, 40.0)","(3.9, 4.7, 4.407392197125257)","(6.0, 7.2, 6.76)","(13.0, 16.5, 15.2)","(41.0, 65.0, 61.875)","(26.0, 50.0, 48.333333333333336)","(11.0, 15.5, 14.3)","(7.5, 10.0, 9.825)","(15.0, 21.0, 20.055555555555557)","(51.0, 80.0, 68.75)","(5.5, 5.9, 5.9625)"
07-01-2023 12:54:53.227839,"(7.0, 9.2, 8.799999999999999)","(26.0, 44.0, 39.55555555555556)","(3.9, 4.6, 4.406198347107439)","(6.0, 7.2, 6.885714285714285)","(13.0, 16.5, 15.537037037037036)","(41.0, 65.0, 61.875)","(26.0, 50.0, 48.333333333333336)","(11.0, 15.5, 14.38888888888889)","(7.5, 10.0, 9.8)","(15.0, 21.0, 20.055555555555557)","(51.0, 80.0, 68.75)","(5.5, 6.0, 5.916666666666667)"
