,Sweet Enough,Alpha Princess,Durham,Coonamble Kid,Adulate,Fancy A Scotch,Crystal Chaos,Wheres The Bar
11-01-2023 15:31:53.774225,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:31:55.166971,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:31:56.482250,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:31:57.920881,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:32:00.235066,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:32:01.615199,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:32:02.948128,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 2.78125)"
11-01-2023 15:32:04.348027,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:05.689351,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:07.012967,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2727272727272725)","(4.6, 7.6, 6.683333333333334)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:08.375045,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.5, 3.2636363636363637)","(4.6, 7.6, 6.533333333333333)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:09.719431,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.533333333333333)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:11.103276,"(41.0, 310.0, 173.0)","(9.0, 20.0, 19.240000000000002)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.533333333333333)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:12.498815,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.533333333333333)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:13.904260,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.2875)"
11-01-2023 15:32:15.254217,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:16.669532,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:18.086487,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:19.429080,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:20.801019,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:22.132547,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:23.307993,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:24.550664,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:25.922397,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 467.5)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 622.5)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:27.298822,"(41.0, 310.0, 160.54545454545456)","(9.0, 20.0, 17.759999999999998)","(61.0, 550.0, 384.16666666666663)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 410.0)","(2.6, 4.3, 3.157142857142857)"
11-01-2023 15:32:28.830433,"(41.0, 310.0, 160.54545454545456)","(9.0, 20.0, 17.759999999999998)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 410.0)","(2.6, 4.3, 3.559375)"
11-01-2023 15:32:30.234900,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.759999999999998)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 4.986666666666667)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 410.0)","(2.6, 4.3, 3.559375)"
11-01-2023 15:32:31.622813,"(41.0, 310.0, 173.0)","(9.0, 20.0, 17.3)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.7894736842105265)","(3.1, 4.4, 3.61875)","(4.6, 7.6, 5.877777777777777)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:33.204494,"(41.0, 310.0, 160.54545454545456)","(9.0, 20.0, 17.3)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.7894736842105265)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:34.604564,"(41.0, 310.0, 160.54545454545456)","(9.0, 20.0, 19.240000000000002)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.7894736842105265)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:36.175036,"(41.0, 310.0, 239.2)","(9.0, 20.0, 13.375)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.7894736842105265)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 374.44444444444446)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:37.545283,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.7894736842105265)","(3.1, 4.4, 3.61875)","(4.6, 7.6, 5.877777777777777)","(91.0, 730.0, 374.44444444444446)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:38.881491,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.694444444444445)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 374.44444444444446)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:40.271366,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.694444444444445)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 374.44444444444446)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:41.631269,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.694444444444445)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:43.025032,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 302.5)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.61875)","(4.6, 7.6, 5.877777777777777)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:44.367160,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 550.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:45.737144,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:47.040088,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:48.387159,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.5785714285714287)","(4.6, 7.6, 5.988888888888889)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:49.747225,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.5538461538461537)","(4.6, 7.6, 5.988888888888889)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:51.091971,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.5538461538461537)","(4.6, 7.6, 5.85)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:52.361911,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.5538461538461537)","(4.6, 7.6, 5.85)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:53.732649,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.949999999999999)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:55.019990,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:56.292086,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:57.685591,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:32:59.075063,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:00.389115,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.949999999999999)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:01.669834,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.85)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:03.054210,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.85)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:04.286952,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 450.0, 302.5)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.85)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:05.572022,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 550.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:06.879765,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:08.151794,"(41.0, 290.0, 239.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:09.616782,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:10.875495,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.8, 5.588235294117647)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:12.081690,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.923076923076923)","(61.0, 540.0, 302.5)","(4.4, 8.8, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:13.369829,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 550.0, 459.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:14.703940,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:16.000232,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.877777777777777)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:17.287731,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 459.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 196.66666666666669)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:18.724622,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 412.5)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:20.012782,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 412.5)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:21.413752,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 412.5)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:23.008914,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.877777777777777)","(91.0, 730.0, 412.5)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:24.592883,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 503.21428571428567)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:25.944718,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 503.21428571428567)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:27.308726,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 444.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 503.21428571428567)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:28.548466,"(41.0, 260.0, 215.2)","(9.0, 20.0, 15.457142857142857)","(61.0, 540.0, 452.0)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:29.718121,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 467.5)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:31.046275,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 467.5)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.725)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:32.281224,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 467.5)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:33.581654,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 467.5)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.85)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:34.970716,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 467.5)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.85)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:36.243376,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 550.0, 384.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:37.853228,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.8)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 624.1666666666666)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:39.374995,"(41.0, 260.0, 196.0)","(9.0, 20.0, 17.880000000000003)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.476923076923077)","(4.6, 7.6, 5.725)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:40.579379,"(41.0, 260.0, 196.0)","(9.0, 20.0, 13.066666666666666)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 6.757894736842105)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:41.852064,"(41.0, 260.0, 196.0)","(9.0, 20.0, 13.066666666666666)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.85)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:43.141592,"(41.0, 260.0, 196.0)","(9.0, 20.0, 13.066666666666666)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.85)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:44.405804,"(41.0, 260.0, 196.0)","(9.0, 20.0, 13.066666666666666)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
11-01-2023 15:33:45.645741,"(41.0, 260.0, 196.0)","(9.0, 20.0, 13.066666666666666)","(61.0, 450.0, 384.16666666666663)","(4.4, 8.6, 7.625)","(3.1, 4.4, 3.2636363636363637)","(4.6, 7.6, 5.6)","(91.0, 730.0, 410.0)","(2.6, 4.3, 2.8562499999999997)"
