,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
543,"[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 8.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 49, 138230), 51.0, 440.0]"
544,"[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 8.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 50, 283996), 51.0, 440.0]"
545,"[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 8.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 51, 427505), 51.0, 440.0]"
546,"[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 8.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 52, 566830), 51.0, 440.0]"
547,"[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 8.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 53, 717567), 51.0, 440.0]"
548,"[datetime.datetime(2022, 11, 28, 19, 5, 54, 861707), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 861707), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 861707), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 862707), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 862707), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 862707), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 862707), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 54, 862707), 51.0, 440.0]"
549,"[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 56, 141683), 51.0, 440.0]"
550,"[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 57, 441205), 51.0, 440.0]"
551,"[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 58, 683682), 51.0, 440.0]"
552,"[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 5, 59, 905668), 51.0, 440.0]"
553,"[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 6, 1, 59398), 51.0, 440.0]"
554,"[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 2, 259202), 51.0, 430.0]"
555,"[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 3, 400269), 51.0, 430.0]"
556,"[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 4, 556121), 51.0, 430.0]"
557,"[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 5, 706251), 51.0, 430.0]"
558,"[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 6, 893281), 51.0, 430.0]"
559,"[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 8, 56018), 51.0, 430.0]"
560,"[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 9, 237261), 51.0, 430.0]"
561,"[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 10, 398865), 51.0, 430.0]"
562,"[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 11, 594678), 51.0, 430.0]"
563,"[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 12, 758866), 51.0, 430.0]"
564,"[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 13, 952494), 51.0, 430.0]"
565,"[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 15, 210732), 51.0, 430.0]"
566,"[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 6, 16, 519205), 51.0, 430.0]"
567,"[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 3.7, 5.5]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 17, 818608), 51.0, 430.0]"
568,"[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 19, 95403), 51.0, 430.0]"
569,"[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 20, 276264), 51.0, 430.0]"
570,"[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 9.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 21, 443875), 51.0, 430.0]"
571,"[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 22, 614228), 51.0, 430.0]"
572,"[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 23, 798955), 51.0, 430.0]"
573,"[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 24, 964420), 51.0, 430.0]"
574,"[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 26, 135979), 51.0, 430.0]"
575,"[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 27, 297832), 51.0, 430.0]"
576,"[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 28, 450006), 51.0, 430.0]"
577,"[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 29, 626669), 51.0, 430.0]"
578,"[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 30, 782854), 51.0, 430.0]"
579,"[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 31, 948488), 51.0, 430.0]"
580,"[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 33, 106081), 51.0, 430.0]"
581,"[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 34, 276777), 51.0, 430.0]"
582,"[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 6, 35, 447969), 51.0, 430.0]"
