,Starofremembrance,Kermadec,Castor Troy,Eye See Double,Streetside Classic,Loyola Trios,Whey Better,Debt Till We Part,Blacklist,Jackson Neptune
08-01-2023 18:54:52.753051,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.885714285714286)","(26.0, 44.0, 40.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 7.24)"
08-01-2023 18:54:53.912581,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.885714285714286)","(26.0, 44.0, 40.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 7.24)"
08-01-2023 18:54:55.175607,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.885714285714286)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.927272727272728)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 6.863157894736842)"
08-01-2023 18:54:56.434715,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.800000000000001)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.2, 6.926315789473684)"
08-01-2023 18:54:57.676681,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.800000000000001)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 6.95)"
08-01-2023 18:54:58.914912,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.916666666666668)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.8)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 6.95)"
08-01-2023 18:55:00.170093,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.916666666666668)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.6)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.828571428571428)","(5.5, 7.6, 7.3999999999999995)","(21.0, 50.0, 39.2)","(5.5, 7.4, 6.95)"
08-01-2023 18:55:01.353510,"(71.0, 120.0, 100.0)","(4.8, 5.8, 5.4)","(10.0, 13.5, 12.916666666666668)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.8)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.866666666666667)","(5.5, 7.6, 6.438461538461539)","(21.0, 50.0, 36.0)","(5.5, 7.4, 6.95)"
08-01-2023 18:55:02.634777,"(71.0, 120.0, 88.88888888888889)","(4.8, 5.8, 5.492307692307692)","(10.0, 13.5, 12.916666666666668)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.50909090909091)","(26.0, 44.0, 42.285714285714285)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.46)","(21.0, 50.0, 39.23076923076923)","(5.5, 7.4, 6.95)"
08-01-2023 18:55:03.903074,"(71.0, 110.0, 104.16666666666666)","(4.8, 5.8, 5.492307692307692)","(10.0, 13.5, 13.3)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.957894736842105)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.46)","(21.0, 50.0, 37.55555555555556)","(5.5, 7.4, 7.11764705882353)"
08-01-2023 18:55:05.143046,"(71.0, 110.0, 104.16666666666666)","(4.8, 5.8, 5.530769230769231)","(10.0, 14.0, 13.3)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.8)","(26.0, 44.0, 42.0)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.733333333333333)","(21.0, 50.0, 38.666666666666664)","(5.5, 7.4, 7.076923076923077)"
08-01-2023 18:55:06.383868,"(71.0, 100.0, 88.88888888888889)","(4.8, 5.8, 5.492307692307692)","(10.0, 14.0, 13.3)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 8.057142857142857)","(26.0, 44.0, 39.142857142857146)","(4.2, 7.0, 6.866666666666667)","(5.5, 7.4, 6.963636363636364)","(21.0, 48.0, 40.0)","(5.5, 7.2, 7.076923076923077)"
08-01-2023 18:55:07.574177,"(71.0, 100.0, 88.88888888888889)","(4.8, 5.8, 5.647826086956521)","(10.0, 14.0, 13.333333333333332)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.816666666666667)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 6.5)","(21.0, 46.0, 36.666666666666664)","(5.5, 7.2, 7.076923076923077)"
08-01-2023 18:55:08.731275,"(71.0, 100.0, 88.88888888888889)","(4.8, 5.9, 5.433333333333334)","(10.0, 14.0, 13.333333333333332)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.816666666666667)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 6.5)","(21.0, 46.0, 42.0)","(5.5, 7.2, 7.076923076923077)"
08-01-2023 18:55:09.909481,"(71.0, 130.0, 102.5)","(4.8, 5.8, 5.7)","(10.0, 14.0, 12.222222222222221)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.816666666666667)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 6.5)","(21.0, 46.0, 35.333333333333336)","(5.5, 7.2, 7.125)"
08-01-2023 18:55:11.062791,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.7)","(10.0, 14.0, 12.222222222222221)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.816666666666667)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 6.5)","(21.0, 46.0, 35.333333333333336)","(5.5, 7.2, 7.125)"
08-01-2023 18:55:12.213520,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.7)","(10.0, 13.0, 12.142857142857142)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.810526315789474)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 6.5)","(21.0, 46.0, 36.5)","(5.5, 7.2, 7.25)"
08-01-2023 18:55:13.385599,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.711111111111111)","(10.0, 12.5, 11.785714285714286)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 8.085714285714285)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 7.177777777777778)","(21.0, 44.0, 40.5)","(5.5, 7.4, 7.25)"
08-01-2023 18:55:14.593175,"(71.0, 130.0, 114.28571428571428)","(4.8, 5.8, 5.763157894736842)","(10.0, 12.0, 11.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 8.028571428571428)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.714285714285714)","(21.0, 44.0, 42.333333333333336)","(5.5, 7.4, 7.314285714285715)"
08-01-2023 18:55:15.870671,"(71.0, 130.0, 90.0)","(4.8, 5.8, 5.711111111111111)","(10.0, 12.0, 11.0)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 8.057142857142857)","(26.0, 42.0, 39.142857142857146)","(4.2, 7.0, 6.7)","(5.5, 7.4, 7.177777777777778)","(21.0, 44.0, 40.5)","(5.5, 7.4, 7.7)"
08-01-2023 18:55:17.124237,"(71.0, 130.0, 105.55555555555556)","(4.8, 5.8, 5.68)","(10.0, 12.0, 11.0)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.763636363636364)","(26.0, 42.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 7.0)","(21.0, 44.0, 35.14285714285714)","(5.5, 8.0, 7.923076923076923)"
08-01-2023 18:55:18.319692,"(71.0, 120.0, 88.0)","(4.8, 5.8, 5.68)","(10.0, 12.0, 11.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.763636363636364)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.905882352941177)","(5.5, 7.4, 7.0)","(21.0, 42.0, 35.6)","(5.5, 8.0, 7.64)"
08-01-2023 18:55:19.537374,"(71.0, 110.0, 104.16666666666666)","(4.8, 5.8, 5.68)","(10.0, 12.0, 11.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.763636363636364)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 7.0)","(21.0, 40.0, 34.4)","(5.5, 8.0, 7.64)"
08-01-2023 18:55:20.749631,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.68)","(10.0, 12.0, 11.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.890909090909091)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.714285714285714)","(21.0, 38.0, 31.428571428571427)","(5.5, 8.0, 7.2375)"
08-01-2023 18:55:21.938048,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.722222222222222)","(10.0, 13.0, 12.142857142857142)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.8999999999999995)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.714285714285714)","(21.0, 36.0, 32.0)","(5.5, 7.8, 7.2375)"
08-01-2023 18:55:23.146726,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.722222222222222)","(10.0, 14.0, 12.75)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.8999999999999995)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.714285714285714)","(21.0, 36.0, 31.714285714285715)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:24.389701,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.722222222222222)","(10.0, 14.0, 12.75)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 8.015384615384615)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.4, 6.714285714285714)","(21.0, 34.0, 31.0)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:25.617506,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.68)","(10.0, 14.0, 13.0625)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.636363636363637)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.4, 6.714285714285714)","(21.0, 32.0, 28.857142857142858)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:26.823751,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 13.5, 13.1)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.636363636363637)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.4, 6.714285714285714)","(21.0, 30.0, 28.857142857142858)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:28.103437,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 13.0, 12.636363636363637)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.636363636363637)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.777777777777778)","(21.0, 30.0, 28.857142857142858)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:29.263263,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 13.5, 13.1)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.636363636363637)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.4, 6.714285714285714)","(21.0, 30.0, 28.142857142857142)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:30.408472,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.0, 13.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.4, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.0, 6.714285714285714)","(21.0, 29.0, 28.5)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:31.558605,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.0, 13.428571428571429)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 29.0, 28.5)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:32.704380,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.0, 13.636363636363637)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 29.0, 27.428571428571427)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:33.870320,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.0, 14.333333333333334)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 28.0, 27.428571428571427)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:35.048251,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 14.214285714285714)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 28.0, 27.428571428571427)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:36.311763,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 15.0, 14.75)","(8.5, 11.5, 10.933333333333334)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 28.0, 27.428571428571427)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:37.551339,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 15.0, 15.409090909090908)","(8.5, 11.5, 10.6)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.7)","(5.5, 7.0, 6.714285714285714)","(21.0, 28.0, 32.666666666666664)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:38.773758,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 19.5, 13.561728395061728)","(8.5, 11.0, 10.6)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.0, 6.714285714285714)","(21.0, 34.0, 29.333333333333332)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:39.981403,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 13.561728395061728)","(8.5, 11.0, 10.771428571428572)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.0, 6.454545454545455)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:41.215079,"(71.0, 100.0, 85.41666666666667)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 13.561728395061728)","(8.5, 11.5, 10.771428571428572)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.0, 6.333333333333333)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.2)"
08-01-2023 18:55:42.415452,"(71.0, 100.0, 87.5)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 13.561728395061728)","(8.5, 11.5, 10.418181818181818)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 7.0, 6.4)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:43.676190,"(71.0, 100.0, 87.5)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 13.561728395061728)","(8.5, 11.5, 10.418181818181818)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.92)","(5.5, 6.8, 6.4)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:44.975268,"(71.0, 100.0, 87.5)","(4.8, 5.8, 5.633333333333333)","(10.0, 14.5, 13.561728395061728)","(8.5, 11.5, 10.418181818181818)","(5.5, 8.2, 7.644444444444444)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.8)","(5.5, 6.8, 6.333333333333333)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:46.218801,"(71.0, 130.0, 105.55555555555556)","(4.8, 5.8, 5.716666666666667)","(10.0, 14.5, 13.560975609756097)","(8.5, 11.0, 10.76)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.88)","(5.5, 6.6, 6.333333333333333)","(21.0, 32.0, 28.142857142857142)","(5.5, 7.8, 7.3090909090909095)"
08-01-2023 18:55:47.435604,"(71.0, 120.0, 107.14285714285714)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.5, 13.560975609756097)","(8.5, 11.0, 10.76)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.88)","(5.5, 6.6, 6.333333333333333)","(21.0, 29.0, 28.142857142857142)","(5.5, 7.8, 7.3090909090909095)"
08-01-2023 18:55:48.633448,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.5, 13.560975609756097)","(8.5, 11.0, 10.76)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.88)","(5.5, 6.6, 6.333333333333333)","(21.0, 29.0, 28.142857142857142)","(5.5, 7.8, 7.3090909090909095)"
08-01-2023 18:55:49.871220,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.5, 13.75)","(8.5, 11.0, 10.76)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.88)","(5.5, 6.6, 6.333333333333333)","(21.0, 29.0, 27.428571428571427)","(5.5, 7.8, 7.3090909090909095)"
08-01-2023 18:55:51.006141,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.75)","(8.5, 11.0, 10.846153846153847)","(5.5, 8.2, 7.972727272727273)","(26.0, 40.0, 36.44444444444444)","(4.2, 7.0, 6.85)","(5.5, 6.6, 6.428571428571428)","(21.0, 28.0, 27.428571428571427)","(5.5, 7.8, 7.3090909090909095)"
08-01-2023 18:55:52.207407,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.75)","(8.5, 11.5, 10.846153846153847)","(5.5, 8.2, 7.972727272727273)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.8)","(5.5, 6.6, 6.333333333333333)","(21.0, 28.0, 27.428571428571427)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:53.467553,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.75)","(8.5, 11.5, 10.846153846153847)","(5.5, 8.2, 7.972727272727273)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.8)","(5.5, 6.6, 6.333333333333333)","(21.0, 28.0, 28.857142857142858)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:54.665641,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.727272727272727)","(8.5, 11.5, 10.846153846153847)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.8)","(5.5, 6.6, 6.333333333333333)","(21.0, 30.0, 28.857142857142858)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:55.829571,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.76923076923077)","(8.5, 11.5, 10.846153846153847)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.8)","(5.5, 6.6, 6.333333333333333)","(21.0, 30.0, 32.666666666666664)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:57.003097,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.846153846153847)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.8)","(5.5, 6.6, 6.333333333333333)","(21.0, 34.0, 32.666666666666664)","(5.5, 7.8, 7.35)"
08-01-2023 18:55:58.182351,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 37.0)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.214285714285714)","(21.0, 34.0, 32.666666666666664)","(5.5, 7.8, 7.384615384615385)"
08-01-2023 18:55:59.355534,"(71.0, 110.0, 100.0)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 40.0, 39.368421052631575)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.3)","(21.0, 34.0, 29.333333333333332)","(5.5, 7.8, 7.384615384615385)"
08-01-2023 18:56:00.537925,"(71.0, 110.0, 89.58333333333333)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 42.0, 39.368421052631575)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.3)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.384615384615385)"
08-01-2023 18:56:01.795928,"(71.0, 110.0, 89.58333333333333)","(4.8, 5.8, 5.5777777777777775)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 42.0, 39.368421052631575)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.3)","(21.0, 32.0, 29.333333333333332)","(5.5, 7.8, 7.35)"
08-01-2023 18:56:03.058197,"(71.0, 110.0, 89.58333333333333)","(4.8, 5.8, 5.585714285714285)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 42.0, 41.88235294117647)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.3)","(21.0, 32.0, 29.77777777777778)","(5.5, 7.8, 7.35)"
08-01-2023 18:56:04.309240,"(71.0, 110.0, 89.58333333333333)","(4.8, 5.8, 5.675)","(10.0, 14.0, 13.538461538461538)","(8.5, 11.5, 10.555555555555555)","(5.5, 8.2, 7.815384615384615)","(26.0, 44.0, 37.333333333333336)","(4.2, 7.0, 6.866666666666667)","(5.5, 6.6, 6.3)","(21.0, 32.0, 29.77777777777778)","(5.5, 7.8, 7.35)"
08-01-2023 18:56:05.536857,"(71.0, 110.0, 89.58333333333333)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.642857142857142)","(8.5, 11.5, 10.4)","(5.5, 8.2, 7.815384615384615)","(26.0, 44.0, 44.0)","(4.2, 7.0, 7.2250000000000005)","(5.5, 6.6, 6.3)","(21.0, 32.0, 28.666666666666668)","(5.5, 7.8, 6.85)"
08-01-2023 18:56:06.742455,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.464285714285714)","(8.5, 11.0, 10.4)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 42.0)","(4.2, 7.6, 6.855172413793103)","(5.5, 6.6, 6.3)","(21.0, 30.0, 28.666666666666668)","(5.5, 7.0, 6.85)"
08-01-2023 18:56:08.022912,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.464285714285714)","(8.5, 11.0, 10.4)","(5.5, 8.2, 7.815384615384615)","(26.0, 46.0, 43.0)","(4.2, 7.6, 6.855172413793103)","(5.5, 6.6, 6.3)","(21.0, 30.0, 28.666666666666668)","(5.5, 7.0, 6.8875)"
08-01-2023 18:56:09.261082,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.0, 10.6)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 43.0)","(4.2, 7.6, 7.0)","(5.5, 6.6, 6.3)","(21.0, 30.0, 28.666666666666668)","(5.5, 7.0, 6.8875)"
08-01-2023 18:56:10.518085,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.0, 10.6)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 45.142857142857146)","(4.2, 7.6, 7.094736842105263)","(5.5, 6.6, 6.3)","(21.0, 30.0, 28.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:11.716147,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.0, 10.6)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 45.142857142857146)","(4.2, 7.6, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 30.0, 28.666666666666668)","(5.5, 7.0, 6.866666666666666)"
08-01-2023 18:56:12.914179,"(71.0, 100.0, 92.85714285714286)","(4.8, 5.8, 5.694736842105263)","(10.0, 14.0, 13.0625)","(8.5, 11.0, 11.0)","(5.5, 8.2, 7.815384615384615)","(26.0, 48.0, 45.142857142857146)","(4.2, 7.4, 6.955555555555556)","(5.5, 6.6, 6.3)","(21.0, 30.0, 27.666666666666668)","(5.5, 7.0, 6.866666666666666)"
