,Bushmans Prayer,Ishmy Ruby,Short Deuce,My Dad Baz,Tame The Beast,American Star,Nullify
12-01-2023 10:42:57.574196,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.86)","(6.0, 16.0, 12.64)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.6, 5.155555555555555)"
12-01-2023 10:42:58.571414,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.86)","(6.0, 16.0, 12.64)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.6, 5.0)"
12-01-2023 10:42:59.602075,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 15.0, 12.04)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:00.657064,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 15.0, 12.04)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:01.742619,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 15.0, 12.04)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:02.794726,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 15.0, 12.04)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:03.871978,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 15.0, 12.04)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:04.837087,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 14.5, 11.74)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:05.811120,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 14.5, 11.74)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:06.873444,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 16.0, 14.36)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 5.0)"
12-01-2023 10:43:07.884752,"(3.3, 4.4, 4.112500000000001)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 16.0, 14.36)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:08.936679,"(3.3, 4.3, 3.67)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 16.0, 15.088888888888889)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:09.929409,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.875)","(6.0, 16.0, 15.088888888888889)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:10.932673,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.777777777777779)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:12.064271,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.3125)","(6.0, 16.0, 14.222222222222221)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:13.051693,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.3125)","(6.0, 16.0, 14.222222222222221)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:14.009462,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.3125)","(6.0, 16.0, 14.222222222222221)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:15.089358,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:16.148934,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:17.218522,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:18.238037,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:19.144486,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:20.132777,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:21.214065,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:22.261826,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:23.241491,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 16.0, 13.333333333333332)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:24.191440,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:25.249280,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:26.345356,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:27.475694,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:28.491551,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:29.474519,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.0)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:30.626633,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.4)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:31.745506,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.0)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.4)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:32.848920,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.877777777777778)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.4)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:33.738558,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 13.877777777777778)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 30.4)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:34.804343,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:36.060774,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:37.227610,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:38.337059,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:39.406207,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:40.482649,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.5)"
12-01-2023 10:43:41.583757,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:42.687174,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:43.834201,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:45.067417,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 13.0)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:46.237559,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:47.404150,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:48.553143,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:49.686877,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:50.768490,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:51.947882,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.641176470588235)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 35.9)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:53.148796,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 13.922222222222222)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 26.75)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:54.303402,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 13.922222222222222)","(3.3, 5.4, 4.800000000000001)","(10.0, 42.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:55.365547,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 13.922222222222222)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:56.336095,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 13.922222222222222)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:57.441106,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:58.658821,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 27.055555555555557)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:43:59.793269,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 29.0, 27.055555555555557)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:01.011361,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 29.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:02.128373,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 27.785714285714285)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:03.090309,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:04.097643,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:05.150637,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 24.909090909090907)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:06.191873,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:07.253011,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:08.363523,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:09.512452,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:10.605743,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:11.728056,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 31.5)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:12.863528,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 13.32)","(3.3, 5.4, 4.800000000000001)","(10.0, 34.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:14.147771,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 14.5, 13.32)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 38.04545454545455)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:15.319475,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 14.5, 13.32)","(3.3, 5.4, 4.800000000000001)","(10.0, 48.0, 32.35714285714286)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:16.474685,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 14.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 48.0, 32.35714285714286)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:17.514736,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 48.0, 32.35714285714286)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:18.591716,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.120000000000001)","(3.3, 5.4, 4.800000000000001)","(10.0, 48.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:19.641824,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.011111111111111)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:20.675266,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.011111111111111)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:21.770609,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:23.247587,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:24.366062,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:25.547071,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:26.724088,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:27.809287,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:28.844747,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:30.065532,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:31.131182,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:32.124525,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:33.060107,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:34.023416,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:35.001701,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:36.010149,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:37.123864,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
12-01-2023 10:44:38.108357,"(3.3, 4.2, 3.9625000000000004)","(19.0, 42.0, 26.333333333333332)","(9.0, 17.5, 12.1)","(6.0, 15.5, 14.2)","(3.3, 5.4, 4.800000000000001)","(10.0, 40.0, 34.3)","(3.7, 5.4, 4.172727272727273)"
