,Just Admit It,Vinny Can Gogh,Jax,Rogue Temptation,Mt View Buck,Poppy To Burn,Orson Franky,Laras Love
747,"[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 31, 899962), 11.0, 17.5]"
748,"[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 33, 30388), 11.0, 17.5]"
749,"[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 34, 158029), 11.0, 17.5]"
750,"[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 35, 280974), 11.0, 17.5]"
751,"[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 36, 421810), 11.0, 17.5]"
752,"[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 37, 560194), 11.0, 17.5]"
753,"[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 38, 690564), 11.0, 17.5]"
754,"[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 39, 827332), 11.0, 17.5]"
755,"[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 40, 953666), 11.0, 17.5]"
756,"[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 42, 85552), 11.0, 17.5]"
757,"[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 43, 222589), 11.0, 17.5]"
758,"[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 44, 350289), 11.0, 17.5]"
759,"[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 45, 477562), 11.0, 17.5]"
760,"[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 46, 611130), 11.0, 17.5]"
761,"[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 47, 739893), 11.0, 17.5]"
762,"[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 48, 875804), 11.0, 17.5]"
763,"[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 50, 8710), 11.0, 17.5]"
764,"[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 51, 137677), 11.0, 17.5]"
765,"[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 52, 268230), 11.0, 17.5]"
766,"[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 53, 403852), 11.0, 17.5]"
767,"[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 54, 539844), 11.0, 17.5]"
768,"[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 55, 666029), 11.0, 17.5]"
769,"[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 56, 796921), 11.0, 17.5]"
770,"[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 57, 929763), 11.0, 17.5]"
771,"[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 18, 59, 51890), 11.0, 17.5]"
772,"[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 0, 203298), 11.0, 17.5]"
773,"[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 1, 325513), 11.0, 17.5]"
774,"[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 2, 458624), 11.0, 17.5]"
775,"[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 3, 581182), 11.0, 17.5]"
776,"[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 4, 710080), 11.0, 17.5]"
777,"[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 5, 840475), 11.0, 17.5]"
778,"[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 6, 971535), 11.0, 17.5]"
779,"[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 8, 92929), 11.0, 17.5]"
780,"[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 9, 228166), 11.0, 17.5]"
781,"[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 10, 361137), 11.0, 17.5]"
782,"[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 11, 500906), 11.0, 17.5]"
783,"[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 12, 632011), 11.0, 17.5]"
784,"[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 13, 755773), 11.0, 17.5]"
785,"[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 14, 888723), 11.0, 17.5]"
786,"[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 19, 16, 14766), 11.0, 17.5]"
