,Count On Me,Direct Affect,Jessandi,Mikasa,Myeyesadoreyou,Penfold Park,Calm Down,Dark Lever
15-12-2022 13:11:00.194831,"(6.0, 7.4, 7.393548387096774)","(4.4, 5.6, 5.3999999999999995)","(14.0, 24.0, 19.11111111111111)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.4, 8.0)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:01.380932,"(6.0, 7.4, 7.393548387096774)","(4.4, 5.7, 5.54)","(14.0, 24.0, 19.11111111111111)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.4, 8.0)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:02.572858,"(6.0, 7.4, 7.393548387096774)","(4.4, 5.7, 5.54)","(14.0, 24.0, 19.11111111111111)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.4, 8.0)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:03.723811,"(6.0, 7.4, 7.393548387096774)","(4.4, 5.7, 5.54)","(14.0, 24.0, 19.82608695652174)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.4, 8.257142857142858)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.888636363636364)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:04.869367,"(6.0, 7.4, 7.393548387096774)","(4.4, 5.7, 5.54)","(14.0, 24.0, 19.82608695652174)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.4, 8.257142857142858)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.888636363636364)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:06.065425,"(6.0, 7.6, 7.435294117647059)","(4.4, 5.7, 5.54)","(14.0, 22.0, 19.083333333333332)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.672727272727273)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:07.234328,"(6.0, 7.6, 7.435294117647059)","(4.4, 5.7, 5.54)","(14.0, 22.0, 19.083333333333332)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.672727272727273)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:08.331478,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.083333333333332)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:09.509278,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.083333333333332)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:10.586317,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.083333333333332)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:11.792724,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.75)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.725)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:12.944103,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 21.0, 19.75)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:14.199914,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 21.0, 20.5)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:15.376266,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 21.0, 20.5)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:16.515311,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 21.0, 20.5)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.769892473118279)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:17.623631,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 20.0)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.769892473118279)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:18.793482,"(6.0, 7.6, 7.46)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 20.5)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7685393258426965)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:19.939741,"(6.0, 7.6, 7.435294117647059)","(4.4, 5.7, 5.54)","(14.0, 21.0, 19.75)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7685393258426965)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:21.086730,"(6.0, 7.6, 7.435294117647059)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.50909090909091)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7685393258426965)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:22.187698,"(6.0, 7.6, 7.435294117647059)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.55)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.6454545454545455)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:23.419736,"(6.0, 7.8, 7.633333333333333)","(4.4, 5.7, 5.611111111111111)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.584615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:24.505605,"(6.0, 7.8, 7.663636363636364)","(4.4, 5.7, 5.611111111111111)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.584615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:25.666480,"(6.0, 7.8, 7.663636363636364)","(4.4, 5.7, 5.611111111111111)","(14.0, 20.0, 19.81818181818182)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.584615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:26.826273,"(6.0, 7.8, 7.663636363636364)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.81818181818182)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.584615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.7)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:28.005226,"(6.0, 7.8, 7.663636363636364)","(4.4, 5.7, 5.611111111111111)","(14.0, 22.0, 19.81818181818182)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.584615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.725)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:29.242015,"(6.0, 7.8, 7.663636363636364)","(4.4, 5.7, 5.611111111111111)","(14.0, 21.0, 20.5)","(3.7, 4.4, 4.314285714285714)","(5.0, 8.0, 7.64)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:30.483779,"(6.0, 9.0, 8.357142857142858)","(4.4, 5.7, 5.54)","(14.0, 21.0, 20.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.5)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.860674157303372)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:31.690883,"(6.0, 9.0, 8.2)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.5)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:32.874387,"(6.0, 9.0, 8.0)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.5)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:34.165809,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.5)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:35.413592,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.5)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:36.649979,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.333333333333332)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.678571428571429)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.860674157303372)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:37.869287,"(6.0, 8.8, 8.100000000000001)","(4.4, 5.7, 5.54)","(14.0, 22.0, 19.333333333333332)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.678571428571429)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.860674157303372)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:39.063236,"(6.0, 8.8, 8.100000000000001)","(4.4, 5.7, 5.54)","(14.0, 22.0, 18.585365853658537)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.678571428571429)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.860674157303372)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:40.143710,"(6.0, 8.8, 8.100000000000001)","(4.4, 5.7, 5.54)","(14.0, 21.0, 19.5)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.723809523809524)","(20.0, 36.0, 31.5)","(3.8, 4.9, 4.65)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:41.263206,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.693333333333333)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.6)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:42.407365,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.515789473684211)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:43.630749,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.6, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.515789473684211)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:44.853254,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 18.236842105263158)","(3.7, 4.4, 4.2)","(5.0, 7.6, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:46.048193,"(6.0, 8.8, 8.38)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.236842105263158)","(3.7, 4.4, 4.2)","(5.0, 7.6, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:47.237928,"(6.0, 8.8, 8.38)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.236842105263158)","(3.7, 4.4, 4.2)","(5.0, 7.6, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:48.329740,"(6.0, 8.8, 8.100000000000001)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.236842105263158)","(3.7, 4.4, 4.2)","(5.0, 7.6, 7.52)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:49.405012,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:50.434790,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:51.584364,"(6.0, 8.8, 8.08)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.5)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:52.699526,"(6.0, 8.8, 8.5)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.5)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:53.876493,"(6.0, 8.8, 8.5)","(4.4, 5.7, 5.54)","(14.0, 20.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.4, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:55.084478,"(6.0, 8.8, 8.440000000000001)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:56.345353,"(6.0, 8.8, 8.440000000000001)","(4.4, 5.7, 5.54)","(14.0, 21.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.466666666666667)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:57.531811,"(6.0, 8.8, 8.440000000000001)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.466666666666667)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:58.691238,"(6.0, 8.8, 8.440000000000001)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.466666666666667)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.73469387755102)","(41.0, 160.0, 112.5)"
15-12-2022 13:11:59.865452,"(6.0, 8.8, 8.523076923076923)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:01.060684,"(6.0, 8.8, 8.523076923076923)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:02.186313,"(6.0, 8.8, 8.523076923076923)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:03.210806,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:04.332302,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 19.75)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:05.426446,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:06.588935,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:07.703114,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.654545454545454)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:08.878405,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.8, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:10.006290,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:11.118893,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:12.180696,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.366666666666667)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:13.254352,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.4, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:14.328761,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.4, 7.4)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:15.481546,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.4, 7.7555555555555555)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:16.676026,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 20.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.771428571428571)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6647058823529415)","(41.0, 160.0, 103.0)"
15-12-2022 13:12:17.938140,"(6.0, 8.8, 8.466666666666667)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.733333333333333)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:19.152598,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.54)","(14.0, 21.0, 18.635135135135137)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.733333333333333)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:20.374551,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.54)","(14.0, 21.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 8.0, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:21.591114,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.54)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:22.817863,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:23.990039,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:25.116219,"(6.0, 9.0, 8.571428571428571)","(4.4, 5.7, 5.433333333333334)","(14.0, 20.0, 19.25)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.6)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:26.197678,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 20.0, 19.695652173913043)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.507692307692308)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.6684210526315795)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:27.274277,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 20.0, 19.695652173913043)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.507692307692308)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:28.371861,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.363636363636363)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:29.519523,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.363636363636363)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:30.670954,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.375)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:31.808092,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.375)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:32.973007,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.375)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:34.066549,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.375)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.644444444444444)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:35.172121,"(6.0, 8.8, 8.55)","(4.4, 5.7, 5.433333333333334)","(14.0, 19.5, 19.375)","(3.7, 4.4, 4.2)","(5.0, 8.2, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:36.350969,"(6.0, 8.8, 8.32)","(4.4, 5.7, 5.58)","(14.0, 18.0, 17.77777777777778)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:37.391364,"(6.0, 8.8, 8.32)","(4.4, 5.7, 5.58)","(14.0, 18.0, 17.77777777777778)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:38.473268,"(6.0, 8.8, 8.32)","(4.4, 5.7, 5.58)","(14.0, 18.0, 17.77777777777778)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.680952380952381)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:39.613691,"(6.0, 8.8, 8.32)","(4.4, 5.7, 5.58)","(14.0, 18.0, 17.77777777777778)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.656521739130435)","(41.0, 160.0, 112.5)"
15-12-2022 13:12:40.757515,"(6.0, 8.8, 8.32)","(4.4, 5.7, 5.58)","(14.0, 18.0, 17.77777777777778)","(3.7, 4.4, 4.2)","(5.0, 7.8, 7.384615384615385)","(20.0, 36.0, 31.5)","(3.8, 4.7, 4.656521739130435)","(41.0, 160.0, 112.5)"
