,Miss Indi,Up The Score,Skylas Elite,Upper West Side,Locked Up,Our Girl Lola,Unacceptable Max,Framalda
09-01-2023 13:42:28.403555,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:29.754155,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:30.995441,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:32.328889,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:33.566325,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 16.880000000000003)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:34.789000,"(6.0, 11.0, 9.636363636363637)","(8.0, 15.0, 10.6)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 16.880000000000003)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:36.073712,"(6.0, 11.0, 9.636363636363637)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 180.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:37.395599,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 197.42857142857142)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:38.704271,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 197.42857142857142)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:40.035390,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:41.264147,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.613333333333333)","(6.5, 15.5, 12.0)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:42.634322,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 12.085714285714285)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 12.200000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:44.013500,"(6.0, 11.0, 10.516129032258064)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:45.358793,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:46.673010,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:48.062944,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:49.258779,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:50.382359,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:51.528902,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:52.673487,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:53.826537,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:54.995525,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:56.223410,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:57.455063,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:58.667552,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:42:59.857069,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:01.095725,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:02.286737,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:03.515613,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:04.752951,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:06.034364,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:07.321428,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:08.737364,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:10.181487,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 190.44444444444446)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.350000000000001)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:11.617878,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.342857142857143)","(31.0, 210.0, 172.66666666666666)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.05)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:13.210810,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 12.085714285714285)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 17.05)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:14.908928,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:16.706987,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:17.997971,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:19.297566,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:20.584803,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:21.869687,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:23.148976,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:24.361529,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:25.623553,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:26.869354,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:28.084223,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:29.285648,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:30.539923,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:31.726045,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:32.868217,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:34.020800,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:35.225294,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 5.3)"
09-01-2023 13:43:36.375370,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.8, 6.199999999999999)"
09-01-2023 13:43:37.511489,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.6, 7.33)"
09-01-2023 13:43:38.656907,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.6, 7.33)"
09-01-2023 13:43:39.774456,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 19.0, 11.5)","(6.5, 15.5, 8.86)","(4.6, 7.6, 7.33)"
09-01-2023 13:43:40.934867,"(6.0, 11.0, 8.120000000000001)","(8.0, 15.0, 9.514285714285714)","(31.0, 190.0, 164.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 76.52941176470588)","(8.5, 19.0, 10.5)","(6.5, 15.5, 8.86)","(4.6, 7.6, 6.507142857142858)"
09-01-2023 13:43:42.074828,"(6.0, 8.0, 6.5600000000000005)","(8.0, 12.0, 9.025)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 76.52941176470588)","(8.5, 15.0, 10.5)","(6.5, 15.5, 8.86)","(4.6, 7.4, 6.507142857142858)"
09-01-2023 13:43:43.188016,"(6.0, 8.0, 6.5600000000000005)","(8.0, 12.0, 8.85)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 15.0, 10.5)","(6.5, 15.5, 8.86)","(4.6, 7.4, 6.507142857142858)"
09-01-2023 13:43:44.201469,"(6.0, 8.0, 6.5600000000000005)","(8.0, 12.0, 8.85)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 79.5)","(8.5, 15.0, 10.5)","(6.5, 15.5, 8.86)","(4.6, 7.4, 6.507142857142858)"
09-01-2023 13:43:45.199547,"(6.0, 11.5, 8.32)","(8.0, 12.0, 8.85)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 76.52941176470588)","(8.5, 15.0, 10.5)","(6.5, 15.5, 8.5875)","(4.6, 7.8, 6.699999999999999)"
09-01-2023 13:43:46.204610,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 9.925)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 13.42)","(6.5, 15.5, 8.5875)","(4.6, 7.4, 5.233333333333333)"
09-01-2023 13:43:47.349491,"(6.0, 11.0, 6.5600000000000005)","(8.0, 14.5, 8.85)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.2833333333333337)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 10.5)","(6.5, 15.5, 10.466666666666667)","(4.6, 7.4, 7.6899999999999995)"
09-01-2023 13:43:48.393937,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 9.925)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 8.7)","(4.6, 8.0, 7.6899999999999995)"
09-01-2023 13:43:49.408724,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 9.925)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 8.7)","(4.6, 8.0, 7.6899999999999995)"
09-01-2023 13:43:50.483132,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 8.7)","(4.6, 8.0, 7.6899999999999995)"
09-01-2023 13:43:51.557204,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 139.33333333333334)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.9)","(4.6, 8.0, 6.309090909090909)"
09-01-2023 13:43:52.674728,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.9)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:53.845912,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 10.4)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:54.885221,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.942857142857143)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:55.971525,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 10.466666666666667)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:57.085560,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.8)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:58.174681,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 79.5)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 10.125)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:43:59.322759,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.7)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:00.497388,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 10.745454545454546)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:01.660523,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.633333333333333)","(6.5, 12.0, 9.8)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:02.794904,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.5, 11.466666666666667)","(6.5, 12.0, 9.3)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:03.876654,"(6.0, 11.0, 8.120000000000001)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.0, 11.466666666666667)","(6.5, 11.0, 9.5)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:04.976271,"(6.0, 8.4, 6.9)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.0, 11.466666666666667)","(6.5, 11.0, 9.5)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:06.090804,"(6.0, 8.4, 6.9)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.0, 11.466666666666667)","(6.5, 11.0, 9.5)","(4.6, 8.6, 6.309090909090909)"
09-01-2023 13:44:07.145845,"(6.0, 8.4, 6.9)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.0, 11.466666666666667)","(6.5, 8.6, 10.85)","(4.6, 8.6, 5.2749999999999995)"
09-01-2023 13:44:08.200916,"(6.0, 8.4, 6.9)","(8.0, 14.5, 12.466666666666667)","(31.0, 160.0, 92.36363636363637)","(2.1, 2.7, 2.45)","(26.0, 130.0, 76.52941176470588)","(8.5, 16.0, 11.633333333333333)","(6.5, 12.0, 10.85)","(4.6, 8.6, 5.2749999999999995)"
