,Flying Foo Foo,Imperial Master,Stellar Lad,Boogie Value,Jet Age,Winlock At Large,Penshurst Lass,Demolition
10-01-2023 13:59:44.830426,"(1.55, 1.99, 1.9411111111111112)","(6.0, 11.5, 11.016666666666666)","(31.0, 320.0, 169.23076923076923)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 160.0, 58.85714285714286)"
10-01-2023 13:59:46.208835,"(1.55, 1.99, 1.9411111111111112)","(6.0, 11.5, 11.016666666666666)","(31.0, 320.0, 169.23076923076923)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 160.0, 63.6)"
10-01-2023 13:59:47.616166,"(1.55, 1.99, 1.9411111111111112)","(6.0, 11.5, 11.016666666666666)","(31.0, 320.0, 169.23076923076923)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 150.0, 58.33333333333333)"
10-01-2023 13:59:49.020090,"(1.55, 1.99, 1.9411111111111112)","(6.0, 11.5, 11.016666666666666)","(31.0, 320.0, 169.23076923076923)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:50.422014,"(1.55, 1.99, 1.8940000000000001)","(6.0, 11.5, 11.00909090909091)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:51.825013,"(1.55, 1.98, 1.8940000000000001)","(6.0, 11.5, 10.785714285714286)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:53.254447,"(1.55, 1.97, 1.8860000000000001)","(6.0, 11.5, 10.785714285714286)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:54.573949,"(1.55, 1.97, 1.8860000000000001)","(6.0, 11.5, 10.785714285714286)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:55.853458,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 10.785714285714286)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 52.727272727272734)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:57.276295,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 11.142857142857142)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 55.0, 33.63636363636364)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 13:59:58.704353,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 11.0)","(31.0, 320.0, 76.75)","(3.5, 5.8, 4.55)","(13.0, 34.0, 33.63636363636364)","(17.0, 46.0, 26.333333333333332)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 14:00:00.134421,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 11.0)","(31.0, 320.0, 76.75)","(3.5, 5.8, 5.221875)","(13.0, 34.0, 33.55555555555556)","(17.0, 46.0, 34.4)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 14:00:01.539633,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 11.0)","(31.0, 320.0, 76.75)","(3.5, 5.8, 5.221875)","(13.0, 34.0, 33.55555555555556)","(17.0, 46.0, 34.4)","(101.0, 730.0, 425.0)","(26.0, 140.0, 58.33333333333333)"
10-01-2023 14:00:03.079215,"(1.55, 1.96, 1.8233333333333333)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 227.33333333333331)","(3.5, 5.8, 5.221875)","(13.0, 34.0, 33.63636363636364)","(17.0, 46.0, 31.11111111111111)","(101.0, 730.0, 610.0)","(26.0, 140.0, 61.666666666666664)"
10-01-2023 14:00:04.491808,"(1.55, 1.95, 1.9264705882352942)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 227.33333333333331)","(3.5, 5.8, 5.221875)","(13.0, 34.0, 33.63636363636364)","(17.0, 42.0, 31.11111111111111)","(101.0, 730.0, 610.0)","(26.0, 140.0, 61.666666666666664)"
10-01-2023 14:00:05.901323,"(1.55, 1.95, 1.9264705882352942)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 80.25)","(3.5, 5.8, 5.221875)","(13.0, 34.0, 49.44444444444444)","(17.0, 42.0, 31.11111111111111)","(101.0, 730.0, 610.0)","(26.0, 140.0, 61.666666666666664)"
10-01-2023 14:00:07.351208,"(1.55, 1.94, 1.9170588235294117)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 80.25)","(3.5, 5.8, 5.221875)","(13.0, 65.0, 57.272727272727266)","(17.0, 42.0, 36.625)","(101.0, 730.0, 610.0)","(26.0, 140.0, 106.42857142857143)"
10-01-2023 14:00:08.724125,"(1.55, 1.94, 1.9170588235294117)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 80.25)","(3.5, 5.8, 5.221875)","(13.0, 60.0, 39.09090909090909)","(17.0, 40.0, 34.88636363636364)","(101.0, 730.0, 610.0)","(26.0, 140.0, 65.0)"
10-01-2023 14:00:10.088858,"(1.55, 1.94, 1.9170588235294117)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 80.25)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.09090909090909)","(17.0, 40.0, 34.88636363636364)","(101.0, 730.0, 610.0)","(26.0, 140.0, 65.0)"
10-01-2023 14:00:11.452957,"(1.55, 1.94, 1.9076470588235295)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 83.75)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.09090909090909)","(17.0, 40.0, 34.05263157894737)","(101.0, 730.0, 610.0)","(26.0, 140.0, 107.85714285714286)"
10-01-2023 14:00:12.783852,"(1.55, 1.93, 1.9076470588235295)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 83.75)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.09090909090909)","(17.0, 36.0, 34.05263157894737)","(101.0, 730.0, 610.0)","(26.0, 140.0, 101.36363636363637)"
10-01-2023 14:00:14.075686,"(1.55, 1.92, 1.898235294117647)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 162.5)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.09090909090909)","(17.0, 36.0, 31.17391304347826)","(101.0, 730.0, 610.0)","(26.0, 140.0, 73.33333333333333)"
10-01-2023 14:00:15.306693,"(1.55, 1.92, 1.898235294117647)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 162.5)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.09090909090909)","(17.0, 36.0, 32.26315789473684)","(101.0, 730.0, 610.0)","(26.0, 140.0, 73.33333333333333)"
10-01-2023 14:00:16.561924,"(1.55, 1.9, 1.873076923076923)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 92.5)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.23076923076923)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 610.0)","(26.0, 140.0, 73.33333333333333)"
10-01-2023 14:00:17.947299,"(1.55, 1.9, 1.873076923076923)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 92.5)","(3.5, 5.8, 5.221875)","(13.0, 40.0, 39.23076923076923)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 610.0)","(26.0, 140.0, 86.66666666666667)"
10-01-2023 14:00:19.339570,"(1.55, 1.89, 1.8638461538461537)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 201.0)","(3.5, 5.8, 5.221875)","(13.0, 60.0, 57.69230769230769)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 116.0)"
10-01-2023 14:00:20.661061,"(1.55, 1.89, 1.8638461538461537)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 201.0)","(3.5, 5.8, 5.221875)","(13.0, 60.0, 57.69230769230769)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 116.0)"
10-01-2023 14:00:21.969807,"(1.55, 1.89, 1.8638461538461537)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 195.0)","(3.5, 5.8, 5.221875)","(13.0, 60.0, 57.69230769230769)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 116.0)"
10-01-2023 14:00:23.341058,"(1.55, 1.89, 1.8638461538461537)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 212.8125)","(3.5, 5.8, 5.221875)","(13.0, 60.0, 44.769230769230774)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 116.0)"
10-01-2023 14:00:24.705370,"(1.55, 1.89, 1.8546153846153846)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 219.11764705882354)","(3.5, 5.8, 5.221875)","(13.0, 46.0, 44.769230769230774)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 118.18181818181819)"
10-01-2023 14:00:26.113045,"(1.55, 1.88, 1.8546153846153846)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 180.0)","(3.5, 5.8, 5.080555555555556)","(13.0, 46.0, 44.769230769230774)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 111.875)"
10-01-2023 14:00:27.493686,"(1.55, 1.88, 1.8546153846153846)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 190.76923076923077)","(3.5, 5.8, 5.080555555555556)","(13.0, 46.0, 44.769230769230774)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 105.9090909090909)"
10-01-2023 14:00:28.907498,"(1.55, 1.88, 1.8453846153846154)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 223.23529411764707)","(3.5, 5.8, 4.300862068965517)","(13.0, 46.0, 45.0)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 96.25)"
10-01-2023 14:00:30.401332,"(1.55, 1.87, 1.8453846153846154)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 118.75)","(3.5, 5.8, 4.847368421052631)","(13.0, 46.0, 41.333333333333336)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 96.25)"
10-01-2023 14:00:31.923688,"(1.55, 1.87, 1.8453846153846154)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.5, 4.21640625)","(13.0, 46.0, 43.2)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 96.25)"
10-01-2023 14:00:33.416366,"(1.55, 1.87, 1.84125)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.5, 4.21640625)","(13.0, 46.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 612.0)","(26.0, 140.0, 96.25)"
10-01-2023 14:00:34.822590,"(1.55, 1.86, 1.7334375)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.5, 4.4140625)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 533.3333333333333)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:36.096665,"(1.55, 1.93, 1.7334375)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.3, 4.475)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:37.474522,"(1.55, 1.93, 1.7334375)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.3, 4.475)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:38.998249,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.3, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:40.428068,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.1, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:41.684582,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.1, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 105.0)"
10-01-2023 14:00:43.003495,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.1, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 91.25)"
10-01-2023 14:00:44.305520,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.1, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 112.14285714285714)"
10-01-2023 14:00:45.673917,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 176.8181818181818)","(3.5, 5.1, 4.716666666666667)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 112.14285714285714)"
10-01-2023 14:00:46.986200,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 127.5)","(3.5, 5.1, 4.3)","(13.0, 55.0, 44.5)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 112.14285714285714)"
10-01-2023 14:00:48.303720,"(1.55, 1.92, 1.785)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 127.5)","(3.5, 5.0, 4.3)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 112.14285714285714)"
10-01-2023 14:00:49.601334,"(1.55, 1.92, 1.7341935483870967)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 191.66666666666666)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.26315789473684)","(101.0, 730.0, 614.0)","(26.0, 140.0, 118.33333333333334)"
10-01-2023 14:00:50.918637,"(1.55, 1.92, 1.7341935483870967)","(6.0, 11.5, 11.302631578947368)","(31.0, 320.0, 191.66666666666666)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 30.444444444444443)","(101.0, 730.0, 614.0)","(26.0, 140.0, 102.5)"
10-01-2023 14:00:52.408589,"(1.55, 1.92, 1.7144117647058823)","(6.0, 11.5, 11.06875)","(31.0, 320.0, 156.66666666666666)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:00:53.776158,"(1.55, 1.91, 1.7144117647058823)","(6.0, 11.5, 11.06875)","(31.0, 320.0, 156.66666666666666)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:00:55.154024,"(1.55, 1.91, 1.7144117647058823)","(6.0, 11.5, 11.06875)","(31.0, 320.0, 136.25)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:00:56.504458,"(1.55, 1.9, 1.8238461538461537)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:00:57.876144,"(1.55, 1.9, 1.8238461538461537)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:00:59.196801,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 102.5)"
10-01-2023 14:01:00.621372,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 5.0, 4.073529411764706)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:01.883239,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 5.0, 4.161111111111111)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:03.127708,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.161111111111111)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:04.346345,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:05.670821,"(1.55, 1.9, 1.85359375)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 52.66666666666667)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:07.153750,"(1.55, 1.9, 1.8186301369863014)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 45.5)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:08.519991,"(1.55, 1.9, 1.8186301369863014)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 45.5)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:10.236559,"(1.55, 1.9, 1.8186301369863014)","(6.0, 11.5, 11.35625)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 45.5)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 587.5)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:11.644045,"(1.55, 1.9, 1.830681818181818)","(6.0, 11.5, 10.8)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 45.5)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:13.099075,"(1.55, 1.89, 1.830681818181818)","(6.0, 11.5, 10.8)","(31.0, 320.0, 145.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:16.750154,"(1.55, 1.89, 1.830681818181818)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 153.75)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:18.117273,"(1.55, 1.89, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 153.75)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:19.571957,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 162.5)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:20.982871,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 162.5)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 618.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:22.455309,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 162.5)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 590.0)","(26.0, 130.0, 96.25)"
10-01-2023 14:01:23.691803,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 162.5)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 543.3333333333333)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:24.982353,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 162.5)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:26.199058,"(1.55, 1.88, 1.8227272727272728)","(6.0, 11.5, 11.282758620689656)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.54545454545455)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:27.772431,"(1.55, 1.88, 1.8147727272727274)","(6.0, 11.5, 11.228571428571428)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 30.9)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:29.152843,"(1.55, 1.87, 1.8068181818181819)","(6.0, 11.5, 11.075)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 30.25)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:30.453216,"(1.55, 1.86, 1.8068181818181819)","(6.0, 11.5, 11.075)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:31.903389,"(1.55, 1.86, 1.8068181818181819)","(6.0, 11.5, 11.075)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 94.0)"
10-01-2023 14:01:33.271262,"(1.55, 1.86, 1.8068181818181819)","(6.0, 11.5, 11.36923076923077)","(31.0, 320.0, 176.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:34.674043,"(1.55, 1.86, 1.8068181818181819)","(6.0, 11.5, 11.36923076923077)","(31.0, 320.0, 184.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:35.974996,"(1.55, 1.85, 1.7988636363636366)","(6.0, 11.5, 11.36923076923077)","(31.0, 320.0, 184.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:37.235018,"(1.55, 1.85, 1.7988636363636366)","(6.0, 11.5, 12.2)","(31.0, 320.0, 184.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 40.0)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 96.66666666666667)"
10-01-2023 14:01:38.479793,"(1.55, 1.85, 1.7988636363636366)","(6.0, 12.5, 12.2)","(31.0, 320.0, 200.0)","(3.5, 4.9, 4.05)","(13.0, 44.0, 42.333333333333336)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 100.0)"
10-01-2023 14:01:39.755324,"(1.55, 1.85, 1.7988636363636366)","(6.0, 12.5, 12.2)","(31.0, 300.0, 180.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 42.333333333333336)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:41.031385,"(1.55, 1.85, 1.7988636363636366)","(6.0, 12.5, 12.2)","(31.0, 300.0, 180.0)","(3.5, 4.9, 4.05)","(13.0, 55.0, 42.333333333333336)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 90.0)"
10-01-2023 14:01:42.265284,"(1.55, 1.85, 1.7988636363636366)","(6.0, 12.5, 12.2)","(31.0, 300.0, 180.0)","(3.5, 4.9, 4.140000000000001)","(13.0, 55.0, 42.333333333333336)","(17.0, 34.0, 32.421052631578945)","(101.0, 730.0, 455.0)","(26.0, 130.0, 98.0)"
