,Uri Bale,Miss Rowdy,Homebush Shadow,Impressive Sonic,Iced Mocha,Diamond Warrior,Goldstar Ricky,Yoshi Moon
12-01-2023 15:10:26.553303,"(4.0, 3.85, 3.622972972972973)","(5.5, 9.2, 8.161538461538461)","(5.0, 7.0, 6.25)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.789473684210526)","(6.0, 10.0, 9.104)","(11.0, 27.0, 22.333333333333336)","(6.0, 10.0, 10.2)"
12-01-2023 15:10:27.611471,"(4.0, 3.75, 3.625)","(5.5, 9.2, 8.161538461538461)","(5.0, 7.0, 6.25)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.789473684210526)","(6.0, 10.0, 8.68235294117647)","(11.0, 27.0, 23.625)","(6.0, 10.5, 9.083333333333334)"
12-01-2023 15:10:28.766484,"(4.0, 3.75, 3.5878378378378377)","(5.5, 9.2, 8.161538461538461)","(5.0, 7.0, 6.25)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.789473684210526)","(6.0, 10.0, 8.5)","(11.0, 27.0, 25.65)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:29.898407,"(4.0, 3.75, 3.5878378378378377)","(5.5, 9.2, 6.909090909090909)","(5.0, 7.0, 6.25)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.789473684210526)","(6.0, 10.0, 8.5)","(11.0, 27.0, 25.3125)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:31.043037,"(4.0, 3.75, 3.5878378378378377)","(5.5, 9.2, 7.737499999999999)","(5.0, 7.0, 6.2)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.466666666666667)","(6.0, 10.0, 8.5)","(11.0, 27.0, 25.3125)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:32.283077,"(4.0, 3.7, 3.6333333333333333)","(5.5, 9.2, 8.069565217391304)","(5.0, 7.0, 6.083333333333333)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.466666666666667)","(6.0, 10.0, 8.5)","(11.0, 27.0, 24.833333333333332)","(6.0, 10.0, 8.952380952380953)"
12-01-2023 15:10:33.624607,"(4.0, 3.7, 3.5714285714285716)","(5.5, 9.2, 8.069565217391304)","(5.0, 7.0, 6.066666666666666)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.542857142857143)","(6.0, 10.0, 8.5)","(11.0, 27.0, 23.875)","(6.0, 10.0, 8.952380952380953)"
12-01-2023 15:10:34.838693,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.2, 8.069565217391304)","(5.0, 7.0, 6.16)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.5)","(6.0, 10.0, 7.9)","(11.0, 27.0, 24.916666666666668)","(6.0, 10.0, 8.952380952380953)"
12-01-2023 15:10:35.961876,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.2, 7.905882352941176)","(5.0, 6.8, 6.16)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.5)","(6.0, 10.0, 8.6)","(11.0, 27.0, 24.916666666666668)","(6.0, 10.0, 8.952380952380953)"
12-01-2023 15:10:37.105668,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.2, 8.243478260869566)","(5.0, 6.8, 6.16)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.777777777777777)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 24.916666666666668)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:38.265665,"(4.0, 3.7, 3.590909090909091)","(5.5, 9.2, 8.335714285714285)","(5.0, 6.8, 6.053333333333334)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.714285714285714)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 24.916666666666668)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:39.454544,"(4.0, 3.7, 3.590909090909091)","(5.5, 9.0, 8.7)","(5.0, 6.8, 6.053333333333334)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.733333333333333)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 26.21875)","(6.0, 10.0, 9.083333333333334)"
12-01-2023 15:10:40.558535,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.0, 8.652173913043478)","(5.0, 6.8, 6.053333333333334)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.733333333333333)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 26.305555555555557)","(6.0, 10.0, 8.947368421052632)"
12-01-2023 15:10:41.839687,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.0, 7.5600000000000005)","(5.0, 6.8, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.571428571428571)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 26.305555555555557)","(6.0, 10.0, 9.130434782608695)"
12-01-2023 15:10:43.150569,"(4.0, 3.7, 3.575862068965517)","(5.5, 9.0, 7.5600000000000005)","(5.0, 6.6, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.571428571428571)","(6.0, 10.0, 8.366666666666667)","(11.0, 27.0, 26.305555555555557)","(6.0, 10.0, 9.130434782608695)"
12-01-2023 15:10:44.383485,"(4.0, 3.7, 3.590909090909091)","(5.5, 9.0, 7.5600000000000005)","(5.0, 6.6, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.571428571428571)","(6.0, 10.0, 7.858823529411765)","(11.0, 27.0, 24.0)","(6.0, 10.0, 9.130434782608695)"
12-01-2023 15:10:45.544023,"(3.9, 3.7, 3.590909090909091)","(5.5, 9.0, 7.5600000000000005)","(5.0, 6.6, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.446153846153846)","(6.0, 10.0, 8.345454545454546)","(11.0, 27.0, 24.125)","(6.0, 10.0, 9.130434782608695)"
12-01-2023 15:10:46.731080,"(3.9, 3.7, 3.590909090909091)","(5.5, 9.0, 7.5600000000000005)","(5.0, 6.6, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.446153846153846)","(6.0, 10.0, 8.345454545454546)","(11.0, 27.0, 24.125)","(6.0, 10.0, 8.947368421052632)"
12-01-2023 15:10:47.943041,"(3.9, 3.7, 3.590909090909091)","(5.5, 9.0, 8.621052631578948)","(5.0, 6.6, 6.15)","(10.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.446153846153846)","(6.0, 10.0, 8.345454545454546)","(11.0, 27.0, 24.125)","(6.0, 10.0, 8.818181818181818)"
12-01-2023 15:10:49.357221,"(3.6, 3.7, 3.575862068965517)","(5.5, 9.0, 8.621052631578948)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.446153846153846)","(6.0, 10.0, 8.8625)","(11.0, 27.0, 24.125)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:50.552798,"(3.6, 3.7, 3.575862068965517)","(5.5, 9.0, 8.621052631578948)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.8625)","(11.0, 27.0, 26.17857142857143)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:51.786630,"(3.6, 3.7, 3.55)","(5.5, 9.0, 8.621052631578948)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.32)","(11.0, 27.0, 26.17857142857143)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:53.026661,"(3.6, 3.7, 3.55)","(5.5, 9.0, 8.485714285714286)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.6)","(11.0, 27.0, 26.17857142857143)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:54.138320,"(3.6, 3.7, 3.55)","(5.5, 9.0, 8.485714285714286)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.6)","(11.0, 27.0, 26.17857142857143)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:55.270051,"(3.6, 3.7, 3.55)","(5.5, 9.0, 8.485714285714286)","(5.0, 6.6, 6.042857142857143)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.6)","(11.0, 27.0, 24.25)","(6.5, 10.0, 8.818181818181818)"
12-01-2023 15:10:56.497279,"(3.6, 3.7, 3.55)","(5.5, 9.0, 7.3)","(5.0, 6.6, 6.389189189189189)","(11.0, 23.0, 16.333333333333332)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.6)","(11.0, 27.0, 24.25)","(6.5, 10.0, 8.947368421052632)"
12-01-2023 15:10:57.814662,"(3.6, 3.7, 3.55)","(5.5, 8.8, 7.24)","(5.0, 6.6, 6.476470588235294)","(11.0, 23.0, 14.178571428571429)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 8.263157894736842)","(11.0, 27.0, 24.8)","(6.5, 10.0, 8.7)"
12-01-2023 15:10:59.148765,"(3.6, 3.7, 3.55)","(5.5, 8.8, 7.866666666666666)","(5.0, 6.6, 6.539999999999999)","(11.0, 23.0, 17.11904761904762)","(5.0, 9.0, 8.454545454545455)","(6.0, 10.0, 9.0)","(11.0, 27.0, 24.8)","(6.5, 10.0, 8.904347826086957)"
12-01-2023 15:11:00.387573,"(3.6, 3.7, 3.55)","(5.5, 8.6, 7.866666666666666)","(5.0, 6.6, 6.539999999999999)","(11.0, 23.0, 17.854166666666664)","(5.0, 9.0, 8.454545454545455)","(6.0, 9.8, 8.945454545454545)","(11.0, 27.0, 25.25)","(6.5, 10.0, 9.052631578947368)"
12-01-2023 15:11:01.491121,"(3.6, 3.7, 3.55)","(5.5, 8.6, 7.591666666666667)","(5.0, 6.8, 6.117391304347826)","(11.0, 23.0, 17.854166666666664)","(5.0, 9.0, 8.454545454545455)","(6.0, 9.6, 8.945454545454545)","(11.0, 27.0, 25.25)","(6.5, 10.0, 9.052631578947368)"
12-01-2023 15:11:02.720036,"(3.6, 3.7, 3.55)","(5.5, 8.6, 7.591666666666667)","(5.0, 6.8, 6.117391304347826)","(11.0, 23.0, 17.854166666666664)","(5.0, 9.0, 8.5)","(6.0, 9.6, 8.945454545454545)","(11.0, 27.0, 25.25)","(6.5, 10.0, 8.904347826086957)"
12-01-2023 15:11:04.005740,"(3.6, 3.7, 3.5971428571428574)","(5.5, 8.6, 7.591666666666667)","(5.0, 6.8, 6.117391304347826)","(11.0, 23.0, 17.854166666666664)","(5.0, 8.8, 8.5)","(6.0, 9.6, 8.945454545454545)","(11.0, 27.0, 25.25)","(6.5, 10.0, 8.904347826086957)"
12-01-2023 15:11:05.245239,"(3.6, 3.7, 3.5971428571428574)","(5.5, 8.6, 7.591666666666667)","(5.0, 6.8, 6.68)","(11.0, 23.0, 17.854166666666664)","(5.0, 8.8, 8.5)","(6.0, 9.6, 8.945454545454545)","(11.0, 27.0, 25.25)","(6.5, 10.0, 9.052631578947368)"
12-01-2023 15:11:06.319749,"(3.6, 3.7, 3.5971428571428574)","(5.5, 8.6, 7.591666666666667)","(5.0, 7.0, 6.277611940298508)","(11.0, 23.0, 17.952380952380953)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.130434782608695)","(11.0, 27.0, 25.25)","(6.5, 10.0, 9.654545454545456)"
12-01-2023 15:11:07.558697,"(3.6, 3.7, 3.58)","(5.5, 8.6, 6.7384615384615385)","(5.0, 7.0, 6.3478260869565215)","(11.0, 22.0, 17.565217391304348)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.130434782608695)","(11.0, 27.0, 25.25)","(6.5, 9.8, 9.057142857142857)"
12-01-2023 15:11:08.783195,"(3.6, 3.7, 3.5941176470588236)","(5.5, 8.6, 7.218181818181818)","(5.0, 7.4, 6.300591715976331)","(11.0, 22.0, 17.565217391304348)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.130434782608695)","(11.0, 27.0, 26.34375)","(6.5, 9.4, 9.057142857142857)"
12-01-2023 15:11:09.860598,"(3.6, 3.7, 3.5941176470588236)","(5.5, 8.2, 7.218181818181818)","(5.0, 7.2, 6.300591715976331)","(11.0, 22.0, 17.565217391304348)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.130434782608695)","(11.0, 27.0, 24.5)","(6.5, 9.4, 9.057142857142857)"
12-01-2023 15:11:10.928854,"(3.6, 3.7, 3.58)","(5.5, 8.2, 6.85)","(5.0, 7.2, 6.300591715976331)","(11.0, 22.0, 17.565217391304348)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.130434782608695)","(11.0, 27.0, 24.5)","(6.5, 9.4, 9.057142857142857)"
12-01-2023 15:11:12.124974,"(3.6, 3.7, 3.58)","(5.5, 8.2, 7.542857142857143)","(5.0, 7.2, 6.300591715976331)","(11.0, 22.0, 17.142857142857142)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.085714285714285)","(11.0, 27.0, 24.5)","(6.5, 9.4, 9.0)"
12-01-2023 15:11:13.369993,"(3.6, 3.7, 3.58)","(5.5, 8.0, 7.127272727272727)","(5.0, 7.2, 7.10625)","(11.0, 22.0, 17.325)","(5.0, 8.8, 8.5)","(6.0, 9.6, 9.085714285714285)","(11.0, 27.0, 24.5)","(6.5, 9.4, 9.0)"
12-01-2023 15:11:14.751138,"(3.6, 3.7, 3.6100000000000003)","(5.5, 7.8, 6.428571428571429)","(5.0, 7.2, 7.3428571428571425)","(11.0, 22.0, 17.325)","(5.0, 8.8, 8.5)","(6.0, 9.6, 8.925)","(11.0, 27.0, 24.5)","(6.5, 9.4, 9.0)"
12-01-2023 15:11:16.015450,"(3.6, 3.7, 3.6100000000000003)","(5.5, 7.8, 6.933333333333333)","(5.0, 7.8, 7.533333333333333)","(11.0, 22.0, 20.25)","(5.0, 8.8, 8.666666666666668)","(6.0, 9.6, 8.642105263157895)","(11.0, 27.0, 24.625)","(6.5, 9.4, 9.036363636363637)"
12-01-2023 15:11:17.200261,"(3.6, 3.7, 3.6100000000000003)","(5.5, 7.6, 6.933333333333333)","(5.0, 7.8, 7.32)","(11.0, 21.0, 18.692307692307693)","(5.0, 8.8, 8.666666666666668)","(6.0, 9.4, 8.903448275862068)","(11.0, 27.0, 24.625)","(6.5, 9.4, 8.917241379310346)"
12-01-2023 15:11:18.312232,"(3.6, 3.7, 3.6100000000000003)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.5)","(11.0, 21.0, 19.235294117647058)","(5.0, 8.8, 8.594594594594595)","(6.0, 9.4, 8.75)","(11.0, 27.0, 25.8125)","(6.5, 9.4, 8.84186046511628)"
12-01-2023 15:11:19.463994,"(3.6, 3.7, 3.62)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.5)","(11.0, 21.0, 17.5)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.899999999999999)","(11.0, 27.0, 22.5)","(6.5, 9.4, 9.123809523809523)"
12-01-2023 15:11:20.583881,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.5)","(11.0, 21.0, 17.5)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.799999999999999)","(11.0, 27.0, 24.875)","(6.5, 9.2, 9.123809523809523)"
12-01-2023 15:11:21.768748,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.3)","(11.0, 21.0, 17.285714285714285)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.799999999999999)","(11.0, 27.0, 24.875)","(6.5, 9.2, 9.123809523809523)"
12-01-2023 15:11:23.055177,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.266666666666667)","(11.0, 21.0, 16.666666666666668)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.799999999999999)","(11.0, 27.0, 24.875)","(6.5, 9.2, 9.123809523809523)"
12-01-2023 15:11:24.277259,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.533333333333333)","(11.0, 21.0, 16.666666666666668)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.942857142857143)","(11.0, 27.0, 24.875)","(6.5, 9.2, 9.123809523809523)"
12-01-2023 15:11:25.451180,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 6.814285714285714)","(5.0, 7.8, 7.4)","(11.0, 21.0, 15.555555555555555)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.799999999999999)","(11.0, 27.0, 26.392857142857142)","(6.5, 9.2, 9.123809523809523)"
12-01-2023 15:11:26.665593,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 7.141666666666667)","(5.0, 7.8, 7.533333333333333)","(11.0, 21.0, 15.0)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.799999999999999)","(11.0, 27.0, 25.0)","(6.5, 9.2, 8.890322580645162)"
12-01-2023 15:11:27.889453,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.0, 7.8, 7.533333333333333)","(11.0, 21.0, 15.580645161290322)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.654545454545454)","(11.0, 27.0, 24.5)","(6.5, 9.2, 8.890322580645162)"
12-01-2023 15:11:29.116499,"(3.6, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.0, 7.8, 7.533333333333333)","(11.0, 21.0, 15.0)","(5.0, 9.0, 8.594594594594595)","(6.0, 9.2, 8.654545454545454)","(11.0, 27.0, 25.125)","(6.5, 9.2, 8.890322580645162)"
12-01-2023 15:11:30.273634,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 21.0, 15.580645161290322)","(5.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.799999999999999)","(12.0, 27.0, 25.125)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:31.556970,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 21.0, 15.222222222222221)","(5.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.799999999999999)","(12.0, 27.0, 25.125)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:32.824250,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 21.0, 15.25)","(5.0, 9.0, 8.594594594594595)","(6.5, 9.2, 8.959999999999999)","(12.0, 27.0, 25.125)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:34.080405,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 21.0, 17.708333333333332)","(5.0, 9.0, 8.600000000000001)","(6.5, 9.2, 8.899999999999999)","(12.0, 27.0, 25.125)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:35.216484,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 17.708333333333332)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.77142857142857)","(12.0, 27.0, 25.25)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:36.292956,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 17.67857142857143)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.0)","(6.5, 9.2, 8.765714285714285)"
12-01-2023 15:11:37.611142,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 15.9375)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.985714285714286)","(12.0, 27.0, 26.0)","(6.5, 9.2, 8.78918918918919)"
12-01-2023 15:11:38.905388,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.631578947368421)","(11.0, 20.0, 15.9375)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.985714285714286)","(12.0, 27.0, 26.0)","(6.5, 9.2, 8.78918918918919)"
12-01-2023 15:11:40.150091,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.521739130434782)","(11.0, 20.0, 15.9375)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.5)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:41.345666,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 15.220588235294118)","(5.0, 8.8, 8.600000000000001)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.5)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:42.581384,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 15.220588235294118)","(5.5, 8.8, 8.600000000000001)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:43.705177,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 15.220588235294118)","(5.5, 8.8, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.666666666666664)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:44.837773,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 15.220588235294118)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.666666666666664)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:45.970472,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.571428571428571)","(11.0, 20.0, 15.220588235294118)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.666666666666664)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:47.190409,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 15.220588235294118)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.666666666666664)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:48.433908,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.363636363636363)","(11.0, 20.0, 14.222222222222221)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.666666666666664)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:49.626479,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 14.222222222222221)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:50.799434,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 14.222222222222221)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:52.115474,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 20.0, 14.5)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:53.278741,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 19.5, 15.25)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.941935483870967)"
12-01-2023 15:11:54.400948,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.533333333333333)","(11.0, 19.0, 14.833333333333334)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.914285714285715)"
12-01-2023 15:11:55.669977,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 7.48)","(11.0, 19.0, 14.833333333333334)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.914285714285715)"
12-01-2023 15:11:56.977709,"(3.5, 3.7, 3.626530612244898)","(5.5, 7.6, 7.076190476190476)","(5.5, 7.8, 8.821052631578947)","(11.0, 19.0, 14.3125)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.866666666666667)"
12-01-2023 15:11:58.319781,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.365217391304347)","(11.0, 19.0, 14.3125)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.866666666666667)"
12-01-2023 15:11:59.506307,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.365217391304347)","(11.0, 19.0, 14.192307692307692)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.577777777777778)"
12-01-2023 15:12:00.967666,"(3.5, 3.7, 3.62)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.08)","(11.0, 19.0, 14.192307692307692)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.577777777777778)"
12-01-2023 15:12:02.369162,"(3.5, 3.7, 3.575)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.453333333333333)","(11.0, 19.0, 14.192307692307692)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 8.577777777777778)"
12-01-2023 15:12:03.715149,"(3.5, 3.7, 3.575)","(5.5, 7.6, 7.076190476190476)","(5.5, 9.2, 8.78)","(11.0, 19.0, 14.089285714285714)","(5.5, 9.0, 8.594594594594595)","(6.5, 9.2, 8.866666666666665)","(12.0, 27.0, 26.708333333333336)","(6.5, 9.2, 7.575)"
