,Todling Bale,Widdicombe Bale,Zippy Artist,Four Barrels,My Mate Tip,Heffernan Bale,Wizardry Tricks,Mr Buck Lee
07-12-2022 19:55:13.985735,"(4.2, 4.7, 4.544444444444444)","(10.0, 14.0, 12.76086956521739)","(21.0, 44.0, 38.47272727272727)","(3.7, 4.6, 4.661818181818182)","(3.5, 4.1, 3.95873786407767)","(7.5, 9.8, 9.2875)","(10.0, 17.0, 15.571428571428571)","(11.0, 20.0, 18.46153846153846)"
07-12-2022 19:55:15.222368,"(4.2, 4.7, 4.424418604651163)","(10.0, 14.0, 12.551724137931034)","(21.0, 44.0, 37.795918367346935)","(3.7, 4.7, 4.6596153846153845)","(3.5, 4.1, 3.96651376146789)","(7.5, 9.8, 9.4)","(10.0, 17.0, 15.521739130434783)","(11.0, 20.0, 19.157894736842106)"
07-12-2022 19:55:16.505090,"(4.2, 4.6, 4.584615384615384)","(10.0, 13.5, 12.447368421052632)","(21.0, 44.0, 37.77777777777778)","(3.7, 4.7, 4.583333333333333)","(3.5, 4.1, 3.96651376146789)","(7.5, 9.6, 9.289090909090909)","(10.0, 17.0, 15.521739130434783)","(11.0, 20.0, 19.647058823529413)"
07-12-2022 19:55:17.753469,"(4.2, 4.6, 4.561111111111111)","(10.0, 13.5, 12.282608695652174)","(21.0, 44.0, 40.093023255813954)","(3.7, 4.7, 4.583333333333333)","(3.5, 4.1, 3.96651376146789)","(7.5, 9.6, 9.289090909090909)","(10.0, 17.0, 15.521739130434783)","(11.0, 20.0, 19.647058823529413)"
07-12-2022 19:55:19.269857,"(4.2, 4.6, 4.539285714285715)","(10.0, 13.5, 12.282608695652174)","(21.0, 44.0, 40.093023255813954)","(3.7, 4.7, 4.661111111111111)","(3.5, 4.1, 3.960714285714286)","(7.5, 9.6, 9.24087591240876)","(10.0, 17.0, 15.5)","(11.0, 20.0, 19.294117647058822)"
07-12-2022 19:55:20.625311,"(4.2, 4.6, 4.539285714285715)","(10.0, 13.5, 12.282608695652174)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.7, 4.664406779661017)","(3.5, 4.1, 3.9685393258426966)","(7.5, 9.6, 9.227272727272727)","(10.0, 17.0, 16.35)","(11.0, 20.0, 19.4)"
07-12-2022 19:55:21.881044,"(4.2, 4.6, 4.49375)","(10.0, 13.5, 12.282608695652174)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.7, 4.664406779661017)","(3.4, 4.1, 3.9685393258426966)","(7.5, 9.6, 9.227272727272727)","(10.0, 16.5, 16.35)","(11.0, 20.0, 19.4)"
07-12-2022 19:55:23.199507,"(4.2, 4.6, 4.49375)","(10.0, 13.5, 12.25)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.7, 4.65)","(3.4, 4.1, 3.9741935483870967)","(7.5, 9.6, 9.230075187969925)","(10.0, 16.5, 16.285714285714285)","(11.0, 20.0, 19.857142857142858)"
07-12-2022 19:55:24.328270,"(4.2, 4.6, 4.502857142857143)","(10.0, 13.5, 12.25)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.7, 4.65)","(3.4, 4.1, 3.9741935483870967)","(7.5, 9.6, 9.227272727272727)","(10.0, 16.5, 16.285714285714285)","(11.0, 20.0, 19.333333333333332)"
07-12-2022 19:55:25.501461,"(4.2, 4.6, 4.478571428571429)","(10.0, 13.0, 12.880952380952381)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.8, 4.746666666666666)","(3.4, 4.1, 3.97)","(7.5, 9.6, 9.227272727272727)","(10.0, 16.5, 16.285714285714285)","(12.0, 20.0, 19.4)"
07-12-2022 19:55:26.747459,"(4.2, 4.6, 4.458333333333334)","(10.0, 13.0, 12.98)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.8, 4.746666666666666)","(3.4, 4.1, 3.9623529411764706)","(7.5, 9.6, 9.221538461538461)","(10.0, 16.5, 16.392857142857142)","(12.0, 20.0, 22.555555555555557)"
07-12-2022 19:55:27.951595,"(4.2, 4.6, 4.458333333333334)","(10.0, 13.0, 11.5)","(21.0, 44.0, 38.27272727272727)","(3.7, 4.8, 4.76)","(3.4, 4.1, 3.9670454545454548)","(7.5, 9.6, 9.224427480916031)","(10.0, 16.5, 16.0)","(12.0, 23.0, 22.5625)"
07-12-2022 19:55:29.191276,"(4.2, 4.6, 4.502857142857143)","(10.0, 11.5, 12.421052631578947)","(21.0, 44.0, 38.15)","(3.7, 4.8, 4.543396226415094)","(3.4, 4.1, 3.9641891891891894)","(7.5, 9.6, 9.13008849557522)","(10.0, 16.5, 15.571428571428571)","(12.0, 23.0, 21.403846153846153)"
07-12-2022 19:55:30.546962,"(4.2, 4.7, 4.601470588235294)","(10.0, 12.5, 12.421052631578947)","(21.0, 44.0, 40.1)","(3.7, 4.6, 4.588235294117647)","(3.4, 4.1, 3.9632911392405066)","(7.5, 9.6, 9.384313725490196)","(10.0, 17.0, 15.571428571428571)","(12.0, 24.0, 21.403846153846153)"
07-12-2022 19:55:31.896769,"(4.0, 4.7, 4.613888888888889)","(10.0, 12.5, 12.363636363636363)","(21.0, 44.0, 40.108108108108105)","(3.7, 4.6, 4.557894736842105)","(3.4, 4.1, 3.9682926829268292)","(7.5, 9.4, 9.356363636363637)","(10.0, 17.0, 15.571428571428571)","(12.0, 24.0, 21.0)"
07-12-2022 19:55:33.116353,"(4.0, 4.7, 4.613888888888889)","(10.0, 12.5, 12.363636363636363)","(21.0, 44.0, 40.108108108108105)","(3.7, 4.6, 4.555555555555555)","(3.4, 4.1, 3.966666666666667)","(7.5, 9.4, 9.287323943661972)","(10.0, 17.0, 15.571428571428571)","(12.0, 24.0, 21.666666666666668)"
07-12-2022 19:55:34.355431,"(4.0, 4.7, 4.619480519480519)","(10.0, 12.5, 12.178571428571429)","(21.0, 44.0, 38.15)","(3.7, 4.6, 4.566666666666666)","(3.4, 4.1, 3.9849137931034484)","(7.5, 9.4, 9.05)","(10.0, 17.0, 15.986486486486486)","(12.0, 24.0, 21.157894736842106)"
07-12-2022 19:55:35.573399,"(4.0, 4.6, 4.569642857142857)","(10.0, 12.5, 12.1875)","(21.0, 44.0, 36.57142857142857)","(3.7, 4.7, 4.60625)","(3.4, 4.1, 4.023157894736842)","(7.5, 9.2, 8.703448275862069)","(10.0, 17.0, 16.184782608695652)","(12.0, 24.0, 22.0)"
07-12-2022 19:55:36.883160,"(4.0, 4.7, 4.5837606837606835)","(10.0, 12.5, 12.282608695652174)","(21.0, 44.0, 36.57142857142857)","(3.8, 4.7, 4.5928571428571425)","(3.4, 4.1, 4.023157894736842)","(7.5, 8.8, 8.781818181818181)","(10.0, 17.0, 16.184782608695652)","(12.0, 24.0, 22.137931034482758)"
07-12-2022 19:55:38.033776,"(4.0, 4.7, 4.605555555555555)","(10.0, 12.5, 12.282608695652174)","(21.0, 44.0, 36.57142857142857)","(3.8, 4.7, 4.5928571428571425)","(3.4, 4.1, 4.014117647058823)","(7.5, 9.0, 8.690909090909091)","(10.0, 17.0, 17.23076923076923)","(12.0, 24.0, 22.137931034482758)"
07-12-2022 19:55:39.151731,"(4.0, 4.7, 4.605555555555555)","(10.0, 13.0, 12.1)","(21.0, 44.0, 36.57142857142857)","(3.8, 4.7, 4.5928571428571425)","(3.4, 4.1, 4.014117647058823)","(7.5, 8.8, 8.65)","(10.0, 18.0, 17.25)","(12.0, 24.0, 22.41176470588235)"
07-12-2022 19:55:40.277863,"(4.0, 4.7, 4.619047619047619)","(10.0, 13.0, 12.117647058823529)","(21.0, 44.0, 36.57142857142857)","(3.8, 4.7, 4.77)","(3.4, 4.1, 4.014117647058823)","(7.5, 8.8, 8.514285714285714)","(10.0, 18.0, 17.5)","(12.0, 24.0, 22.41176470588235)"
07-12-2022 19:55:41.472594,"(4.0, 4.7, 4.6154761904761905)","(10.0, 13.0, 10.74074074074074)","(21.0, 44.0, 36.57142857142857)","(3.8, 4.8, 4.86)","(3.4, 4.1, 4.014634146341463)","(7.5, 8.6, 8.533333333333333)","(10.0, 18.0, 17.5)","(12.0, 24.0, 22.457142857142856)"
07-12-2022 19:55:42.713153,"(4.0, 4.8, 4.664761904761905)","(10.0, 11.0, 10.74074074074074)","(21.0, 44.0, 38.18181818181818)","(3.8, 4.9, 4.815789473684211)","(3.4, 4.1, 4.014634146341463)","(7.5, 8.6, 8.36)","(10.0, 18.0, 17.53846153846154)","(12.0, 24.0, 19.75)"
07-12-2022 19:55:43.924222,"(4.0, 4.8, 4.7063492063492065)","(10.0, 11.5, 11.0)","(21.0, 42.0, 37.07692307692308)","(3.8, 4.9, 4.847368421052632)","(3.4, 4.1, 4.01566265060241)","(7.5, 8.6, 8.248484848484848)","(10.0, 18.0, 17.53846153846154)","(12.0, 21.0, 19.666666666666668)"
07-12-2022 19:55:45.326061,"(4.0, 4.8, 4.721333333333334)","(10.0, 11.5, 11.090909090909092)","(21.0, 42.0, 36.84)","(3.8, 4.9, 4.8545454545454545)","(3.4, 4.1, 4.0139240506329115)","(7.5, 8.6, 8.22469135802469)","(10.0, 18.0, 17.53846153846154)","(12.0, 21.0, 19.636363636363637)"
07-12-2022 19:55:46.669477,"(4.0, 4.8, 4.721333333333334)","(10.0, 11.5, 11.1)","(21.0, 42.0, 35.53191489361702)","(3.8, 4.9, 4.845714285714285)","(3.4, 4.1, 4.0227272727272725)","(7.5, 8.6, 8.269565217391303)","(10.0, 18.0, 17.684210526315788)","(12.0, 21.0, 19.636363636363637)"
07-12-2022 19:55:48.051586,"(4.0, 4.8, 4.721333333333334)","(10.0, 11.5, 11.094594594594595)","(21.0, 42.0, 35.77777777777778)","(3.8, 5.0, 4.889655172413793)","(3.4, 4.1, 4.0139240506329115)","(7.5, 8.6, 8.269565217391303)","(10.0, 18.0, 17.684210526315788)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:49.403954,"(4.0, 4.8, 4.721333333333334)","(10.0, 11.5, 11.176470588235293)","(21.0, 42.0, 37.25)","(3.8, 5.0, 4.903030303030303)","(3.4, 4.1, 4.0139240506329115)","(7.5, 8.6, 8.269565217391303)","(11.0, 18.0, 17.684210526315788)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:50.661017,"(4.0, 4.7, 4.684375)","(9.5, 11.5, 11.176470588235293)","(21.0, 38.0, 34.25)","(3.8, 5.0, 4.911111111111111)","(3.4, 4.1, 4.0139240506329115)","(7.5, 8.6, 8.269565217391303)","(11.0, 18.0, 17.53846153846154)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:52.010376,"(4.0, 4.8, 4.7063492063492065)","(9.5, 11.5, 12.233333333333334)","(21.0, 38.0, 34.25)","(3.8, 5.0, 4.936)","(3.4, 4.1, 4.010975609756097)","(7.5, 8.6, 8.205194805194804)","(11.0, 18.0, 18.375)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:53.234289,"(4.0, 4.7, 4.638461538461538)","(9.5, 12.5, 12.3)","(21.0, 38.0, 34.25)","(3.8, 5.0, 4.936)","(3.4, 4.1, 4.011688311688312)","(7.5, 8.6, 8.24)","(11.0, 18.5, 17.9375)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:54.389515,"(4.0, 4.7, 4.636842105263158)","(9.5, 12.5, 12.2)","(21.0, 38.0, 34.111111111111114)","(3.8, 5.0, 4.936)","(3.4, 4.1, 4.011688311688312)","(7.5, 8.4, 8.204255319148935)","(11.0, 18.5, 17.9375)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:55.556496,"(4.0, 4.7, 4.625806451612903)","(9.5, 12.5, 12.2)","(21.0, 38.0, 34.111111111111114)","(3.8, 5.0, 4.966666666666667)","(3.4, 4.1, 4.011688311688312)","(7.5, 8.4, 8.202898550724637)","(11.0, 18.5, 17.9375)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:56.841624,"(4.0, 4.7, 4.625806451612903)","(9.5, 12.5, 12.2)","(21.0, 38.0, 34.111111111111114)","(3.8, 5.0, 4.966666666666667)","(3.4, 4.1, 4.011688311688312)","(7.5, 8.4, 8.202666666666666)","(11.0, 18.5, 17.88235294117647)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:55:58.048603,"(4.0, 4.7, 4.625806451612903)","(9.5, 12.5, 12.2)","(21.0, 38.0, 34.111111111111114)","(3.8, 5.0, 4.966666666666667)","(3.4, 4.1, 4.011688311688312)","(7.5, 8.4, 8.202666666666666)","(11.0, 18.5, 18.0)","(12.0, 21.0, 19.7)"
07-12-2022 19:55:59.276434,"(4.0, 4.7, 4.625806451612903)","(9.5, 12.5, 12.416666666666666)","(21.0, 38.0, 34.13333333333333)","(3.8, 5.0, 4.946153846153846)","(3.4, 4.1, 4.02183908045977)","(7.5, 8.2, 8.045)","(11.0, 18.5, 18.38888888888889)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:56:00.485954,"(4.0, 4.7, 4.569642857142857)","(9.5, 12.5, 12.416666666666666)","(21.0, 38.0, 35.1)","(3.8, 5.0, 4.972727272727273)","(3.4, 4.1, 4.02183908045977)","(7.5, 8.2, 7.886153846153846)","(11.0, 18.5, 18.3)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:56:01.656364,"(4.0, 4.7, 4.574137931034483)","(9.5, 12.5, 12.416666666666666)","(21.0, 38.0, 35.1)","(3.8, 5.0, 4.972727272727273)","(3.4, 4.1, 3.9976635514018692)","(7.0, 8.2, 7.886153846153846)","(11.0, 18.5, 18.416666666666668)","(12.0, 21.0, 19.607142857142858)"
07-12-2022 19:56:02.803760,"(4.0, 4.7, 4.574137931034483)","(10.0, 12.5, 12.375)","(21.0, 38.0, 35.1)","(3.8, 5.0, 4.972727272727273)","(3.4, 4.1, 3.993269230769231)","(7.0, 8.2, 7.865882352941176)","(11.0, 18.5, 18.85)","(12.0, 21.0, 19.7)"
07-12-2022 19:56:03.844415,"(4.0, 4.7, 4.574137931034483)","(10.0, 12.5, 12.166666666666666)","(21.0, 38.0, 35.1)","(3.8, 5.1, 4.975)","(3.4, 4.1, 3.993269230769231)","(7.0, 8.2, 7.865882352941176)","(11.0, 19.0, 18.85)","(12.0, 21.0, 19.7)"
07-12-2022 19:56:05.011570,"(4.0, 4.7, 4.575213675213675)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 35.1)","(3.8, 5.1, 5.035714285714286)","(3.4, 4.1, 3.993269230769231)","(7.0, 8.2, 7.865882352941176)","(11.0, 19.0, 18.181818181818183)","(12.0, 21.0, 19.7)"
07-12-2022 19:56:06.186404,"(4.0, 4.7, 4.575213675213675)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 35.1)","(3.8, 5.1, 5.02258064516129)","(3.4, 4.0, 3.975)","(7.0, 8.2, 7.826315789473684)","(11.0, 19.0, 18.333333333333332)","(12.0, 21.0, 19.7)"
07-12-2022 19:56:07.430666,"(4.0, 4.7, 4.575213675213675)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 36.6)","(3.8, 5.1, 5.071428571428571)","(3.4, 4.0, 3.9790816326530614)","(7.0, 8.2, 7.85)","(11.0, 18.5, 18.181818181818183)","(12.0, 21.0, 19.65)"
07-12-2022 19:56:08.714499,"(4.0, 4.6, 4.550684931506849)","(10.0, 12.5, 12.3)","(21.0, 38.0, 36.61538461538461)","(3.8, 5.1, 5.225)","(3.4, 4.1, 3.9790816326530614)","(7.0, 8.0, 7.85)","(11.0, 18.5, 18.8125)","(12.0, 21.0, 19.57894736842105)"
07-12-2022 19:56:10.032420,"(4.0, 4.6, 4.5328124999999995)","(10.0, 12.5, 12.3)","(21.0, 38.0, 36.61538461538461)","(3.8, 5.4, 5.36)","(3.4, 4.1, 3.9744897959183674)","(7.0, 8.0, 7.842424242424242)","(11.0, 19.0, 18.892857142857142)","(12.0, 21.0, 19.333333333333332)"
07-12-2022 19:56:11.251982,"(4.0, 4.6, 4.525862068965517)","(10.0, 12.5, 12.181818181818182)","(21.0, 38.0, 36.61538461538461)","(3.8, 5.4, 5.307407407407408)","(3.4, 4.1, 3.9805825242718447)","(7.0, 8.0, 7.924324324324324)","(11.0, 19.0, 18.25)","(12.0, 20.0, 17.714285714285715)"
07-12-2022 19:56:12.514382,"(4.0, 4.6, 4.525423728813559)","(10.0, 13.0, 12.933333333333334)","(21.0, 38.0, 36.666666666666664)","(3.8, 5.4, 5.307407407407408)","(3.4, 4.1, 3.9569767441860466)","(7.0, 8.0, 7.924324324324324)","(11.0, 19.0, 18.4375)","(12.0, 18.0, 18.166666666666668)"
07-12-2022 19:56:13.733788,"(4.0, 4.6, 4.492592592592593)","(10.0, 13.0, 12.933333333333334)","(21.0, 38.0, 36.705882352941174)","(3.9, 5.4, 5.316000000000001)","(3.4, 4.1, 3.9569767441860466)","(7.0, 8.0, 7.924324324324324)","(11.0, 18.5, 18.4375)","(12.0, 19.5, 18.2)"
07-12-2022 19:56:14.854272,"(3.9, 4.6, 4.487719298245614)","(10.0, 13.0, 12.933333333333334)","(21.0, 38.0, 36.705882352941174)","(3.9, 5.4, 5.320833333333334)","(3.4, 4.1, 3.956666666666667)","(7.0, 8.0, 7.958620689655173)","(11.0, 18.5, 18.4375)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:16.102310,"(3.9, 4.6, 4.481967213114754)","(10.0, 13.0, 13.351851851851851)","(21.0, 42.0, 39.142857142857146)","(3.9, 5.4, 5.313725490196079)","(3.4, 4.1, 3.9550561797752812)","(7.0, 8.0, 7.944444444444445)","(11.0, 18.5, 18.44736842105263)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:17.258502,"(3.9, 4.6, 4.481967213114754)","(10.0, 13.5, 13.365384615384615)","(21.0, 42.0, 39.81818181818182)","(3.9, 5.4, 5.311538461538462)","(3.4, 4.1, 3.940816326530612)","(7.0, 8.0, 7.935135135135135)","(11.0, 18.5, 18.214285714285715)","(12.0, 19.0, 18.2)"
07-12-2022 19:56:18.443244,"(3.9, 4.6, 4.481967213114754)","(10.0, 13.5, 13.466666666666667)","(21.0, 42.0, 40.5)","(3.9, 5.4, 5.311538461538462)","(3.4, 4.0, 3.9555555555555557)","(7.0, 8.0, 7.9)","(11.0, 18.5, 16.91176470588235)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:19.664687,"(3.9, 4.6, 4.488135593220339)","(10.0, 13.5, 13.482758620689655)","(21.0, 42.0, 38.57142857142857)","(3.9, 5.4, 5.328)","(3.4, 4.0, 3.948780487804878)","(7.0, 8.0, 8.466666666666667)","(11.0, 17.0, 15.8125)","(12.0, 19.0, 18.75)"
07-12-2022 19:56:20.877343,"(3.9, 4.6, 4.4862068965517246)","(10.0, 13.5, 13.482758620689655)","(21.0, 42.0, 40.5)","(3.9, 5.4, 5.358064516129033)","(3.4, 4.0, 3.9789473684210526)","(7.0, 8.6, 8.52258064516129)","(11.0, 16.0, 15.6)","(12.0, 19.0, 18.625)"
07-12-2022 19:56:22.169871,"(3.9, 4.5, 4.41)","(10.0, 13.5, 13.11111111111111)","(21.0, 42.0, 40.5)","(3.9, 5.4, 5.372)","(3.4, 4.1, 3.9673076923076924)","(7.0, 8.6, 8.52258064516129)","(11.0, 16.0, 16.0)","(12.0, 19.5, 18.6)"
07-12-2022 19:56:23.333681,"(3.9, 4.5, 4.41)","(10.0, 13.0, 12.722222222222221)","(21.0, 42.0, 39.81818181818182)","(3.9, 5.4, 5.437931034482759)","(3.4, 4.1, 3.9673076923076924)","(7.0, 8.6, 8.47027027027027)","(11.0, 16.5, 15.666666666666666)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:24.464963,"(3.9, 4.5, 4.41)","(10.0, 13.0, 12.75)","(21.0, 42.0, 39.81818181818182)","(3.9, 5.5, 5.386956521739131)","(3.4, 4.1, 3.962857142857143)","(7.0, 8.6, 8.456410256410257)","(11.0, 16.5, 16.214285714285715)","(12.0, 19.0, 18.625)"
07-12-2022 19:56:25.608427,"(3.9, 4.5, 4.409375000000001)","(10.0, 13.0, 12.75)","(21.0, 42.0, 40.5)","(3.9, 5.4, 5.4282051282051285)","(3.4, 4.1, 3.962857142857143)","(7.0, 8.6, 8.45)","(11.0, 16.5, 16.38888888888889)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:26.853008,"(3.8, 4.5, 4.409375000000001)","(10.0, 13.0, 12.534246575342467)","(21.0, 42.0, 39.81818181818182)","(3.9, 5.5, 5.431578947368421)","(3.4, 4.1, 3.961065573770492)","(7.0, 8.6, 8.457142857142857)","(11.0, 16.5, 16.333333333333332)","(12.0, 19.0, 18.6)"
07-12-2022 19:56:28.185071,"(3.8, 4.5, 4.408333333333333)","(10.0, 11.5, 11.166666666666666)","(21.0, 42.0, 40.8)","(3.9, 5.5, 5.472413793103448)","(3.4, 4.1, 3.961440677966102)","(7.0, 8.6, 8.632558139534884)","(11.0, 16.5, 16.3)","(12.0, 19.0, 18.666666666666668)"
07-12-2022 19:56:29.597039,"(3.8, 4.5, 4.410344827586207)","(10.0, 12.5, 12.394736842105264)","(21.0, 42.0, 40.8)","(3.9, 5.5, 5.456)","(3.4, 4.1, 3.961440677966102)","(7.0, 8.8, 8.564705882352941)","(11.0, 16.5, 16.3)","(12.0, 19.5, 18.642857142857142)"
07-12-2022 19:56:31.111580,"(3.8, 4.5, 4.410344827586207)","(10.0, 12.5, 12.291666666666666)","(21.0, 42.0, 40.8)","(3.9, 5.5, 5.448275862068965)","(3.4, 4.1, 3.961440677966102)","(7.0, 8.6, 8.564705882352941)","(11.0, 16.5, 16.333333333333332)","(12.0, 19.5, 18.583333333333332)"
07-12-2022 19:56:32.446812,"(3.8, 4.5, 4.423529411764706)","(10.0, 12.5, 12.291666666666666)","(21.0, 42.0, 40.8)","(3.9, 5.5, 5.463636363636364)","(3.4, 4.1, 3.961440677966102)","(7.0, 8.6, 8.613333333333333)","(11.0, 16.5, 15.9)","(13.0, 19.5, 19.0)"
07-12-2022 19:56:33.978128,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.22)","(26.0, 42.0, 40.5)","(4.2, 5.5, 5.495)","(3.5, 4.1, 3.945390070921986)","(7.0, 8.8, 8.533333333333333)","(12.0, 16.0, 16.38888888888889)","(13.0, 19.5, 20.25)"
07-12-2022 19:56:35.279862,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.282608695652174)","(26.0, 42.0, 40.5)","(4.2, 5.5, 5.495)","(3.5, 4.1, 3.922222222222222)","(7.0, 8.8, 8.566666666666666)","(12.0, 16.5, 16.38888888888889)","(13.0, 22.0, 20.2)"
07-12-2022 19:56:36.784659,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 39.81818181818182)","(4.2, 5.5, 5.578260869565217)","(3.5, 3.95, 3.8819444444444446)","(7.0, 8.8, 8.600000000000001)","(12.0, 16.5, 16.38888888888889)","(13.0, 22.0, 20.11111111111111)"
07-12-2022 19:56:38.054526,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 39.81818181818182)","(4.2, 5.6, 5.618032786885246)","(3.5, 3.95, 3.866949152542373)","(7.0, 8.8, 8.600000000000001)","(12.0, 16.5, 16.38888888888889)","(13.0, 22.0, 20.11111111111111)"
07-12-2022 19:56:39.338730,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.5)","(4.2, 5.7, 5.634426229508197)","(3.5, 3.95, 3.865625)","(7.0, 8.8, 8.600000000000001)","(12.0, 16.5, 16.38888888888889)","(13.0, 22.0, 20.11111111111111)"
07-12-2022 19:56:40.651002,"(3.9, 4.5, 4.403225806451613)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.5)","(4.2, 5.7, 5.624242424242424)","(3.5, 3.95, 3.8529411764705883)","(7.0, 8.8, 8.600000000000001)","(12.0, 16.5, 16.38888888888889)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:42.004355,"(3.9, 4.5, 4.401785714285714)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.5)","(4.2, 5.7, 5.610810810810811)","(3.5, 3.9, 3.8522727272727275)","(7.0, 8.8, 8.600000000000001)","(12.0, 16.5, 16.0)","(13.0, 22.0, 20.11111111111111)"
07-12-2022 19:56:43.370695,"(3.9, 4.5, 4.401886792452831)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.5)","(4.2, 5.7, 5.617142857142857)","(3.5, 3.9, 3.868)","(7.0, 8.8, 8.626086956521739)","(12.0, 16.5, 15.90909090909091)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:44.758588,"(3.9, 4.5, 4.401886792452831)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.5)","(4.2, 5.7, 5.617142857142857)","(3.5, 3.9, 3.8712328767123285)","(7.0, 8.8, 8.608)","(12.0, 16.0, 15.90909090909091)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:46.099989,"(3.9, 4.5, 4.401886792452831)","(10.0, 12.5, 12.083333333333334)","(26.0, 42.0, 40.4)","(4.2, 5.7, 5.618840579710145)","(3.5, 3.9, 3.8779411764705882)","(7.0, 8.8, 8.24390243902439)","(12.0, 16.0, 15.892857142857142)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:47.381965,"(3.9, 4.4, 4.332)","(10.0, 12.5, 12.1)","(26.0, 42.0, 40.8)","(4.2, 5.7, 5.618840579710145)","(3.5, 3.95, 3.92125)","(7.0, 8.4, 8.229999999999999)","(12.0, 16.0, 15.196428571428571)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:48.664278,"(3.9, 4.4, 4.343333333333334)","(10.0, 12.5, 12.1)","(26.0, 42.0, 40.8)","(4.2, 5.7, 5.634426229508197)","(3.5, 3.95, 3.92125)","(7.0, 8.4, 8.205714285714285)","(12.0, 16.0, 15.3125)","(13.0, 22.0, 20.11764705882353)"
07-12-2022 19:56:50.002972,"(3.9, 4.4, 4.337142857142857)","(10.0, 12.5, 12.1)","(26.0, 42.0, 40.8)","(4.2, 5.7, 5.634426229508197)","(3.5, 3.95, 3.92125)","(7.0, 8.4, 8.206249999999999)","(12.0, 16.0, 15.3125)","(13.0, 22.0, 20.4)"
07-12-2022 19:56:51.337714,"(3.9, 4.4, 4.329545454545454)","(10.0, 12.5, 12.307692307692308)","(26.0, 42.0, 40.8)","(4.2, 5.7, 5.636666666666667)","(3.5, 3.95, 3.945945945945946)","(7.0, 8.4, 8.206666666666665)","(12.0, 16.0, 15.3125)","(13.0, 22.0, 20.4)"
07-12-2022 19:56:52.735688,"(3.9, 4.4, 4.347761194029851)","(10.0, 12.5, 12.291666666666666)","(26.0, 42.0, 40.8)","(4.2, 5.7, 5.730434782608696)","(3.5, 4.0, 3.953125)","(7.0, 8.4, 8.205555555555556)","(12.0, 16.0, 15.272727272727273)","(13.0, 22.0, 20.666666666666668)"
07-12-2022 19:56:54.073418,"(3.9, 4.4, 4.295522388059702)","(10.0, 12.5, 12.142857142857142)","(26.0, 42.0, 40.8)","(4.2, 5.8, 5.752173913043478)","(3.5, 4.0, 3.98125)","(7.0, 8.4, 8.205555555555556)","(12.0, 16.0, 15.379310344827585)","(13.0, 22.0, 20.666666666666668)"
07-12-2022 19:56:55.382225,"(3.9, 4.4, 4.301587301587302)","(10.0, 12.5, 12.142857142857142)","(26.0, 42.0, 40.8)","(4.2, 5.8, 5.840740740740741)","(3.5, 4.0, 3.9230769230769234)","(7.0, 8.4, 8.205882352941176)","(12.0, 16.0, 15.272727272727273)","(13.0, 22.0, 20.666666666666668)"
