,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:20:17.291243,"(6.5, 8.0, 7.882993197278911)","(14.0, 99999, 99990)","(5.0, 5.7, 5.65)","(8.5, 10.0, 10.146666666666667)","(16.0, 20.0, 19.097560975609756)","(21.0, 29.0, 28.618181818181817)","(15.0, 17.5, 17.12264150943396)","(51.0, 100.0, 94.44444444444444)","(3.1, 3.75, 3.721212121212121)","(21.0, 38.0, 35.0)","(8.0, 10.5, 9.416)","(51.0, 75.0, 61.08108108108108)"
08-01-2023 16:20:18.750707,"(6.5, 7.8, 7.772)","(14.0, 99999, 99990)","(5.0, 5.7, 5.65)","(8.5, 11.0, 10.55072463768116)","(16.0, 20.0, 19.097560975609756)","(21.0, 29.0, 28.63157894736842)","(15.0, 17.5, 17.136363636363637)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.75, 3.724666666666667)","(21.0, 40.0, 37.2)","(8.0, 9.8, 9.530434782608696)","(51.0, 70.0, 61.160714285714285)"
08-01-2023 16:20:20.060961,"(6.5, 7.8, 7.758333333333333)","(14.0, 99999, 99990)","(5.0, 5.7, 5.677777777777778)","(8.5, 11.0, 10.55072463768116)","(16.0, 20.0, 19.097560975609756)","(21.0, 29.0, 28.63157894736842)","(15.0, 17.5, 17.136363636363637)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.75, 3.722857142857143)","(21.0, 38.0, 37.2)","(8.0, 9.6, 9.544827586206896)","(51.0, 70.0, 61.160714285714285)"
08-01-2023 16:20:21.418878,"(6.5, 7.8, 7.7775700934579435)","(14.0, 99999, 99990)","(5.0, 5.7, 5.629629629629629)","(8.5, 11.0, 10.551470588235293)","(16.0, 20.0, 19.1)","(21.0, 29.0, 28.63157894736842)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.75, 3.6564102564102567)","(21.0, 38.0, 37.2)","(8.0, 9.6, 9.557142857142857)","(51.0, 70.0, 61.160714285714285)"
08-01-2023 16:20:23.003361,"(6.5, 7.8, 7.8)","(14.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.632530120481928)","(16.0, 20.0, 18.866666666666667)","(21.0, 29.0, 28.509090909090908)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.7, 3.6500000000000004)","(21.0, 38.0, 37.2)","(8.0, 9.6, 9.557142857142857)","(51.0, 70.0, 61.21495327102804)"
08-01-2023 16:20:24.433142,"(6.5, 8.0, 7.809944751381216)","(14.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.60897435897436)","(16.0, 19.5, 18.6)","(21.0, 29.0, 28.571428571428573)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.7, 3.6463414634146343)","(21.0, 38.0, 36.22222222222222)","(8.0, 9.6, 9.557142857142857)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:25.847652,"(6.5, 8.0, 7.822680412371134)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.60897435897436)","(16.0, 19.0, 18.935897435897434)","(21.0, 29.0, 28.571428571428573)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.7, 3.6463414634146343)","(21.0, 38.0, 36.22222222222222)","(8.0, 9.6, 9.557142857142857)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:27.178985,"(6.5, 8.0, 7.822680412371134)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.641176470588235)","(16.0, 19.5, 18.75)","(21.0, 29.0, 28.372093023255815)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.0)","(3.1, 3.7, 3.6463414634146343)","(21.0, 38.0, 36.22222222222222)","(8.0, 9.6, 9.557142857142857)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:28.564596,"(6.5, 8.0, 7.822680412371134)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.641176470588235)","(16.0, 19.0, 18.6)","(21.0, 29.0, 28.372093023255815)","(15.0, 17.5, 17.102040816326532)","(51.0, 100.0, 95.0)","(3.1, 3.7, 3.6463414634146343)","(21.0, 38.0, 40.888888888888886)","(8.0, 9.6, 9.545454545454545)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:29.892737,"(6.5, 8.0, 7.822680412371134)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.641176470588235)","(16.0, 19.0, 18.55)","(21.0, 29.0, 28.448979591836736)","(15.0, 17.5, 16.941860465116278)","(51.0, 100.0, 95.0)","(3.1, 3.7, 3.672727272727273)","(21.0, 44.0, 40.18181818181818)","(8.0, 9.6, 9.559999999999999)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:31.270789,"(6.5, 7.8, 7.793877551020408)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.734782608695653)","(16.0, 19.0, 18.763157894736842)","(21.0, 29.0, 28.509090909090908)","(15.0, 17.0, 16.865384615384617)","(51.0, 100.0, 95.0)","(3.1, 3.7, 3.7243243243243245)","(21.0, 44.0, 38.16666666666667)","(8.0, 9.6, 9.399999999999999)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:32.596122,"(6.5, 7.8, 7.793877551020408)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.734782608695653)","(16.0, 19.0, 18.763157894736842)","(21.0, 29.0, 28.509090909090908)","(15.0, 17.0, 16.865384615384617)","(51.0, 100.0, 95.55555555555556)","(3.1, 3.75, 3.7243243243243245)","(21.0, 44.0, 39.33333333333333)","(8.0, 9.6, 9.399999999999999)","(51.0, 70.0, 61.19266055045872)"
08-01-2023 16:20:34.017963,"(6.5, 7.8, 7.793877551020408)","(16.0, 99999, 99990)","(5.0, 5.8, 5.626415094339622)","(8.5, 11.0, 10.783185840707965)","(16.0, 19.0, 18.035714285714285)","(21.0, 29.0, 28.55)","(15.0, 17.0, 16.865384615384617)","(51.0, 100.0, 97.14285714285714)","(3.1, 3.75, 3.722058823529412)","(21.0, 42.0, 38.4)","(8.0, 9.6, 9.487499999999999)","(51.0, 70.0, 81.66666666666667)"
08-01-2023 16:20:35.381760,"(6.5, 7.8, 7.793877551020408)","(16.0, 99999, 99990)","(5.0, 5.8, 5.635897435897435)","(8.5, 11.0, 10.743243243243244)","(16.0, 19.0, 18.035714285714285)","(21.0, 29.0, 28.55)","(15.0, 17.0, 16.865384615384617)","(51.0, 100.0, 97.14285714285714)","(3.1, 3.75, 3.722058823529412)","(21.0, 42.0, 38.4)","(8.0, 9.6, 9.487499999999999)","(51.0, 90.0, 81.66666666666667)"
08-01-2023 16:20:36.871064,"(6.5, 7.8, 7.793877551020408)","(16.0, 99999, 99990)","(5.0, 5.8, 5.619767441860465)","(8.5, 11.0, 10.743243243243244)","(16.0, 19.0, 18.035714285714285)","(21.0, 29.0, 28.55)","(15.0, 17.0, 16.865384615384617)","(51.0, 100.0, 97.14285714285714)","(3.1, 3.75, 3.7068181818181816)","(21.0, 42.0, 38.4)","(8.0, 9.6, 9.487499999999999)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:38.221352,"(6.5, 7.8, 7.793877551020408)","(15.0, 99999, 99990)","(5.0, 5.8, 5.618888888888889)","(8.5, 11.0, 10.774193548387096)","(16.0, 19.0, 18.035714285714285)","(21.0, 29.0, 28.45205479452055)","(15.0, 17.0, 16.829268292682926)","(61.0, 100.0, 97.14285714285714)","(3.1, 3.75, 3.7194444444444446)","(21.0, 42.0, 38.4)","(8.0, 9.6, 9.461538461538462)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:39.756789,"(6.5, 7.8, 7.7637931034482754)","(15.0, 99999, 99990)","(5.0, 5.8, 5.618888888888889)","(8.5, 11.0, 10.774193548387096)","(16.0, 19.0, 18.25)","(21.0, 29.0, 28.402985074626866)","(15.0, 17.0, 16.829268292682926)","(61.0, 100.0, 96.25)","(3.1, 3.75, 3.7526970954356846)","(21.0, 42.0, 38.4)","(8.0, 9.6, 9.387096774193548)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:41.228099,"(6.5, 7.8, 7.761016949152542)","(15.0, 99999, 99990)","(5.0, 5.8, 5.618888888888889)","(8.5, 11.0, 10.683333333333334)","(16.0, 19.0, 18.5)","(21.0, 29.0, 28.25925925925926)","(15.0, 17.0, 16.829268292682926)","(61.0, 100.0, 97.14285714285714)","(3.1, 3.8, 3.75546875)","(21.0, 42.0, 38.4)","(8.0, 9.4, 9.387096774193548)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:42.683534,"(6.5, 7.8, 7.761016949152542)","(15.0, 99999, 99990)","(5.0, 5.8, 5.618888888888889)","(8.5, 11.0, 10.683333333333334)","(16.0, 19.0, 18.5)","(21.0, 29.0, 28.25925925925926)","(15.0, 17.0, 17.243055555555557)","(61.0, 100.0, 97.14285714285714)","(3.1, 3.8, 3.75546875)","(21.0, 42.0, 33.0)","(8.0, 9.4, 9.387096774193548)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:44.087951,"(6.5, 7.8, 7.761016949152542)","(15.0, 99999, 99990)","(5.0, 5.7, 5.574999999999999)","(8.5, 11.0, 10.753246753246753)","(16.0, 19.0, 18.307692307692307)","(21.0, 29.0, 28.45205479452055)","(15.0, 17.5, 17.233333333333334)","(61.0, 100.0, 97.14285714285714)","(3.1, 3.8, 3.75546875)","(21.0, 42.0, 35.0)","(8.0, 9.4, 9.428571428571429)","(51.0, 90.0, 76.875)"
08-01-2023 16:20:45.604992,"(6.5, 8.0, 7.798952879581152)","(15.0, 99999, 99990)","(5.0, 5.6, 5.595)","(8.5, 11.0, 10.151898734177216)","(16.0, 19.0, 18.5)","(21.0, 29.0, 28.45205479452055)","(15.0, 17.5, 17.21505376344086)","(61.0, 100.0, 97.14285714285714)","(3.1, 3.8, 3.75546875)","(21.0, 40.0, 35.0)","(8.0, 9.6, 9.263157894736842)","(51.0, 90.0, 84.16666666666667)"
08-01-2023 16:20:46.988288,"(6.5, 8.0, 7.8360360360360355)","(15.0, 99999, 99990)","(5.0, 5.6, 5.595)","(8.5, 10.5, 10.151898734177216)","(16.0, 19.0, 18.5)","(21.0, 29.0, 28.48051948051948)","(15.0, 17.5, 17.21505376344086)","(61.0, 100.0, 97.5)","(3.1, 3.8, 3.764598540145985)","(21.0, 40.0, 34.5)","(8.0, 9.4, 9.270967741935484)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:48.363287,"(6.5, 8.0, 7.81980198019802)","(15.0, 99999, 99990)","(5.0, 5.6, 5.595)","(8.5, 10.5, 10.151898734177216)","(16.0, 19.0, 18.5)","(21.0, 29.0, 28.48051948051948)","(15.0, 17.5, 17.21505376344086)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.764598540145985)","(21.0, 42.0, 34.5)","(8.0, 9.4, 9.270967741935484)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:49.765330,"(6.5, 8.0, 7.81980198019802)","(15.0, 99999, 99990)","(5.0, 5.6, 5.595)","(8.5, 10.5, 9.847395833333334)","(16.0, 19.0, 18.526315789473685)","(21.0, 29.0, 28.48051948051948)","(15.0, 17.5, 16.71875)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.764598540145985)","(21.0, 42.0, 34.5)","(8.0, 9.4, 9.291666666666666)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:51.266089,"(6.5, 8.0, 7.81980198019802)","(15.0, 99999, 99990)","(5.0, 5.6, 5.595)","(8.5, 10.5, 9.850777202072539)","(16.0, 19.0, 18.526315789473685)","(21.0, 29.0, 28.48051948051948)","(15.0, 17.0, 16.25)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.762987012987013)","(21.0, 42.0, 34.5)","(8.0, 9.4, 9.291666666666666)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:52.768364,"(6.5, 8.0, 7.810416666666667)","(15.0, 99999, 99990)","(5.0, 5.7, 5.661111111111111)","(8.5, 10.5, 9.850777202072539)","(16.0, 19.0, 18.526315789473685)","(21.0, 29.0, 27.647058823529413)","(15.0, 16.5, 16.25)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.763805970149254)","(21.0, 42.0, 34.5)","(8.0, 9.4, 9.291666666666666)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:54.125115,"(6.5, 8.0, 7.810416666666667)","(15.0, 99999, 99990)","(5.0, 5.7, 5.661111111111111)","(8.5, 10.5, 9.850777202072539)","(16.0, 19.0, 18.105263157894736)","(21.0, 28.0, 27.647058823529413)","(15.0, 16.5, 15.803030303030303)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.763805970149254)","(21.0, 42.0, 34.5)","(8.0, 9.4, 9.416666666666668)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:55.487684,"(6.5, 8.0, 7.810416666666667)","(15.0, 99999, 99990)","(5.0, 5.7, 5.70828025477707)","(8.5, 10.5, 10.013586956521738)","(16.0, 18.5, 18.38888888888889)","(21.0, 28.0, 27.647058823529413)","(15.0, 16.5, 15.777777777777779)","(61.0, 100.0, 98.0)","(3.1, 3.8, 3.808173076923077)","(21.0, 42.0, 34.5)","(8.0, 9.6, 9.236363636363636)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:56.878682,"(6.5, 8.0, 7.8125)","(15.0, 99999, 99990)","(5.0, 5.8, 5.70828025477707)","(8.5, 10.5, 10.047979797979798)","(16.0, 18.5, 19.1)","(21.0, 28.0, 27.7)","(15.0, 16.0, 15.777777777777779)","(61.0, 100.0, 98.0)","(3.1, 3.85, 3.808173076923077)","(21.0, 42.0, 38.666666666666664)","(8.0, 9.6, 9.236363636363636)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:58.383582,"(6.5, 8.0, 7.8125)","(15.0, 99999, 99990)","(5.0, 5.8, 5.572413793103448)","(8.5, 10.5, 10.054726368159203)","(16.0, 20.0, 19.333333333333332)","(21.0, 28.0, 27.7)","(15.0, 16.0, 15.777777777777779)","(61.0, 100.0, 98.0)","(3.1, 3.85, 3.808173076923077)","(21.0, 42.0, 38.666666666666664)","(8.0, 9.6, 9.236363636363636)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:20:59.801325,"(6.5, 8.0, 7.825641025641025)","(15.0, 99999, 99990)","(5.0, 5.6, 5.580952380952381)","(8.5, 10.5, 10.095121951219513)","(16.0, 21.0, 19.043478260869566)","(21.0, 28.0, 27.7)","(15.0, 16.0, 14.543478260869565)","(61.0, 100.0, 92.85714285714286)","(3.1, 3.85, 3.8095505617977525)","(21.0, 42.0, 35.333333333333336)","(8.0, 9.6, 9.487179487179487)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:21:01.304479,"(6.5, 7.8, 7.756129032258064)","(15.0, 99999, 99990)","(5.0, 5.6, 5.67)","(8.5, 10.5, 10.091133004926109)","(16.0, 21.0, 19.043478260869566)","(21.0, 28.0, 27.6)","(15.0, 15.5, 14.522222222222222)","(61.0, 110.0, 95.0)","(3.1, 3.85, 3.8077981651376147)","(21.0, 42.0, 35.333333333333336)","(8.0, 9.6, 9.5875)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:21:02.694051,"(6.5, 7.8, 7.756129032258064)","(15.0, 99999, 99990)","(5.0, 5.7, 5.67)","(8.5, 10.5, 10.131336405529954)","(16.0, 21.0, 19.475609756097562)","(21.0, 28.0, 27.684210526315788)","(15.0, 15.5, 14.522727272727273)","(61.0, 100.0, 87.14285714285714)","(3.1, 3.85, 3.8069306930693068)","(21.0, 42.0, 36.666666666666664)","(8.0, 9.6, 9.348148148148148)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:21:04.094822,"(6.5, 8.0, 7.844859813084112)","(15.0, 99999, 99990)","(5.0, 5.7, 5.66)","(8.5, 10.5, 10.131336405529954)","(16.0, 21.0, 19.475609756097562)","(21.0, 28.0, 27.75)","(15.0, 15.5, 14.833333333333334)","(61.0, 100.0, 87.14285714285714)","(3.1, 3.85, 3.8146341463414632)","(21.0, 42.0, 38.0)","(8.0, 9.4, 9.485714285714286)","(51.0, 90.0, 85.71428571428572)"
08-01-2023 16:21:05.498974,"(6.5, 8.0, 7.863636363636363)","(15.0, 99999, 99990)","(5.0, 5.8, 5.64)","(8.5, 10.5, 10.122641509433961)","(16.0, 21.0, 19.423076923076923)","(21.0, 28.0, 28.789473684210527)","(15.0, 15.0, 15.625)","(61.0, 100.0, 93.82352941176471)","(3.1, 3.85, 3.7915254237288134)","(21.0, 42.0, 35.81818181818182)","(7.5, 9.6, 9.276923076923076)","(51.0, 90.0, 88.0)"
08-01-2023 16:21:06.908429,"(6.5, 8.0, 7.863636363636363)","(15.0, 99999, 99990)","(5.0, 5.8, 5.64)","(8.5, 10.5, 10.122641509433961)","(16.0, 19.5, 19.423076923076923)","(21.0, 29.0, 28.77922077922078)","(15.0, 16.0, 15.589285714285714)","(61.0, 100.0, 93.82352941176471)","(3.1, 3.8, 3.7757894736842106)","(21.0, 42.0, 35.81818181818182)","(7.5, 9.4, 9.217142857142857)","(51.0, 90.0, 88.0)"
08-01-2023 16:21:08.332914,"(6.5, 8.0, 7.863636363636363)","(15.0, 99999, 99990)","(5.0, 5.8, 5.643093922651933)","(8.5, 10.5, 10.094907407407407)","(16.0, 19.5, 19.423076923076923)","(21.0, 29.0, 28.8)","(15.0, 16.5, 16.13768115942029)","(61.0, 100.0, 94.75)","(3.1, 3.85, 3.7757894736842106)","(21.0, 42.0, 35.81818181818182)","(7.5, 9.4, 9.195744680851064)","(51.0, 90.0, 88.07692307692308)"
08-01-2023 16:21:09.793787,"(6.5, 8.0, 7.869565217391305)","(15.0, 99999, 99990)","(5.0, 5.8, 5.643093922651933)","(8.5, 10.5, 10.094907407407407)","(16.0, 19.5, 18.92)","(21.0, 29.0, 28.839506172839506)","(15.0, 16.5, 16.080645161290324)","(61.0, 100.0, 91.92307692307692)","(3.1, 3.85, 3.7840277777777778)","(21.0, 42.0, 36.9)","(7.5, 9.2, 9.24390243902439)","(51.0, 90.0, 86.42857142857143)"
08-01-2023 16:21:11.182099,"(6.5, 8.0, 7.900662251655629)","(15.0, 99999, 99990)","(5.0, 5.8, 5.718857142857143)","(8.5, 10.5, 10.11283185840708)","(16.0, 19.0, 18.92)","(21.0, 29.0, 28.843373493975903)","(15.0, 16.5, 16.080645161290324)","(61.0, 100.0, 91.92307692307692)","(3.1, 3.8, 3.789516129032258)","(21.0, 42.0, 36.9)","(7.5, 9.4, 9.247619047619047)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:12.487618,"(6.5, 8.0, 7.900662251655629)","(15.0, 99999, 99990)","(5.0, 5.8, 5.7176470588235295)","(8.5, 10.5, 10.139917695473251)","(16.0, 19.0, 18.92)","(21.0, 29.0, 28.795454545454547)","(15.0, 16.5, 16.080645161290324)","(61.0, 100.0, 91.92307692307692)","(3.1, 3.8, 3.789516129032258)","(21.0, 42.0, 39.0)","(7.5, 9.4, 9.247619047619047)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:13.956157,"(6.5, 8.0, 7.900662251655629)","(15.0, 99999, 99990)","(5.0, 5.8, 5.7176470588235295)","(8.5, 10.5, 10.130801687763713)","(16.0, 19.0, 18.776315789473685)","(21.0, 29.0, 28.795454545454547)","(15.0, 16.5, 16.080645161290324)","(61.0, 100.0, 88.33333333333333)","(3.1, 3.8, 3.7757894736842106)","(21.0, 40.0, 39.0)","(7.5, 9.4, 9.247619047619047)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:15.415390,"(6.5, 8.0, 7.900662251655629)","(15.0, 99999, 99990)","(5.0, 5.8, 5.660633484162895)","(8.5, 10.5, 10.142857142857142)","(16.0, 19.0, 17.763157894736842)","(21.0, 29.0, 28.843373493975903)","(15.0, 16.5, 16.080645161290324)","(61.0, 90.0, 88.33333333333333)","(3.1, 3.85, 3.7757894736842106)","(21.0, 40.0, 38.0)","(7.5, 9.4, 9.24390243902439)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:16.748824,"(6.5, 8.0, 7.900662251655629)","(15.0, 99999, 99990)","(5.0, 5.8, 5.660633484162895)","(8.5, 10.5, 10.142857142857142)","(16.0, 18.5, 17.763157894736842)","(21.0, 29.0, 28.843373493975903)","(15.0, 16.5, 16.080645161290324)","(61.0, 90.0, 88.33333333333333)","(3.1, 3.85, 3.7757894736842106)","(21.0, 40.0, 38.0)","(7.5, 9.4, 9.24390243902439)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:18.218185,"(6.5, 8.0, 7.889705882352941)","(15.0, 99999, 99990)","(5.0, 5.8, 5.649756097560975)","(8.5, 10.5, 10.142857142857142)","(16.0, 18.5, 17.763157894736842)","(21.0, 29.0, 28.843373493975903)","(15.0, 16.5, 16.06578947368421)","(61.0, 90.0, 88.92857142857143)","(3.1, 3.85, 3.8094142259414223)","(21.0, 40.0, 38.0)","(7.5, 9.4, 9.237974683544303)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:19.584842,"(6.5, 8.0, 7.889705882352941)","(15.0, 99999, 99990)","(5.0, 5.8, 5.6689655172413795)","(8.5, 10.5, 9.846428571428572)","(16.0, 18.5, 17.818181818181817)","(21.0, 29.0, 28.843373493975903)","(15.0, 16.5, 16.369230769230768)","(61.0, 90.0, 88.5)","(3.1, 3.85, 3.857312925170068)","(21.0, 40.0, 38.0)","(7.5, 9.4, 9.249411764705883)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:21.011728,"(6.5, 8.0, 7.901369863013699)","(15.0, 99999, 99990)","(5.0, 5.7, 5.652849740932642)","(8.5, 10.0, 9.82384105960265)","(16.0, 18.0, 17.77777777777778)","(21.0, 29.0, 28.8375)","(15.0, 16.5, 16.814814814814813)","(61.0, 90.0, 88.5)","(3.1, 3.9, 3.853669724770642)","(21.0, 40.0, 39.42857142857143)","(7.5, 9.4, 9.335714285714285)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:22.444987,"(6.5, 8.0, 8.051685393258428)","(15.0, 99999, 99990)","(5.0, 5.8, 5.671830985915493)","(8.5, 10.0, 9.75294117647059)","(16.0, 18.0, 17.785714285714285)","(21.0, 29.0, 28.8375)","(15.0, 17.0, 16.814814814814813)","(61.0, 90.0, 87.5)","(3.1, 3.9, 3.934615384615385)","(21.0, 40.0, 39.42857142857143)","(7.5, 9.4, 9.245783132530121)","(51.0, 90.0, 87.36842105263158)"
08-01-2023 16:21:23.936489,"(6.5, 8.2, 8.032911392405063)","(15.0, 99999, 99990)","(5.0, 5.7, 5.648677248677249)","(8.5, 9.8, 9.76842105263158)","(16.0, 18.0, 18.08823529411765)","(21.0, 29.0, 28.88157894736842)","(15.0, 17.0, 16.928571428571427)","(61.0, 90.0, 87.85714285714286)","(3.1, 3.95, 3.9292134831460674)","(21.0, 40.0, 39.333333333333336)","(7.5, 9.4, 9.044444444444444)","(51.0, 90.0, 85.83333333333333)"
08-01-2023 16:21:25.394083,"(6.5, 8.2, 8.070588235294117)","(17.0, 99999, 99990)","(5.0, 5.8, 5.646938775510204)","(8.5, 9.8, 9.789473684210527)","(16.0, 18.5, 17.714285714285715)","(21.0, 29.0, 28.884615384615383)","(14.0, 17.0, 16.928571428571427)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.95, 3.9322115384615386)","(21.0, 40.0, 39.333333333333336)","(7.5, 9.2, 9.044444444444444)","(51.0, 90.0, 85.83333333333333)"
08-01-2023 16:21:26.848291,"(6.5, 8.2, 8.070588235294117)","(17.0, 99999, 99990)","(5.0, 5.8, 5.675609756097561)","(8.5, 9.8, 9.81549295774648)","(16.0, 18.0, 17.891304347826086)","(21.0, 29.0, 25.85)","(14.0, 17.0, 16.7020202020202)","(61.0, 90.0, 87.85714285714286)","(3.3, 3.95, 4.016475095785441)","(21.0, 40.0, 38.36363636363637)","(7.5, 9.2, 9.213636363636363)","(51.0, 90.0, 87.5)"
08-01-2023 16:21:28.309003,"(6.5, 7.6, 7.550724637681159)","(17.0, 99999, 99990)","(5.0, 5.7, 5.66969696969697)","(8.5, 10.0, 9.814012738853505)","(16.0, 18.5, 17.891304347826086)","(21.0, 26.0, 25.555555555555557)","(14.0, 17.5, 16.7020202020202)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 4.031446540880503)","(21.0, 42.0, 40.0)","(7.5, 9.4, 9.213636363636363)","(51.0, 90.0, 88.0)"
08-01-2023 16:21:29.755326,"(6.5, 7.6, 7.550724637681159)","(17.0, 99999, 99990)","(5.0, 5.7, 5.6422018348623855)","(8.5, 10.0, 9.904524886877828)","(16.0, 18.5, 17.676470588235293)","(21.0, 26.0, 25.8)","(14.0, 17.5, 16.8)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 4.031446540880503)","(21.0, 42.0, 40.4)","(7.5, 9.4, 9.213636363636363)","(51.0, 90.0, 88.0)"
08-01-2023 16:21:31.203113,"(6.5, 7.6, 7.533980582524272)","(17.0, 99999, 99990)","(5.0, 5.7, 5.597727272727273)","(8.5, 10.5, 9.861025641025641)","(16.0, 18.5, 18.863636363636363)","(21.0, 26.0, 27.5)","(14.0, 17.0, 16.928571428571427)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 4.036170212765957)","(21.0, 44.0, 40.4)","(7.5, 9.4, 9.238709677419354)","(51.0, 90.0, 88.0)"
08-01-2023 16:21:32.662405,"(6.5, 7.6, 7.673333333333334)","(17.0, 99999, 99990)","(5.0, 5.7, 5.578947368421052)","(8.5, 10.5, 9.941414141414143)","(16.0, 19.0, 18.863636363636363)","(21.0, 28.0, 26.76923076923077)","(14.0, 17.0, 16.576923076923077)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 3.988613861386139)","(21.0, 44.0, 40.4)","(7.5, 9.4, 8.917525773195877)","(51.0, 90.0, 80.83333333333333)"
08-01-2023 16:21:34.186566,"(6.5, 7.8, 7.673333333333334)","(17.0, 99999, 99990)","(5.0, 5.6, 5.721008403361345)","(8.5, 10.5, 9.941414141414143)","(16.0, 19.0, 18.7)","(21.0, 28.0, 26.37037037037037)","(14.0, 17.5, 16.57792207792208)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 3.9652694610778445)","(21.0, 44.0, 40.4)","(7.5, 9.0, 8.934117647058823)","(51.0, 85.0, 84.47368421052632)"
08-01-2023 16:21:35.721362,"(6.5, 7.8, 7.6764705882352935)","(17.0, 99999, 99990)","(5.0, 5.9, 5.858024691358025)","(8.5, 10.5, 9.941414141414143)","(16.0, 19.0, 17.727272727272727)","(21.0, 28.0, 26.705882352941178)","(14.0, 17.5, 16.57792207792208)","(61.0, 90.0, 87.85714285714286)","(3.3, 4.1, 3.9652694610778445)","(21.0, 44.0, 40.4)","(7.5, 9.0, 8.965217391304348)","(51.0, 90.0, 84.47368421052632)"
08-01-2023 16:21:37.225696,"(6.5, 7.8, 7.694999999999999)","(17.0, 99999, 99990)","(5.0, 5.9, 6.052631578947368)","(8.5, 10.5, 9.908962264150944)","(16.0, 18.5, 17.72222222222222)","(21.0, 28.0, 26.782608695652172)","(14.0, 17.5, 16.795454545454547)","(61.0, 90.0, 87.0)","(3.3, 4.1, 3.9361111111111113)","(21.0, 44.0, 42.2)","(7.5, 9.0, 8.957142857142857)","(51.0, 90.0, 84.47368421052632)"
