,Prince Capri,Always Lurking,Fix You,Macey Keeping,Too Much Fun,Charos Max,Oh So Lavish
11-01-2023 20:58:11.608669,"(4.4, 5.9, 5.815625000000001)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.325)","(10.0, 13.0, 12.142857142857142)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:12.617068,"(4.4, 5.9, 5.7125)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.4)","(10.0, 13.5, 11.944444444444445)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:13.668026,"(4.4, 6.0, 5.5875)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.4)","(10.0, 13.5, 11.75)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:14.703963,"(4.4, 6.0, 5.5875)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.4)","(10.0, 13.5, 12.666666666666666)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:15.648989,"(4.4, 6.0, 5.630769230769231)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.015384615384615)","(10.0, 13.5, 13.142857142857142)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:16.564119,"(4.4, 6.0, 5.630769230769231)","(5.0, 7.0, 6.4)","(3.4, 9.2, 8.6)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.015384615384615)","(10.0, 13.5, 13.142857142857142)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:17.592113,"(4.4, 6.0, 5.630769230769231)","(5.0, 7.0, 6.4)","(3.4, 9.4, 7.800000000000001)","(3.0, 3.7, 3.4833333333333334)","(8.5, 11.0, 10.015384615384615)","(10.0, 13.5, 12.153846153846153)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:18.668724,"(4.4, 6.2, 5.9714285714285715)","(5.0, 6.8, 5.925)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.7, 3.375)","(8.5, 11.0, 10.015384615384615)","(10.0, 13.5, 12.153846153846153)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:19.679911,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.6, 6.066666666666666)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.7, 3.4166666666666665)","(8.5, 11.0, 10.015384615384615)","(10.0, 13.5, 12.153846153846153)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:20.698756,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 6.0)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.6, 3.4166666666666665)","(8.5, 11.0, 9.833333333333334)","(10.0, 13.5, 12.354166666666666)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:21.684966,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.6, 3.4166666666666665)","(8.5, 11.5, 9.56)","(10.0, 13.5, 12.354166666666666)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:22.627532,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.6, 3.4166666666666665)","(8.5, 11.0, 9.56)","(10.0, 13.5, 13.321428571428571)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:23.664747,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.4, 8.688888888888888)","(3.0, 3.6, 3.4166666666666665)","(8.5, 11.0, 10.142857142857142)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 20.1)"
11-01-2023 20:58:24.638642,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.4, 8.142857142857142)","(3.0, 3.6, 3.4166666666666665)","(8.5, 11.0, 10.142857142857142)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:25.665793,"(4.4, 6.2, 6.083333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 9.366666666666667)","(3.0, 3.6, 3.5615384615384618)","(8.5, 11.0, 10.6)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:26.718620,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.977777777777778)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.0, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:27.793396,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.977777777777778)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.5, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:28.829239,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.977777777777778)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.5, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:29.910628,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.977777777777778)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.5, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:30.858642,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.977777777777778)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.5, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:31.820789,"(4.4, 6.4, 5.866666666666667)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.228571428571428)","(3.0, 3.5, 3.4692307692307693)","(8.5, 11.5, 11.071428571428571)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:32.750725,"(4.4, 6.4, 5.955555555555556)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.475)","(3.0, 3.5, 3.442857142857143)","(8.5, 11.5, 11.25)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:33.766588,"(4.4, 6.4, 6.2)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.475)","(3.0, 3.7, 3.6142857142857143)","(8.5, 11.0, 13.0)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:34.801235,"(4.4, 6.4, 6.2)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.475)","(3.0, 3.7, 3.6142857142857143)","(8.5, 14.0, 13.0)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:35.866167,"(4.4, 6.2, 5.906666666666666)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.475)","(3.0, 3.7, 3.6076923076923078)","(8.5, 14.0, 11.040000000000001)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:36.959621,"(4.4, 6.0, 5.8919999999999995)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.475)","(3.0, 3.65, 3.4692307692307693)","(8.5, 13.5, 11.8)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:38.059197,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 10.0, 9.114285714285714)","(3.0, 3.5, 3.4692307692307693)","(8.5, 13.0, 11.040000000000001)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:39.254044,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.8, 8.5)","(3.0, 3.5, 3.4692307692307693)","(8.5, 13.5, 12.681818181818182)","(10.0, 13.0, 12.7)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:40.382144,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.5)","(3.0, 3.5, 3.4692307692307693)","(8.5, 13.5, 12.681818181818182)","(10.0, 13.0, 12.857142857142858)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:41.454853,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.5)","(3.0, 3.5, 3.54)","(8.5, 13.5, 9.882352941176471)","(10.0, 13.0, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:42.484560,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.5)","(3.0, 3.6, 3.5)","(8.5, 13.5, 10.84)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:43.473348,"(4.4, 6.2, 5.769230769230769)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 8.5)","(3.0, 3.6, 3.5)","(8.5, 13.0, 10.6)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:44.440554,"(4.4, 6.0, 5.933333333333334)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 9.016666666666666)","(3.0, 3.45, 3.43)","(8.5, 13.0, 10.6)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:45.394954,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.6, 9.225)","(3.0, 3.45, 3.43)","(8.5, 13.0, 10.6)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:46.451725,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.925)","(3.4, 9.6, 9.225)","(3.0, 3.45, 3.39)","(8.5, 13.0, 10.99090909090909)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:47.461538,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.925)","(3.4, 9.6, 9.225)","(3.0, 3.45, 3.39)","(8.5, 13.0, 11.775)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:48.535519,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.925)","(3.4, 9.6, 9.225)","(3.0, 3.45, 3.39)","(8.5, 12.5, 11.775)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:49.630836,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.925)","(3.4, 9.6, 9.225)","(3.0, 3.45, 3.416666666666667)","(8.5, 12.5, 11.775)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.17391304347826)"
11-01-2023 20:58:50.718493,"(4.4, 6.2, 5.8307692307692305)","(5.0, 6.8, 5.925)","(3.4, 9.6, 8.8)","(3.0, 3.45, 3.4611111111111112)","(8.5, 12.5, 10.842857142857142)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:51.839532,"(4.4, 6.8, 5.9)","(5.0, 6.8, 5.942857142857143)","(3.4, 9.4, 8.7)","(3.0, 3.5, 3.4611111111111112)","(8.5, 12.5, 10.842857142857142)","(10.0, 13.5, 12.805555555555555)","(19.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:52.988798,"(4.4, 6.4, 5.816666666666667)","(5.0, 6.8, 5.942857142857143)","(3.5, 9.4, 8.7)","(3.0, 3.5, 3.275)","(8.5, 12.5, 10.842857142857142)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:54.123015,"(4.4, 6.4, 5.784615384615385)","(5.0, 6.8, 5.942857142857143)","(3.5, 9.4, 8.7)","(3.0, 3.5, 3.28)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:55.354821,"(4.4, 6.4, 6.233333333333333)","(5.0, 7.0, 6.4)","(3.5, 9.4, 9.36)","(3.0, 3.5, 3.135)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:56.589779,"(4.4, 6.2, 5.9)","(5.0, 7.0, 6.04)","(3.5, 9.6, 9.35)","(3.0, 3.45, 3.148695652173913)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:57.750001,"(4.4, 6.4, 5.816666666666667)","(5.0, 7.0, 6.04)","(3.5, 9.4, 8.56)","(3.0, 3.45, 3.3033333333333332)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:58.921892,"(4.4, 6.4, 5.875)","(5.0, 7.0, 6.04)","(3.5, 9.4, 8.200000000000001)","(3.0, 3.4, 3.131764705882353)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.805555555555555)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:58:59.984806,"(4.4, 6.4, 5.875)","(5.0, 7.0, 6.04)","(3.5, 9.4, 8.200000000000001)","(3.0, 3.35, 3.229411764705882)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:01.092886,"(4.4, 6.2, 5.95)","(5.0, 7.0, 6.04)","(3.5, 9.4, 8.8)","(3.0, 3.3, 3.229411764705882)","(8.5, 12.5, 9.842857142857143)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:02.122748,"(4.4, 6.2, 5.95)","(5.0, 6.8, 5.925)","(3.5, 9.4, 8.8)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.5, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:03.242762,"(4.4, 6.2, 5.8)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.35)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:04.287832,"(4.4, 6.2, 5.8)","(5.0, 6.8, 5.8375)","(3.5, 9.4, 8.35)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:05.386163,"(4.4, 6.2, 5.8)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.35)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:06.440184,"(4.4, 6.2, 6.0285714285714285)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.8)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 21.045454545454547)"
11-01-2023 20:59:07.499977,"(4.4, 6.2, 6.0)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.8)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:08.517803,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.933333333333334)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:09.618216,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.933333333333334)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:10.584886,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.933333333333334)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:11.556553,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.925)","(3.5, 9.4, 8.933333333333334)","(3.0, 3.3, 3.1679999999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:12.569654,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.781818181818182)","(3.5, 9.4, 8.933333333333334)","(3.0, 3.3, 2.9837499999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:13.634909,"(4.4, 6.2, 5.8625)","(5.0, 6.6, 5.781818181818182)","(3.5, 9.4, 9.072727272727272)","(3.0, 3.3, 2.9837499999999997)","(8.5, 12.0, 10.7)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:14.653970,"(4.4, 6.2, 6.0125)","(5.0, 6.6, 5.781818181818182)","(3.5, 9.4, 9.072727272727272)","(3.0, 3.3, 2.9837499999999997)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:15.660945,"(4.4, 6.2, 6.116666666666667)","(5.0, 6.6, 5.745)","(3.5, 9.4, 8.5)","(3.0, 3.3, 2.9837499999999997)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:16.642790,"(4.4, 6.8, 6.3)","(5.0, 6.6, 5.745)","(3.5, 9.4, 8.5)","(3.0, 3.3, 2.8966666666666665)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:17.621355,"(4.4, 6.8, 6.55)","(5.0, 6.4, 5.933333333333334)","(3.5, 9.4, 8.5)","(3.0, 3.25, 3.1525)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:18.592544,"(4.4, 6.8, 6.55)","(5.0, 6.2, 5.675)","(3.5, 9.4, 8.5)","(3.0, 3.25, 3.094)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:19.639766,"(4.4, 6.8, 6.657142857142857)","(5.0, 6.2, 5.675)","(3.5, 9.4, 8.244444444444444)","(3.0, 3.25, 3.027142857142857)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:20.719049,"(4.4, 6.8, 6.657142857142857)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.924137931034483)","(3.0, 3.25, 3.115)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.166666666666666)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:21.869907,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.887804878048781)","(3.0, 3.2, 3.115)","(8.5, 12.0, 11.4)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:22.982558,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.887804878048781)","(3.0, 3.2, 3.115)","(8.5, 12.0, 11.2)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:24.159613,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.887804878048781)","(3.0, 3.2, 3.115)","(8.5, 12.0, 11.2)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:25.388028,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.887804878048781)","(3.0, 3.2, 3.0549999999999997)","(8.5, 12.0, 11.04)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:26.550146,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.720000000000001)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.027142857142857)","(8.5, 12.0, 10.707692307692307)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:27.715418,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.0855555555555556)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:28.816038,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.0855555555555556)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:29.899129,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.0855555555555556)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:30.986235,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.11125)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:31.938146,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.11125)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.75)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:33.023783,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.11125)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:34.151473,"(4.4, 6.8, 6.666666666666666)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.144285714285714)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:35.260744,"(4.4, 6.8, 6.575)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.1085714285714285)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:36.429974,"(4.4, 6.8, 6.7)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.2, 3.1085714285714285)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:37.628409,"(4.4, 6.8, 6.7)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.2, 3.1085714285714285)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:38.812513,"(4.4, 6.8, 6.7)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.2, 3.1085714285714285)","(8.5, 12.0, 10.8)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:40.000161,"(4.4, 6.8, 6.7)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.2, 3.146666666666667)","(8.5, 12.0, 9.257142857142858)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:41.188689,"(4.4, 6.8, 6.7)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.2, 3.1883333333333335)","(8.5, 12.0, 9.475000000000001)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:42.380611,"(4.4, 6.8, 6.25)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.967441860465117)","(3.0, 3.25, 3.1883333333333335)","(8.5, 11.5, 9.25)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:43.563617,"(4.4, 7.4, 7.276470588235295)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.25, 2.964516129032258)","(8.5, 11.5, 10.11111111111111)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:44.685638,"(4.4, 7.4, 6.036363636363637)","(5.0, 6.2, 5.675)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.3, 3.1916666666666664)","(8.5, 11.5, 10.12)","(10.0, 13.5, 12.75)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:45.775081,"(4.4, 7.4, 6.26)","(5.0, 6.2, 5.66)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.25, 3.1916666666666664)","(8.5, 11.5, 9.925)","(10.0, 13.5, 12.75)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:46.886717,"(4.4, 7.4, 6.26)","(5.0, 6.2, 5.66)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.2, 3.066666666666667)","(8.5, 11.5, 9.925)","(10.0, 13.5, 12.75)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:47.958203,"(4.4, 7.2, 6.45)","(5.0, 6.2, 5.6)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.2, 3.066666666666667)","(8.5, 11.5, 9.925)","(10.0, 13.5, 12.75)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:49.069349,"(4.4, 7.0, 6.025)","(5.0, 6.2, 5.6)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.2, 3.066666666666667)","(8.5, 11.5, 11.3125)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:50.088541,"(4.4, 6.6, 5.925)","(5.0, 6.2, 5.557142857142857)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.1, 3.066666666666667)","(8.5, 11.5, 11.3125)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:51.099635,"(4.4, 6.6, 5.925)","(5.0, 6.2, 5.557142857142857)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.1, 3.066666666666667)","(8.5, 11.5, 12.416666666666666)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:52.219266,"(4.4, 6.6, 5.88)","(5.0, 6.0, 5.766666666666667)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.1, 3.066666666666667)","(8.5, 17.0, 11.916666666666666)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
