,Bywonner,Rebel Cadeau,Spirit Above,Wonga Flyer,Apricus,Looking Suave,Graffias,Go Now
04-01-2023 13:25:41.856020,"(31.0, 60.0, 50.0)","(19.0, 32.0, 26.0)","(2.5, 3.25, 3.1726666666666667)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.720000000000001)","(51.0, 110.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:42.974254,"(31.0, 60.0, 50.0)","(19.0, 32.0, 26.0)","(2.5, 3.25, 3.196296296296296)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.720000000000001)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:44.153417,"(31.0, 60.0, 50.0)","(19.0, 32.0, 26.0)","(2.5, 3.25, 3.196296296296296)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.720000000000001)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:45.385258,"(31.0, 60.0, 50.0)","(19.0, 30.0, 25.714285714285715)","(2.5, 3.25, 3.196296296296296)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:46.632150,"(31.0, 60.0, 50.0)","(19.0, 30.0, 25.333333333333332)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:47.857637,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 25.333333333333332)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:48.996854,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:50.134946,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:51.276070,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 36.857142857142854)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:52.372294,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 40.0, 33.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:53.497762,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 38.0, 38.285714285714285)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:54.737245,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:56.013174,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:25:57.203905,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 27.0)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.0)","(4.4, 5.6, 5.720000000000001)"
04-01-2023 13:25:58.341679,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 28.5)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.0)","(4.4, 5.9, 5.4)"
04-01-2023 13:25:59.511229,"(31.0, 70.0, 52.666666666666664)","(19.0, 30.0, 28.5)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.0)","(4.4, 5.9, 5.533333333333333)"
04-01-2023 13:26:00.620188,"(31.0, 65.0, 56.6)","(19.0, 30.0, 28.5)","(2.5, 3.25, 3.0566666666666666)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.8, 5.3428571428571425)"
04-01-2023 13:26:01.792539,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.105)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:02.940538,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:04.083392,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:05.262130,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:06.367170,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.0)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:07.553809,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:08.755414,"(31.0, 65.0, 54.5)","(19.0, 30.0, 27.5)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:09.944069,"(31.0, 65.0, 54.5)","(19.0, 30.0, 28.333333333333332)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:11.099880,"(31.0, 65.0, 54.5)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:12.211561,"(31.0, 65.0, 54.5)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:13.307151,"(31.0, 65.0, 54.5)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.034)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:14.457954,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:15.635687,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:16.750701,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:17.877668,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:18.938234,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:20.007578,"(31.0, 60.0, 50.0)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:21.175657,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 28.25)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:22.286302,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:23.318119,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:24.424115,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:25.478363,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:26.503723,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:27.535017,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:28.600823,"(31.0, 70.0, 52.666666666666664)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:29.689527,"(31.0, 70.0, 40.857142857142854)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:30.982592,"(31.0, 70.0, 54.30769230769231)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:32.058791,"(31.0, 70.0, 51.45454545454545)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 3.115)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:33.118871,"(31.0, 65.0, 57.25)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.714285714285715)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:34.134326,"(31.0, 60.0, 53.6)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.714285714285715)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:35.163021,"(31.0, 60.0, 53.6)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.714285714285715)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:36.175181,"(31.0, 60.0, 53.6)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:37.246698,"(31.0, 60.0, 53.6)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3428571428571425)"
04-01-2023 13:26:38.286872,"(31.0, 60.0, 53.6)","(19.0, 29.0, 26.23076923076923)","(2.5, 3.15, 2.985483870967742)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.56)"
04-01-2023 13:26:39.276093,"(31.0, 60.0, 53.6)","(19.0, 28.0, 26.88888888888889)","(2.5, 3.25, 2.995)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.3)"
04-01-2023 13:26:40.292089,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.385714285714285)"
04-01-2023 13:26:41.346543,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.74)"
04-01-2023 13:26:42.355371,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.9, 5.74)"
04-01-2023 13:26:43.339013,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.9, 5.783333333333333)"
04-01-2023 13:26:44.347812,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.9, 5.783333333333333)"
04-01-2023 13:26:45.352147,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.9, 5.45)"
04-01-2023 13:26:46.399230,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.45)"
04-01-2023 13:26:47.634690,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:48.820715,"(31.0, 60.0, 50.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:49.911241,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:51.009658,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.25, 2.992272727272727)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:52.105679,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 39.63636363636364)","(4.4, 5.6, 5.55813953488372)"
04-01-2023 13:26:53.298689,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 39.63636363636364)","(4.4, 5.6, 5.55813953488372)"
04-01-2023 13:26:54.403976,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 39.63636363636364)","(4.4, 5.6, 5.24)"
04-01-2023 13:26:55.482154,"(31.0, 70.0, 52.666666666666664)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3)"
04-01-2023 13:26:56.555610,"(31.0, 70.0, 51.09090909090909)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3)"
04-01-2023 13:26:57.625669,"(31.0, 70.0, 51.09090909090909)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3)"
04-01-2023 13:26:58.674377,"(31.0, 65.0, 56.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3)"
04-01-2023 13:26:59.730078,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 35.5)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:00.802047,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.9870967741935486)","(3.4, 4.3, 4.014285714285714)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 91.42857142857143)","(21.0, 42.0, 37.666666666666664)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:01.898751,"(31.0, 60.0, 53.6)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.986285714285714)","(3.4, 4.3, 3.98)","(4.6, 7.2, 6.933333333333334)","(51.0, 120.0, 100.0)","(21.0, 42.0, 37.666666666666664)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:02.962913,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.986285714285714)","(3.4, 4.3, 3.98)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:04.096998,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.986285714285714)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:05.180912,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.986285714285714)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:06.235756,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 2.986285714285714)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:07.303661,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 3.0031578947368422)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 100.0)","(21.0, 42.0, 38.285714285714285)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:08.355287,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 3.0031578947368422)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 102.5)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:09.433985,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.2, 3.0444444444444443)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 102.5)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:10.483992,"(31.0, 60.0, 52.0)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.15, 3.0233333333333334)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 102.5)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:11.528730,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.15, 3.0444444444444443)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 102.5)","(21.0, 42.0, 37.2)","(4.4, 5.6, 5.3)"
04-01-2023 13:27:12.601631,"(31.0, 55.0, 48.125)","(19.0, 28.0, 25.692307692307693)","(2.5, 3.15, 3.0444444444444443)","(3.4, 4.3, 4.033333333333333)","(4.6, 7.2, 6.933333333333334)","(51.0, 110.0, 102.5)","(21.0, 42.0, 39.4)","(4.4, 5.6, 5.475)"
