,Simon Rose,Uforo Bale,Coalville Flyer,Why Not Ajay,Green Can Lad,Minter Dominate,Brocky Sands,Downtown Zion
11-01-2023 20:36:04.449111,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 25.0, 24.61777777777778)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 6.6, 5.22)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:05.828477,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 25.0, 24.61777777777778)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 6.6, 5.22)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:07.114839,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 25.0, 24.61777777777778)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 6.6, 5.22)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:08.209085,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 25.0, 24.61777777777778)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 6.6, 5.22)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:09.389418,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 25.0, 19.240000000000002)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 6.6, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:10.579188,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 19.5, 19.240000000000002)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:11.771618,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 19.5, 19.240000000000002)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:13.030626,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 19.5, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:14.261521,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:15.601661,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:16.821891,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:18.091865,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:19.332278,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:20.535642,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:21.692755,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:22.923284,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:24.138836,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:25.292728,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.1)","(4.4, 7.0, 5.5)","(13.0, 70.0, 67.66)"
11-01-2023 20:36:26.508184,"(3.8, 6.0, 4.214)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.4)","(4.4, 7.0, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:27.925934,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.4, 3.433333333333333)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:29.168034,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:30.400806,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:31.661051,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.02857142857143)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:33.039698,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.953846153846158)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:34.296528,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 20.953846153846158)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:35.647790,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 17.53333333333333)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:36.971682,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 22.0, 18.764705882352942)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:38.077696,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 18.764705882352942)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:39.193769,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 18.764705882352942)","(10.0, 16.5, 11.88888888888889)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 63.5)"
11-01-2023 20:36:40.350969,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 15.9)","(10.0, 16.5, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 70.0, 31.875)"
11-01-2023 20:36:41.543404,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 15.9)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 65.0, 31.875)"
11-01-2023 20:36:42.631334,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 17.75)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 65.0, 31.875)"
11-01-2023 20:36:43.735247,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 17.75)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 65.0, 31.875)"
11-01-2023 20:36:44.851072,"(3.8, 5.9, 5.490909090909091)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 17.75)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 65.0, 31.875)"
11-01-2023 20:36:46.066393,"(3.8, 5.9, 4.859375)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 23.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.966666666666667)","(13.0, 65.0, 26.454545454545453)"
11-01-2023 20:36:47.235539,"(3.8, 5.8, 5.327272727272728)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.233333333333333)","(13.0, 65.0, 26.454545454545453)"
11-01-2023 20:36:48.433531,"(3.8, 5.7, 5.327272727272728)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 65.0, 33.0)"
11-01-2023 20:36:49.961818,"(3.8, 5.7, 5.327272727272728)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 40.0, 33.0)"
11-01-2023 20:36:51.351542,"(3.8, 5.7, 5.327272727272728)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 40.0, 33.0)"
11-01-2023 20:36:52.596959,"(3.8, 5.7, 5.327272727272728)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 40.0, 34.5)"
11-01-2023 20:36:53.989915,"(3.8, 5.7, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.769230769230768)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:36:55.392772,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 13.381818181818183)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:36:56.709587,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 13.381818181818183)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:36:58.252859,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 13.381818181818183)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:36:59.653734,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 13.381818181818183)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:37:01.033655,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 13.381818181818183)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 34.5)"
11-01-2023 20:37:02.446069,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:03.818640,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:05.176139,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:06.510773,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:07.811375,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:09.158770,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.375)"
11-01-2023 20:37:10.943797,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 16.0, 11.444444444444445)","(3.0, 4.5, 3.06)","(4.4, 7.2, 6.233333333333333)","(13.0, 42.0, 38.0)"
11-01-2023 20:37:12.863489,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.399999999999999)","(10.0, 15.5, 12.733333333333334)","(3.0, 4.5, 3.06)","(4.4, 7.2, 5.966666666666667)","(13.0, 42.0, 38.0)"
11-01-2023 20:37:14.167652,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.666666666666668)","(10.0, 15.0, 12.733333333333334)","(3.0, 4.5, 3.06)","(4.4, 6.8, 5.38)","(13.0, 42.0, 35.25)"
11-01-2023 20:37:15.534376,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.666666666666668)","(10.0, 15.0, 12.657142857142857)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 42.0, 45.0)"
11-01-2023 20:37:16.892064,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.285714285714285)"
11-01-2023 20:37:18.194206,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.285714285714285)"
11-01-2023 20:37:19.496998,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.35714285714286)"
11-01-2023 20:37:20.837528,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 14.545454545454547)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.42857142857143)"
11-01-2023 20:37:22.105982,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.42857142857143)"
11-01-2023 20:37:23.360206,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.42857142857143)"
11-01-2023 20:37:24.609979,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 49.42857142857143)"
11-01-2023 20:37:25.882179,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 55.0, 43.42857142857143)"
11-01-2023 20:37:27.165451,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 11.777777777777779)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:28.461348,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:29.773335,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:31.158978,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:32.543409,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:33.924163,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 15.666666666666668)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:35.351030,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 16.0)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.42857142857143)"
11-01-2023 20:37:37.105341,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 16.0)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:38.666945,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 16.0)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:40.049450,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:41.337889,"(3.8, 5.8, 5.409090909090908)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 11.32)","(3.0, 4.5, 3.06)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:42.584302,"(3.8, 5.6, 4.573684210526316)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.38)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:43.910272,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.266666666666667)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:45.275866,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 12.36)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.266666666666667)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:46.640376,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 15.0, 12.28)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.6)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:47.984606,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 15.0, 12.28)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.7)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:49.337959,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 15.0, 12.28)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.6)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:50.695533,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 15.0, 12.1)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.7)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:51.996982,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 13.041666666666668)","(8.0, 24.0, 18.133333333333333)","(10.0, 16.0, 10.799999999999999)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.266666666666667)","(13.0, 48.0, 43.57142857142857)"
11-01-2023 20:37:53.334718,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 12.363636363636363)","(8.0, 24.0, 17.125)","(10.0, 16.0, 11.3125)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.9875)","(13.0, 48.0, 37.66666666666667)"
11-01-2023 20:37:54.643856,"(3.8, 5.8, 4.668421052631579)","(15.0, 34.0, 29.375)","(8.0, 16.5, 12.454545454545453)","(8.0, 24.0, 18.75)","(10.0, 16.5, 11.3125)","(3.0, 4.5, 3.4714285714285715)","(4.4, 7.0, 5.266666666666667)","(13.0, 48.0, 37.66666666666667)"
