,Earstagrin,Tiger Tommy Nz,Kalypso Sam,Preachers Daughter,Tiza New Day,Ellen Shannon,Karinya Max,Zu Hoffen
06-01-2023 17:29:09.467131,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.0, 8.566666666666666)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:10.699381,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.0, 8.675)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:11.866547,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.0, 8.7)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:12.979509,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.0, 8.9)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:14.211718,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.0, 9.057142857142857)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:15.426295,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.2, 7.2)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:16.600544,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.2, 7.755555555555555)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:17.718411,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 8.666666666666666)","(8.0, 16.5, 10.142857142857142)","(6.5, 9.2, 9.033333333333333)","(10.0, 19.0, 14.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:18.970721,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 10.5, 6.266666666666667)","(8.0, 16.5, 13.153846153846153)","(6.5, 9.2, 9.033333333333333)","(10.0, 19.0, 12.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:20.073814,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 13.78125)","(6.5, 9.2, 9.10909090909091)","(10.0, 16.0, 12.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:21.163352,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 13.78125)","(6.5, 9.2, 9.10909090909091)","(10.0, 16.0, 12.0)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:22.345229,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 13.78125)","(6.5, 9.2, 9.033333333333333)","(10.0, 16.0, 12.923076923076923)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:23.472469,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 13.78125)","(6.5, 9.2, 8.116666666666667)","(10.0, 16.0, 12.923076923076923)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:24.557854,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 38.0, 29.833333333333332)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 13.78125)","(6.5, 9.2, 8.7)","(10.0, 16.0, 12.923076923076923)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:25.756723,"(31.0, 85.0, 56.875)","(5.5, 99999, 99990)","(19.0, 36.0, 24.75)","(4.6, 8.8, 6.266666666666667)","(8.0, 16.5, 14.73846153846154)","(6.5, 9.2, 7.2)","(10.0, 16.0, 12.615384615384615)","(2.2, 4.0, 3.09)"
06-01-2023 17:29:26.995535,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 14.73846153846154)","(6.5, 9.2, 7.2)","(10.0, 16.0, 12.615384615384615)","(2.2, 4.0, 3.4385714285714286)"
06-01-2023 17:29:28.279054,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 14.73846153846154)","(6.5, 9.2, 9.1)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 3.775714285714286)"
06-01-2023 17:29:29.338973,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 14.73846153846154)","(6.5, 9.2, 9.1)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.9, 2.3161538461538465)"
06-01-2023 17:29:30.418356,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 14.73846153846154)","(6.5, 9.2, 8.116666666666667)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:31.609660,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 14.73846153846154)","(6.5, 9.2, 7.574999999999999)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:32.726688,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.266666666666666)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:33.885598,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.0, 9.133333333333333)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:35.142165,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.10909090909091)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:36.291786,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.866666666666667)","(10.0, 16.0, 12.615384615384615)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:37.354190,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.514285714285714)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.866666666666667)","(10.0, 16.0, 14.071428571428571)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:38.486285,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 30.92857142857143)","(4.6, 8.8, 6.8500000000000005)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.10909090909091)","(10.0, 15.5, 14.071428571428571)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:39.709480,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.8, 6.8500000000000005)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.10909090909091)","(10.0, 15.5, 14.071428571428571)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:40.928325,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.8, 6.8500000000000005)","(8.0, 16.0, 10.666666666666666)","(6.5, 9.2, 8.533333333333333)","(10.0, 15.5, 14.071428571428571)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:42.111003,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.8, 6.8500000000000005)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 8.899999999999999)","(10.0, 15.5, 14.071428571428571)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:43.228570,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.8, 6.133333333333334)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 9.033333333333333)","(10.0, 15.5, 12.583333333333334)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:44.441485,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.6, 7.233333333333334)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 7.2)","(10.0, 15.5, 13.714285714285715)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:45.608153,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 7.2)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:46.770880,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 9.1)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:47.914191,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 16.0, 14.666666666666666)","(6.5, 9.2, 9.033333333333333)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.95, 2.298)"
06-01-2023 17:29:49.061049,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 16.0, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.95, 2.7533333333333334)"
06-01-2023 17:29:50.241744,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.866666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:51.334171,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.866666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:52.516620,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:53.949876,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:55.317815,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 9.033333333333333)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:56.646336,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:58.070715,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:29:59.375715,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:30:00.602875,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 7.233333333333334)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:30:01.713051,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 34.0, 27.0)","(4.6, 8.4, 6.55)","(8.0, 15.5, 13.0)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.714285714285715)","(2.2, 3.9, 2.7533333333333334)"
06-01-2023 17:30:02.856384,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.777777777777777)","(8.0, 15.5, 11.444444444444445)","(6.5, 9.2, 8.2)","(10.0, 15.0, 13.4)","(2.2, 3.9, 3.8235555555555556)"
06-01-2023 17:30:03.929285,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.777777777777777)","(8.0, 15.5, 12.458333333333332)","(6.5, 9.2, 8.2)","(10.0, 15.0, 12.2)","(2.2, 3.9, 3.815)"
06-01-2023 17:30:05.145545,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.777777777777777)","(8.0, 15.5, 12.692307692307692)","(6.5, 9.2, 8.2)","(10.0, 15.0, 12.2)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:06.413623,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 12.692307692307692)","(6.5, 9.2, 8.2)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:07.568476,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 12.692307692307692)","(6.5, 9.2, 9.042105263157895)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:08.735724,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 12.692307692307692)","(6.5, 9.2, 9.0)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:09.958275,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 9.1)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:11.162103,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 8.2)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:12.343100,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 12.375)","(2.2, 3.9, 2.7933333333333334)"
06-01-2023 17:30:13.396261,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.133333333333333)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 8.116666666666667)","(10.0, 15.0, 13.357142857142858)","(2.2, 3.9, 3.598181818181818)"
06-01-2023 17:30:14.587041,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.166666666666666)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 13.357142857142858)","(2.2, 3.9, 3.598181818181818)"
06-01-2023 17:30:15.778404,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.166666666666666)","(8.0, 15.5, 13.578947368421051)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 13.357142857142858)","(2.2, 3.9, 3.598181818181818)"
06-01-2023 17:30:16.957726,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.246153846153845)","(8.0, 15.5, 11.555555555555555)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 13.357142857142858)","(2.2, 3.9, 3.485)"
06-01-2023 17:30:18.106420,"(31.0, 85.0, 66.92307692307692)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.959999999999999)","(8.0, 15.5, 11.555555555555555)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 12.5)","(2.2, 3.9, 3.485)"
06-01-2023 17:30:19.338242,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.866666666666666)","(8.0, 15.5, 11.555555555555555)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.485)"
06-01-2023 17:30:20.513347,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.555555555555555)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.4257142857142857)"
06-01-2023 17:30:21.673916,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.4257142857142857)"
06-01-2023 17:30:22.955403,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.4257142857142857)"
06-01-2023 17:30:24.284043,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:25.562666,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:26.697386,"(31.0, 85.0, 71.57142857142857)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:27.952138,"(31.0, 85.0, 51.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:29.313742,"(31.0, 85.0, 51.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:30.826889,"(31.0, 85.0, 51.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:32.131477,"(31.0, 85.0, 51.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.116666666666667)","(10.0, 14.5, 11.833333333333334)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:33.509719,"(31.0, 85.0, 51.0)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 7.199999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.333333333333332)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:34.767269,"(31.0, 85.0, 49.66666666666667)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 6.699999999999999)","(8.0, 15.5, 11.666666666666666)","(6.5, 9.2, 8.333333333333332)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:36.130830,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 32.0, 25.666666666666664)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 7.485714285714286)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.572)"
06-01-2023 17:30:37.527176,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 32.0, 18.846153846153847)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:38.930800,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 48.0, 31.857142857142858)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:40.282176,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 31.857142857142858)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:41.577778,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 31.857142857142858)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:42.914006,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 31.857142857142858)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:44.248077,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 35.0)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:45.681664,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 35.0)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:46.999945,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 35.0)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:48.217373,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 35.0)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:49.424281,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 46.0, 35.0)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 11.0)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:50.683323,"(31.0, 85.0, 71.25)","(5.5, 99999, 99990)","(19.0, 44.0, 36.2)","(4.6, 8.2, 5.88)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 13.61111111111111)","(2.2, 3.9, 3.4899999999999998)"
06-01-2023 17:30:51.883145,"(31.0, 85.0, 51.875)","(5.5, 99999, 99990)","(19.0, 42.0, 32.285714285714285)","(4.6, 8.2, 6.2)","(8.0, 15.5, 9.916666666666668)","(6.5, 9.2, 8.2)","(10.0, 14.5, 13.166666666666666)","(2.2, 3.9, 3.4525)"
