,Sir William Bruce,Jimmys Dream,The Rampant,Dealings Done,Buck Norris,Hill Billy Flyer,Seefeld,Copperchino,Greyt Intentions
11-01-2023 16:20:24.010533,"(8.0, 11.5, 11.333333333333334)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:25.362009,"(8.0, 11.5, 11.333333333333334)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:26.651970,"(8.0, 11.5, 11.333333333333334)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:27.929876,"(8.0, 11.5, 11.333333333333334)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:29.181565,"(8.0, 11.5, 11.333333333333334)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:30.449640,"(8.0, 11.5, 10.878378378378379)","(1.6, 1.81, 1.7963157894736843)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:31.705107,"(8.0, 11.5, 10.85)","(1.6, 1.81, 1.8007142857142857)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:32.942111,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.8007142857142857)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:34.186338,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.8007142857142857)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:35.513309,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.8075)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 8.933333333333334)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:36.661674,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.8075)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:37.867825,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.799)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:39.036776,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.799)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:40.188503,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.799)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:41.319445,"(8.0, 11.5, 10.712121212121213)","(1.6, 1.81, 1.799)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(19.0, 38.0, 35.53846153846154)","(10.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:42.436270,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.799)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:43.548496,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.806)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:44.719388,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.806)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:45.875695,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.806)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 190.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:47.088837,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.806)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:48.301504,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.806)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:49.496849,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8075555555555556)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.041666666666668)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:50.723778,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8075555555555556)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.03448275862069)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:51.912826,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8075555555555556)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.138461538461538)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 20.03448275862069)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:53.121372,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8075555555555556)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.284210526315789)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.741935483870968)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:54.301382,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8057142857142858)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.284210526315789)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.741935483870968)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:55.463306,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8057142857142858)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.284210526315789)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.741935483870968)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:56.663626,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8057142857142858)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.284210526315789)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:57.775454,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8057142857142858)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:58.859412,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8065714285714287)","(10.0, 11.5, 11.174418604651162)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.53846153846154)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:20:59.961124,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8065714285714287)","(10.0, 11.5, 11.166666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.473684210526315)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:01.114354,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8065714285714287)","(10.0, 11.5, 11.166666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.473684210526315)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:02.239752,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8031428571428572)","(10.0, 11.0, 10.951612903225806)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.473684210526315)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:03.400318,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8050000000000002)","(10.0, 11.0, 10.951612903225806)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.473684210526315)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:04.540663,"(8.0, 11.5, 10.712121212121213)","(1.65, 1.81, 1.8050000000000002)","(10.0, 11.0, 10.951612903225806)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.473684210526315)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 203.33333333333334)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:05.682443,"(8.0, 11.5, 10.471428571428572)","(1.65, 1.81, 1.8045454545454547)","(10.0, 11.0, 10.946428571428571)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:06.811415,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.88)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:07.948578,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.816666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:09.132057,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.816666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:10.238312,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.833333333333334)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:11.423207,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.833333333333334)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 35.714285714285715)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:12.583417,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.833333333333334)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:13.755596,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.75)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 225.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:14.933844,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.75)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:16.036264,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.78)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:17.184092,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.710526315789474)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:18.336367,"(8.0, 11.5, 10.96)","(1.65, 1.81, 1.803125)","(10.0, 11.0, 10.710526315789474)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:19.412777,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7934285714285714)","(10.0, 11.0, 10.710526315789474)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:20.559482,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.710526315789474)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:21.662394,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.710526315789474)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:22.756626,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.666666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:23.931264,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.666666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:25.088468,"(8.0, 11.5, 10.96)","(1.65, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.666666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:26.253817,"(8.5, 11.5, 10.96)","(1.6, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.666666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:27.433670,"(8.5, 11.5, 10.96)","(1.6, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.666666666666666)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:28.664728,"(8.5, 11.5, 10.96)","(1.6, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.526315789473685)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:29.836905,"(8.5, 11.5, 10.96)","(1.6, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.526315789473685)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:31.015636,"(8.5, 11.5, 10.96)","(1.6, 1.8, 1.7935802469135802)","(10.0, 11.0, 10.526315789473685)","(7.5, 9.6, 9.054545454545455)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:32.203874,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8036363636363637)","(10.0, 11.5, 11.083333333333334)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:33.452330,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8036363636363637)","(10.0, 11.5, 11.083333333333334)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:34.686844,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8036363636363637)","(10.0, 11.5, 11.083333333333334)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:35.916741,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8036363636363637)","(10.0, 11.5, 11.083333333333334)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:37.138916,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8036363636363637)","(10.0, 11.5, 11.083333333333334)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 215.0)","(101.0, 220.0, 173.33333333333334)"
11-01-2023 16:21:38.345690,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8034883720930233)","(10.0, 11.5, 10.966666666666667)","(7.5, 9.6, 9.36)","(20.0, 38.0, 36.31578947368421)","(11.0, 15.5, 14.4)","(14.0, 21.0, 18.78846153846154)","(91.0, 230.0, 240.0)","(101.0, 220.0, 190.0)"
11-01-2023 16:21:39.544472,"(8.5, 11.5, 10.96)","(1.6, 1.81, 1.8034883720930233)","(10.0, 11.5, 10.911764705882353)","(7.5, 9.6, 9.339130434782609)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 280.0, 300.0)","(101.0, 230.0, 218.33333333333331)"
11-01-2023 16:21:40.688817,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.8, 1.7982857142857143)","(10.0, 11.5, 11.0)","(7.5, 9.6, 9.339130434782609)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 380.0, 300.0)","(101.0, 230.0, 218.33333333333331)"
11-01-2023 16:21:41.845260,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.8, 1.7982857142857143)","(10.0, 11.5, 11.0)","(7.5, 9.6, 9.247619047619049)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 380.0, 300.0)","(101.0, 230.0, 218.33333333333331)"
11-01-2023 16:21:43.108018,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.8, 1.7966666666666666)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.10909090909091)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 380.0, 270.0)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:44.270761,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8033333333333335)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.10909090909091)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 370.0, 266.6666666666667)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:45.402478,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8033333333333335)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.10909090909091)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 360.0, 266.6666666666667)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:46.555789,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8006666666666666)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.10909090909091)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 360.0, 263.3333333333333)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:47.734104,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8006666666666666)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.10909090909091)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 350.0, 263.3333333333333)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:48.871597,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8006666666666666)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.17142857142857)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 350.0, 263.3333333333333)","(101.0, 230.0, 200.0)"
11-01-2023 16:21:50.035592,"(8.5, 11.5, 10.96031746031746)","(1.6, 1.81, 1.8006666666666666)","(10.0, 11.5, 10.944444444444445)","(7.5, 9.4, 9.17142857142857)","(20.0, 38.0, 36.2)","(11.0, 15.5, 14.375)","(14.0, 21.0, 18.946428571428573)","(91.0, 350.0, 263.3333333333333)","(101.0, 230.0, 200.0)"
