,Halloween,Bettor Sport,Kaybee Starzzz,Theultimate,Bettathanapokeindeye Nz,Guy Looks Good,Classie American Nz,Imperious,Kickatinalongpony,Our Modern Minnie
09-01-2023 15:57:47.974715,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.428)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:49.279252,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.9, 3.428)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:50.632541,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.9, 3.428)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:51.919635,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.9, 3.1)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:53.264848,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.9, 3.628)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:54.542548,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.85, 3.628)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:55.843745,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.85, 3.4466666666666668)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:57.199593,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.8, 3.4466666666666668)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:58.499959,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.8, 3.548)","(31.0, 140.0, 88.0)"
09-01-2023 15:57:59.833448,"(8.5, 15.0, 13.2)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.75, 3.548)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:01.185386,"(8.5, 15.0, 13.05)","(9.0, 20.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.75, 3.708)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:02.606708,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.513333333333333)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:03.959338,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.9, 3.632)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:05.236223,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.85, 3.6683333333333334)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:06.578800,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.85, 3.751666666666667)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:07.935695,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.751666666666667)","(31.0, 140.0, 88.0)"
09-01-2023 15:58:09.378129,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.751666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:10.685668,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.751666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:11.968806,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.751666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:13.241995,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.535)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:14.567805,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 4.0, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:15.955175,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:17.297342,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:18.714766,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:20.105048,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.942857142857143)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:21.459193,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:23.197928,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:24.785165,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:26.330312,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:27.744177,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:29.074236,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:30.425623,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:31.842776,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:33.256506,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 73.75)"
09-01-2023 15:58:34.673060,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:36.049430,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:37.456063,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:38.791051,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:40.163761,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:41.555140,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:42.977744,"(8.5, 15.0, 13.2)","(9.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.5, 99999, 99990)","(15.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 81.11111111111111)"
09-01-2023 15:58:44.370823,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 78.88888888888889)"
09-01-2023 15:58:45.713036,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.54)","(31.0, 140.0, 78.88888888888889)"
09-01-2023 15:58:47.048300,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 140.0, 60.0)"
09-01-2023 15:58:48.428596,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 120.0, 60.0)"
09-01-2023 15:58:49.820085,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 120.0, 60.0)"
09-01-2023 15:58:51.263234,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 120.0, 83.33333333333334)"
09-01-2023 15:58:52.660717,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:58:54.006994,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:58:55.305735,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:58:56.647403,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.6042857142857145)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:58:57.978454,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:58:59.384350,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:00.800364,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:02.227002,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:03.581201,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:04.966759,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:06.251727,"(9.0, 15.0, 13.7)","(10.0, 20.0, 12.8)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:07.596226,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:08.988379,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 174.28571428571428)","(21.0, 55.0, 29.0)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 22.75)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 15:59:10.414625,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 174.28571428571428)","(21.0, 55.0, 29.0)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 22.75)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 15:59:11.769450,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 174.28571428571428)","(21.0, 55.0, 29.0)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 22.75)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 15:59:13.180549,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:14.577359,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.8)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 83.33333333333334)"
09-01-2023 15:59:15.975745,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 32.0, 24.5)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 87.71428571428571)"
09-01-2023 15:59:17.589072,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 42.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:19.139372,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:20.875340,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:22.260325,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:23.823445,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:25.138999,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
09-01-2023 15:59:26.538467,"(9.0, 15.0, 13.7)","(10.0, 20.0, 14.857142857142858)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(16.0, 40.0, 29.6)","(2.9, 3.95, 3.5985714285714288)","(31.0, 110.0, 84.66666666666666)"
