,Nockatunga,Aston Hackett,Colden Express,Filthy Phantom,Our Girl Daisy,Aston Hayato,Big Prediction
04-01-2023 12:25:53.985075,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:25:55.029233,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:25:56.102742,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:25:57.155433,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:25:58.130006,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:25:59.151960,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:00.174268,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:01.221800,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:02.279134,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:03.327596,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:04.282996,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:05.281484,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:06.225228,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:07.278573,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:08.344587,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:09.436436,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:10.549892,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:11.634921,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:12.632669,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:13.605354,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:14.594805,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:15.559302,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:16.530701,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:17.503371,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:18.485040,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:19.469299,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:20.469989,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:21.447506,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:22.465345,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:23.482069,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:24.519016,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:25.525534,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:26.539170,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:27.558810,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:28.579965,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:29.600344,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:30.671477,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:31.670233,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:32.611268,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:33.570046,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:34.555518,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:35.641435,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:36.770532,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:37.903494,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:38.956730,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:39.978599,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:40.928735,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:41.909281,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:42.881445,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:43.905881,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:44.904748,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:45.913143,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:46.817949,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:47.764323,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:48.789226,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:49.866259,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:50.920445,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 477.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:52.056022,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:53.078247,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:54.148928,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:55.223993,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:56.303954,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:57.342555,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:58.295875,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:26:59.188142,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:00.173515,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:01.228665,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 495.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:02.350725,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:03.443985,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:04.555320,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:05.578954,"(2.35, 3.3, 2.4)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:06.660235,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:07.765488,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:08.823815,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:09.803604,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:10.725893,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:11.628409,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 493.33333333333337)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:12.575130,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:13.576824,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:14.607165,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:15.627860,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:16.670515,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:17.684384,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:18.676916,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:19.664258,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:20.675277,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:21.730254,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:22.773224,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
04-01-2023 12:27:23.798255,"(2.35, 3.2, 2.3905882352941177)","(13.0, 40.0, 30.178571428571427)","(2.9, 4.3, 3.533333333333333)","(21.0, 65.0, 50.15625)","(71.0, 580.0, 528.0)","(3.0, 4.5, 3.962962962962963)","(15.0, 55.0, 38.541666666666664)"
