,Classic Boom,Leisure Games,Oakfield Feather,Pie Party,Swanic Boom,Dare I Say,Hearsay,I Am Takingthelot,In Barcelona,White Ribbon,Yasmeen
11-01-2023 12:37:18.853416,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.0)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 18.5, 17.625)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:20.417019,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 18.5, 17.625)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:21.925950,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 18.5, 17.625)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:23.594598,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 18.5, 17.625)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:25.063764,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 18.5, 16.6875)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:26.726641,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 16.6875)","(2.35, 2.86, 2.7541176470588233)"
11-01-2023 12:37:28.146460,"(20.0, 24.0, 20.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 47.53846153846154)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 17.7)","(2.35, 2.86, 2.6688)"
11-01-2023 12:37:29.835279,"(20.0, 24.0, 21.75)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.526315789473685)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 16.6875)","(2.35, 2.68, 2.7073684210526316)"
11-01-2023 12:37:31.662612,"(20.0, 24.0, 21.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.588235294117647)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 16.6875)","(2.35, 2.84, 2.6946153846153846)"
11-01-2023 12:37:33.301748,"(20.0, 24.0, 21.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 13.22)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 17.7)","(2.35, 2.84, 2.7169230769230768)"
11-01-2023 12:37:34.923075,"(20.0, 24.0, 21.25)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 13.22)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 18.375)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:36.556600,"(20.0, 24.0, 22.035714285714285)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.192307692307692)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 18.375)","(2.35, 2.66, 2.647692307692308)"
11-01-2023 12:37:38.139223,"(20.0, 24.0, 22.035714285714285)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.192307692307692)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 18.375)","(2.35, 2.66, 2.647692307692308)"
11-01-2023 12:37:39.562956,"(20.0, 24.0, 22.035714285714285)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.192307692307692)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.5, 18.375)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:41.173346,"(20.0, 24.0, 22.035714285714285)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 11.192307692307692)","(4.2, 6.6, 6.425)","(15.0, 20.0, 18.4)","(12.0, 19.5, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:42.682352,"(20.0, 24.0, 20.5625)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 13.142857142857142)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:44.318083,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.5, 12.0)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:46.193010,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.0, 11.5)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:48.728137,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.0, 11.666666666666666)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:50.840887,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 45.0)","(9.0, 13.0, 11.307692307692308)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:52.689821,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 50.714285714285715)","(9.0, 13.0, 12.679611650485437)","(4.2, 6.6, 6.425)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6500000000000004)"
11-01-2023 12:37:54.571498,"(20.0, 24.0, 21.1875)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 50.714285714285715)","(9.0, 13.0, 12.679611650485437)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6454545454545455)"
11-01-2023 12:37:56.420710,"(20.0, 24.0, 22.2)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.975)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 50.714285714285715)","(9.0, 13.0, 12.679611650485437)","(4.2, 6.6, 6.32)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6454545454545455)"
11-01-2023 12:37:58.037963,"(20.0, 24.0, 22.2)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.857142857142858)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 50.714285714285715)","(9.0, 13.0, 12.585106382978722)","(4.2, 6.6, 6.425)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6454545454545455)"
11-01-2023 12:37:59.728104,"(20.0, 24.0, 22.2)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.861290322580645)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 50.714285714285715)","(9.0, 13.0, 12.585106382978722)","(4.2, 6.6, 6.425)","(15.0, 20.0, 18.4)","(12.0, 19.0, 17.4)","(2.35, 2.66, 2.6506976744186046)"
11-01-2023 12:38:01.610315,"(20.0, 24.0, 22.2)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.864)","(31.0, 50.0, 46.57142857142857)","(41.0, 55.0, 48.333333333333336)","(9.0, 13.0, 12.585106382978722)","(4.2, 6.6, 6.3)","(15.0, 20.0, 19.0)","(12.0, 19.0, 17.5)","(2.35, 2.66, 2.6506976744186046)"
11-01-2023 12:38:03.286148,"(20.0, 24.0, 22.2)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.864)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.359999999999999)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6494736842105264)"
11-01-2023 12:38:04.962914,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.864)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6494736842105264)"
11-01-2023 12:38:06.792651,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.864)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6494736842105264)"
11-01-2023 12:38:08.465526,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 5.9, 5.977777777777778)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6494736842105264)"
11-01-2023 12:38:10.028232,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.968421052631579)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6475)"
11-01-2023 12:38:11.732639,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.968421052631579)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6475)"
11-01-2023 12:38:13.453028,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.968421052631579)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6475)"
11-01-2023 12:38:14.967987,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.968421052631579)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.6, 6.545454545454545)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.66, 2.6357894736842105)"
11-01-2023 12:38:16.771757,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.8, 6.65)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.64, 2.6357894736842105)"
11-01-2023 12:38:18.381543,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.8, 6.65)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 17.714285714285715)","(2.35, 2.64, 2.6357894736842105)"
11-01-2023 12:38:20.027894,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 10.833333333333334)","(4.2, 6.8, 6.65)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.64, 2.6357894736842105)"
11-01-2023 12:38:21.726943,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.666666666666667)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.64, 2.6357894736842105)"
11-01-2023 12:38:23.170322,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.666666666666667)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.64, 2.6357894736842105)"
11-01-2023 12:38:24.942174,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.666666666666667)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.64, 2.6533333333333333)"
11-01-2023 12:38:26.506370,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.666666666666667)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:28.051357,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:29.944763,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:31.589181,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:33.473266,"(20.0, 24.0, 21.333333333333332)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 39.5)","(41.0, 50.0, 48.333333333333336)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 19.0, 18.25)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:35.348097,"(20.0, 26.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 50.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 13.0, 11.375)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.61111111111111)","(2.35, 2.66, 2.6533333333333333)"
11-01-2023 12:38:37.216574,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 13.0, 11.173076923076923)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.61111111111111)","(2.35, 2.84, 2.834)"
11-01-2023 12:38:39.096556,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 13.0, 11.576923076923077)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.61111111111111)","(2.35, 2.84, 2.834)"
11-01-2023 12:38:40.837892,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.84, 2.8345454545454545)"
11-01-2023 12:38:42.653862,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.84, 2.8345454545454545)"
11-01-2023 12:38:44.198916,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.25)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.84, 2.8156756756756756)"
11-01-2023 12:38:45.788323,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.84, 2.729230769230769)"
11-01-2023 12:38:47.301816,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.872727272727273)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.84, 2.702857142857143)"
11-01-2023 12:38:48.854996,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:50.477150,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.5, 15.181818181818182)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:51.932621,"(20.0, 23.0, 20.15)","(101.0, 220.0, 186.66666666666669)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 16.285714285714285)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:53.430960,"(20.0, 23.0, 20.15)","(101.0, 220.0, 186.66666666666669)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 50.0, 49.14285714285714)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 16.285714285714285)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:54.905917,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 50.0, 53.6)","(9.0, 12.5, 11.772727272727273)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:56.479860,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 60.0, 53.6)","(9.0, 12.5, 11.454545454545455)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.72, 2.702857142857143)"
11-01-2023 12:38:57.982662,"(20.0, 23.0, 20.15)","(101.0, 220.0, 170.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 60.0, 53.6)","(9.0, 12.0, 11.2)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.72, 2.7511111111111113)"
11-01-2023 12:38:59.523763,"(20.0, 23.0, 20.15)","(101.0, 220.0, 175.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 60.0, 53.6)","(9.0, 12.0, 11.2)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.84, 2.729230769230769)"
11-01-2023 12:39:01.110207,"(20.0, 23.0, 20.15)","(101.0, 220.0, 175.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 60.0, 53.6)","(9.0, 12.0, 11.2)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.8, 2.7236363636363636)"
11-01-2023 12:39:02.678628,"(20.0, 23.0, 20.15)","(101.0, 220.0, 175.0)","(101.0, 220.0, 153.33333333333334)","(4.8, 6.0, 5.914285714285715)","(31.0, 44.0, 38.0)","(41.0, 60.0, 53.6)","(9.0, 12.0, 11.2)","(4.2, 6.8, 6.7)","(15.0, 20.0, 17.666666666666668)","(12.0, 17.0, 15.333333333333334)","(2.35, 2.8, 2.7236363636363636)"
