,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:38:19.350971,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.999999999999999)","(31.0, 180.0, 146.5)","(5.5, 8.8, 7.542857142857143)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:20.955825,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.999999999999999)","(31.0, 180.0, 146.5)","(5.5, 8.8, 7.542857142857143)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:22.624188,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.999999999999999)","(31.0, 180.0, 146.5)","(5.5, 8.8, 7.542857142857143)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:24.250636,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.999999999999999)","(31.0, 180.0, 146.5)","(5.5, 8.8, 7.542857142857143)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:25.974485,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.999999999999999)","(31.0, 180.0, 146.5)","(5.5, 8.8, 7.542857142857143)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:27.587435,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.7)","(31.0, 180.0, 146.5)","(5.5, 8.8, 8.096)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:29.426835,"(2.8, 3.25, 3.1333333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.038461538461538)","(6.0, 8.2, 7.618181818181818)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.0)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:31.075465,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.0)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:32.710694,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.0)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:34.401578,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.360000000000001)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:36.154116,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.360000000000001)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:37.825641,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.360000000000001)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:39.554568,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.360000000000001)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:41.283246,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.465217391304348)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:42.966595,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.465217391304348)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:44.619993,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.465217391304348)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:46.329998,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.411764705882353)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:48.048369,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.411764705882353)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:49.733704,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.411764705882353)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:51.429321,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.411764705882353)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:53.046379,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.5)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:54.711882,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 43.77777777777778)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 92.0)","(5.5, 8.8, 8.5)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 40.2)"
06-01-2023 12:38:56.435533,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 114.0)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:38:58.093947,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 13.055555555555555)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.545454545454547)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:38:59.789775,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.6)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 166.0)","(11.0, 18.0, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:01.470790,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.6)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:03.234195,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.6)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:04.924066,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.6)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.152941176470588)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:06.552508,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.392592592592592)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:08.196346,"(2.8, 3.25, 3.15)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.392592592592592)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:09.906062,"(2.8, 3.25, 3.05)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 142.28571428571428)","(5.5, 8.8, 8.392592592592592)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:11.615595,"(2.8, 3.05, 3.033333333333333)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.514285714285714)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.392592592592592)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:13.287286,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:14.982494,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:16.685022,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:18.340395,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:19.965277,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:21.673544,"(2.8, 3.05, 3.039655172413793)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:23.296980,"(2.8, 3.05, 3.0445454545454544)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:24.972264,"(2.8, 3.05, 3.290438247011952)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:26.580829,"(2.8, 3.3, 3.2547169811320753)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.970588235294118)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:28.163396,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.5, 12.846153846153847)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:29.829832,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.846153846153847)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:31.515383,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:33.230679,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:34.901756,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:36.609611,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 100.8)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 136.66666666666666)","(11.0, 18.5, 16.25)","(71.0, 210.0, 136.66666666666666)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:38.286998,"(2.8, 3.3, 3.257894736842105)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:39.988209,"(2.8, 3.3, 3.26)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:41.595687,"(2.8, 3.3, 3.26)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.407142857142858)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
06-01-2023 12:39:43.250428,"(2.8, 3.3, 3.26)","(81.0, 220.0, 186.66666666666669)","(41.0, 50.0, 45.0)","(31.0, 50.0, 44.75)","(4.4, 5.7, 5.670588235294118)","(10.0, 13.0, 12.647058823529411)","(6.0, 8.2, 7.5600000000000005)","(31.0, 180.0, 130.5)","(5.5, 8.8, 8.344)","(71.0, 210.0, 166.0)","(11.0, 18.5, 16.25)","(71.0, 210.0, 166.0)","(91.0, 120.0, 100.0)","(26.0, 50.0, 39.5)"
