,Jalapeno Lad,Aston Chaffy,Just Buffy,Emerley Sharon,Oda May,Magic Ebbs
08-01-2023 18:42:08.126079,"(4.2, 4.9, 4.8545454545454545)","(2.9, 3.4, 3.3625)","(3.7, 4.9, 4.851020408163266)","(5.5, 5.9, 5.78888888888889)","(8.5, 13.5, 12.892857142857142)","(13.0, 28.0, 25.75)"
08-01-2023 18:42:09.039954,"(4.2, 4.9, 4.881481481481481)","(2.9, 3.4, 3.3625)","(3.8, 4.9, 4.851020408163266)","(5.0, 6.0, 5.541176470588235)","(9.0, 13.5, 12.892857142857142)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:09.987411,"(4.2, 4.9, 4.86875)","(2.9, 3.4, 3.3625)","(3.8, 4.9, 4.851020408163266)","(5.0, 6.0, 5.6454545454545455)","(9.0, 13.5, 12.966666666666667)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:10.949487,"(4.2, 4.9, 4.881481481481481)","(2.9, 3.4, 3.333333333333333)","(3.8, 5.0, 4.926415094339623)","(5.0, 5.9, 5.746153846153846)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:11.854533,"(4.2, 4.9, 4.86875)","(2.9, 3.4, 3.338461538461538)","(3.8, 5.0, 4.926415094339623)","(5.0, 5.9, 5.746153846153846)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:12.811927,"(4.2, 4.9, 4.881481481481481)","(2.9, 3.4, 3.3454545454545452)","(3.8, 5.0, 4.926415094339623)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:13.755391,"(4.2, 4.9, 4.86875)","(2.9, 3.4, 3.3454545454545452)","(3.8, 5.0, 4.926415094339623)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:14.685871,"(4.2, 4.9, 4.881481481481481)","(2.9, 3.4, 3.3454545454545452)","(3.8, 5.0, 4.926415094339623)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:15.678611,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.32)","(3.8, 5.0, 4.972727272727273)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:16.634188,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.34)","(3.8, 5.0, 4.822222222222222)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:17.608909,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.34)","(3.8, 5.0, 4.885714285714285)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:18.561735,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.34)","(3.8, 5.0, 4.933333333333334)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:19.460163,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.3454545454545452)","(3.8, 5.0, 4.979310344827586)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:20.397984,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.290909090909091)","(3.8, 5.0, 4.957575757575757)","(5.0, 5.9, 5.7823529411764705)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:21.446134,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.2666666666666666)","(3.8, 5.0, 4.979310344827586)","(5.0, 5.9, 5.792857142857143)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:22.382866,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.3333333333333335)","(3.8, 5.0, 4.9818181818181815)","(5.0, 5.9, 5.792857142857143)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:23.285391,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.3076923076923075)","(3.8, 5.1, 4.93235294117647)","(5.0, 5.9, 5.733333333333333)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:24.288336,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.3333333333333335)","(3.8, 5.1, 4.93235294117647)","(5.0, 5.9, 5.792857142857143)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:25.307318,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.4, 3.3333333333333335)","(3.8, 5.1, 4.976470588235294)","(5.0, 5.9, 5.733333333333333)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:26.280989,"(4.0, 4.9, 4.86969696969697)","(2.8, 3.4, 3.3076923076923075)","(3.8, 5.1, 4.976470588235294)","(5.0, 5.9, 5.792857142857143)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:27.144985,"(4.0, 4.9, 4.882142857142857)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 4.976470588235294)","(5.0, 5.9, 5.792857142857143)","(9.0, 13.5, 12.983870967741936)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:28.132664,"(4.0, 4.7, 4.515217391304348)","(2.8, 3.35, 3.3227272727272728)","(3.8, 5.1, 4.960714285714285)","(5.0, 5.9, 5.835)","(9.0, 13.5, 13.067567567567568)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:29.087721,"(4.0, 4.6, 4.566666666666666)","(2.8, 3.35, 3.340909090909091)","(3.8, 5.1, 4.920689655172414)","(5.0, 6.0, 5.835)","(9.0, 13.5, 13.067567567567568)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:30.077225,"(4.0, 4.6, 4.566666666666666)","(2.8, 3.35, 3.340909090909091)","(3.8, 5.1, 4.946666666666667)","(5.0, 6.0, 5.908333333333333)","(9.0, 13.5, 13.067567567567568)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:31.011637,"(4.0, 4.6, 4.569230769230769)","(2.8, 3.35, 3.340909090909091)","(3.8, 5.1, 4.93448275862069)","(5.0, 6.0, 5.908333333333333)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:31.926091,"(4.0, 4.6, 4.566666666666666)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 4.94)","(5.0, 6.0, 5.908333333333333)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:32.854995,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.34375)","(3.8, 5.1, 4.94)","(5.0, 6.0, 5.912)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.5)"
08-01-2023 18:42:33.854059,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.3454545454545457)","(3.8, 5.1, 5.014893617021277)","(5.0, 6.2, 5.966666666666667)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:34.794766,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.3454545454545457)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.9750000000000005)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:35.768885,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 5.02)","(5.0, 6.2, 5.95)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:36.734284,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.3456521739130434)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.989473684210527)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:37.644035,"(4.0, 4.6, 4.571428571428571)","(2.8, 3.35, 3.3456521739130434)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.989473684210527)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:38.550529,"(4.0, 4.6, 4.492307692307692)","(2.8, 3.35, 3.3456521739130434)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.989473684210527)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:39.564887,"(4.0, 4.6, 4.492307692307692)","(2.8, 3.35, 3.3456521739130434)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.989473684210527)","(9.0, 13.5, 13.055555555555555)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:40.522289,"(4.0, 4.6, 4.482758620689655)","(2.8, 3.35, 3.3423076923076924)","(3.8, 5.1, 5.02)","(5.0, 6.0, 5.989473684210527)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:41.424662,"(4.0, 4.6, 4.485714285714286)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 5.02)","(5.0, 6.2, 6.1454545454545455)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:42.395290,"(4.0, 4.6, 4.485714285714286)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 5.014893617021277)","(5.0, 6.2, 6.129032258064516)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:43.394846,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3333333333333335)","(3.8, 5.1, 4.9)","(5.0, 6.2, 6.330232558139535)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:44.304968,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3384615384615386)","(3.8, 4.9, 4.835555555555556)","(5.0, 6.4, 6.330232558139535)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:45.231068,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3384615384615386)","(3.8, 4.9, 4.773469387755102)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:46.214289,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3403225806451613)","(3.8, 4.9, 4.800000000000001)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:47.176514,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3151162790697675)","(3.8, 4.9, 4.800000000000001)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:48.125370,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3151162790697675)","(3.8, 4.9, 4.800000000000001)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:49.001992,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3151162790697675)","(3.8, 4.9, 4.800000000000001)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:49.885038,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3151162790697675)","(3.8, 4.9, 4.800000000000001)","(5.0, 6.4, 6.341666666666667)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:50.807563,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3045454545454547)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.355555555555556)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:51.830157,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3045454545454547)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:52.771243,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3045454545454547)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:53.720661,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3045454545454547)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:54.599208,"(4.0, 4.6, 4.55)","(2.8, 3.35, 3.3045454545454547)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:55.469369,"(4.0, 4.6, 4.52)","(2.8, 3.35, 3.3)","(3.8, 4.9, 4.842857142857143)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:56.439706,"(4.0, 4.6, 4.52)","(2.8, 3.35, 3.3071428571428574)","(3.8, 4.9, 4.873913043478261)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:57.344738,"(4.0, 4.6, 4.52)","(2.8, 3.35, 3.3071428571428574)","(3.8, 4.9, 4.842857142857143)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.1)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:58.487612,"(4.0, 4.6, 4.493333333333333)","(2.8, 3.35, 3.3071428571428574)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:42:59.395551,"(4.0, 4.6, 4.493333333333333)","(2.8, 3.35, 3.3071428571428574)","(3.8, 4.9, 4.814285714285715)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:00.406555,"(4.0, 4.6, 4.52)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.829032258064516)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:01.396031,"(4.0, 4.6, 4.52)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.833333333333334)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:02.296491,"(4.0, 4.6, 4.527272727272727)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.8100000000000005)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:03.152431,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.8100000000000005)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:04.074959,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.8100000000000005)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:04.961796,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.8100000000000005)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:05.839685,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.846666666666667)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:06.825476,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.811111111111111)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:07.814844,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.811111111111111)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:08.674781,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.811111111111111)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.088235294117647)","(15.0, 28.0, 25.75)"
08-01-2023 18:43:09.568604,"(4.0, 4.6, 4.511111111111111)","(2.8, 3.35, 3.3094594594594593)","(3.8, 4.9, 4.811111111111111)","(5.0, 6.4, 6.363333333333333)","(9.0, 13.5, 13.24074074074074)","(15.0, 28.0, 25.875)"
08-01-2023 18:43:10.514426,"(4.0, 4.7, 4.5777777777777775)","(2.8, 3.45, 3.375)","(3.8, 4.9, 4.85)","(5.0, 6.4, 5.51875)","(9.0, 13.5, 14.125)","(15.0, 32.0, 27.1875)"
08-01-2023 18:43:11.398857,"(4.0, 4.7, 4.607142857142857)","(2.8, 3.45, 3.4173913043478263)","(3.8, 4.9, 4.811111111111112)","(5.0, 6.0, 5.51875)","(9.0, 15.0, 14.2)","(15.0, 32.0, 29.285714285714285)"
08-01-2023 18:43:12.325711,"(4.0, 4.8, 4.744)","(2.8, 3.4, 3.381818181818182)","(3.8, 4.9, 4.805882352941177)","(5.0, 5.8, 5.6)","(9.0, 15.0, 14.5)","(15.0, 30.0, 27.5)"
08-01-2023 18:43:13.245101,"(4.0, 4.9, 4.716326530612244)","(2.8, 3.4, 3.3899999999999997)","(3.8, 4.7, 4.695)","(5.0, 5.7, 5.6)","(9.0, 15.0, 14.5)","(15.0, 28.0, 27.727272727272727)"
08-01-2023 18:43:14.232874,"(4.0, 4.9, 4.8076923076923075)","(2.8, 3.4, 3.3899999999999997)","(3.8, 4.8, 4.675)","(5.0, 5.7, 5.718181818181818)","(9.0, 15.0, 14.8)","(15.0, 28.0, 27.727272727272727)"
08-01-2023 18:43:15.115125,"(4.0, 4.9, 4.79)","(2.8, 3.4, 3.3666666666666667)","(3.8, 4.7, 4.671428571428572)","(5.0, 5.8, 5.745454545454545)","(9.0, 16.0, 15.1)","(15.0, 28.0, 27.5)"
08-01-2023 18:43:15.983474,"(4.0, 4.9, 4.730769230769231)","(2.8, 3.4, 3.376470588235294)","(3.8, 4.7, 4.611111111111112)","(5.0, 5.8, 5.745454545454545)","(9.0, 16.0, 15.1)","(15.0, 28.0, 27.5)"
08-01-2023 18:43:16.819160,"(4.0, 4.9, 4.753333333333334)","(2.8, 3.4, 3.376470588235294)","(3.8, 4.7, 4.571428571428571)","(5.0, 5.8, 5.730769230769231)","(9.0, 16.0, 15.75)","(15.0, 28.0, 27.727272727272727)"
08-01-2023 18:43:17.705062,"(4.0, 5.0, 4.7290322580645165)","(2.8, 3.5, 3.4714285714285715)","(3.8, 4.8, 4.633333333333333)","(5.0, 5.9, 5.8090909090909095)","(9.0, 12.5, 11.75)","(15.0, 30.0, 27.5)"
08-01-2023 18:43:18.610668,"(4.0, 5.0, 4.797058823529412)","(2.8, 3.5, 3.4714285714285715)","(3.8, 4.7, 4.566666666666666)","(5.0, 5.9, 5.852380952380953)","(9.0, 12.5, 12.166666666666666)","(15.0, 30.0, 28.333333333333332)"
08-01-2023 18:43:19.494205,"(4.0, 5.0, 4.864705882352941)","(2.8, 3.5, 3.477777777777778)","(3.8, 4.7, 4.545454545454546)","(5.0, 5.9, 5.830769230769231)","(9.0, 13.0, 12.931818181818182)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:20.713529,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.5, 3.48)","(3.8, 4.7, 4.544444444444444)","(5.0, 5.9, 5.836)","(9.0, 13.0, 12.875)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:21.630691,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.5, 3.48)","(3.8, 4.6, 4.544444444444444)","(5.0, 5.9, 5.836)","(9.0, 13.0, 12.875)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:22.771200,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.508)","(3.7, 4.6, 4.514285714285714)","(5.0, 5.9, 5.836)","(10.0, 13.0, 12.923076923076923)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:23.721337,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.508)","(3.7, 4.6, 4.514285714285714)","(5.0, 5.9, 5.836)","(10.0, 13.0, 12.941176470588236)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:24.623509,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.508)","(3.7, 4.6, 4.4941176470588236)","(5.0, 5.9, 5.836)","(10.0, 13.0, 12.941176470588236)","(15.0, 30.0, 28.823529411764707)"
08-01-2023 18:43:25.583261,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.508)","(3.8, 4.6, 4.4941176470588236)","(5.0, 5.9, 5.830769230769231)","(8.5, 13.0, 12.941176470588236)","(15.0, 30.0, 28.333333333333332)"
08-01-2023 18:43:26.559163,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.511111111111111)","(3.8, 4.6, 4.4941176470588236)","(5.0, 5.9, 5.830769230769231)","(8.5, 13.0, 12.944444444444445)","(15.0, 30.0, 28.928571428571427)"
08-01-2023 18:43:27.421996,"(4.0, 5.0, 4.895652173913043)","(2.8, 3.55, 3.511111111111111)","(3.8, 4.6, 4.4941176470588236)","(5.0, 5.9, 5.830769230769231)","(8.5, 13.0, 12.944444444444445)","(15.0, 30.0, 28.928571428571427)"
08-01-2023 18:43:28.433230,"(4.0, 5.0, 4.933333333333334)","(2.8, 3.55, 3.511111111111111)","(3.7, 4.6, 4.472727272727273)","(5.0, 5.9, 5.828)","(9.0, 13.0, 12.956521739130435)","(15.0, 30.0, 28.333333333333332)"
08-01-2023 18:43:29.372542,"(4.0, 5.0, 4.944)","(2.8, 3.55, 3.511111111111111)","(3.7, 4.6, 4.472727272727273)","(5.0, 5.9, 5.828)","(9.0, 13.0, 12.956521739130435)","(15.0, 30.0, 28.928571428571427)"
08-01-2023 18:43:30.342083,"(4.0, 5.0, 4.98)","(2.8, 3.55, 3.496153846153846)","(3.7, 4.6, 4.4941176470588236)","(5.0, 5.9, 5.814285714285715)","(9.0, 13.0, 12.956521739130435)","(15.0, 30.0, 28.333333333333332)"
08-01-2023 18:43:31.322913,"(4.0, 5.0, 4.98)","(2.8, 3.55, 3.5)","(3.7, 4.6, 4.48)","(5.0, 5.9, 5.814285714285715)","(9.0, 13.0, 12.956521739130435)","(15.0, 30.0, 28.571428571428573)"
08-01-2023 18:43:32.288973,"(4.0, 5.0, 4.944)","(2.8, 3.55, 3.5086206896551726)","(3.7, 4.6, 4.48)","(5.0, 5.9, 5.814285714285715)","(9.0, 13.0, 13.178571428571429)","(15.0, 30.0, 28.5)"
08-01-2023 18:43:33.259505,"(4.0, 5.0, 4.933333333333334)","(2.8, 3.55, 3.5086206896551726)","(3.7, 4.6, 4.464)","(5.0, 5.9, 5.814285714285715)","(9.0, 13.5, 13.178571428571429)","(15.0, 29.0, 28.5)"
08-01-2023 18:43:34.205472,"(4.0, 5.0, 4.93)","(2.8, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.464)","(5.0, 5.9, 5.814285714285715)","(10.0, 13.5, 13.178571428571429)","(16.0, 29.0, 28.142857142857142)"
08-01-2023 18:43:35.145940,"(4.2, 5.0, 4.973333333333334)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.464)","(5.0, 5.9, 5.814285714285715)","(10.0, 13.5, 12.375)","(16.0, 29.0, 28.142857142857142)"
08-01-2023 18:43:36.078954,"(4.2, 5.0, 4.9125000000000005)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.488888888888889)","(5.0, 5.9, 5.803225806451613)","(10.0, 13.5, 12.9)","(16.0, 29.0, 28.4)"
08-01-2023 18:43:36.978491,"(4.2, 5.0, 4.973333333333334)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.469565217391304)","(5.0, 5.9, 5.803225806451613)","(10.0, 13.0, 12.9)","(16.0, 29.0, 33.25)"
08-01-2023 18:43:37.859742,"(4.2, 5.0, 4.9125000000000005)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.469565217391304)","(5.0, 5.9, 5.803225806451613)","(10.0, 13.0, 12.8)","(16.0, 34.0, 31.157894736842106)"
08-01-2023 18:43:38.791056,"(4.2, 5.0, 4.973333333333334)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.469565217391304)","(5.0, 5.9, 6.086792452830188)","(10.0, 13.0, 12.9)","(16.0, 34.0, 31.157894736842106)"
08-01-2023 18:43:39.774028,"(4.2, 5.0, 4.93)","(2.9, 3.55, 3.5086206896551726)","(3.9, 4.6, 4.469565217391304)","(5.0, 6.2, 6.064285714285714)","(10.0, 13.0, 12.8)","(16.0, 34.0, 31.157894736842106)"
08-01-2023 18:43:40.656173,"(4.2, 5.0, 4.9037037037037035)","(2.9, 3.55, 3.5060975609756095)","(3.9, 4.5, 4.414285714285715)","(5.0, 6.2, 6.064285714285714)","(10.0, 13.0, 12.6)","(16.0, 34.0, 31.157894736842106)"
08-01-2023 18:43:41.537187,"(4.2, 5.0, 4.9037037037037035)","(2.9, 3.55, 3.5060975609756095)","(3.9, 4.4, 4.372916666666667)","(5.0, 6.2, 6.126666666666667)","(10.0, 13.5, 13.26923076923077)","(16.0, 34.0, 31.076923076923077)"
08-01-2023 18:43:42.759539,"(4.2, 4.8, 4.730107526881721)","(2.9, 3.55, 3.5060975609756095)","(3.9, 4.4, 4.432)","(5.0, 6.2, 6.316129032258065)","(10.0, 13.5, 13.0)","(16.0, 32.0, 30.22222222222222)"
08-01-2023 18:43:43.777861,"(4.2, 4.7, 4.640909090909091)","(2.9, 3.55, 3.5159090909090907)","(3.9, 4.5, 4.432)","(5.0, 6.4, 6.316129032258065)","(10.0, 13.5, 12.75)","(16.0, 32.0, 30.857142857142858)"
08-01-2023 18:43:44.613060,"(4.2, 4.6, 4.574999999999999)","(2.9, 3.55, 3.51078431372549)","(3.9, 4.5, 4.456)","(5.0, 6.4, 6.316129032258065)","(10.0, 13.5, 12.75)","(16.0, 32.0, 30.857142857142858)"
08-01-2023 18:43:45.508361,"(4.2, 4.6, 4.5777777777777775)","(2.9, 3.55, 3.51078431372549)","(3.9, 4.6, 4.484210526315789)","(5.0, 6.4, 6.316129032258065)","(10.0, 13.5, 12.272727272727273)","(16.0, 32.0, 30.857142857142858)"
08-01-2023 18:43:46.654377,"(4.2, 4.6, 4.5777777777777775)","(2.9, 3.55, 3.51078431372549)","(3.9, 4.6, 4.495238095238095)","(5.0, 6.4, 6.294736842105263)","(10.0, 13.5, 12.807692307692308)","(16.0, 32.0, 30.857142857142858)"
