,Goldstar Linda,Know Ratio,Smash Wave,Maisey,Ohoka Torey,Epic Blossom,Mine Hunter,Goldstar Ange
05-01-2023 16:58:12.635740,"(1.75, 2.12, 1.9747826086956521)","(13.0, 29.0, 23.4)","(3.2, 5.0, 4.316666666666666)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 26.541666666666664)","(14.0, 15.0, 13.875)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:13.815915,"(1.75, 2.08, 1.9747826086956521)","(13.0, 29.0, 23.4)","(3.2, 4.9, 4.13)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 23.875)","(14.0, 15.0, 13.875)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:14.981417,"(1.75, 2.12, 1.9765217391304348)","(13.0, 29.0, 23.4)","(3.2, 4.9, 4.13)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 23.75)","(14.0, 15.0, 13.875)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:16.093214,"(1.75, 2.24, 1.9822727272727272)","(13.0, 29.0, 23.4)","(3.2, 4.9, 4.13)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 23.75)","(14.0, 15.0, 14.052631578947368)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:17.262339,"(1.75, 2.22, 2.124761904761905)","(13.0, 29.0, 23.4)","(3.2, 4.8, 4.392857142857142)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 23.75)","(14.0, 15.0, 14.052631578947368)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:18.446128,"(1.75, 2.2, 2.0579411764705884)","(13.0, 29.0, 23.4)","(3.2, 4.8, 4.0625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 23.75)","(14.0, 15.0, 14.052631578947368)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:19.633479,"(1.75, 2.2, 2.0579411764705884)","(13.0, 29.0, 23.4)","(3.2, 4.7, 4.13125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 26.055555555555557)","(14.0, 15.0, 14.052631578947368)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:20.846835,"(1.75, 2.2, 2.0579411764705884)","(13.0, 29.0, 23.4)","(3.2, 4.6, 4.13125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 25.875)","(14.0, 15.0, 14.142857142857142)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:22.024591,"(1.75, 2.2, 2.0579411764705884)","(13.0, 29.0, 23.4)","(3.2, 4.6, 4.225)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 26.055555555555557)","(14.0, 15.0, 14.142857142857142)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:23.307486,"(1.75, 2.18, 2.165)","(13.0, 29.0, 23.666666666666664)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 26.055555555555557)","(14.0, 15.0, 14.142857142857142)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:24.590724,"(1.75, 2.16, 2.067111111111111)","(13.0, 28.0, 21.5)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 17.86842105263158)","(14.0, 15.0, 14.142857142857142)","(8.5, 15.0, 11.27142857142857)"
05-01-2023 16:58:25.829488,"(1.75, 2.16, 2.069130434782609)","(13.0, 28.0, 21.5)","(3.2, 4.5, 4.023076923076923)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 15.0, 14.0625)","(8.5, 15.0, 11.123076923076923)"
05-01-2023 16:58:27.000525,"(1.75, 2.16, 2.149679012345679)","(13.0, 28.0, 21.5)","(3.2, 4.6, 3.990625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 20.0)","(14.0, 15.0, 14.166666666666666)","(8.5, 15.0, 10.373913043478261)"
05-01-2023 16:58:28.068582,"(1.75, 2.12, 2.111851851851852)","(13.0, 28.0, 21.5)","(3.2, 4.6, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 15.0, 14.384615384615385)","(8.5, 15.0, 10.566666666666666)"
05-01-2023 16:58:29.122896,"(1.75, 2.08, 2.073768472906404)","(13.0, 28.0, 21.5)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 15.0, 14.384615384615385)","(8.5, 15.0, 10.566666666666666)"
05-01-2023 16:58:30.093203,"(1.75, 2.08, 2.0735135135135137)","(13.0, 28.0, 21.5)","(3.2, 4.5, 4.283333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 15.0, 14.384615384615385)","(8.5, 15.0, 10.566666666666666)"
05-01-2023 16:58:31.151977,"(1.75, 2.08, 2.0735135135135137)","(13.0, 28.0, 21.5)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 15.0, 18.4)","(8.5, 15.0, 13.042857142857143)"
05-01-2023 16:58:32.184749,"(1.75, 2.08, 2.0733333333333333)","(13.0, 28.0, 19.588235294117645)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 19.0, 16.142857142857142)","(8.5, 14.5, 13.127272727272727)"
05-01-2023 16:58:33.279314,"(1.75, 2.04, 2.035839793281654)","(13.0, 28.0, 19.333333333333332)","(3.2, 4.5, 4.175)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 19.0, 17.18181818181818)","(8.5, 13.5, 13.127272727272727)"
05-01-2023 16:58:34.307645,"(1.75, 2.04, 2.035839793281654)","(13.0, 28.0, 19.333333333333332)","(3.2, 4.6, 3.990625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 164.79999999999998)","(12.0, 28.0, 15.821428571428571)","(14.0, 19.0, 17.18181818181818)","(8.5, 13.5, 13.127272727272727)"
05-01-2023 16:58:35.574220,"(1.75, 2.04, 2.035839793281654)","(13.0, 28.0, 17.785714285714285)","(3.2, 4.5, 4.283333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 17.333333333333332)","(8.5, 13.5, 12.553846153846154)"
05-01-2023 16:58:36.687603,"(1.75, 2.04, 2.035839793281654)","(13.0, 27.0, 25.285714285714285)","(3.2, 4.5, 4.283333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 15.818181818181818)","(8.5, 13.5, 12.672727272727272)"
05-01-2023 16:58:37.765064,"(1.75, 2.04, 2.035839793281654)","(13.0, 27.0, 25.285714285714285)","(3.2, 4.5, 4.429090909090909)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 15.818181818181818)","(8.5, 13.0, 12.82857142857143)"
05-01-2023 16:58:38.813873,"(1.75, 2.04, 2.035839793281654)","(13.0, 27.0, 25.285714285714285)","(3.2, 4.5, 4.4625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 15.818181818181818)","(8.5, 13.0, 11.3)"
05-01-2023 16:58:40.270695,"(1.75, 2.04, 2.035839793281654)","(13.0, 27.0, 25.285714285714285)","(3.2, 4.6, 4.433333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 17.2)","(8.5, 13.0, 11.3)"
05-01-2023 16:58:41.397097,"(1.75, 2.04, 1.9825)","(13.0, 27.0, 25.285714285714285)","(3.2, 4.6, 4.433333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 18.22222222222222)","(8.5, 13.0, 11.3)"
05-01-2023 16:58:42.537308,"(1.75, 2.04, 1.9825)","(13.0, 27.0, 25.285714285714285)","(3.3, 4.5, 4.429090909090909)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 18.22222222222222)","(8.5, 13.0, 12.32)"
05-01-2023 16:58:43.540021,"(1.75, 2.04, 2.03579634464752)","(13.0, 27.0, 25.285714285714285)","(3.3, 4.5, 4.429090909090909)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 18.3)","(8.5, 13.0, 12.2)"
05-01-2023 16:58:44.647388,"(1.75, 2.04, 2.03579634464752)","(13.0, 27.0, 25.285714285714285)","(3.3, 4.5, 4.4625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 18.3)","(8.5, 13.0, 12.2)"
05-01-2023 16:58:45.657189,"(1.75, 2.04, 2.03579634464752)","(13.0, 27.0, 25.285714285714285)","(3.3, 4.5, 4.4625)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 16.214285714285715)","(14.0, 19.0, 18.0)","(8.5, 13.0, 12.2)"
05-01-2023 16:58:46.743516,"(1.75, 2.04, 2.03579634464752)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.5, 4.356)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 12.2)"
05-01-2023 16:58:47.791354,"(1.75, 2.04, 2.03579634464752)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 4.356)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 12.2)"
05-01-2023 16:58:48.858245,"(1.75, 2.04, 2.0356836461126004)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 4.318518518518519)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.340740740740742)"
05-01-2023 16:58:49.867125,"(1.75, 2.04, 2.0356836461126004)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 4.358333333333333)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.340740740740742)"
05-01-2023 16:58:50.869967,"(1.75, 2.04, 1.9537499999999999)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 4.04)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.4)"
05-01-2023 16:58:51.966160,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 4.04)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:53.062858,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.3, 4.0200000000000005)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:54.085291,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.3, 4.0200000000000005)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:55.166051,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.3, 4.04)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 17.392857142857142)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:56.378315,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.4, 3.981818181818182)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:57.427987,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.3, 3.981818181818182)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:58.532250,"(1.75, 2.04, 1.944)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.3, 4.0125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:58:59.744968,"(1.75, 2.0, 1.9862857142857142)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.2, 4.0125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:59:00.828894,"(1.75, 1.99, 1.967)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.2, 4.0125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:59:02.001163,"(1.75, 1.99, 1.967)","(13.0, 27.0, 19.235294117647058)","(3.3, 4.2, 4.0125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 11.276923076923078)"
05-01-2023 16:59:03.154098,"(1.75, 1.99, 1.967)","(13.0, 26.0, 22.333333333333336)","(3.3, 4.3, 3.981818181818182)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 18.57142857142857)","(14.0, 19.0, 18.0)","(8.5, 13.0, 12.292307692307693)"
05-01-2023 16:59:04.258710,"(1.75, 1.99, 1.967)","(13.0, 26.0, 22.333333333333336)","(3.3, 4.3, 4.08125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 21.714285714285715)","(14.0, 19.0, 18.0)","(8.5, 12.5, 12.292307692307693)"
05-01-2023 16:59:05.447773,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.3, 4.08125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 21.714285714285715)","(14.0, 19.0, 18.0)","(8.5, 12.5, 12.292307692307693)"
05-01-2023 16:59:06.515106,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.2, 4.142307692307693)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 22.0)","(14.0, 19.0, 18.0)","(8.5, 12.5, 11.830769230769231)"
05-01-2023 16:59:07.602770,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.2, 4.142307692307693)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 22.0)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.830769230769231)"
05-01-2023 16:59:08.597094,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.3, 4.125)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 22.0)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.830769230769231)"
05-01-2023 16:59:09.671624,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.3, 4.16)","(26.0, 110.0, 59.0)","(31.0, 220.0, 83.5)","(12.0, 28.0, 19.153846153846153)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.830769230769231)"
05-01-2023 16:59:11.027658,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.125)","(3.3, 4.3, 4.16)","(26.0, 110.0, 84.5)","(31.0, 220.0, 83.5)","(12.0, 28.0, 19.153846153846153)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.830769230769231)"
05-01-2023 16:59:12.439012,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.529411764705884)","(3.3, 4.2, 4.0671875)","(26.0, 110.0, 68.0)","(31.0, 220.0, 43.25)","(12.0, 28.0, 19.153846153846153)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.830769230769231)"
05-01-2023 16:59:13.603214,"(1.75, 1.99, 1.967)","(13.0, 26.0, 19.529411764705884)","(3.3, 4.2, 4.1000000000000005)","(26.0, 110.0, 32.6)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.666666666666668)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:14.836198,"(1.75, 1.99, 1.97203125)","(13.0, 26.0, 17.818181818181817)","(3.3, 4.2, 4.057142857142857)","(26.0, 48.0, 32.6)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.833333333333332)","(14.0, 19.0, 18.0)","(8.5, 12.0, 11.853333333333333)"
05-01-2023 16:59:16.399655,"(1.75, 2.0, 1.989787234042553)","(13.0, 25.0, 16.476190476190474)","(3.3, 4.2, 4.057142857142857)","(26.0, 48.0, 32.6)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.833333333333332)","(14.0, 19.0, 16.75)","(8.5, 12.0, 11.853333333333333)"
05-01-2023 16:59:17.636292,"(1.75, 2.0, 1.989787234042553)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.057142857142857)","(26.0, 48.0, 35.61538461538461)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.833333333333332)","(14.0, 19.0, 16.75)","(8.5, 12.0, 11.911999999999999)"
05-01-2023 16:59:19.013634,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.057142857142857)","(26.0, 48.0, 35.61538461538461)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.833333333333332)","(14.0, 19.0, 16.75)","(8.5, 12.0, 11.911999999999999)"
05-01-2023 16:59:20.486416,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.033333333333333)","(26.0, 48.0, 31.0)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.833333333333332)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:21.723232,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.0)","(26.0, 48.0, 31.0)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.476190476190474)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:22.930529,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 18.476190476190474)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:24.156161,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.73913043478261)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:25.204351,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.73913043478261)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:26.270313,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 16.476190476190474)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.73913043478261)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:27.522554,"(1.75, 2.0, 1.9905882352941175)","(13.0, 26.0, 18.59259259259259)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.73913043478261)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.666666666666666)"
05-01-2023 16:59:28.711713,"(1.75, 1.99, 1.985744680851064)","(13.0, 26.0, 16.952380952380953)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 22.242424242424242)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.666666666666666)"
05-01-2023 16:59:29.907079,"(1.75, 1.99, 1.985744680851064)","(13.0, 26.0, 16.952380952380953)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 19.73913043478261)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:31.287961,"(1.75, 2.0, 1.99)","(13.0, 26.0, 18.59259259259259)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 20.17391304347826)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.6)"
05-01-2023 16:59:32.689345,"(1.75, 2.0, 1.9692307692307691)","(13.0, 26.0, 18.857142857142858)","(3.3, 4.2, 4.033333333333333)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 20.5)","(14.0, 19.0, 17.2)","(8.5, 12.0, 11.2)"
05-01-2023 16:59:34.016528,"(1.75, 2.0, 1.9753846153846153)","(13.0, 26.0, 18.857142857142858)","(3.3, 4.2, 4.033333333333333)","(26.0, 48.0, 29.18181818181818)","(31.0, 80.0, 43.25)","(12.0, 28.0, 20.916666666666668)","(14.0, 19.0, 17.2)","(8.5, 11.5, 11.2)"
05-01-2023 16:59:35.340853,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 17.428571428571427)","(3.3, 4.2, 4.033333333333333)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 43.25)","(13.0, 28.0, 20.916666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:36.566326,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 17.428571428571427)","(3.3, 4.2, 4.033333333333333)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.666666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:37.708270,"(1.75, 2.0, 1.9878787878787878)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.666666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:38.799988,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.666666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:39.864469,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.666666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:40.994100,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.666666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:42.055113,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:43.109431,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:44.194561,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:45.281071,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 3.9916666666666667)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:46.330478,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:47.346771,"(1.75, 2.0, 1.986206896551724)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 24.0)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:48.724055,"(1.75, 2.0, 1.9644444444444444)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.0)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.166666666666668)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
05-01-2023 16:59:50.009892,"(1.75, 2.0, 1.9644444444444444)","(14.0, 26.0, 19.333333333333332)","(3.3, 4.2, 4.1)","(26.0, 48.0, 29.18181818181818)","(41.0, 80.0, 55.5)","(13.0, 28.0, 22.4)","(14.0, 19.0, 17.2)","(9.0, 11.5, 11.2)"
