,Elarski,Persian Beauty,Crossfire Road,Vanilli,Nashian,Stryke Em Onesie,Kiara Diane
688,"[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 46, 15, 486307), 21.0, 70.0]"
689,"[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 612186), 21.0, 70.0]"
690,"[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 733335), 21.0, 70.0]"
691,"[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 861658), 21.0, 70.0]"
692,"[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 986328), 21.0, 70.0]"
693,"[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 100644), 21.0, 70.0]"
694,"[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 217942), 21.0, 70.0]"
695,"[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 23, 331345), 21.0, 70.0]"
696,"[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 453461), 21.0, 70.0]"
697,"[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 576720), 21.0, 70.0]"
698,"[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 688628), 21.0, 70.0]"
699,"[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 813768), 21.0, 70.0]"
700,"[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 1.7, 2.1]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 930332), 21.0, 70.0]"
701,"[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 51393), 21.0, 70.0]"
702,"[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 170033), 21.0, 70.0]"
703,"[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 32, 301380), 21.0, 70.0]"
704,"[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 434659), 21.0, 70.0]"
705,"[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 562994), 21.0, 70.0]"
706,"[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 1.7, 2.12]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 681314), 21.0, 70.0]"
707,"[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 1.7, 2.12]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 798434), 21.0, 70.0]"
708,"[datetime.datetime(2022, 11, 28, 13, 46, 37, 912385), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 913387), 21.0, 70.0]"
709,"[datetime.datetime(2022, 11, 28, 13, 46, 39, 37376), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 39, 38375), 21.0, 70.0]"
710,"[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 46, 40, 157857), 21.0, 70.0]"
711,"[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 46, 41, 282424), 21.0, 65.0]"
712,"[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 46, 42, 397391), 21.0, 60.0]"
713,"[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 46, 43, 519366), 21.0, 60.0]"
714,"[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 46, 44, 716425), 21.0, 60.0]"
715,"[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 13, 46, 45, 842552), 21.0, 60.0]"
716,"[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 46, 976994), 21.0, 60.0]"
717,"[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 48, 96436), 21.0, 60.0]"
718,"[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 49, 241456), 21.0, 60.0]"
719,"[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 50, 419679), 21.0, 60.0]"
720,"[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 51, 586064), 21.0, 60.0]"
721,"[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 52, 750245), 20.0, 60.0]"
722,"[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 53, 886461), 20.0, 60.0]"
723,"[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 55, 38902), 20.0, 55.0]"
724,"[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 56, 167951), 20.0, 55.0]"
725,"[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 57, 310226), 20.0, 55.0]"
726,"[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 58, 521106), 20.0, 55.0]"
727,"[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 46, 59, 651412), 20.0, 55.0]"
728,"[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 0, 805535), 20.0, 55.0]"
729,"[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 1, 956911), 20.0, 55.0]"
730,"[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 3, 121584), 20.0, 55.0]"
731,"[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 4, 246413), 20.0, 55.0]"
732,"[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 5, 369781), 20.0, 55.0]"
733,"[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 1.7, 2.08]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 47, 6, 512175), 20.0, 55.0]"
