,Mallee Swan,Bonnies Beast,Wichita Bale,Crystal Opal,Mcivor Rusty,Tiggerlong Rebel,Phoenix Flight,Loch
11-01-2023 15:30:11.306717,"(3.4, 4.8, 4.514285714285714)","(2.15, 2.38, 2.3487999999999998)","(31.0, 42.0, 38.470588235294116)","(10.0, 16.0, 15.4)","(4.4, 6.0, 5.7272727272727275)","(21.0, 28.0, 26.625)","(12.0, 24.0, 22.571428571428573)","(61.0, 310.0, 195.0)"
11-01-2023 15:30:12.681600,"(3.4, 4.8, 4.514285714285714)","(2.15, 2.38, 2.3570588235294117)","(31.0, 42.0, 38.470588235294116)","(10.0, 16.0, 15.4)","(4.4, 6.0, 5.6923076923076925)","(21.0, 28.0, 26.625)","(12.0, 24.0, 22.571428571428573)","(61.0, 310.0, 195.0)"
11-01-2023 15:30:14.067094,"(3.4, 4.8, 4.514285714285714)","(2.15, 2.38, 2.3577142857142857)","(31.0, 42.0, 38.470588235294116)","(10.0, 16.0, 15.4)","(4.4, 6.0, 5.6923076923076925)","(21.0, 28.0, 26.625)","(12.0, 24.0, 22.5)","(61.0, 310.0, 195.0)"
11-01-2023 15:30:15.419405,"(3.4, 4.8, 4.657142857142857)","(2.15, 2.38, 2.3606153846153846)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.185185185185185)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 310.0, 95.0)"
11-01-2023 15:30:16.739777,"(3.4, 4.8, 4.514285714285714)","(2.15, 2.38, 2.3606153846153846)","(31.0, 42.0, 37.4)","(10.0, 16.0, 15.083333333333334)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:18.069457,"(3.4, 4.8, 4.502127659574469)","(2.15, 2.38, 2.353191489361702)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 14.777777777777779)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:19.451046,"(3.4, 4.8, 4.502127659574469)","(2.15, 2.38, 2.353191489361702)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.1)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:20.753497,"(3.4, 4.8, 4.502127659574469)","(2.15, 2.38, 2.3499999999999996)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.25)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:22.060209,"(3.4, 4.8, 4.502127659574469)","(2.15, 2.38, 2.3499999999999996)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.11111111111111)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:23.302781,"(3.4, 4.7, 4.533333333333333)","(2.15, 2.38, 2.3499999999999996)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.11111111111111)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:24.586321,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3499999999999996)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.11111111111111)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:25.911090,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3428571428571425)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.333333333333334)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:27.217960,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.348484848484848)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.272727272727273)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:28.457852,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3558139534883717)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.272727272727273)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:29.712622,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.364444444444444)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.272727272727273)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 100.0, 96.0)"
11-01-2023 15:30:30.926788,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.364444444444444)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.272727272727273)","(4.4, 6.0, 5.608695652173913)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 100.0, 248.0)"
11-01-2023 15:30:32.174270,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3638461538461537)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.428571428571429)","(4.4, 6.0, 5.604166666666667)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 290.0, 187.5)"
11-01-2023 15:30:33.377764,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3638461538461537)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.428571428571429)","(4.4, 6.0, 5.586956521739131)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 290.0, 187.5)"
11-01-2023 15:30:34.616035,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3638461538461537)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.11111111111111)","(4.4, 5.9, 5.586956521739131)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:35.865038,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3638461538461537)","(31.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.11111111111111)","(4.4, 5.9, 5.586956521739131)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.0)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:37.187657,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.3638461538461537)","(31.0, 42.0, 37.2)","(10.0, 16.0, 15.11111111111111)","(4.4, 5.9, 5.586956521739131)","(21.0, 28.0, 26.384615384615383)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:38.509589,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.364444444444444)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.11111111111111)","(4.4, 5.9, 5.586956521739131)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:39.782929,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.3649999999999998)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.11111111111111)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:40.935238,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3649999999999998)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.205882352941176)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.333333333333332)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:42.112213,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.364444444444444)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.205882352941176)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:43.327447,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.364444444444444)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.205882352941176)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:44.563389,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.38, 2.3625)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.1)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:45.874814,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.38, 2.3025641025641024)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.1)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 260.7142857142857)"
11-01-2023 15:30:47.175960,"(3.4, 4.7, 4.424324324324325)","(2.15, 2.34, 2.264155844155844)","(31.0, 42.0, 36.54545454545455)","(10.0, 16.0, 15.1)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(12.0, 24.0, 22.064516129032256)","(61.0, 290.0, 210.0)"
11-01-2023 15:30:48.438020,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.34, 2.284)","(31.0, 42.0, 36.48)","(10.0, 16.0, 15.1)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(13.0, 24.0, 22.064516129032256)","(61.0, 290.0, 180.0)"
11-01-2023 15:30:49.717318,"(3.4, 4.7, 4.5256410256410255)","(2.15, 2.32, 2.3010526315789472)","(26.0, 42.0, 36.48)","(10.0, 16.0, 15.1)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 225.0)"
11-01-2023 15:30:51.013505,"(3.4, 4.7, 4.534146341463415)","(2.15, 2.32, 2.3010526315789472)","(26.0, 42.0, 37.55555555555556)","(10.0, 16.0, 15.205882352941176)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.17391304347826)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 225.0)"
11-01-2023 15:30:52.243139,"(3.4, 4.7, 4.525)","(2.15, 2.32, 2.3024999999999998)","(26.0, 42.0, 37.78947368421053)","(10.0, 16.0, 15.205882352941176)","(4.4, 5.9, 5.677777777777778)","(21.0, 28.0, 26.17391304347826)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 225.0)"
11-01-2023 15:30:53.539879,"(3.4, 4.7, 4.537037037037037)","(2.15, 2.32, 2.3028571428571425)","(26.0, 42.0, 37.483870967741936)","(10.0, 16.0, 15.357142857142858)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 27.05)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 182.05882352941177)"
11-01-2023 15:30:54.935325,"(3.4, 4.7, 4.49)","(2.15, 2.32, 2.34)","(26.0, 40.0, 37.375)","(10.0, 16.0, 14.961538461538462)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 27.05)","(13.0, 24.0, 22.064516129032256)","(61.0, 280.0, 250.55555555555554)"
11-01-2023 15:30:56.313568,"(3.4, 4.6, 4.523809523809524)","(2.15, 2.4, 2.395862068965517)","(26.0, 40.0, 37.375)","(10.0, 16.0, 14.65)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 27.05)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 185.0)"
11-01-2023 15:30:57.640767,"(3.4, 4.6, 4.523809523809524)","(2.15, 2.4, 2.3242857142857143)","(26.0, 40.0, 37.729729729729726)","(10.0, 16.0, 14.65)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 27.05)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 185.0)"
11-01-2023 15:30:58.940251,"(3.4, 4.6, 4.523809523809524)","(2.15, 2.38, 2.375)","(26.0, 40.0, 37.729729729729726)","(10.0, 16.0, 14.941176470588236)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.48)","(13.0, 24.0, 22.064516129032256)","(61.0, 270.0, 185.0)"
11-01-2023 15:31:00.312248,"(3.4, 4.6, 4.519230769230769)","(2.15, 2.42, 2.396923076923077)","(26.0, 40.0, 37.729729729729726)","(10.0, 16.0, 14.088235294117647)","(4.4, 5.9, 5.566666666666666)","(21.0, 28.0, 26.095238095238095)","(13.0, 24.0, 22.0)","(61.0, 270.0, 185.0)"
11-01-2023 15:31:01.738129,"(3.4, 4.6, 4.432)","(2.15, 2.42, 2.408)","(26.0, 40.0, 37.729729729729726)","(10.0, 16.0, 14.375)","(4.4, 5.9, 5.483333333333333)","(21.0, 28.0, 26.095238095238095)","(13.0, 24.0, 22.0)","(61.0, 270.0, 185.0)"
11-01-2023 15:31:03.127428,"(3.4, 4.6, 4.432)","(2.15, 2.44, 2.395)","(26.0, 40.0, 36.78787878787879)","(10.0, 16.0, 14.375)","(4.4, 5.9, 5.455555555555556)","(21.0, 28.0, 26.095238095238095)","(13.0, 24.0, 22.0)","(61.0, 270.0, 185.0)"
11-01-2023 15:31:04.478302,"(3.4, 4.6, 4.42962962962963)","(2.15, 2.44, 2.395)","(26.0, 38.0, 36.42857142857143)","(10.0, 16.0, 14.375)","(4.4, 5.9, 5.441666666666667)","(21.0, 28.0, 26.095238095238095)","(13.0, 24.0, 22.0)","(61.0, 270.0, 116.0)"
11-01-2023 15:31:05.845997,"(3.4, 4.6, 4.42962962962963)","(2.15, 2.44, 2.4186666666666667)","(26.0, 38.0, 36.42857142857143)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.9, 5.45)","(21.0, 28.0, 26.095238095238095)","(13.0, 24.0, 22.0)","(61.0, 260.0, 180.0)"
11-01-2023 15:31:07.190549,"(3.4, 4.6, 4.42962962962963)","(2.15, 2.44, 2.4186666666666667)","(26.0, 38.0, 36.42857142857143)","(10.0, 16.0, 14.796296296296296)","(4.4, 5.8, 5.533333333333333)","(21.0, 28.0, 26.53488372093023)","(13.0, 24.0, 22.0)","(61.0, 250.0, 180.0)"
11-01-2023 15:31:08.528598,"(3.4, 4.6, 4.42962962962963)","(2.15, 2.44, 2.4386666666666668)","(26.0, 38.0, 36.42857142857143)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.8, 5.533333333333333)","(21.0, 28.0, 26.130434782608695)","(13.0, 24.0, 22.0)","(61.0, 250.0, 180.0)"
11-01-2023 15:31:09.932113,"(3.4, 4.6, 4.428571428571429)","(2.15, 2.44, 2.4233333333333333)","(26.0, 38.0, 36.30769230769231)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.8, 5.45)","(21.0, 27.0, 25.666666666666668)","(13.0, 24.0, 22.0)","(61.0, 250.0, 185.0)"
11-01-2023 15:31:11.329547,"(3.5, 4.6, 4.42962962962963)","(2.1, 2.44, 2.403076923076923)","(26.0, 38.0, 33.05882352941177)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.9, 5.54)","(20.0, 27.0, 25.1)","(14.0, 24.0, 22.0)","(71.0, 250.0, 185.0)"
11-01-2023 15:31:12.654571,"(3.5, 4.6, 4.42962962962963)","(2.1, 2.44, 2.403076923076923)","(26.0, 38.0, 34.0)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.9, 5.633333333333334)","(20.0, 26.0, 24.555555555555557)","(14.0, 24.0, 22.26086956521739)","(71.0, 250.0, 219.0)"
11-01-2023 15:31:13.963810,"(3.5, 4.6, 4.42962962962963)","(2.1, 2.44, 2.41)","(26.0, 38.0, 33.5)","(10.0, 16.0, 14.645833333333334)","(4.4, 5.9, 5.58)","(20.0, 26.0, 24.555555555555557)","(14.0, 24.0, 22.0)","(71.0, 250.0, 153.33333333333334)"
11-01-2023 15:31:15.275757,"(3.5, 4.6, 4.508)","(2.1, 2.44, 2.41)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.572727272727273)","(20.0, 26.0, 24.17391304347826)","(14.0, 24.0, 22.0)","(71.0, 240.0, 128.57142857142858)"
11-01-2023 15:31:16.559113,"(3.5, 4.6, 4.508)","(2.1, 2.42, 2.413333333333333)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.633333333333334)","(20.0, 26.0, 23.5)","(14.0, 24.0, 22.0)","(71.0, 240.0, 120.0)"
11-01-2023 15:31:17.811752,"(3.5, 4.6, 4.508)","(2.1, 2.42, 2.4125)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.7)","(20.0, 26.0, 24.235294117647058)","(14.0, 24.0, 22.0)","(71.0, 240.0, 165.0)"
11-01-2023 15:31:19.198624,"(3.5, 4.6, 4.508)","(2.1, 2.42, 2.408)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.654545454545454)","(20.0, 26.0, 24.235294117647058)","(14.0, 24.0, 22.0)","(71.0, 230.0, 121.66666666666667)"
11-01-2023 15:31:20.561717,"(3.5, 4.6, 4.42962962962963)","(2.1, 2.44, 2.415)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.654545454545454)","(20.0, 26.0, 24.235294117647058)","(14.0, 24.0, 22.0)","(71.0, 230.0, 121.66666666666667)"
11-01-2023 15:31:21.851553,"(3.5, 4.6, 4.508)","(2.1, 2.44, 2.4219999999999997)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.7)","(4.4, 5.9, 5.7)","(20.0, 26.0, 24.235294117647058)","(14.0, 24.0, 22.0)","(71.0, 230.0, 116.25)"
11-01-2023 15:31:23.185505,"(3.5, 4.6, 4.508)","(2.1, 2.44, 2.415)","(26.0, 36.0, 33.5)","(10.0, 16.0, 14.522727272727273)","(4.4, 5.9, 5.7)","(20.0, 26.0, 24.235294117647058)","(14.0, 24.0, 22.0)","(71.0, 230.0, 116.25)"
11-01-2023 15:31:24.510854,"(3.5, 4.6, 4.508)","(2.1, 2.44, 2.413333333333333)","(26.0, 36.0, 33.45454545454545)","(10.0, 16.0, 14.9375)","(4.4, 5.9, 5.733333333333333)","(20.0, 26.0, 24.181818181818183)","(14.0, 24.0, 22.285714285714285)","(71.0, 230.0, 186.25)"
11-01-2023 15:31:25.895153,"(3.5, 4.6, 4.508)","(2.1, 2.42, 2.4028571428571426)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.22)","(4.4, 5.8, 5.733333333333333)","(20.0, 26.0, 24.181818181818183)","(14.0, 24.0, 22.285714285714285)","(71.0, 230.0, 207.14285714285714)"
11-01-2023 15:31:27.325921,"(3.5, 4.6, 4.508)","(2.1, 2.42, 2.3971428571428572)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.22)","(4.4, 5.8, 5.733333333333333)","(20.0, 26.0, 24.181818181818183)","(14.0, 24.0, 22.333333333333332)","(71.0, 220.0, 212.5)"
11-01-2023 15:31:28.733892,"(3.5, 4.6, 4.423529411764706)","(2.1, 2.4, 2.396923076923077)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.22)","(4.4, 5.8, 5.733333333333333)","(20.0, 26.0, 24.181818181818183)","(14.0, 24.0, 22.333333333333332)","(71.0, 220.0, 212.5)"
11-01-2023 15:31:30.130781,"(3.5, 4.5, 4.41304347826087)","(2.1, 2.42, 2.3899999999999997)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.8, 5.65625)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.2972972972973)","(71.0, 220.0, 206.15384615384616)"
11-01-2023 15:31:31.478319,"(3.5, 4.5, 4.41)","(2.1, 2.42, 2.396923076923077)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.65625)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.2972972972973)","(71.0, 220.0, 203.33333333333334)"
11-01-2023 15:31:32.809791,"(3.5, 4.5, 4.41)","(2.1, 2.42, 2.396923076923077)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.65625)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 21.942857142857143)","(71.0, 210.0, 163.33333333333334)"
11-01-2023 15:31:34.157430,"(3.5, 4.5, 4.41)","(2.1, 2.42, 2.388421052631579)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.6899999999999995)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.105263157894736)","(71.0, 210.0, 148.75)"
11-01-2023 15:31:35.462851,"(3.5, 4.5, 4.41)","(2.1, 2.42, 2.396)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.66)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.105263157894736)","(71.0, 210.0, 148.75)"
11-01-2023 15:31:36.817645,"(3.5, 4.5, 4.313793103448275)","(2.1, 2.4, 2.3955555555555557)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.664285714285714)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.105263157894736)","(71.0, 210.0, 158.33333333333334)"
11-01-2023 15:31:38.110386,"(3.5, 4.5, 4.313793103448275)","(2.1, 2.4, 2.3971428571428572)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.66)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.64516129032258)","(71.0, 200.0, 158.33333333333334)"
11-01-2023 15:31:39.408747,"(3.5, 4.5, 4.313793103448275)","(2.1, 2.4, 2.38)","(26.0, 36.0, 34.333333333333336)","(10.0, 16.0, 15.192307692307692)","(4.4, 5.9, 5.6899999999999995)","(20.0, 26.0, 24.095238095238095)","(14.0, 24.0, 22.64516129032258)","(71.0, 200.0, 163.33333333333334)"
11-01-2023 15:31:40.742789,"(3.5, 4.5, 4.4)","(2.1, 2.4, 2.392)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.228571428571428)","(4.4, 5.9, 5.72)","(20.0, 26.0, 24.8)","(14.0, 24.0, 22.76923076923077)","(71.0, 190.0, 156.66666666666666)"
11-01-2023 15:31:42.039626,"(3.5, 4.4, 4.322222222222222)","(2.1, 2.42, 2.392)","(26.0, 36.0, 34.57142857142857)","(10.0, 16.0, 15.228571428571428)","(4.4, 6.0, 5.72)","(20.0, 26.0, 25.94736842105263)","(14.0, 24.0, 22.76923076923077)","(71.0, 190.0, 160.0)"
11-01-2023 15:31:43.540663,"(3.5, 4.4, 4.3047619047619055)","(2.1, 2.42, 2.392)","(26.0, 36.0, 32.285714285714285)","(10.0, 16.0, 15.052631578947368)","(4.4, 6.0, 5.92)","(20.0, 27.0, 26.23076923076923)","(14.0, 24.0, 22.76923076923077)","(71.0, 180.0, 155.0)"
11-01-2023 15:31:45.087766,"(3.5, 4.4, 4.3047619047619055)","(2.1, 2.42, 2.401818181818182)","(26.0, 34.0, 32.4)","(10.0, 16.0, 15.052631578947368)","(4.4, 6.0, 5.926315789473684)","(20.0, 29.0, 27.0)","(14.0, 24.0, 22.76923076923077)","(71.0, 180.0, 155.0)"
11-01-2023 15:31:46.605254,"(3.5, 4.4, 4.277551020408164)","(2.1, 2.42, 2.398461538461538)","(26.0, 34.0, 31.925925925925927)","(10.0, 16.0, 15.05)","(4.4, 6.0, 5.942857142857143)","(20.0, 29.0, 26.565217391304348)","(14.0, 24.0, 22.76923076923077)","(71.0, 180.0, 155.0)"
11-01-2023 15:31:48.103218,"(3.5, 4.4, 4.277551020408164)","(2.1, 2.42, 2.385)","(26.0, 34.0, 31.857142857142858)","(10.0, 16.0, 15.05)","(4.4, 6.2, 5.969230769230769)","(20.0, 29.0, 26.05263157894737)","(14.0, 24.0, 22.76923076923077)","(71.0, 180.0, 156.66666666666666)"
11-01-2023 15:31:49.604920,"(3.5, 4.4, 4.277551020408164)","(2.1, 2.42, 2.384)","(26.0, 34.0, 31.857142857142858)","(10.0, 16.0, 15.05)","(4.4, 6.2, 6.1000000000000005)","(20.0, 29.0, 26.666666666666668)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 153.33333333333334)"
11-01-2023 15:31:51.072114,"(3.5, 4.4, 4.266666666666667)","(2.1, 2.42, 2.3685714285714283)","(26.0, 34.0, 31.857142857142858)","(10.0, 16.0, 15.208333333333334)","(4.4, 6.2, 6.025)","(20.0, 29.0, 27.06896551724138)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 147.77777777777777)"
11-01-2023 15:31:52.509488,"(3.5, 4.4, 4.251724137931035)","(2.1, 2.42, 2.372)","(26.0, 34.0, 32.08)","(10.0, 16.0, 15.19047619047619)","(4.4, 6.2, 5.96)","(20.0, 29.0, 27.307692307692307)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 150.0)"
11-01-2023 15:31:53.903237,"(3.5, 4.4, 4.266666666666667)","(2.1, 2.42, 2.3885714285714283)","(26.0, 34.0, 32.3448275862069)","(10.0, 16.0, 15.538461538461538)","(4.4, 6.2, 6.007142857142857)","(20.0, 29.0, 27.4)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:31:55.314028,"(3.5, 4.4, 4.266666666666667)","(2.1, 2.4, 2.3885714285714283)","(26.0, 34.0, 32.3448275862069)","(10.0, 16.0, 15.590909090909092)","(4.4, 6.2, 6.0285714285714285)","(20.0, 29.0, 27.53333333333333)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:31:56.705712,"(3.5, 4.4, 4.257142857142857)","(2.1, 2.42, 2.3821052631578947)","(26.0, 34.0, 32.08)","(10.0, 16.5, 15.590909090909092)","(4.4, 6.2, 6.056)","(20.0, 29.0, 27.871794871794872)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:31:58.534371,"(3.5, 4.4, 4.257142857142857)","(2.1, 2.42, 2.3821052631578947)","(26.0, 34.0, 32.08)","(10.0, 16.5, 15.666666666666666)","(4.4, 6.2, 6.050000000000001)","(20.0, 29.0, 27.705882352941178)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:32:00.412994,"(3.5, 4.4, 4.257142857142857)","(2.1, 2.42, 2.3685714285714283)","(26.0, 34.0, 32.08)","(10.0, 16.5, 15.666666666666666)","(4.4, 6.2, 6.0125)","(20.0, 29.0, 27.62857142857143)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
