,Remlaps Gem,Stampe,Simply Fly,Le Palmier,The Bopper,Belieber,Desert Man,Renegade,Superare,Archers Paradox,Princess Lunar,Streaka,Dream Weaving,Mishani Fraudster
07-01-2023 14:29:08.376668,"(8.0, 10.5, 10.2875)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.034517766497462)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.76890756302521)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.814285714285713)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:09.655188,"(8.0, 10.5, 10.2875)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.034517766497462)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.76890756302521)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.814285714285713)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:10.974697,"(8.0, 10.5, 10.2875)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.034517766497462)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.82)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.80344827586207)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:12.301278,"(8.0, 10.5, 10.2875)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.034517766497462)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.82)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.80344827586207)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:13.626792,"(8.0, 10.5, 10.276315789473685)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.034517766497462)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.82)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.80344827586207)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:15.009488,"(8.0, 10.5, 10.276315789473685)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.01046511627907)","(2.25, 2.44, 2.432911477616964)","(51.0, 80.0, 71.05263157894737)","(15.0, 19.0, 18.82)","(101.0, 210.0, 184.28571428571428)","(51.0, 80.0, 69.9342105263158)","(15.0, 19.0, 18.80344827586207)","(1.01, 99999, 99990)","(7.0, 8.6, 8.2327868852459)","(61.0, 95.0, 94.24242424242425)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:16.306954,"(8.0, 10.5, 10.276315789473685)","(41.0, 65.0, 57.5)","(14.0, 18.0, 17.972727272727273)","(6.0, 7.2, 7.095929768555467)","(2.25, 2.44, 2.4329067025934656)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 187.5)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:17.645351,"(8.0, 10.5, 10.345454545454546)","(41.0, 65.0, 58.20754716981132)","(14.0, 18.0, 17.976)","(6.0, 7.0, 6.981220657276995)","(2.25, 2.44, 2.433322764743183)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 187.5)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:18.921843,"(8.0, 10.5, 10.372549019607844)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.976)","(6.0, 7.0, 6.979695431472082)","(2.25, 2.44, 2.4356009426551455)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 187.5)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:20.234240,"(8.0, 10.5, 10.372549019607844)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.976)","(6.0, 7.0, 6.976470588235294)","(2.25, 2.44, 2.4342946257197697)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 187.5)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:21.495920,"(8.0, 10.5, 10.372549019607844)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.44, 2.43445765590876)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 182.72727272727272)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:22.825525,"(8.0, 11.0, 10.479518072289157)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.44, 2.43445765590876)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 195.0)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:24.136500,"(8.0, 10.5, 10.15)","(41.0, 60.0, 58.46938775510204)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.44, 2.43445765590876)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 210.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:25.402895,"(8.0, 10.5, 10.15)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.44, 2.43445765590876)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:26.656865,"(8.0, 10.5, 10.15)","(41.0, 65.0, 58.46938775510204)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.44, 2.43445765590876)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:27.909703,"(8.0, 10.5, 10.15)","(41.0, 65.0, 56.627906976744185)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.46, 2.446103983794733)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:29.117873,"(8.0, 10.5, 10.05)","(41.0, 65.0, 56.627906976744185)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.46, 2.446770428015564)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.844827586206897)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.392592592592592)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:30.441638,"(8.0, 10.5, 10.05)","(41.0, 65.0, 56.627906976744185)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.976331360946745)","(2.25, 2.46, 2.446770428015564)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.382524271844659)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 155.0)"
07-01-2023 14:29:31.789248,"(8.0, 10.5, 10.05)","(41.0, 65.0, 60.2212389380531)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.965714285714285)","(2.25, 2.46, 2.4470229007633586)","(51.0, 80.0, 72.6086956521739)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.30555555555556)","(81.0, 160.0, 137.14285714285714)"
07-01-2023 14:29:33.145606,"(8.0, 10.5, 10.05)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.965714285714285)","(2.25, 2.46, 2.44636908727515)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.30555555555556)","(81.0, 140.0, 137.14285714285714)"
07-01-2023 14:29:34.492253,"(8.0, 10.5, 10.36)","(41.0, 60.0, 58.75)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.9655172413793105)","(2.25, 2.46, 2.446893017296605)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.44444444444444)","(81.0, 140.0, 137.14285714285714)"
07-01-2023 14:29:36.072100,"(8.0, 10.5, 10.356818181818182)","(41.0, 60.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.9655172413793105)","(2.25, 2.46, 2.446131284916201)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.44444444444444)","(81.0, 140.0, 137.14285714285714)"
07-01-2023 14:29:37.361277,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.9655172413793105)","(2.25, 2.46, 2.446131284916201)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.821875)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.44444444444444)","(81.0, 140.0, 137.14285714285714)"
07-01-2023 14:29:38.694210,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.9655172413793105)","(2.25, 2.46, 2.446131284916201)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 140.0, 137.14285714285714)"
07-01-2023 14:29:40.177602,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.95483870967742)","(2.25, 2.46, 2.446131284916201)","(51.0, 80.0, 72.22222222222223)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 140.0, 152.5)"
07-01-2023 14:29:41.642601,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.952109464082098)","(2.25, 2.46, 2.446131284916201)","(51.0, 80.0, 72.14285714285714)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:43.054829,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96470588235294)","(6.0, 7.0, 6.952109464082098)","(2.25, 2.46, 2.446131284916201)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:44.505830,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96385542168675)","(6.0, 7.0, 6.948967193195625)","(2.25, 2.46, 2.4419809523809524)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 215.55555555555554)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 160.0, 152.5)"
07-01-2023 14:29:45.760581,"(8.0, 10.5, 10.356818181818182)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96385542168675)","(6.0, 7.0, 6.948967193195625)","(2.25, 2.46, 2.441631067961165)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 160.0, 138.57142857142858)"
07-01-2023 14:29:47.041594,"(8.0, 10.5, 9.96896551724138)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.96385542168675)","(6.0, 7.0, 6.948967193195625)","(2.25, 2.46, 2.441631067961165)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.763157894736842)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.4375)","(15.0, 19.0, 18.82515337423313)","(1.01, 99999, 99990)","(7.0, 8.6, 8.369072164948452)","(61.0, 95.0, 94.0)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:48.507346,"(8.0, 10.5, 9.96896551724138)","(41.0, 55.0, 54.87341772151899)","(14.0, 18.0, 17.911458333333332)","(6.0, 7.0, 6.949397590361445)","(2.25, 2.46, 2.4420837589376916)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.477848101265824)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 70.55555555555556)","(15.0, 19.0, 18.816129032258065)","(1.01, 99999, 99990)","(7.0, 8.6, 8.382524271844659)","(61.0, 95.0, 94.0)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:49.885329,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.911458333333332)","(6.0, 7.0, 6.949397590361445)","(2.25, 2.46, 2.4420837589376916)","(51.0, 75.0, 72.14285714285714)","(15.0, 18.5, 18.477848101265824)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 75.90361445783132)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.382524271844659)","(61.0, 95.0, 94.0)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:51.164611,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4421528525296017)","(51.0, 75.0, 72.14285714285714)","(15.0, 18.5, 18.798882681564244)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 75.90361445783132)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.382524271844659)","(61.0, 95.0, 94.0)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:52.458188,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4421528525296017)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.798882681564244)","(101.0, 220.0, 213.33333333333334)","(51.0, 80.0, 75.90361445783132)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.380392156862744)","(61.0, 95.0, 94.0)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:53.751552,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4425289778714436)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.798882681564244)","(101.0, 220.0, 211.42857142857144)","(51.0, 80.0, 75.90361445783132)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.380392156862744)","(61.0, 95.0, 93.77358490566037)","(81.0, 150.0, 138.57142857142858)"
07-01-2023 14:29:55.369511,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4426490066225166)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.798882681564244)","(101.0, 220.0, 211.42857142857144)","(51.0, 80.0, 74.70297029702971)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.378217821782178)","(61.0, 95.0, 93.77358490566037)","(81.0, 150.0, 139.5)"
07-01-2023 14:29:56.999303,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4426516853932583)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.798882681564244)","(101.0, 220.0, 210.0)","(51.0, 75.0, 74.70297029702971)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.378217821782178)","(61.0, 95.0, 93.77358490566037)","(81.0, 150.0, 139.5)"
07-01-2023 14:29:58.705070,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.875)","(14.0, 18.0, 17.912371134020617)","(6.0, 7.0, 6.955276381909548)","(2.25, 2.46, 2.4426516853932583)","(51.0, 75.0, 72.14285714285714)","(15.0, 19.0, 18.798882681564244)","(101.0, 220.0, 210.0)","(51.0, 75.0, 74.69543147208122)","(15.0, 19.0, 18.817307692307693)","(1.01, 99999, 99990)","(7.0, 8.6, 8.378217821782178)","(61.0, 95.0, 93.77358490566037)","(81.0, 150.0, 139.5)"
07-01-2023 14:30:00.613442,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.876543209876544)","(14.0, 18.0, 17.915)","(6.0, 7.0, 6.955776397515528)","(2.25, 2.46, 2.4427790973871732)","(51.0, 75.0, 72.5)","(15.0, 19.0, 18.802197802197803)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 74.4059405940594)","(15.0, 19.0, 18.818471337579616)","(1.01, 99999, 99990)","(7.0, 8.6, 8.394495412844035)","(61.0, 95.0, 93.79629629629629)","(81.0, 120.0, 117.8125)"
07-01-2023 14:30:02.516836,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.876543209876544)","(14.0, 18.0, 17.915)","(6.0, 7.0, 6.955776397515528)","(2.25, 2.46, 2.443078947368421)","(51.0, 75.0, 72.5)","(15.0, 19.0, 18.802197802197803)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 67.0)","(15.0, 19.0, 18.818471337579616)","(1.01, 99999, 99990)","(7.0, 8.6, 8.394495412844035)","(61.0, 95.0, 93.52272727272727)","(81.0, 120.0, 117.8125)"
07-01-2023 14:30:03.990490,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.876543209876544)","(14.0, 18.0, 17.915)","(6.0, 7.0, 6.952847682119205)","(2.25, 2.46, 2.443078947368421)","(51.0, 75.0, 72.5)","(15.0, 19.0, 18.802197802197803)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 67.0)","(15.0, 19.0, 18.82075471698113)","(1.01, 99999, 99990)","(7.0, 8.6, 8.394495412844035)","(61.0, 95.0, 93.52272727272727)","(81.0, 120.0, 118.0)"
07-01-2023 14:30:05.586466,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.876543209876544)","(14.0, 18.0, 17.915)","(6.0, 7.0, 6.952847682119205)","(2.25, 2.46, 2.443078947368421)","(51.0, 75.0, 72.94871794871794)","(15.0, 19.0, 18.796610169491526)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 74.36842105263158)","(15.0, 19.0, 18.82075471698113)","(1.01, 99999, 99990)","(7.0, 8.6, 8.394495412844035)","(61.0, 95.0, 93.78048780487805)","(81.0, 120.0, 118.61111111111111)"
07-01-2023 14:30:07.119359,"(8.0, 10.5, 9.983221476510067)","(41.0, 55.0, 54.87951807228916)","(14.0, 18.0, 17.919811320754718)","(6.0, 7.0, 6.953766233766234)","(2.25, 2.46, 2.4442133333333333)","(51.0, 75.0, 72.71428571428571)","(15.0, 19.0, 18.80327868852459)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 74.3717277486911)","(15.0, 19.0, 18.826219512195124)","(1.01, 99999, 99990)","(7.0, 8.6, 8.15132275132275)","(61.0, 95.0, 93.80952380952381)","(81.0, 120.0, 118.85714285714286)"
07-01-2023 14:30:08.764906,"(8.0, 10.5, 10.0)","(41.0, 55.0, 54.87951807228916)","(14.0, 18.0, 17.919811320754718)","(6.0, 7.0, 6.953766233766234)","(2.25, 2.46, 2.4447878787878787)","(51.0, 75.0, 72.71428571428571)","(15.0, 19.0, 18.80110497237569)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 74.22279792746114)","(15.0, 19.0, 18.708984375)","(1.01, 99999, 99990)","(7.0, 8.2, 8.105128205128205)","(61.0, 95.0, 93.80952380952381)","(81.0, 120.0, 119.1891891891892)"
07-01-2023 14:30:10.238509,"(8.0, 10.5, 10.0)","(41.0, 55.0, 54.87951807228916)","(14.0, 18.0, 17.919811320754718)","(6.0, 7.0, 6.953766233766234)","(2.25, 2.46, 2.4447878787878787)","(51.0, 75.0, 72.71428571428571)","(15.0, 19.0, 18.80110497237569)","(101.0, 220.0, 211.42857142857144)","(51.0, 75.0, 74.22279792746114)","(15.0, 19.0, 18.708984375)","(1.01, 99999, 99990)","(7.0, 8.2, 8.112751677852348)","(61.0, 95.0, 93.83720930232558)","(81.0, 120.0, 118.8)"
07-01-2023 14:30:11.725986,"(8.0, 10.5, 10.025862068965518)","(41.0, 55.0, 54.88095238095238)","(14.0, 18.0, 17.922727272727272)","(6.0, 7.0, 6.954300385109114)","(2.25, 2.46, 2.44578125)","(51.0, 75.0, 72.77777777777777)","(15.0, 19.0, 18.805405405405406)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.22680412371135)","(15.0, 19.0, 18.712355212355213)","(1.01, 99999, 99990)","(7.0, 8.2, 8.112751677852348)","(61.0, 95.0, 93.83720930232558)","(81.0, 120.0, 118.8)"
07-01-2023 14:30:13.283550,"(8.0, 10.5, 10.025862068965518)","(41.0, 55.0, 54.88095238095238)","(14.0, 18.0, 17.8768115942029)","(6.0, 7.0, 6.954300385109114)","(2.25, 2.46, 2.4462121212121213)","(51.0, 75.0, 72.77777777777777)","(15.0, 19.0, 18.805405405405406)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.22680412371135)","(15.0, 19.0, 18.712355212355213)","(1.01, 99999, 99990)","(7.0, 8.2, 8.121212121212121)","(61.0, 95.0, 93.83720930232558)","(81.0, 120.0, 119.0909090909091)"
07-01-2023 14:30:14.833825,"(8.0, 10.5, 10.004716981132075)","(41.0, 55.0, 54.88636363636363)","(14.0, 18.0, 17.802325581395348)","(6.0, 7.0, 6.954300385109114)","(2.25, 2.46, 2.447243816254417)","(51.0, 75.0, 73.05555555555556)","(15.0, 19.0, 18.805405405405406)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.18478260869566)","(15.0, 19.0, 18.754125412541253)","(1.01, 99999, 99990)","(7.0, 8.2, 8.121212121212121)","(61.0, 95.0, 93.83720930232558)","(81.0, 120.0, 119.1891891891892)"
07-01-2023 14:30:16.371010,"(8.0, 10.5, 10.004716981132075)","(41.0, 55.0, 54.88095238095238)","(14.0, 18.0, 17.84259259259259)","(6.0, 7.0, 6.953096179183135)","(2.25, 2.46, 2.4479150579150577)","(51.0, 75.0, 73.78787878787878)","(15.0, 19.0, 18.78181818181818)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.18478260869566)","(15.0, 19.0, 18.75653594771242)","(1.01, 99999, 99990)","(7.0, 8.2, 8.121212121212121)","(61.0, 95.0, 93.83720930232558)","(81.0, 120.0, 119.1891891891892)"
