,Galactic Ruler,Yankeedelight Nz,Make Your Mark,Rodger James,Elli Mirando,Goodonya Mate,Bettor Move Along,Batavia Reactor,Star Lilly,Happy Dayz
11-01-2023 19:43:36.194667,"(7.0, 11.0, 10.533333333333333)","(15.0, 99999, 99990)","(2.6, 2.66, 2.5624000000000002)","(13.0, 22.0, 21.333333333333332)","(2.35, 3.1, 2.94)","(31.0, 120.0, 93.33333333333333)","(10.0, 16.0, 13.083333333333334)","(101.0, 170.0, 153.33333333333334)","(31.0, 110.0, 90.0)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:43:37.713062,"(7.0, 12.5, 11.464285714285714)","(15.0, 99999, 99990)","(2.6, 2.68, 2.566923076923077)","(13.0, 22.0, 22.041666666666668)","(2.35, 3.1, 2.913333333333333)","(31.0, 120.0, 105.0)","(10.0, 16.0, 15.0)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:43:39.263918,"(7.0, 12.5, 11.464285714285714)","(15.0, 99999, 99990)","(2.6, 2.68, 2.5634782608695654)","(13.0, 27.0, 21.178571428571427)","(2.35, 3.1, 3.008)","(31.0, 120.0, 105.0)","(10.0, 15.5, 14.9)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:40.724162,"(7.0, 12.0, 10.785714285714286)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6162962962962966)","(13.0, 26.0, 19.7)","(2.35, 3.05, 2.969230769230769)","(31.0, 120.0, 105.0)","(10.0, 15.5, 13.0)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:42.139256,"(7.0, 11.5, 10.25)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6947826086956526)","(13.0, 26.0, 20.0)","(2.35, 3.05, 2.969230769230769)","(31.0, 120.0, 105.0)","(10.0, 15.0, 12.428571428571429)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:43.449493,"(7.0, 11.5, 10.25)","(15.0, 99999, 99990)","(2.6, 2.7, 2.617560975609756)","(13.0, 25.0, 19.833333333333332)","(2.35, 3.05, 2.9666666666666663)","(31.0, 120.0, 105.0)","(10.0, 15.0, 12.416666666666666)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:44.834814,"(7.0, 11.5, 10.25)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6947368421052635)","(13.0, 24.0, 19.833333333333332)","(2.35, 3.05, 2.9944444444444445)","(31.0, 120.0, 95.38461538461539)","(10.0, 14.5, 12.25)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:46.242265,"(7.0, 11.5, 9.857142857142856)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6288)","(13.0, 24.0, 19.833333333333332)","(2.35, 3.05, 2.9458333333333333)","(31.0, 120.0, 95.38461538461539)","(10.0, 14.0, 12.333333333333334)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:47.607554,"(7.0, 11.5, 10.35)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6288)","(13.0, 24.0, 19.714285714285715)","(2.35, 3.05, 2.8528571428571428)","(31.0, 120.0, 95.38461538461539)","(10.0, 13.0, 12.333333333333334)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:48.984678,"(7.0, 11.5, 10.35)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6288)","(13.0, 24.0, 19.714285714285715)","(2.35, 3.05, 2.8528571428571428)","(31.0, 120.0, 95.38461538461539)","(10.0, 13.0, 13.0)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 95.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:50.451192,"(7.0, 11.5, 10.35)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6217241379310345)","(13.0, 24.0, 20.333333333333332)","(2.35, 3.05, 2.9819999999999998)","(31.0, 120.0, 101.42857142857143)","(10.0, 14.5, 11.004854368932039)","(101.0, 170.0, 161.66666666666669)","(31.0, 110.0, 100.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:52.259729,"(7.0, 11.0, 9.971428571428572)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6217241379310345)","(13.0, 23.0, 19.8)","(2.35, 3.05, 2.9633333333333334)","(31.0, 110.0, 96.66666666666667)","(10.0, 11.5, 11.006493506493506)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 90.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:53.773488,"(7.0, 11.0, 10.28)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6217241379310345)","(13.0, 23.0, 20.333333333333332)","(2.35, 3.05, 2.9633333333333334)","(31.0, 110.0, 96.66666666666667)","(10.0, 11.5, 11.006493506493506)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 100.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:55.396064,"(7.0, 11.0, 9.98)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6413793103448278)","(13.0, 23.0, 22.636363636363637)","(2.35, 3.05, 3.0374999999999996)","(31.0, 110.0, 95.38461538461539)","(10.0, 11.5, 10.4)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 114.16666666666666)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:57.086900,"(7.0, 10.5, 9.428571428571429)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6427118644067797)","(13.0, 27.0, 25.0)","(2.35, 3.05, 3.038)","(31.0, 120.0, 101.42857142857143)","(10.0, 11.0, 10.18888888888889)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 105.0)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:43:58.870668,"(7.0, 10.5, 9.89090909090909)","(15.0, 99999, 99990)","(2.6, 2.72, 2.6870967741935488)","(13.0, 26.0, 22.0)","(2.35, 3.05, 3.1785714285714284)","(31.0, 110.0, 101.42857142857143)","(10.0, 10.5, 10.18888888888889)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:44:00.699354,"(7.0, 10.0, 8.715789473684211)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6870967741935488)","(13.0, 25.0, 23.166666666666668)","(2.35, 3.75, 3.3)","(31.0, 100.0, 94.28571428571429)","(10.0, 11.0, 10.52)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:44:02.276348,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6875)","(13.0, 24.0, 22.125)","(2.35, 3.7, 3.3)","(31.0, 100.0, 95.38461538461539)","(10.0, 11.0, 9.990909090909092)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:44:03.751140,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6875)","(13.0, 24.0, 22.125)","(2.35, 3.7, 3.2111111111111112)","(31.0, 120.0, 105.0)","(10.0, 10.5, 10.7)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 131.11111111111111)"
11-01-2023 19:44:05.311786,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6875)","(13.0, 24.0, 22.125)","(2.35, 3.7, 3.2111111111111112)","(31.0, 120.0, 105.0)","(10.0, 11.0, 12.040000000000001)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:44:06.834098,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6875)","(13.0, 24.0, 22.125)","(2.35, 3.7, 3.1884615384615382)","(31.0, 120.0, 117.5)","(10.0, 13.0, 11.15)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:44:08.424111,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.6875)","(13.0, 24.0, 22.125)","(2.35, 3.65, 3.23)","(31.0, 150.0, 108.57142857142857)","(10.0, 12.5, 11.511111111111111)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 121.53846153846155)"
11-01-2023 19:44:09.932213,"(7.0, 8.8, 8.733333333333334)","(15.0, 99999, 99990)","(2.6, 2.7, 2.681818181818182)","(13.0, 24.0, 22.125)","(2.35, 3.55, 3.1888888888888887)","(31.0, 140.0, 105.0)","(10.0, 12.0, 10.5)","(101.0, 170.0, 161.66666666666669)","(31.0, 120.0, 94.28571428571429)","(61.0, 140.0, 132.0)"
11-01-2023 19:44:11.444592,"(7.5, 8.8, 8.733333333333334)","(17.0, 99999, 99990)","(2.4, 2.7, 2.681818181818182)","(14.0, 24.0, 22.125)","(2.4, 3.5, 3.14)","(41.0, 120.0, 111.42857142857143)","(9.0, 11.5, 10.642857142857142)","(101.0, 170.0, 161.66666666666669)","(41.0, 120.0, 97.5)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:13.005715,"(7.5, 11.5, 10.033333333333333)","(17.0, 99999, 99990)","(2.4, 2.7, 2.681818181818182)","(14.0, 24.0, 22.125)","(2.4, 3.5, 3.076)","(41.0, 120.0, 108.75)","(9.0, 11.5, 11.076923076923077)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 98.57142857142857)","(71.0, 140.0, 122.85714285714286)"
11-01-2023 19:44:14.479859,"(7.5, 10.5, 8.98)","(17.0, 99999, 99990)","(2.4, 2.7, 2.681818181818182)","(14.0, 24.0, 22.125)","(2.4, 3.25, 3.0625)","(41.0, 120.0, 108.75)","(9.0, 13.5, 11.5)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 101.25)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:16.000151,"(7.5, 9.6, 9.428571428571429)","(17.0, 99999, 99990)","(2.4, 2.7, 2.692857142857143)","(14.0, 24.0, 22.125)","(2.4, 3.25, 3.0999999999999996)","(41.0, 120.0, 108.75)","(9.0, 13.0, 11.764705882352942)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 101.25)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:17.498737,"(7.5, 8.0, 7.8954545454545455)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 24.0, 23.25)","(2.4, 3.25, 3.1547058823529412)","(41.0, 120.0, 108.75)","(9.0, 13.0, 11.227272727272727)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 108.33333333333333)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:19.026108,"(7.5, 9.2, 8.352941176470589)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 27.0, 25.7)","(2.4, 3.25, 3.1346153846153846)","(41.0, 120.0, 108.75)","(9.0, 12.5, 11.5)","(101.0, 170.0, 165.45454545454547)","(41.0, 110.0, 110.625)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:20.532085,"(7.5, 9.0, 8.733333333333333)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 26.0, 25.7)","(2.4, 3.25, 3.161764705882353)","(41.0, 120.0, 108.75)","(9.0, 12.0, 11.125)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:22.048100,"(7.5, 9.2, 8.488888888888889)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 26.0, 25.7)","(2.4, 3.25, 3.161764705882353)","(41.0, 120.0, 110.0)","(9.0, 12.0, 11.125)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.0)"
11-01-2023 19:44:23.565268,"(7.5, 9.2, 8.48)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 26.0, 25.88888888888889)","(2.4, 3.25, 3.15)","(41.0, 120.0, 110.0)","(9.0, 12.0, 10.7)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:24.993113,"(7.5, 9.2, 8.666666666666666)","(17.0, 99999, 99990)","(2.4, 2.7, 2.6939393939393943)","(14.0, 26.0, 24.5)","(2.4, 3.25, 3.1681818181818184)","(41.0, 120.0, 110.0)","(9.0, 11.5, 10.868421052631579)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:26.448482,"(7.5, 9.2, 8.461538461538462)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6962264150943396)","(16.0, 27.0, 23.875)","(2.4, 3.25, 3.1681818181818184)","(41.0, 120.0, 110.0)","(9.0, 11.5, 10.75)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:27.885879,"(7.5, 9.8, 8.507692307692308)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6962264150943396)","(16.0, 27.0, 23.875)","(2.4, 3.25, 3.1681818181818184)","(41.0, 120.0, 110.0)","(9.0, 11.0, 10.8)","(101.0, 170.0, 165.45454545454547)","(41.0, 120.0, 110.625)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:29.330446,"(7.5, 9.4, 8.733333333333334)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6962264150943396)","(16.0, 27.0, 23.875)","(2.45, 3.25, 3.1681818181818184)","(51.0, 120.0, 110.0)","(9.0, 11.0, 12.214285714285714)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:30.794829,"(7.5, 9.4, 8.514285714285714)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 27.0, 23.714285714285715)","(2.45, 3.25, 3.1681818181818184)","(51.0, 120.0, 110.0)","(9.0, 13.5, 11.825)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 105.0)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:32.243640,"(7.5, 9.2, 8.514285714285714)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(14.0, 26.0, 24.4)","(2.45, 3.25, 3.1681818181818184)","(51.0, 120.0, 110.0)","(9.0, 12.5, 10.742857142857144)","(101.0, 170.0, 165.45454545454547)","(51.0, 110.0, 107.0)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:33.809513,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(14.0, 26.0, 25.75)","(2.45, 3.25, 3.392857142857143)","(51.0, 120.0, 110.0)","(9.0, 12.0, 10.4)","(101.0, 170.0, 165.45454545454547)","(51.0, 110.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:35.482183,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 27.0, 23.666666666666668)","(2.45, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 12.0, 10.688888888888888)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:37.190304,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 27.0, 23.714285714285715)","(2.45, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 11.0, 10.066666666666666)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:38.721298,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 26.0, 24.4)","(2.45, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 11.0, 9.475)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:40.247846,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 26.0, 23.666666666666668)","(2.45, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:41.836949,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6956521739130435)","(16.0, 27.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:43.413439,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6522772277227724)","(16.0, 27.0, 24.4)","(2.5, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:44.850964,"(7.5, 9.2, 8.56)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 26.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 120.0, 110.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.45454545454547)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:46.366199,"(7.5, 9.2, 8.488888888888889)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 27.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 120.0, 126.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.0)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:47.908952,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 27.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 150.0, 120.0)","(9.0, 10.0, 9.475)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:49.375457,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 27.0, 23.714285714285715)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 120.0)","(9.0, 10.0, 9.485714285714286)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:50.889648,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 26.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 120.0)","(9.0, 10.0, 9.485714285714286)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:52.403249,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.72, 2.646530612244898)","(16.0, 27.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 110.0)","(9.0, 10.0, 9.485714285714286)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.83333333333334)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:53.946022,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.72, 2.6844444444444444)","(16.0, 27.0, 23.714285714285715)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 110.0)","(9.0, 10.0, 9.485714285714286)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:55.484136,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.7, 2.68)","(16.0, 26.0, 23.666666666666668)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 110.0)","(9.0, 10.0, 9.485714285714286)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:57.121264,"(7.5, 9.2, 8.971428571428572)","(19.0, 99999, 99990)","(2.25, 2.7, 2.6550000000000002)","(16.0, 27.0, 23.714285714285715)","(2.5, 3.5, 3.333333333333333)","(51.0, 130.0, 108.0)","(9.0, 10.0, 10.914893617021276)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:44:58.604804,"(7.5, 9.2, 8.8)","(19.0, 99999, 99990)","(2.25, 2.66, 2.6550000000000002)","(16.0, 26.0, 23.714285714285715)","(2.5, 3.5, 3.3722222222222222)","(51.0, 120.0, 108.0)","(9.0, 11.0, 10.796296296296296)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:00.114822,"(7.5, 9.2, 8.8)","(19.0, 99999, 99990)","(2.25, 2.66, 2.6550000000000002)","(16.0, 26.0, 23.8)","(2.5, 3.55, 3.3815789473684212)","(51.0, 120.0, 116.66666666666667)","(9.0, 11.0, 10.796296296296296)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:01.637886,"(7.5, 9.2, 8.72)","(19.0, 99999, 99990)","(2.25, 2.66, 2.6550000000000002)","(16.0, 25.0, 23.8)","(2.5, 3.55, 3.4088235294117646)","(51.0, 130.0, 108.0)","(9.0, 11.0, 10.796296296296296)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:03.167186,"(7.5, 9.2, 8.72)","(19.0, 99999, 99990)","(2.25, 2.66, 2.6550000000000002)","(16.0, 25.0, 22.8)","(2.5, 3.55, 3.4088235294117646)","(51.0, 120.0, 100.0)","(9.0, 11.0, 10.796296296296296)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:04.743296,"(7.5, 9.2, 8.514285714285714)","(21.0, 99999, 99990)","(2.2, 2.66, 2.6550000000000002)","(16.0, 24.0, 21.375)","(2.5, 3.55, 3.4642857142857144)","(51.0, 120.0, 100.625)","(9.0, 11.0, 10.781818181818181)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:06.328763,"(7.5, 9.2, 8.514285714285714)","(21.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.333333333333332)","(2.5, 3.55, 3.4642857142857144)","(51.0, 140.0, 106.66666666666667)","(9.0, 11.0, 10.781818181818181)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:07.723317,"(7.5, 9.2, 8.514285714285714)","(21.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4642857142857144)","(51.0, 130.0, 106.66666666666667)","(9.0, 11.0, 10.781818181818181)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:09.202552,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4642857142857144)","(51.0, 130.0, 106.66666666666667)","(9.0, 11.0, 10.781818181818181)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:10.676090,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4642857142857144)","(51.0, 130.0, 110.0)","(9.0, 11.0, 10.781818181818181)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 117.5)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 19:45:12.214211,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4642857142857144)","(51.0, 130.0, 108.0)","(9.0, 11.0, 10.875)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 110.0)","(71.0, 140.0, 120.0)"
11-01-2023 19:45:13.706473,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4642857142857144)","(51.0, 140.0, 110.0)","(9.0, 11.0, 10.875)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 110.0)","(71.0, 140.0, 123.33333333333333)"
11-01-2023 19:45:15.435528,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4833333333333334)","(51.0, 130.0, 110.0)","(9.0, 11.0, 10.875)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 170.0, 158.33333333333331)"
11-01-2023 19:45:17.098645,"(7.5, 9.2, 8.514285714285714)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.5, 3.475)","(51.0, 130.0, 110.0)","(9.0, 11.0, 10.884210526315789)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 111.66666666666667)","(71.0, 170.0, 148.0)"
11-01-2023 19:45:18.694362,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.5, 3.46)","(51.0, 130.0, 110.0)","(9.0, 11.0, 9.88)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 111.66666666666667)","(71.0, 160.0, 148.0)"
11-01-2023 19:45:20.293090,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.4625000000000004)","(51.0, 130.0, 110.0)","(9.0, 10.0, 9.446153846153846)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 149.0909090909091)"
