,Clark,My Boy Charlott,Hosey Sidekick,Factory Flyer,Ripper Reiko,Shaka Big Tonks,Spring Tune,Call Me Kiah
14-12-2022 18:55:13.856275,"(6.5, 10.0, 9.52)","(6.5, 8.6, 8.155555555555555)","(26.0, 38.0, 34.4)","(5.5, 6.6, 6.236363636363636)","(26.0, 50.0, 54.23913043478261)","(11.0, 19.5, 18.81578947368421)","(6.5, 9.0, 8.625)","(2.2, 2.54, 2.54)"
14-12-2022 18:55:15.122281,"(6.5, 10.0, 9.636363636363637)","(6.5, 8.4, 8.25)","(26.0, 38.0, 34.8)","(5.5, 6.6, 6.348148148148148)","(26.0, 55.0, 61.15094339622642)","(11.0, 20.0, 18.80952380952381)","(6.5, 9.0, 8.644444444444444)","(2.2, 2.56, 2.526666666666667)"
14-12-2022 18:55:16.409122,"(6.5, 10.0, 9.6)","(6.5, 8.2, 8.125)","(26.0, 38.0, 34.4)","(5.5, 6.6, 6.8352941176470585)","(26.0, 65.0, 62.224489795918366)","(11.0, 20.0, 18.75)","(6.5, 9.0, 8.626666666666667)","(2.2, 2.54, 2.513333333333333)"
14-12-2022 18:55:17.651503,"(6.5, 10.0, 9.466666666666667)","(6.5, 8.2, 8.125)","(26.0, 38.0, 32.666666666666664)","(5.5, 7.0, 6.911111111111111)","(26.0, 65.0, 62.224489795918366)","(11.0, 19.5, 19.055555555555557)","(6.5, 9.0, 8.475)","(2.2, 2.54, 2.52)"
14-12-2022 18:55:18.860368,"(6.5, 9.8, 9.700000000000001)","(6.5, 8.2, 8.129411764705882)","(26.0, 38.0, 32.666666666666664)","(5.5, 7.0, 6.911111111111111)","(26.0, 65.0, 59.44186046511628)","(11.0, 19.5, 19.055555555555557)","(6.5, 9.0, 8.65)","(2.2, 2.54, 2.5385)"
14-12-2022 18:55:20.104073,"(6.5, 9.8, 9.700000000000001)","(6.5, 8.2, 8.129411764705882)","(26.0, 36.0, 30.857142857142858)","(5.5, 7.0, 6.942857142857143)","(26.0, 60.0, 59.44186046511628)","(11.0, 19.5, 18.666666666666668)","(6.5, 9.0, 8.745454545454546)","(2.2, 2.54, 2.497333333333333)"
14-12-2022 18:55:21.409880,"(6.5, 10.0, 9.533333333333333)","(6.5, 8.2, 8.033333333333333)","(26.0, 36.0, 30.666666666666668)","(5.5, 7.0, 7.015384615384615)","(26.0, 60.0, 59.44186046511628)","(11.0, 19.5, 18.666666666666668)","(6.5, 9.0, 8.745454545454546)","(2.2, 2.5, 2.475510204081633)"
14-12-2022 18:55:22.711906,"(6.5, 10.0, 9.435294117647059)","(6.5, 8.2, 8.02608695652174)","(26.0, 34.0, 30.363636363636363)","(5.5, 7.4, 7.085714285714285)","(26.0, 60.0, 59.44186046511628)","(11.0, 19.5, 18.75)","(6.5, 9.0, 8.688888888888888)","(2.2, 2.48, 2.475151515151515)"
14-12-2022 18:55:23.935208,"(6.5, 10.0, 9.435294117647059)","(6.5, 8.2, 8.17142857142857)","(26.0, 34.0, 29.833333333333332)","(5.5, 7.2, 7.0)","(26.0, 60.0, 57.142857142857146)","(11.0, 19.5, 19.0)","(6.5, 9.0, 9.184615384615384)","(2.2, 2.48, 2.475151515151515)"
14-12-2022 18:55:25.179489,"(6.5, 10.0, 9.422222222222222)","(6.5, 8.0, 7.966666666666667)","(26.0, 34.0, 29.58823529411765)","(5.5, 7.2, 6.84)","(26.0, 60.0, 58.57142857142857)","(11.0, 19.5, 18.75)","(6.5, 9.4, 9.192592592592593)","(2.2, 2.48, 2.4745263157894737)"
14-12-2022 18:55:26.417690,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.933333333333334)","(26.0, 34.0, 30.636363636363637)","(5.5, 7.0, 6.822222222222222)","(26.0, 60.0, 62.0)","(11.0, 19.5, 18.8125)","(6.5, 9.4, 9.192592592592593)","(2.2, 2.48, 2.4721739130434783)"
14-12-2022 18:55:27.633896,"(6.5, 10.0, 9.7)","(6.5, 8.0, 7.8)","(26.0, 32.0, 30.636363636363637)","(5.5, 7.0, 6.825)","(26.0, 65.0, 58.75)","(11.0, 19.0, 18.8125)","(6.5, 9.4, 9.192592592592593)","(2.2, 2.5, 2.4756521739130433)"
14-12-2022 18:55:28.778120,"(6.5, 10.0, 9.77142857142857)","(6.5, 8.2, 7.705882352941176)","(26.0, 32.0, 30.636363636363637)","(5.5, 7.0, 6.8133333333333335)","(26.0, 70.0, 61.0)","(11.0, 19.0, 18.454545454545453)","(6.5, 9.4, 9.225)","(2.2, 2.48, 2.4588505747126437)"
14-12-2022 18:55:29.960029,"(6.5, 10.0, 9.709090909090909)","(6.5, 8.2, 7.64)","(26.0, 32.0, 29.857142857142858)","(5.5, 7.0, 6.859999999999999)","(26.0, 70.0, 62.05882352941177)","(11.0, 19.0, 18.666666666666668)","(6.5, 9.4, 9.305882352941177)","(2.2, 2.46, 2.4712380952380952)"
14-12-2022 18:55:31.101014,"(6.5, 10.0, 9.86086956521739)","(6.5, 8.2, 7.826666666666666)","(26.0, 32.0, 29.857142857142858)","(5.5, 7.0, 6.859999999999999)","(26.0, 70.0, 62.05882352941177)","(11.0, 19.0, 18.666666666666668)","(6.5, 9.4, 9.305882352941177)","(2.2, 2.48, 2.4712380952380952)"
14-12-2022 18:55:32.229262,"(6.5, 10.0, 9.86086956521739)","(6.5, 8.2, 7.8181818181818175)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.84)","(26.0, 70.0, 61.0)","(11.0, 18.5, 18.105263157894736)","(6.5, 9.8, 9.68695652173913)","(2.2, 2.46, 2.472156862745098)"
14-12-2022 18:55:33.412583,"(6.5, 10.0, 9.64)","(6.5, 8.0, 7.666666666666666)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.8315789473684205)","(26.0, 70.0, 61.0)","(11.0, 18.5, 17.823529411764707)","(6.5, 10.0, 9.766666666666667)","(2.2, 2.48, 2.472156862745098)"
14-12-2022 18:55:34.616884,"(6.5, 10.0, 9.64)","(6.5, 8.0, 7.699999999999999)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.811764705882353)","(26.0, 70.0, 61.0)","(11.0, 18.0, 17.0)","(6.5, 10.0, 9.676923076923076)","(2.2, 2.48, 2.4588372093023256)"
14-12-2022 18:55:35.806731,"(6.5, 10.0, 9.907692307692308)","(6.5, 8.0, 7.788235294117647)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.811764705882353)","(26.0, 70.0, 62.05882352941177)","(11.0, 17.5, 16.142857142857142)","(6.5, 10.0, 9.817391304347826)","(2.2, 2.46, 2.4587179487179487)"
14-12-2022 18:55:37.038361,"(6.5, 10.0, 9.836363636363636)","(6.5, 8.0, 7.76)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.811764705882353)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.2)","(6.5, 10.0, 10.223076923076922)","(2.2, 2.46, 2.4594666666666667)"
14-12-2022 18:55:38.213567,"(6.5, 10.5, 9.902857142857144)","(6.5, 8.0, 7.64)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.81)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.083333333333332)","(6.5, 10.5, 9.95)","(2.2, 2.46, 2.470980392156863)"
14-12-2022 18:55:39.466909,"(6.5, 10.5, 9.986666666666666)","(6.5, 8.0, 7.858823529411764)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.81)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.083333333333332)","(6.5, 10.5, 9.914285714285715)","(2.1, 2.5, 2.4727272727272727)"
14-12-2022 18:55:40.652232,"(6.5, 10.5, 9.733333333333333)","(6.5, 7.8, 7.729411764705882)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.81)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.5)","(6.5, 10.0, 9.914285714285715)","(2.1, 2.48, 2.478666666666667)"
14-12-2022 18:55:41.775946,"(6.5, 10.5, 9.7125)","(6.5, 7.8, 7.711111111111111)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.84)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.323529411764707)","(6.5, 10.0, 9.914285714285715)","(2.1, 2.48, 2.478666666666667)"
14-12-2022 18:55:43.009803,"(6.5, 10.5, 9.818918918918918)","(6.5, 7.8, 7.63076923076923)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.84)","(26.0, 70.0, 63.25)","(11.0, 16.5, 16.458333333333332)","(6.5, 10.0, 9.914285714285715)","(2.1, 2.48, 2.4714606741573033)"
14-12-2022 18:55:44.141090,"(6.5, 10.5, 9.7125)","(6.5, 7.8, 7.636363636363636)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.0, 6.9375)","(26.0, 70.0, 63.25)","(11.0, 16.5, 16.2)","(6.5, 10.0, 8.975)","(2.1, 2.48, 2.4610526315789474)"
14-12-2022 18:55:45.273807,"(6.5, 10.5, 9.885365853658536)","(6.5, 7.8, 7.656)","(26.0, 32.0, 29.692307692307693)","(5.5, 7.2, 6.9375)","(26.0, 70.0, 63.25)","(11.0, 17.0, 16.113636363636363)","(6.5, 9.2, 8.836363636363638)","(2.1, 2.5, 2.46390243902439)"
14-12-2022 18:55:46.465703,"(6.5, 10.5, 10.05)","(6.0, 7.8, 7.694117647058823)","(21.0, 32.0, 29.692307692307693)","(5.5, 7.2, 6.9375)","(31.0, 70.0, 63.25)","(11.0, 17.0, 15.722222222222221)","(7.0, 9.2, 8.836363636363638)","(2.15, 2.5, 2.46390243902439)"
14-12-2022 18:55:47.599139,"(6.5, 10.5, 9.95217391304348)","(6.0, 7.8, 7.636363636363636)","(21.0, 32.0, 29.692307692307693)","(5.5, 7.2, 6.9375)","(31.0, 70.0, 63.25)","(11.0, 16.5, 15.9)","(7.0, 9.2, 8.964705882352941)","(2.15, 2.5, 2.4610526315789474)"
14-12-2022 18:55:48.714609,"(6.5, 10.5, 10.08)","(6.0, 7.8, 7.636363636363636)","(21.0, 32.0, 29.692307692307693)","(5.5, 7.2, 6.9375)","(31.0, 70.0, 63.25)","(11.0, 16.5, 15.833333333333334)","(7.0, 9.2, 8.842105263157896)","(2.15, 2.5, 2.5060000000000002)"
14-12-2022 18:55:49.916555,"(6.5, 10.5, 10.08)","(6.0, 7.8, 7.6875)","(21.0, 32.0, 29.142857142857142)","(5.5, 7.2, 6.928571428571429)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.5, 15.5625)","(7.0, 9.2, 8.836363636363638)","(2.15, 2.52, 2.5090909090909093)"
14-12-2022 18:55:51.041618,"(6.5, 10.5, 10.005882352941176)","(6.0, 7.8, 7.661538461538462)","(21.0, 32.0, 29.142857142857142)","(5.5, 7.0, 6.928571428571429)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.5, 15.75)","(7.0, 9.2, 9.010526315789473)","(2.15, 2.54, 2.486666666666667)"
14-12-2022 18:55:52.104121,"(6.5, 10.5, 10.118181818181819)","(6.0, 7.8, 7.619999999999999)","(21.0, 30.0, 29.25)","(5.5, 7.2, 6.92)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.0, 15.75)","(7.0, 9.2, 9.013333333333334)","(2.15, 2.52, 2.486666666666667)"
14-12-2022 18:55:53.219559,"(6.5, 10.5, 10.22)","(6.0, 7.8, 7.661538461538462)","(21.0, 30.0, 28.22222222222222)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.0, 15.714285714285714)","(7.0, 9.2, 9.033333333333333)","(2.15, 2.52, 2.4587499999999998)"
14-12-2022 18:55:54.334947,"(6.5, 10.5, 10.115384615384615)","(6.0, 7.8, 7.683333333333334)","(21.0, 30.0, 27.473684210526315)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.0, 15.714285714285714)","(7.0, 9.2, 9.015384615384615)","(2.15, 2.46, 2.468)"
14-12-2022 18:55:55.571570,"(6.5, 10.5, 10.115384615384615)","(6.0, 7.8, 7.683333333333334)","(21.0, 36.0, 34.54545454545455)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 16.0, 15.333333333333334)","(7.0, 9.4, 9.015384615384615)","(2.15, 2.5, 2.466153846153846)"
14-12-2022 18:55:56.960552,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.125)","(7.0, 9.4, 9.015384615384615)","(2.15, 2.5, 2.466153846153846)"
14-12-2022 18:55:58.310233,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.222222222222221)","(7.0, 9.4, 9.127272727272727)","(2.15, 2.5, 2.4903030303030302)"
14-12-2022 18:55:59.571833,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.222222222222221)","(7.0, 9.2, 9.127272727272727)","(2.15, 2.5, 2.4903030303030302)"
14-12-2022 18:56:00.903612,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.125)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.4956521739130433)"
14-12-2022 18:56:02.130401,"(6.5, 10.5, 10.25)","(6.0, 7.8, 7.619999999999999)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 16.0, 15.166666666666666)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.4956521739130433)"
14-12-2022 18:56:03.290147,"(6.5, 10.5, 10.25)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.0, 15.090909090909092)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.492)"
14-12-2022 18:56:04.452714,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.090909090909092)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.492)"
14-12-2022 18:56:05.562997,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 16.0, 15.166666666666666)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.492)"
14-12-2022 18:56:06.773980,"(6.5, 10.5, 10.25)","(6.0, 7.8, 7.661538461538462)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.166666666666666)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.492)"
14-12-2022 18:56:08.048066,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.624)","(21.0, 36.0, 34.36363636363637)","(5.5, 7.2, 6.92)","(31.0, 70.0, 60.357142857142854)","(11.0, 16.0, 15.166666666666666)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.52, 2.4714285714285715)"
14-12-2022 18:56:09.305663,"(6.5, 10.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(21.0, 36.0, 32.4)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.0, 16.346153846153847)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.4714285714285715)"
14-12-2022 18:56:10.527587,"(6.5, 10.5, 10.1)","(6.0, 7.8, 7.6)","(21.0, 36.0, 33.84)","(5.5, 7.2, 6.92)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.5, 16.25)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.4714285714285715)"
14-12-2022 18:56:11.699950,"(6.5, 10.5, 10.2)","(6.0, 7.8, 7.607407407407408)","(21.0, 36.0, 33.84)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 16.5, 16.25)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.4714285714285715)"
14-12-2022 18:56:12.832132,"(6.5, 10.5, 10.2)","(6.0, 7.8, 7.607407407407408)","(21.0, 36.0, 33.84)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.5, 15.53448275862069)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.4636363636363634)"
14-12-2022 18:56:13.983760,"(6.5, 10.5, 10.166666666666666)","(6.0, 7.8, 7.625)","(21.0, 36.0, 32.72727272727273)","(5.5, 7.2, 6.92)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.5, 15.1875)","(7.0, 9.2, 9.104761904761904)","(2.15, 2.5, 2.457894736842105)"
14-12-2022 18:56:15.196532,"(6.5, 10.5, 10.25)","(6.0, 7.8, 7.625)","(21.0, 36.0, 32.72727272727273)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 61.0)","(11.0, 16.5, 15.45)","(7.0, 9.2, 9.12)","(2.15, 2.46, 2.452142857142857)"
14-12-2022 18:56:16.637543,"(6.5, 10.5, 10.282608695652174)","(6.0, 7.8, 7.973333333333334)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.5, 15.5)","(7.0, 9.2, 9.12)","(2.15, 2.46, 2.452142857142857)"
14-12-2022 18:56:17.903862,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.0, 7.973333333333334)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(11.0, 16.0, 15.454545454545455)","(7.0, 9.2, 9.09090909090909)","(2.15, 2.46, 2.4163636363636365)"
14-12-2022 18:56:19.269256,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.2, 8.127272727272727)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.92)","(31.0, 70.0, 62.89473684210526)","(11.0, 16.0, 15.277777777777779)","(7.0, 9.2, 9.12)","(2.15, 2.46, 2.404)"
14-12-2022 18:56:20.523478,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.2, 8.011764705882353)","(21.0, 36.0, 32.470588235294116)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 15.5, 15.375)","(7.0, 9.2, 9.12)","(2.15, 2.44, 2.42875)"
14-12-2022 18:56:21.721626,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.2, 8.022222222222222)","(21.0, 36.0, 32.470588235294116)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.2, 9.12)","(2.15, 2.44, 2.383174603174603)"
14-12-2022 18:56:22.862282,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.2, 8.022222222222222)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 60.357142857142854)","(11.0, 15.5, 15.2)","(7.0, 9.2, 9.02962962962963)","(2.15, 2.4, 2.418918918918919)"
14-12-2022 18:56:24.011045,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.4, 8.246153846153847)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 62.89473684210526)","(11.0, 15.5, 15.433333333333334)","(7.0, 9.4, 9.02962962962963)","(2.15, 2.42, 2.428235294117647)"
14-12-2022 18:56:25.137490,"(6.5, 10.5, 10.282608695652174)","(6.0, 8.2, 8.1)","(21.0, 36.0, 32.5)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 61.0)","(11.0, 15.5, 15.433333333333334)","(7.0, 9.4, 9.228571428571428)","(2.15, 2.44, 2.416)"
14-12-2022 18:56:26.271784,"(6.5, 10.5, 10.261904761904763)","(6.0, 8.4, 8.066666666666666)","(21.0, 36.0, 32.44444444444444)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 60.357142857142854)","(11.0, 15.5, 15.433333333333334)","(7.0, 9.4, 9.25)","(2.15, 2.42, 2.4141463414634146)"
14-12-2022 18:56:27.409241,"(6.5, 10.5, 10.261904761904763)","(6.0, 8.4, 8.066666666666666)","(21.0, 36.0, 32.44444444444444)","(5.5, 7.2, 6.92)","(31.0, 70.0, 62.89473684210526)","(11.0, 15.5, 15.125)","(7.0, 9.8, 9.285714285714285)","(2.15, 2.42, 2.413333333333333)"
14-12-2022 18:56:28.584707,"(6.5, 10.5, 10.261904761904763)","(6.0, 8.4, 8.066666666666666)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.92)","(31.0, 70.0, 61.0)","(11.0, 16.0, 15.076923076923077)","(7.0, 9.8, 9.333333333333332)","(2.15, 2.42, 2.413333333333333)"
14-12-2022 18:56:29.729762,"(7.0, 10.5, 10.261904761904763)","(6.0, 8.4, 8.066666666666666)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(12.0, 16.0, 15.076923076923077)","(7.0, 9.6, 9.5)","(2.1, 2.42, 2.404)"
14-12-2022 18:56:30.929746,"(7.0, 10.5, 10.261904761904763)","(6.0, 8.2, 8.1)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.92)","(31.0, 70.0, 57.72727272727273)","(12.0, 16.0, 15.076923076923077)","(7.0, 9.8, 9.285714285714285)","(2.1, 2.42, 2.404)"
14-12-2022 18:56:32.147074,"(7.0, 10.5, 10.261904761904763)","(6.0, 8.4, 8.025)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 60.357142857142854)","(12.0, 16.0, 15.076923076923077)","(7.0, 9.8, 9.285714285714285)","(2.1, 2.42, 2.404)"
14-12-2022 18:56:33.354318,"(7.0, 10.5, 10.261904761904763)","(6.0, 8.4, 8.02)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.945454545454545)","(31.0, 70.0, 61.0)","(12.0, 16.0, 15.333333333333334)","(7.0, 9.6, 9.274999999999999)","(2.1, 2.4, 2.3889655172413793)"
14-12-2022 18:56:34.578308,"(7.0, 10.5, 10.166666666666666)","(6.0, 8.4, 8.02)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.945454545454545)","(31.0, 65.0, 61.666666666666664)","(12.0, 16.0, 15.227272727272727)","(7.0, 9.8, 9.476923076923077)","(2.1, 2.4, 2.3889655172413793)"
14-12-2022 18:56:36.064072,"(8.0, 10.5, 10.25)","(6.5, 8.4, 8.021052631578947)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 57.72727272727273)","(12.0, 15.5, 15.409090909090908)","(7.0, 9.8, 9.476923076923077)","(2.1, 2.4, 2.3889655172413793)"
14-12-2022 18:56:37.430611,"(8.0, 10.5, 10.166666666666666)","(6.5, 8.4, 8.112)","(21.0, 36.0, 32.61538461538461)","(5.5, 7.2, 6.945454545454545)","(41.0, 70.0, 59.0)","(12.0, 15.5, 16.05)","(7.0, 9.8, 9.55)","(2.1, 2.4, 2.378260869565217)"
14-12-2022 18:56:38.706947,"(8.0, 10.5, 10.166666666666666)","(6.5, 8.4, 8.16)","(21.0, 36.0, 33.06666666666667)","(5.5, 7.2, 6.92)","(41.0, 65.0, 61.25)","(12.0, 16.5, 16.02)","(7.0, 9.8, 9.753846153846155)","(2.1, 2.38, 2.3776470588235292)"
14-12-2022 18:56:40.056550,"(8.0, 10.5, 10.208333333333334)","(6.5, 8.4, 8.16)","(21.0, 36.0, 33.06666666666667)","(5.5, 7.2, 6.92)","(41.0, 65.0, 60.357142857142854)","(12.0, 16.5, 16.0)","(7.0, 9.8, 9.725000000000001)","(2.1, 2.38, 2.3771428571428572)"
14-12-2022 18:56:41.552375,"(8.0, 10.5, 10.208333333333334)","(6.5, 8.4, 8.16)","(21.0, 36.0, 33.06666666666667)","(5.5, 7.2, 6.92)","(41.0, 70.0, 61.25)","(12.0, 16.5, 15.944444444444445)","(7.0, 9.8, 9.5)","(2.1, 2.38, 2.3771428571428572)"
14-12-2022 18:56:42.918290,"(8.0, 10.5, 10.208333333333334)","(6.5, 8.4, 8.066666666666666)","(21.0, 36.0, 33.06666666666667)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 62.0)","(12.0, 16.5, 16.041666666666668)","(7.0, 9.6, 9.507692307692308)","(2.1, 2.38, 2.377894736842105)"
14-12-2022 18:56:44.359779,"(8.0, 10.5, 10.416666666666666)","(6.5, 8.2, 8.125)","(21.0, 36.0, 33.142857142857146)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 61.5625)","(12.0, 16.5, 16.041666666666668)","(7.0, 9.6, 9.507692307692308)","(2.1, 2.38, 2.3771428571428572)"
14-12-2022 18:56:45.686381,"(8.0, 10.5, 10.294117647058824)","(6.5, 8.4, 8.16842105263158)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 70.0, 59.0)","(12.0, 16.5, 16.02173913043478)","(7.0, 9.6, 9.414285714285715)","(2.1, 2.38, 2.3771428571428572)"
14-12-2022 18:56:46.974617,"(8.0, 10.5, 10.208333333333334)","(6.5, 8.4, 8.16842105263158)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 61.25)","(12.0, 16.5, 16.708333333333332)","(7.0, 9.8, 9.52)","(2.1, 2.38, 2.3386666666666667)"
14-12-2022 18:56:48.317960,"(8.0, 10.5, 10.375)","(6.5, 8.4, 8.237037037037037)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 61.25)","(12.0, 17.0, 16.25)","(7.0, 9.8, 9.52)","(2.1, 2.34, 2.3386666666666667)"
14-12-2022 18:56:49.679863,"(8.0, 10.5, 10.416666666666666)","(6.5, 8.4, 8.237037037037037)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 65.0, 62.89473684210526)","(12.0, 17.0, 16.25)","(7.0, 9.8, 9.56)","(2.1, 2.34, 2.3527272727272726)"
14-12-2022 18:56:50.973675,"(8.0, 10.5, 10.333333333333334)","(6.5, 8.4, 8.237037037037037)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 70.0, 62.89473684210526)","(12.0, 17.0, 16.25)","(7.0, 9.8, 9.56)","(2.1, 2.36, 2.3527272727272726)"
14-12-2022 18:56:52.330686,"(8.0, 10.5, 10.333333333333334)","(6.5, 8.4, 8.22857142857143)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 70.0, 57.72727272727273)","(12.0, 17.0, 16.625)","(7.0, 9.6, 9.5)","(2.1, 2.38, 2.357647058823529)"
14-12-2022 18:56:53.614671,"(8.0, 10.5, 10.178571428571429)","(6.5, 8.4, 8.237037037037037)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.945454545454545)","(41.0, 70.0, 58.333333333333336)","(12.0, 17.5, 16.576923076923077)","(7.0, 9.6, 9.5)","(2.1, 2.36, 2.3729411764705883)"
