,The Girls Have It,Lara Tiara,Rose Of Juliana,Krafty Boy,Chelseas Girl,Karinya Max,Kulani Courage,Preacher Quince,Limousine Cheeky
11-01-2023 19:34:12.082996,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.0, 8.766666666666666)","(21.0, 38.0, 30.5)","(14.0, 19.5, 17.423076923076923)","(6.0, 9.2, 7.55)","(12.0, 18.5, 16.27777777777778)","(5.0, 6.2, 5.7)","(5.0, 9.0, 7.6)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:13.552233,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.1)","(21.0, 38.0, 30.5)","(14.0, 19.5, 17.423076923076923)","(6.0, 9.2, 8.375)","(12.0, 18.5, 16.27777777777778)","(5.0, 6.0, 5.416666666666666)","(5.0, 7.8, 7.38)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:14.962774,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.1)","(21.0, 38.0, 31.666666666666664)","(14.0, 19.5, 17.863636363636363)","(6.0, 9.2, 8.375)","(12.0, 18.5, 15.875)","(5.0, 6.0, 5.3999999999999995)","(5.0, 7.8, 7.32)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:16.253513,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.1)","(21.0, 36.0, 26.714285714285715)","(14.0, 19.5, 18.11111111111111)","(6.0, 9.2, 8.375)","(12.0, 18.5, 16.5)","(5.0, 6.0, 5.3999999999999995)","(5.0, 7.8, 6.96)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:17.457873,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.1)","(21.0, 36.0, 26.714285714285715)","(14.0, 19.0, 18.11111111111111)","(6.0, 9.2, 7.7)","(12.0, 18.0, 16.5)","(5.0, 6.0, 5.3999999999999995)","(5.0, 7.2, 7.066666666666666)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:18.629073,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 38.0, 32.0)","(14.0, 19.0, 25.5)","(6.0, 9.2, 9.557142857142857)","(12.0, 18.0, 19.5)","(5.0, 6.0, 5.4)","(5.0, 7.2, 6.507692307692308)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:19.919407,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 38.0, 28.0)","(14.0, 30.0, 20.9)","(6.0, 10.5, 8.95)","(12.0, 24.0, 19.8)","(5.0, 5.9, 5.55)","(5.0, 6.6, 6.529411764705882)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:21.216221,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 38.0, 27.333333333333332)","(14.0, 29.0, 21.75)","(6.0, 10.5, 9.025)","(12.0, 23.0, 20.25)","(5.0, 5.8, 5.383333333333333)","(5.0, 6.6, 6.855555555555555)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:22.544735,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.25)","(21.0, 36.0, 27.333333333333332)","(14.0, 28.0, 23.166666666666668)","(6.0, 10.0, 8.581818181818182)","(12.0, 22.0, 19.0)","(5.0, 5.8, 5.355555555555555)","(5.0, 7.2, 6.24)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:23.963257,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 36.0, 32.75)","(14.0, 27.0, 18.785714285714285)","(6.0, 10.0, 8.844444444444445)","(12.0, 21.0, 19.0)","(5.0, 5.8, 5.355555555555555)","(5.0, 6.8, 6.687179487179487)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:25.398740,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 36.0, 32.75)","(14.0, 27.0, 20.25)","(6.0, 10.0, 8.844444444444445)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.355555555555555)","(5.0, 6.8, 6.706666666666666)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:26.864303,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 36.0, 29.6)","(14.0, 25.0, 21.75)","(6.0, 10.0, 8.581818181818182)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.355555555555555)","(5.0, 7.0, 7.0)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:28.277955,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 34.0, 25.7)","(14.0, 23.0, 18.75)","(6.0, 10.0, 8.581818181818182)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.355555555555555)","(5.0, 7.2, 6.945454545454545)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:29.684538,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 32.0, 25.7)","(14.0, 22.0, 19.166666666666668)","(6.0, 10.0, 8.581818181818182)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.355555555555555)","(5.0, 7.2, 7.371428571428571)","(10.0, 18.0, 14.785714285714286)"
11-01-2023 19:34:31.065466,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 32.0, 25.7)","(14.0, 21.0, 16.875)","(6.0, 10.0, 8.581818181818182)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.355555555555555)","(5.0, 7.6, 6.9411764705882355)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:32.469551,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.7)","(21.0, 32.0, 25.0)","(14.0, 21.0, 16.875)","(6.0, 10.0, 8.581818181818182)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.3)","(5.0, 7.6, 7.3963636363636365)","(10.0, 18.0, 15.3)"
11-01-2023 19:34:33.882818,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.6)","(21.0, 32.0, 25.0)","(14.0, 21.0, 16.875)","(6.0, 10.0, 8.375)","(12.0, 20.0, 17.1875)","(5.0, 5.8, 5.3)","(5.0, 7.6, 6.04468085106383)","(10.0, 18.0, 16.3)"
11-01-2023 19:34:35.173610,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.6)","(21.0, 32.0, 27.5)","(14.0, 21.0, 18.0)","(6.0, 10.0, 8.0)","(12.0, 20.0, 18.875)","(5.0, 5.8, 5.4363636363636365)","(5.0, 6.6, 6.315789473684211)","(10.0, 17.0, 16.3)"
11-01-2023 19:34:36.466941,"(3.2, 6.0, 4.7555555555555555)","(6.5, 9.6, 8.4)","(21.0, 32.0, 27.666666666666668)","(14.0, 21.0, 18.857142857142858)","(6.0, 10.0, 9.04)","(12.0, 20.0, 18.875)","(5.0, 5.8, 5.449999999999999)","(5.0, 6.6, 6.629629629629629)","(10.0, 17.0, 16.3)"
11-01-2023 19:34:37.869973,"(3.2, 6.0, 5.51304347826087)","(6.5, 9.6, 8.866666666666667)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 8.533333333333333)","(12.0, 20.0, 17.75)","(5.0, 5.8, 5.530769230769231)","(5.0, 7.2, 7.130769230769231)","(10.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:39.252269,"(3.2, 6.0, 5.133333333333334)","(6.5, 9.4, 8.92)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 8.9)","(13.0, 20.0, 18.5)","(5.0, 5.8, 5.449999999999999)","(5.0, 7.2, 7.747826086956522)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:40.707117,"(3.2, 6.0, 5.542857142857143)","(6.5, 9.2, 8.033333333333333)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 8.333333333333334)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.449999999999999)","(5.0, 7.8, 7.175)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:42.099522,"(3.2, 6.0, 5.3375)","(6.5, 9.2, 7.533333333333333)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 9.0)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.566666666666666)","(5.0, 7.8, 7.069230769230769)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:43.549754,"(3.2, 5.4, 5.275)","(6.5, 9.2, 7.533333333333333)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 9.28)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.4818181818181815)","(5.0, 7.8, 7.15)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:45.030307,"(3.2, 5.9, 5.3375)","(6.5, 9.2, 8.472727272727273)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.566666666666666)","(5.0, 7.4, 7.15)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:46.417153,"(3.2, 5.9, 5.525)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.72222222222222)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.4818181818181815)","(5.0, 7.4, 7.266666666666667)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:47.656912,"(3.2, 5.9, 5.3375)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4818181818181815)","(5.0, 7.6, 8.542857142857143)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:48.859044,"(3.2, 5.8, 5.4799999999999995)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4230769230769225)","(5.0, 9.0, 8.066666666666666)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:50.301724,"(3.2, 5.7, 5.4799999999999995)","(6.5, 9.2, 8.472727272727273)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4818181818181815)","(5.0, 9.0, 8.3)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:51.686707,"(3.2, 5.8, 5.218181818181818)","(6.5, 9.2, 8.472727272727273)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4818181818181815)","(5.0, 9.0, 7.199999999999999)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:53.083099,"(3.2, 5.9, 5.245454545454545)","(6.5, 9.2, 8.472727272727273)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.628571428571428)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.216666666666667)","(5.0, 7.6, 7.88)","(11.0, 17.0, 14.576923076923077)"
11-01-2023 19:34:54.458671,"(3.2, 5.9, 5.429411764705883)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 9.2)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4363636363636365)","(5.0, 8.6, 8.0)","(11.0, 17.0, 14.576923076923077)"
11-01-2023 19:34:55.892146,"(3.2, 5.9, 5.1)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 9.4)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4)","(5.0, 8.4, 8.314285714285715)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:57.363889,"(3.2, 5.9, 5.09)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.95)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4)","(5.0, 8.4, 6.638297872340425)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:34:58.745028,"(3.2, 5.9, 5.09)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.95)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4)","(5.0, 7.0, 6.85)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:00.076066,"(3.2, 5.9, 5.09)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.125)","(6.0, 10.0, 8.95)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4)","(5.0, 7.0, 6.85)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:01.384910,"(3.2, 5.9, 5.09)","(6.5, 9.2, 8.422222222222222)","(21.0, 30.0, 25.0)","(14.0, 19.5, 17.666666666666668)","(6.0, 10.0, 8.95)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.4)","(5.0, 7.0, 6.9)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:03.030127,"(3.2, 5.9, 5.25)","(6.5, 9.2, 8.616666666666667)","(21.0, 30.0, 25.0)","(14.0, 19.0, 14.785714285714286)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.0, 6.966666666666667)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:04.358420,"(3.2, 5.5, 5.25)","(6.5, 9.2, 8.616666666666667)","(21.0, 30.0, 25.0)","(14.0, 19.5, 16.25)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 6.966666666666667)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:05.743895,"(3.2, 5.5, 5.25)","(6.5, 9.2, 8.453333333333333)","(21.0, 30.0, 27.428571428571427)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 6.966666666666667)","(11.0, 17.0, 14.576923076923077)"
11-01-2023 19:35:07.067808,"(3.2, 6.4, 5.127272727272727)","(6.5, 9.2, 8.338461538461537)","(21.0, 30.0, 27.428571428571427)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 6.966666666666667)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:08.251924,"(3.2, 6.4, 5.127272727272727)","(6.5, 9.2, 8.338461538461537)","(21.0, 30.0, 27.428571428571427)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 6.966666666666667)","(11.0, 17.0, 15.055555555555555)"
11-01-2023 19:35:09.678702,"(3.2, 6.4, 5.175)","(6.5, 9.2, 8.44)","(21.0, 30.0, 33.333333333333336)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.95)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 6.885714285714285)","(11.0, 17.0, 14.3)"
11-01-2023 19:35:11.044620,"(3.2, 6.0, 5.166666666666667)","(6.5, 9.0, 8.7)","(21.0, 38.0, 29.5)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 9.066666666666666)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.3)","(5.0, 7.4, 7.3)","(11.0, 14.5, 14.3)"
11-01-2023 19:35:12.318304,"(3.2, 6.0, 5.166666666666667)","(6.5, 9.0, 8.7)","(21.0, 34.0, 26.5)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 9.35)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.3)","(5.0, 7.8, 7.790243902439024)","(11.0, 14.5, 14.3)"
11-01-2023 19:35:13.576771,"(3.2, 6.0, 5.166666666666667)","(6.5, 9.0, 8.492307692307692)","(21.0, 34.0, 26.5)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.971428571428572)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.3)","(5.0, 7.8, 6.609230769230769)","(11.0, 14.5, 14.3)"
11-01-2023 19:35:14.926614,"(3.2, 6.0, 5.166666666666667)","(6.5, 9.6, 8.525)","(21.0, 34.0, 26.5)","(14.0, 18.5, 16.0)","(6.0, 10.0, 8.2)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.3)","(5.0, 6.8, 7.4)","(11.0, 14.5, 14.3)"
11-01-2023 19:35:16.258811,"(3.2, 6.0, 5.166666666666667)","(6.5, 9.4, 8.6)","(21.0, 34.0, 26.5)","(14.0, 18.5, 14.333333333333334)","(6.0, 10.0, 8.2)","(13.0, 19.5, 17.0)","(5.0, 5.8, 5.3)","(5.0, 7.8, 7.6)","(11.0, 14.5, 14.25)"
11-01-2023 19:35:17.641408,"(3.2, 6.0, 5.052631578947368)","(6.5, 9.4, 8.622222222222222)","(21.0, 34.0, 27.333333333333332)","(14.0, 18.5, 15.166666666666666)","(6.0, 10.0, 8.08)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.266666666666667)","(5.0, 7.8, 7.085714285714285)","(11.0, 14.5, 14.375)"
11-01-2023 19:35:18.928498,"(3.2, 6.0, 5.12)","(6.5, 9.4, 8.525)","(21.0, 32.0, 28.333333333333332)","(14.0, 18.5, 15.166666666666666)","(6.0, 10.0, 11.716666666666667)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.533333333333333)","(5.0, 7.6, 6.9)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:20.233311,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.6)","(21.0, 30.0, 27.0)","(14.0, 18.5, 15.8)","(6.0, 12.5, 12.054545454545455)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.6, 7.18)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:21.421354,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.6)","(21.0, 30.0, 27.0)","(14.0, 18.5, 15.8)","(6.0, 13.0, 12.054545454545455)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.6, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:22.857375,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.6)","(21.0, 30.0, 27.0)","(14.0, 18.5, 15.8)","(6.0, 13.0, 9.666666666666666)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:24.148139,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.6)","(21.0, 30.0, 27.0)","(14.0, 18.5, 15.8)","(6.0, 13.0, 11.571428571428571)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:25.315656,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.6)","(21.0, 30.0, 27.0)","(14.0, 18.5, 15.8)","(6.0, 13.0, 11.125)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:26.891530,"(3.2, 6.0, 5.2727272727272725)","(6.5, 9.4, 9.103703703703705)","(21.0, 30.0, 27.428571428571427)","(14.0, 18.5, 15.8)","(6.0, 13.0, 9.785714285714286)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:28.174962,"(3.3, 6.0, 5.2727272727272725)","(6.5, 9.4, 9.103703703703705)","(21.0, 30.0, 27.428571428571427)","(14.0, 18.5, 15.8)","(6.0, 13.0, 10.5)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 7.04)","(11.0, 14.5, 14.4)"
11-01-2023 19:35:29.622986,"(3.3, 6.0, 5.2727272727272725)","(6.5, 9.4, 9.066666666666666)","(21.0, 30.0, 26.25)","(14.0, 18.5, 15.8)","(6.0, 13.0, 10.777777777777779)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.571428571428571)","(5.0, 7.4, 6.5)","(11.0, 14.5, 12.2)"
11-01-2023 19:35:31.047949,"(3.3, 6.0, 5.2727272727272725)","(6.5, 9.4, 8.4)","(21.0, 30.0, 27.625)","(14.0, 18.5, 15.8)","(6.0, 13.0, 10.333333333333334)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.8, 5.55)","(5.0, 6.6, 7.04)","(11.0, 19.0, 13.15)"
11-01-2023 19:35:32.505504,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.861538461538462)","(21.0, 32.0, 29.962962962962962)","(14.0, 18.5, 15.8)","(6.0, 15.0, 9.2)","(13.0, 19.5, 18.125)","(5.0, 5.6, 5.454545454545455)","(5.0, 7.4, 7.25)","(11.0, 16.5, 14.76)"
11-01-2023 19:35:33.994824,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.861538461538462)","(21.0, 32.0, 28.333333333333332)","(14.0, 18.5, 16.0)","(6.0, 14.0, 9.625)","(13.0, 19.0, 16.833333333333332)","(5.0, 5.6, 5.454545454545455)","(5.0, 7.4, 7.220000000000001)","(11.0, 16.0, 14.36)"
11-01-2023 19:35:35.328634,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.9625)","(21.0, 30.0, 28.652173913043477)","(14.0, 18.5, 14.333333333333334)","(6.0, 14.0, 11.975)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.454545454545455)","(5.0, 7.4, 7.28888888888889)","(11.0, 15.5, 11.818181818181818)"
11-01-2023 19:35:36.629908,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.988235294117647)","(21.0, 29.0, 26.666666666666668)","(14.0, 18.5, 14.333333333333334)","(6.0, 13.5, 12.39090909090909)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.4, 7.28888888888889)","(11.0, 15.0, 12.863636363636363)"
11-01-2023 19:35:38.054327,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.745454545454546)","(21.0, 29.0, 27.0)","(14.0, 18.5, 14.333333333333334)","(6.0, 13.5, 12.32)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.4, 7.523076923076923)","(11.0, 13.5, 12.45)"
11-01-2023 19:35:39.535902,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.4, 8.755555555555555)","(21.0, 29.0, 25.333333333333332)","(14.0, 18.5, 16.0)","(6.0, 13.5, 12.025)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.8, 7.574999999999999)","(11.0, 13.5, 12.1)"
11-01-2023 19:35:41.086734,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.2, 8.616666666666665)","(21.0, 28.0, 25.2)","(14.0, 18.5, 16.76923076923077)","(6.0, 13.5, 9.833333333333334)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.8, 7.1230769230769235)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:42.562421,"(3.3, 6.0, 5.5)","(6.5, 9.2, 8.616666666666665)","(21.0, 27.0, 25.2)","(14.0, 18.5, 16.76923076923077)","(6.0, 13.5, 11.8)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.4, 6.430303030303031)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:44.508657,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.2, 8.857142857142858)","(21.0, 27.0, 25.102564102564102)","(14.0, 18.5, 16.0)","(6.0, 13.5, 10.233333333333333)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.458823529411765)","(5.0, 6.6, 8.175)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:46.046884,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.2, 8.857142857142858)","(21.0, 26.0, 25.102564102564102)","(14.0, 18.5, 14.75)","(6.0, 13.5, 10.233333333333333)","(13.0, 19.5, 16.833333333333332)","(5.0, 5.6, 5.476923076923077)","(5.0, 8.4, 7.933333333333333)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:47.761921,"(3.3, 6.0, 5.384615384615385)","(6.5, 9.2, 8.763636363636364)","(21.0, 26.0, 25.102564102564102)","(14.0, 18.5, 15.5)","(6.0, 13.5, 12.16)","(13.0, 19.5, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 8.2, 6.407692307692308)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:49.921196,"(3.3, 6.0, 5.55)","(6.5, 9.4, 9.025)","(21.0, 26.0, 23.6)","(14.0, 18.5, 15.5)","(6.0, 13.0, 11.545454545454545)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 6.6, 6.418181818181819)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:51.532189,"(3.3, 6.0, 5.55)","(6.5, 9.4, 9.025)","(21.0, 26.0, 27.333333333333332)","(14.0, 18.5, 15.5)","(6.0, 13.0, 9.914285714285715)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.458823529411765)","(5.0, 6.6, 7.529411764705882)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:53.333491,"(3.3, 6.0, 5.55)","(6.5, 9.4, 8.927272727272726)","(21.0, 30.0, 26.0)","(14.0, 18.5, 15.5)","(6.0, 13.0, 9.418181818181818)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 8.6, 7.566666666666666)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:55.185174,"(3.3, 6.0, 5.55)","(6.5, 9.2, 9.025)","(21.0, 28.0, 24.666666666666668)","(14.0, 18.5, 15.5)","(6.0, 9.6, 9.24)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.8, 7.199999999999999)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:56.777247,"(3.3, 6.0, 5.55)","(6.5, 9.4, 8.816666666666666)","(21.0, 28.0, 24.666666666666668)","(14.0, 18.5, 15.5)","(6.0, 9.6, 9.375)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.6, 7.057142857142857)","(11.0, 13.0, 12.1)"
11-01-2023 19:35:58.129428,"(3.3, 6.0, 5.199999999999999)","(6.5, 9.4, 8.816666666666666)","(21.0, 28.0, 24.666666666666668)","(14.0, 18.5, 15.5)","(6.0, 9.6, 9.375)","(13.0, 19.0, 18.125)","(5.0, 5.6, 5.476923076923077)","(5.0, 7.4, 7.057142857142857)","(11.0, 13.0, 12.1)"
