,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:24:42.315844,"(4.0, 6.6, 5.066666666666666)","(6.0, 9.6, 8.5)","(21.0, 40.0, 30.5)","(4.0, 5.2, 4.5)","(20.0, 44.0, 33.0)","(91.0, 490.0, 282.5)","(3.1, 4.6, 3.808333333333333)","(4.4, 10.0, 8.2)"
09-01-2023 15:24:43.418379,"(4.0, 6.6, 5.066666666666666)","(6.0, 9.6, 8.5)","(21.0, 40.0, 24.545454545454547)","(4.0, 5.1, 4.5)","(20.0, 44.0, 33.0)","(91.0, 490.0, 134.28571428571428)","(3.1, 4.6, 3.808333333333333)","(4.4, 10.0, 8.2)"
09-01-2023 15:24:44.495088,"(4.0, 5.9, 4.62)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.470000000000001)","(20.0, 44.0, 33.0)","(91.0, 490.0, 156.0)","(3.1, 4.6, 3.7555555555555555)","(4.4, 10.0, 8.2)"
09-01-2023 15:24:45.603539,"(4.0, 6.6, 4.555555555555555)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.487500000000001)","(20.0, 44.0, 33.0)","(91.0, 480.0, 130.0)","(3.1, 4.6, 3.808333333333333)","(4.4, 10.0, 8.2)"
09-01-2023 15:24:46.665086,"(4.0, 6.4, 5.35)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.487500000000001)","(20.0, 44.0, 33.0)","(91.0, 460.0, 101.78571428571428)","(3.1, 4.6, 3.808333333333333)","(4.4, 10.0, 8.2)"
09-01-2023 15:24:47.777228,"(4.0, 6.4, 5.98)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.487500000000001)","(20.0, 44.0, 33.0)","(91.0, 450.0, 101.78571428571428)","(3.1, 4.6, 3.8874999999999997)","(4.4, 10.0, 7.8999999999999995)"
09-01-2023 15:24:48.837153,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 450.0, 97.05882352941177)","(3.1, 4.6, 3.76875)","(4.4, 10.0, 7.8999999999999995)"
09-01-2023 15:24:49.950270,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 450.0, 97.05882352941177)","(3.1, 4.6, 3.76875)","(4.4, 10.0, 7.8999999999999995)"
09-01-2023 15:24:51.140352,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 450.0, 163.75)","(3.1, 4.6, 4.4140625)","(4.4, 10.0, 8.973333333333333)"
09-01-2023 15:24:52.291100,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 430.0, 107.27272727272728)","(3.1, 4.6, 4.25)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:53.456342,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 430.0, 242.5)","(3.1, 4.6, 4.2281249999999995)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:54.542747,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 410.0, 98.92857142857143)","(3.1, 4.6, 4.017241379310344)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:55.653744,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 410.0, 140.0)","(3.1, 4.5, 4.017241379310344)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:56.770290,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 400.0, 232.5)","(3.1, 4.5, 3.96)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:57.890495,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 390.0, 232.5)","(3.1, 4.4, 3.8923076923076922)","(4.4, 10.0, 8.6)"
09-01-2023 15:24:58.954264,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 390.0, 180.0)","(3.1, 4.4, 4.016)","(4.4, 10.0, 8.9)"
09-01-2023 15:25:00.043085,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.458333333333334)","(20.0, 44.0, 33.0)","(91.0, 390.0, 127.5)","(3.1, 4.4, 4.016)","(4.4, 10.0, 8.9)"
09-01-2023 15:25:01.152877,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 390.0, 98.46153846153845)","(3.1, 4.4, 3.9636363636363634)","(4.4, 10.0, 8.9)"
09-01-2023 15:25:02.208404,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 380.0, 222.5)","(3.1, 4.4, 3.8823529411764706)","(4.4, 10.0, 8.973333333333333)"
09-01-2023 15:25:03.290582,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 370.0, 212.5)","(3.1, 4.4, 3.8823529411764706)","(4.4, 10.0, 8.6)"
09-01-2023 15:25:04.392568,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 350.0, 212.5)","(3.1, 4.4, 3.8823529411764706)","(4.4, 10.0, 9.03076923076923)"
09-01-2023 15:25:05.531331,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 350.0, 212.5)","(3.1, 4.4, 4.030769230769231)","(4.4, 10.0, 9.614285714285714)"
09-01-2023 15:25:06.551906,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 350.0, 212.5)","(3.1, 4.4, 4.044444444444444)","(4.4, 10.0, 9.614285714285714)"
09-01-2023 15:25:07.633153,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.453846153846154)","(20.0, 44.0, 33.0)","(91.0, 350.0, 114.28571428571428)","(3.1, 4.4, 4.044444444444444)","(4.4, 10.0, 10.546153846153846)"
09-01-2023 15:25:08.665860,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.42)","(20.0, 44.0, 24.75)","(91.0, 350.0, 287.5)","(3.1, 4.4, 3.8627906976744186)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:09.680585,"(4.0, 6.4, 6.1375)","(6.0, 9.6, 8.5)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.1, 4.42)","(20.0, 44.0, 24.75)","(91.0, 330.0, 287.5)","(3.1, 4.4, 4.075)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:10.809716,"(4.0, 6.4, 5.525)","(6.0, 9.6, 9.16)","(21.0, 25.0, 24.545454545454547)","(4.0, 5.0, 4.5)","(20.0, 42.0, 32.0)","(91.0, 330.0, 151.42857142857144)","(3.1, 4.3, 4.075)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:11.888251,"(4.0, 6.4, 5.28)","(6.0, 9.6, 9.355555555555554)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.9, 4.5)","(20.0, 42.0, 24.22222222222222)","(91.0, 330.0, 261.25)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:12.913248,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.537142857142857)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.9, 4.438461538461539)","(20.0, 42.0, 23.333333333333332)","(91.0, 320.0, 234.54545454545453)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:13.906302,"(4.0, 6.4, 4.888)","(6.0, 9.6, 8.6)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.9, 4.438461538461539)","(20.0, 42.0, 23.25)","(91.0, 320.0, 206.15384615384613)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:14.975102,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.314285714285713)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.9, 4.417857142857144)","(20.0, 42.0, 23.25)","(91.0, 310.0, 200.0)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:16.092940,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.15)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.9, 4.6)","(20.0, 42.0, 23.25)","(91.0, 310.0, 205.23809523809524)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.614285714285714)"
09-01-2023 15:25:17.310261,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.15)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.8, 4.6)","(20.0, 42.0, 23.25)","(91.0, 310.0, 187.77777777777777)","(3.1, 4.3, 4.025)","(4.4, 11.5, 10.34)"
09-01-2023 15:25:18.470317,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.15)","(21.0, 25.0, 24.545454545454547)","(4.0, 4.8, 4.4222222222222225)","(20.0, 42.0, 23.25)","(91.0, 310.0, 177.0)","(3.1, 4.3, 4.025)","(4.4, 11.5, 10.6)"
09-01-2023 15:25:19.638778,"(4.0, 6.4, 4.865384615384615)","(6.0, 9.6, 9.15)","(21.0, 25.0, 24.166666666666668)","(4.0, 4.8, 4.4222222222222225)","(20.0, 42.0, 23.25)","(91.0, 300.0, 163.33333333333331)","(3.1, 4.3, 4.025)","(4.4, 11.5, 10.72857142857143)"
09-01-2023 15:25:20.726571,"(4.0, 6.4, 4.865384615384615)","(6.0, 9.6, 9.15)","(21.0, 25.0, 23.333333333333332)","(4.0, 4.8, 4.442857142857143)","(20.0, 42.0, 23.25)","(91.0, 290.0, 218.75)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.72857142857143)"
09-01-2023 15:25:21.868729,"(4.0, 6.4, 4.865384615384615)","(6.0, 9.6, 9.333333333333332)","(21.0, 25.0, 23.333333333333332)","(4.0, 4.7, 4.245454545454546)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 218.75)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.72857142857143)"
09-01-2023 15:25:22.970442,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.333333333333332)","(21.0, 25.0, 21.785714285714285)","(4.0, 4.7, 4.1625)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 191.8181818181818)","(3.1, 4.3, 4.2)","(4.4, 11.5, 10.72857142857143)"
09-01-2023 15:25:24.097446,"(4.0, 6.4, 4.888)","(6.0, 9.6, 9.540740740740741)","(21.0, 25.0, 21.785714285714285)","(4.0, 4.6, 4.188888888888888)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 191.8181818181818)","(3.1, 4.3, 4.025)","(4.4, 11.5, 10.73076923076923)"
09-01-2023 15:25:25.245356,"(4.0, 6.4, 4.888)","(6.0, 9.8, 9.38857142857143)","(21.0, 25.0, 19.96)","(4.0, 4.5, 4.288)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.0)","(3.1, 4.3, 4.025)","(4.4, 11.5, 12.25)"
09-01-2023 15:25:26.367779,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 8.52)","(21.0, 25.0, 19.96)","(4.0, 4.4, 4.288)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 205.0)","(3.1, 4.3, 4.2)","(4.4, 12.5, 12.17)"
09-01-2023 15:25:27.516099,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 8.52)","(21.0, 25.0, 19.96)","(4.0, 4.4, 4.2475)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 205.0)","(3.1, 4.3, 4.2)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:28.661449,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 8.52)","(21.0, 25.0, 19.96)","(4.0, 4.3, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 205.0)","(3.1, 4.3, 4.2)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:29.833277,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 8.733333333333333)","(21.0, 25.0, 19.96)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.0)","(3.1, 4.3, 4.2)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:30.986441,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 8.733333333333333)","(21.0, 25.0, 19.96)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.0)","(3.1, 4.3, 4.2)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:32.172152,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.36923076923077)","(21.0, 25.0, 19.96)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.0)","(3.1, 4.3, 4.025)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:33.302615,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.619354838709679)","(21.0, 25.0, 19.96)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.025)","(4.4, 12.5, 12.327777777777778)"
09-01-2023 15:25:34.370918,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.619354838709679)","(21.0, 25.0, 19.96)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.272222222222222)","(4.4, 12.5, 12.338888888888889)"
09-01-2023 15:25:35.515739,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.619354838709679)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.368181818181817)"
09-01-2023 15:25:36.649927,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.619354838709679)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.368181818181817)"
09-01-2023 15:25:37.835528,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.368181818181817)"
09-01-2023 15:25:38.996613,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.114285714285714)"
09-01-2023 15:25:40.086932,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.0)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.254545454545454)"
09-01-2023 15:25:41.212998,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.15)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 188.1818181818182)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:42.342774,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.124137931034483)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 165.55555555555554)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:43.532621,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:44.728581,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.254545454545454)"
09-01-2023 15:25:45.914699,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:47.035206,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:48.089366,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:49.184150,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 194.54545454545456)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.254545454545454)"
09-01-2023 15:25:50.384952,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:51.517813,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:52.597730,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.1625)"
09-01-2023 15:25:53.661185,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.254545454545454)"
09-01-2023 15:25:54.799706,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.254545454545454)"
09-01-2023 15:25:55.931241,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 11.25)"
09-01-2023 15:25:57.130430,"(4.0, 6.0, 5.7875)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1125)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 182.85714285714286)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.0)"
09-01-2023 15:25:58.271697,"(4.0, 6.0, 5.15)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.128205128205129)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 165.0)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:25:59.338603,"(4.0, 6.0, 5.15)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.128205128205129)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:00.383337,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.128205128205129)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:01.550764,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.128205128205129)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:02.642273,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:03.775270,"(4.0, 6.0, 5.15)","(6.0, 9.8, 9.114285714285714)","(21.0, 25.0, 19.0)","(4.0, 4.2, 4.1909090909090905)","(20.0, 42.0, 23.666666666666668)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:04.873508,"(4.0, 6.0, 5.381818181818182)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.116666666666666)","(20.0, 42.0, 23.25)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:05.991229,"(4.0, 6.0, 5.381818181818182)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 42.0, 31.0)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:07.241835,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 40.0, 31.0)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:08.368101,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 40.0, 23.5)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:09.486786,"(4.0, 6.0, 4.776)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 40.0, 30.0)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:10.602300,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 30.0)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:11.655106,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:12.752624,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:14.102030,"(4.0, 5.9, 5.7)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.075)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:15.520342,"(4.0, 5.9, 4.686206896551724)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
09-01-2023 15:26:16.842731,"(4.0, 6.0, 4.710344827586207)","(6.0, 9.8, 9.0)","(21.0, 25.0, 19.0)","(4.0, 4.3, 4.110526315789474)","(20.0, 38.0, 23.066666666666666)","(91.0, 290.0, 173.33333333333334)","(3.1, 4.3, 4.273684210526316)","(4.4, 12.5, 12.166666666666666)"
