,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:42:48.575100,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:49.745641,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:50.893180,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.48, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:52.023280,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:53.144029,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:54.241211,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:55.362570,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 116.83333333333333)","(12.0, 65.0, 47.166666666666664)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:56.519149,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 170.0, 85.25)","(12.0, 65.0, 35.75)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:57.679078,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:58.821515,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:42:59.968175,"(2.6, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.15, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:01.108928,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:02.239992,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:03.361671,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:04.511276,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:05.712211,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:06.845652,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:08.037585,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:09.253474,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:10.440674,"(2.5, 3.3, 3.026470588235294)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:11.574917,"(2.5, 3.45, 3.3545454545454545)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:12.711843,"(2.5, 3.45, 3.3545454545454545)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:13.847101,"(2.5, 3.45, 3.3545454545454545)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:15.002997,"(2.5, 3.45, 3.3545454545454545)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.46, 2.2600000000000002)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:16.197680,"(2.5, 3.45, 3.3214285714285716)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.5, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:17.379259,"(2.5, 3.45, 3.3214285714285716)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:18.465398,"(2.5, 3.45, 3.3600000000000003)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:19.592866,"(2.5, 3.45, 3.3600000000000003)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:20.682113,"(2.5, 3.45, 3.3600000000000003)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:21.800594,"(2.5, 3.45, 3.2025)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(17.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:22.907171,"(2.5, 3.45, 3.2025)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:24.055706,"(2.5, 3.45, 3.2025)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:25.178509,"(2.5, 3.45, 3.2025)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:26.316622,"(2.5, 3.45, 3.2025)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:27.466717,"(2.5, 3.45, 3.2083333333333335)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:28.619107,"(2.5, 3.45, 3.2083333333333335)","(61.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(16.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(18.0, 190.0, 102.5)","(14.0, 160.0, 85.25)","(12.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:29.777458,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:30.877763,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:31.984547,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:33.166463,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:34.393884,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:35.549809,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:36.739319,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.326)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:37.879422,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:39.003500,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:40.118573,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:41.317806,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.38)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:42.489362,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.38)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:43.613262,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 85.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:44.737092,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 160.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:45.877786,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:46.972660,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:48.080167,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:49.223520,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:50.379444,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:51.511691,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:52.664827,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:53.876961,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:55.043157,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 140.0)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:56.165714,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 140.0)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:57.346913,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:58.480199,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 120.19999999999999)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.38)","(26.0, 330.0, 124.0)"
16-12-2022 10:43:59.630657,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 120.19999999999999)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:00.822724,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:02.006114,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.5)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:03.166405,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 146.25)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.2600000000000002)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:04.288760,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 146.25)","(13.0, 140.0, 96.83333333333333)","(11.0, 60.0, 35.75)","(2.2, 2.5, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:05.424574,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 146.25)","(13.0, 140.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:06.601675,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 146.25)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:07.732480,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 146.25)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:08.854649,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.75)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:09.999813,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 102.75)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
