,Dr Hayley,Pipe Cove,Highland Fame,Aquiline Nose,Lily St Regis,Harden Up Tommy,Toxic Turtle,Cha Cha Socks
509,"[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 32, 582383), 31.0, 65.0]"
510,"[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 33, 811191), 31.0, 65.0]"
511,"[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 34, 968204), 31.0, 60.0]"
512,"[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 36, 100332), 31.0, 60.0]"
513,"[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 37, 230407), 31.0, 60.0]"
514,"[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 38, 357255), 31.0, 60.0]"
515,"[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 39, 488859), 31.0, 60.0]"
516,"[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 40, 617641), 31.0, 60.0]"
517,"[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 41, 746495), 31.0, 60.0]"
518,"[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 42, 892073), 31.0, 60.0]"
519,"[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 44, 20900), 31.0, 60.0]"
520,"[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 45, 167999), 31.0, 60.0]"
521,"[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 46, 305850), 31.0, 60.0]"
522,"[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 47, 456650), 31.0, 60.0]"
523,"[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 48, 599074), 31.0, 60.0]"
524,"[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 49, 753126), 31.0, 60.0]"
525,"[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 50, 888309), 31.0, 60.0]"
526,"[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 52, 27423), 31.0, 60.0]"
527,"[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 53, 157302), 31.0, 60.0]"
528,"[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 54, 290683), 31.0, 60.0]"
529,"[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 55, 447832), 31.0, 60.0]"
530,"[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 56, 620230), 31.0, 60.0]"
531,"[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 57, 755029), 31.0, 60.0]"
532,"[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 18, 58, 885926), 31.0, 60.0]"
533,"[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 0, 17590), 31.0, 60.0]"
534,"[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 1, 146287), 31.0, 60.0]"
535,"[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 2, 286886), 31.0, 60.0]"
536,"[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 3, 435544), 31.0, 60.0]"
537,"[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 4, 580539), 31.0, 60.0]"
538,"[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 5, 710068), 31.0, 60.0]"
539,"[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 6, 845463), 31.0, 60.0]"
540,"[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 8, 2305), 31.0, 60.0]"
541,"[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 9, 174906), 31.0, 60.0]"
542,"[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 10, 356868), 31.0, 60.0]"
543,"[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 11, 494398), 31.0, 60.0]"
544,"[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 12, 627359), 31.0, 60.0]"
545,"[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 13, 758052), 31.0, 60.0]"
546,"[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 14, 889570), 31.0, 60.0]"
547,"[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 16, 20568), 31.0, 60.0]"
548,"[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 19, 17, 156440), 31.0, 60.0]"
