,Ultimate Ad,Maxwell Robyn Nz,Incognito,Clementsorrell,Sunshine Karamea,Bently Bullet,Will I Am,Ice Blaster,The Maldives
10-01-2023 13:34:07.471829,"(6.0, 9.8, 9.450000000000001)","(1.9, 99999, 99990)","(4.0, 5.5, 5.42)","(19.0, 27.0, 24.0)","(41.0, 140.0, 83.0)","(41.0, 80.0, 65.0)","(17.0, 32.0, 25.75)","(7.0, 12.0, 10.08)","(21.0, 42.0, 39.33333333333333)"
10-01-2023 13:34:08.658503,"(6.0, 9.8, 9.625)","(1.9, 99999, 99990)","(4.0, 5.5, 5.42)","(19.0, 27.0, 24.0)","(41.0, 120.0, 67.33333333333333)","(41.0, 80.0, 65.0)","(17.0, 32.0, 25.75)","(7.0, 12.0, 9.916666666666666)","(21.0, 42.0, 41.714285714285715)"
10-01-2023 13:34:09.873961,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 5.5, 5.346153846153846)","(18.0, 26.0, 22.25)","(41.0, 110.0, 64.0)","(41.0, 80.0, 65.0)","(17.0, 32.0, 25.75)","(7.5, 11.5, 10.9)","(20.0, 48.0, 37.0)"
10-01-2023 13:34:11.104693,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 5.5, 5.346153846153846)","(18.0, 26.0, 22.25)","(41.0, 100.0, 64.0)","(41.0, 80.0, 65.0)","(17.0, 32.0, 25.75)","(7.5, 13.5, 10.28)","(20.0, 48.0, 42.66666666666667)"
10-01-2023 13:34:12.302842,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 5.5, 5.346153846153846)","(18.0, 26.0, 22.25)","(41.0, 100.0, 64.0)","(41.0, 80.0, 63.63636363636363)","(17.0, 32.0, 25.75)","(7.5, 13.0, 11.6)","(20.0, 46.0, 38.08333333333333)"
10-01-2023 13:34:13.502322,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 5.5, 5.884615384615385)","(18.0, 26.0, 22.25)","(41.0, 100.0, 64.0)","(41.0, 80.0, 66.15384615384616)","(17.0, 32.0, 25.75)","(7.5, 12.5, 11.25)","(20.0, 46.0, 40.90909090909091)"
10-01-2023 13:34:14.671374,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 6.0, 5.794117647058823)","(18.0, 26.0, 22.25)","(41.0, 100.0, 64.0)","(41.0, 80.0, 62.5)","(17.0, 32.0, 25.75)","(7.5, 12.5, 11.25)","(20.0, 44.0, 40.90909090909091)"
10-01-2023 13:34:15.818305,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 6.0, 5.794117647058823)","(18.0, 26.0, 24.5)","(41.0, 100.0, 64.0)","(41.0, 75.0, 63.333333333333336)","(17.0, 32.0, 25.75)","(7.5, 12.5, 11.25)","(20.0, 44.0, 40.90909090909091)"
10-01-2023 13:34:16.940264,"(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(4.2, 6.0, 5.794117647058823)","(18.0, 42.0, 24.5)","(41.0, 100.0, 64.0)","(41.0, 70.0, 58.888888888888886)","(17.0, 32.0, 23.666666666666668)","(7.5, 12.5, 11.785714285714286)","(20.0, 44.0, 38.0)"
10-01-2023 13:34:18.079465,"(6.5, 9.6, 9.542857142857143)","(1.85, 99999, 99990)","(4.2, 6.0, 5.794117647058823)","(18.0, 34.0, 30.75)","(41.0, 95.0, 70.5)","(41.0, 70.0, 58.0)","(17.0, 32.0, 25.5)","(7.5, 12.5, 11.785714285714286)","(20.0, 44.0, 40.66666666666667)"
10-01-2023 13:34:19.160675,"(6.5, 9.6, 9.542857142857143)","(1.85, 99999, 99990)","(4.2, 6.0, 5.794117647058823)","(18.0, 32.0, 30.42857142857143)","(41.0, 95.0, 68.0)","(41.0, 70.0, 57.0)","(17.0, 32.0, 25.5)","(7.5, 12.5, 11.5)","(20.0, 44.0, 40.66666666666667)"
10-01-2023 13:34:20.248491,"(6.5, 9.6, 9.35)","(1.85, 99999, 99990)","(4.2, 6.0, 5.8478260869565215)","(18.0, 32.0, 30.42857142857143)","(41.0, 90.0, 68.0)","(41.0, 65.0, 58.333333333333336)","(17.0, 32.0, 23.666666666666668)","(7.5, 13.0, 11.4375)","(20.0, 44.0, 40.66666666666667)"
10-01-2023 13:34:21.402627,"(6.5, 9.6, 9.44)","(1.85, 99999, 99990)","(4.2, 6.0, 5.8478260869565215)","(18.0, 30.0, 24.666666666666668)","(41.0, 90.0, 68.0)","(41.0, 65.0, 58.333333333333336)","(17.0, 32.0, 23.666666666666668)","(7.5, 13.0, 12.0)","(20.0, 44.0, 40.66666666666667)"
10-01-2023 13:34:22.560062,"(6.5, 9.6, 9.44)","(1.85, 99999, 99990)","(4.2, 6.0, 5.8)","(18.0, 30.0, 24.666666666666668)","(41.0, 100.0, 65.6)","(41.0, 65.0, 58.333333333333336)","(17.0, 32.0, 23.666666666666668)","(7.5, 13.0, 12.0)","(20.0, 44.0, 34.666666666666664)"
10-01-2023 13:34:23.757264,"(6.5, 9.6, 9.466666666666667)","(1.85, 99999, 99990)","(4.2, 6.0, 5.875)","(18.0, 36.0, 26.0)","(41.0, 95.0, 93.25)","(41.0, 65.0, 62.025)","(17.0, 32.0, 23.666666666666668)","(7.5, 13.0, 12.0)","(20.0, 44.0, 34.666666666666664)"
10-01-2023 13:34:25.033650,"(6.5, 9.6, 9.538461538461538)","(1.85, 99999, 99990)","(4.2, 6.0, 5.733333333333333)","(18.0, 34.0, 27.0)","(41.0, 100.0, 93.25)","(41.0, 65.0, 53.333333333333336)","(16.0, 32.0, 28.42857142857143)","(7.5, 13.0, 12.428571428571429)","(21.0, 44.0, 34.666666666666664)"
10-01-2023 13:34:26.279239,"(6.5, 9.6, 9.511111111111111)","(1.85, 99999, 99990)","(4.2, 6.0, 5.733333333333333)","(18.0, 32.0, 24.666666666666668)","(41.0, 100.0, 93.25)","(41.0, 65.0, 53.333333333333336)","(16.0, 32.0, 28.42857142857143)","(7.5, 13.0, 12.666666666666666)","(21.0, 44.0, 34.666666666666664)"
10-01-2023 13:34:27.532914,"(6.5, 9.6, 9.511111111111111)","(1.85, 99999, 99990)","(4.2, 6.0, 5.75)","(18.0, 30.0, 24.666666666666668)","(41.0, 100.0, 93.25)","(41.0, 65.0, 53.333333333333336)","(16.0, 32.0, 28.42857142857143)","(7.5, 13.0, 12.666666666666666)","(21.0, 44.0, 42.5)"
10-01-2023 13:34:28.802134,"(6.5, 10.0, 9.64)","(1.85, 99999, 99990)","(4.2, 6.0, 5.8)","(18.0, 30.0, 24.666666666666668)","(41.0, 100.0, 93.25)","(41.0, 65.0, 53.333333333333336)","(16.0, 32.0, 28.42857142857143)","(7.5, 13.0, 12.666666666666666)","(21.0, 55.0, 36.25)"
10-01-2023 13:34:30.059148,"(6.5, 10.0, 9.712)","(1.85, 99999, 99990)","(4.2, 6.0, 5.8)","(18.0, 30.0, 24.666666666666668)","(41.0, 100.0, 93.25)","(41.0, 65.0, 53.333333333333336)","(16.0, 32.0, 28.57142857142857)","(7.5, 13.0, 12.666666666666666)","(21.0, 55.0, 36.666666666666664)"
10-01-2023 13:34:31.264808,"(6.5, 10.0, 9.25)","(1.85, 99999, 99990)","(4.2, 6.0, 5.870967741935484)","(18.0, 30.0, 24.666666666666668)","(41.0, 100.0, 103.55555555555554)","(41.0, 65.0, 53.333333333333336)","(17.0, 32.0, 30.666666666666664)","(7.5, 13.0, 12.666666666666666)","(21.0, 50.0, 36.0)"
10-01-2023 13:34:32.488475,"(6.5, 10.0, 9.672727272727274)","(1.85, 99999, 99990)","(4.2, 6.0, 5.853846153846154)","(18.0, 30.0, 24.666666666666668)","(41.0, 120.0, 90.80000000000001)","(41.0, 65.0, 62.025)","(17.0, 32.0, 30.666666666666664)","(7.5, 13.0, 12.666666666666666)","(21.0, 48.0, 32.25)"
10-01-2023 13:34:33.714628,"(6.5, 10.0, 9.568)","(1.85, 99999, 99990)","(4.2, 5.9, 5.853846153846154)","(18.0, 30.0, 25.5)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 55.45454545454545)","(17.0, 32.0, 30.666666666666664)","(7.5, 13.0, 12.11111111111111)","(21.0, 48.0, 42.666666666666664)"
10-01-2023 13:34:34.903222,"(6.5, 10.0, 9.307692307692308)","(1.85, 99999, 99990)","(4.2, 5.9, 5.835714285714286)","(18.0, 29.0, 25.5)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 55.45454545454545)","(17.0, 32.0, 30.77777777777778)","(7.5, 13.0, 11.8)","(21.0, 60.0, 46.6)"
10-01-2023 13:34:36.065099,"(6.5, 10.0, 9.590909090909092)","(1.85, 99999, 99990)","(4.2, 5.9, 5.847058823529412)","(18.0, 29.0, 24.0)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 55.45454545454545)","(17.0, 32.0, 30.77777777777778)","(7.5, 13.0, 11.8)","(21.0, 55.0, 47.4)"
10-01-2023 13:34:37.163019,"(6.5, 10.0, 9.345454545454546)","(1.85, 99999, 99990)","(4.2, 5.9, 5.847058823529412)","(18.0, 28.0, 24.0)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 58.4375)","(17.0, 32.0, 30.77777777777778)","(7.5, 13.0, 11.8)","(21.0, 55.0, 48.2)"
10-01-2023 13:34:38.362472,"(6.5, 10.0, 9.345454545454546)","(1.85, 99999, 99990)","(4.2, 5.9, 5.84)","(18.0, 28.0, 26.666666666666668)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 58.4375)","(17.0, 32.0, 30.77777777777778)","(7.5, 13.0, 11.8)","(21.0, 55.0, 50.75)"
10-01-2023 13:34:39.594066,"(6.5, 10.0, 9.345454545454546)","(1.85, 99999, 99990)","(4.2, 5.9, 6.08)","(18.0, 36.0, 24.0)","(41.0, 110.0, 90.80000000000001)","(41.0, 65.0, 55.0)","(17.0, 32.0, 30.0)","(7.5, 13.0, 11.8)","(21.0, 55.0, 50.0)"
10-01-2023 13:34:40.703775,"(6.5, 10.0, 9.345454545454546)","(1.85, 99999, 99990)","(4.2, 6.2, 6.1)","(18.0, 36.0, 26.666666666666668)","(41.0, 110.0, 90.80000000000001)","(41.0, 60.0, 52.77777777777778)","(17.0, 32.0, 30.75)","(7.5, 13.0, 11.8)","(21.0, 55.0, 47.2)"
10-01-2023 13:34:42.193566,"(6.5, 10.0, 9.7)","(1.85, 99999, 99990)","(4.2, 6.2, 6.08)","(18.0, 34.0, 23.714285714285715)","(41.0, 110.0, 90.80000000000001)","(41.0, 60.0, 52.77777777777778)","(17.0, 32.0, 30.2)","(7.5, 13.0, 11.8)","(21.0, 55.0, 50.125)"
10-01-2023 13:34:43.660910,"(6.5, 10.0, 9.7)","(1.85, 99999, 99990)","(4.2, 6.2, 6.191525423728814)","(18.0, 34.0, 25.333333333333332)","(41.0, 110.0, 88.66666666666666)","(41.0, 60.0, 56.53333333333333)","(17.0, 32.0, 30.666666666666664)","(7.5, 13.0, 11.8)","(21.0, 55.0, 51.285714285714285)"
10-01-2023 13:34:45.101916,"(6.5, 10.0, 9.181818181818182)","(1.85, 99999, 99990)","(4.2, 6.2, 6.191525423728814)","(18.0, 32.0, 25.333333333333332)","(41.0, 110.0, 90.80000000000001)","(41.0, 60.0, 52.5)","(17.0, 32.0, 29.666666666666668)","(7.5, 13.0, 11.8)","(21.0, 55.0, 51.285714285714285)"
10-01-2023 13:34:46.482261,"(6.5, 10.0, 9.272727272727272)","(1.85, 99999, 99990)","(4.2, 6.2, 6.191525423728814)","(18.0, 32.0, 26.666666666666668)","(41.0, 110.0, 78.0)","(41.0, 55.0, 52.5)","(17.0, 32.0, 42.25)","(7.5, 13.0, 11.8)","(21.0, 55.0, 50.714285714285715)"
10-01-2023 13:34:47.741485,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.133333333333334)","(18.0, 34.0, 27.6)","(41.0, 110.0, 69.14285714285714)","(41.0, 55.0, 52.5)","(17.0, 48.0, 40.285714285714285)","(7.5, 13.0, 11.8)","(21.0, 55.0, 46.5)"
10-01-2023 13:34:49.038296,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1454545454545455)","(18.0, 34.0, 27.6)","(41.0, 100.0, 70.5)","(41.0, 55.0, 52.5)","(17.0, 46.0, 39.33333333333333)","(7.5, 13.0, 11.8)","(21.0, 50.0, 43.0)"
10-01-2023 13:34:50.270102,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.17)","(18.0, 34.0, 30.333333333333332)","(41.0, 95.0, 70.5)","(41.0, 55.0, 52.5)","(18.0, 42.0, 39.33333333333333)","(7.5, 13.0, 11.8)","(21.0, 50.0, 42.4)"
10-01-2023 13:34:51.433079,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1625)","(18.0, 42.0, 31.11111111111111)","(41.0, 95.0, 73.0)","(41.0, 55.0, 57.14285714285714)","(18.0, 42.0, 36.0)","(7.5, 13.0, 11.6875)","(21.0, 48.0, 44.72727272727273)"
10-01-2023 13:34:52.558441,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1625)","(18.0, 42.0, 33.833333333333336)","(41.0, 100.0, 73.0)","(41.0, 60.0, 52.5)","(18.0, 40.0, 36.0)","(7.5, 13.0, 11.6875)","(21.0, 48.0, 42.0)"
10-01-2023 13:34:53.680911,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1625)","(18.0, 42.0, 31.88888888888889)","(41.0, 100.0, 73.0)","(41.0, 55.0, 52.5)","(18.0, 38.0, 36.0)","(7.5, 13.0, 11.6875)","(21.0, 46.0, 39.75)"
10-01-2023 13:34:55.281034,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1)","(18.0, 42.0, 35.0)","(41.0, 100.0, 73.0)","(41.0, 55.0, 52.5)","(18.0, 38.0, 32.15384615384615)","(7.5, 13.0, 11.6875)","(21.0, 46.0, 40.666666666666664)"
10-01-2023 13:34:56.557243,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.153846153846154)","(19.0, 42.0, 37.142857142857146)","(41.0, 100.0, 73.0)","(41.0, 55.0, 52.5)","(18.0, 36.0, 33.111111111111114)","(7.5, 13.0, 11.6875)","(21.0, 46.0, 40.666666666666664)"
10-01-2023 13:34:57.977438,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.153846153846154)","(19.0, 40.0, 37.142857142857146)","(41.0, 100.0, 73.0)","(41.0, 55.0, 51.25)","(18.0, 34.0, 33.111111111111114)","(7.5, 13.0, 11.6875)","(21.0, 46.0, 40.666666666666664)"
10-01-2023 13:34:59.350975,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.179310344827586)","(19.0, 40.0, 36.285714285714285)","(41.0, 100.0, 73.0)","(41.0, 55.0, 51.25)","(18.0, 34.0, 33.111111111111114)","(7.5, 13.0, 11.6875)","(21.0, 46.0, 40.0)"
10-01-2023 13:35:00.696088,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.144444444444445)","(19.0, 38.0, 35.333333333333336)","(41.0, 100.0, 73.0)","(41.0, 55.0, 49.88235294117647)","(18.0, 34.0, 33.111111111111114)","(7.5, 13.0, 11.6875)","(21.0, 44.0, 40.0)"
10-01-2023 13:35:02.138321,"(6.5, 10.0, 9.272727272727272)","(1.8, 99999, 99990)","(4.2, 6.2, 6.166666666666667)","(19.0, 38.0, 33.5)","(41.0, 100.0, 59.5)","(41.0, 50.0, 49.88235294117647)","(18.0, 34.0, 33.0)","(7.5, 13.0, 11.6875)","(21.0, 44.0, 40.0)"
10-01-2023 13:35:03.581813,"(6.5, 10.0, 9.655172413793103)","(1.8, 99999, 99990)","(4.2, 6.2, 6.166666666666667)","(19.0, 38.0, 33.5)","(41.0, 100.0, 59.5)","(41.0, 50.0, 49.88235294117647)","(18.0, 34.0, 33.0)","(7.5, 13.0, 11.8)","(21.0, 44.0, 40.0)"
10-01-2023 13:35:04.969056,"(6.5, 10.0, 9.655172413793103)","(1.8, 99999, 99990)","(4.2, 6.2, 6.166666666666667)","(19.0, 38.0, 27.11111111111111)","(41.0, 100.0, 59.5)","(41.0, 50.0, 49.88235294117647)","(18.0, 34.0, 33.0)","(7.5, 13.0, 11.8)","(21.0, 44.0, 40.0)"
10-01-2023 13:35:06.171175,"(6.5, 10.0, 9.586206896551724)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1722222222222225)","(19.0, 32.0, 27.8)","(41.0, 100.0, 59.5)","(41.0, 50.0, 49.88235294117647)","(18.0, 34.0, 33.0)","(7.5, 13.0, 11.8)","(21.0, 44.0, 40.857142857142854)"
10-01-2023 13:35:07.364563,"(6.5, 10.0, 9.586206896551724)","(1.8, 99999, 99990)","(4.2, 6.2, 6.1722222222222225)","(19.0, 32.0, 27.96153846153846)","(41.0, 100.0, 59.5)","(41.0, 50.0, 55.27272727272727)","(18.0, 34.0, 33.0)","(7.5, 13.0, 12.75)","(21.0, 42.0, 40.857142857142854)"
10-01-2023 13:35:08.580009,"(6.5, 10.0, 9.166666666666666)","(1.8, 99999, 99990)","(4.2, 6.2, 5.95)","(20.0, 32.0, 28.5)","(41.0, 100.0, 59.5)","(41.0, 60.0, 52.5)","(18.0, 34.0, 33.0)","(7.5, 13.0, 12.5)","(21.0, 42.0, 39.333333333333336)"
10-01-2023 13:35:09.813319,"(6.5, 9.8, 9.266666666666667)","(1.8, 99999, 99990)","(4.2, 6.2, 6.050000000000001)","(20.0, 30.0, 28.5)","(41.0, 100.0, 59.5)","(41.0, 55.0, 51.25)","(18.0, 34.0, 33.0)","(7.5, 13.0, 12.5)","(21.0, 42.0, 40.285714285714285)"
10-01-2023 13:35:11.073639,"(6.5, 9.8, 9.16)","(1.8, 99999, 99990)","(4.2, 6.2, 6.050000000000001)","(20.0, 30.0, 27.25)","(41.0, 100.0, 59.5)","(41.0, 55.0, 51.25)","(18.0, 34.0, 33.0)","(7.5, 13.0, 14.625)","(21.0, 42.0, 40.8)"
10-01-2023 13:35:12.281476,"(6.5, 9.8, 9.133333333333333)","(1.8, 99999, 99990)","(4.2, 6.2, 6.050000000000001)","(20.0, 30.0, 27.25)","(41.0, 100.0, 59.5)","(41.0, 55.0, 51.25)","(18.0, 34.0, 33.0)","(7.5, 15.5, 14.5)","(21.0, 42.0, 40.8)"
10-01-2023 13:35:13.550408,"(6.5, 9.8, 9.133333333333333)","(1.8, 99999, 99990)","(4.2, 6.2, 6.172727272727273)","(20.0, 30.0, 23.318181818181817)","(41.0, 100.0, 59.5)","(41.0, 55.0, 52.666666666666664)","(18.0, 34.0, 43.0)","(7.5, 15.0, 14.5)","(21.0, 42.0, 39.2)"
10-01-2023 13:35:14.718166,"(6.5, 9.8, 9.514285714285714)","(1.8, 99999, 99990)","(4.2, 6.2, 6.172727272727273)","(20.0, 30.0, 23.318181818181817)","(41.0, 100.0, 59.5)","(41.0, 55.0, 52.666666666666664)","(18.0, 60.0, 49.2)","(7.5, 15.0, 14.5)","(21.0, 40.0, 39.2)"
10-01-2023 13:35:16.241270,"(6.5, 9.8, 9.557575757575759)","(1.8, 99999, 99990)","(4.2, 6.2, 6.050000000000001)","(20.0, 29.0, 24.0)","(41.0, 100.0, 59.5)","(41.0, 55.0, 34.10526315789474)","(18.0, 55.0, 39.714285714285715)","(7.5, 15.0, 14.5)","(21.0, 40.0, 39.2)"
10-01-2023 13:35:17.601680,"(6.5, 9.8, 9.266666666666667)","(1.8, 99999, 99990)","(4.2, 6.2, 6.050000000000001)","(19.0, 27.0, 22.0)","(41.0, 100.0, 59.5)","(41.0, 42.0, 38.285714285714285)","(18.0, 50.0, 39.6)","(7.5, 15.0, 14.25)","(21.0, 40.0, 39.2)"
10-01-2023 13:35:18.978697,"(6.5, 9.8, 9.463157894736842)","(1.8, 99999, 99990)","(4.2, 6.2, 5.846153846153846)","(19.0, 27.0, 21.833333333333332)","(41.0, 100.0, 59.5)","(41.0, 40.0, 38.285714285714285)","(18.0, 48.0, 39.666666666666664)","(7.5, 15.0, 14.25)","(21.0, 40.0, 39.2)"
10-01-2023 13:35:20.468177,"(6.5, 9.8, 9.071428571428571)","(1.8, 99999, 99990)","(4.2, 6.4, 5.814285714285714)","(18.0, 26.0, 21.666666666666668)","(41.0, 100.0, 59.5)","(41.0, 40.0, 38.285714285714285)","(18.0, 46.0, 34.4)","(7.5, 15.0, 14.25)","(21.0, 40.0, 42.4)"
10-01-2023 13:35:21.820183,"(6.5, 10.5, 9.416666666666666)","(1.8, 99999, 99990)","(4.2, 6.2, 6.092307692307692)","(18.0, 25.0, 22.0)","(41.0, 100.0, 59.5)","(41.0, 40.0, 36.857142857142854)","(18.0, 44.0, 35.0)","(7.5, 15.0, 13.833333333333334)","(21.0, 60.0, 40.125)"
10-01-2023 13:35:23.172515,"(6.5, 10.5, 9.8)","(1.8, 99999, 99990)","(4.2, 6.2, 6.092307692307692)","(18.0, 25.0, 22.0)","(41.0, 100.0, 59.5)","(41.0, 38.0, 36.4)","(18.0, 42.0, 35.0)","(7.5, 15.0, 14.192307692307692)","(21.0, 55.0, 40.833333333333336)"
10-01-2023 13:35:24.453393,"(7.0, 10.0, 9.8)","(1.8, 99999, 99990)","(4.4, 6.2, 6.092307692307692)","(18.0, 25.0, 22.0)","(41.0, 100.0, 59.5)","(31.0, 38.0, 36.4)","(19.0, 42.0, 35.0)","(8.0, 15.0, 14.4)","(21.0, 55.0, 40.833333333333336)"
10-01-2023 13:35:25.725741,"(7.0, 10.0, 9.942857142857143)","(1.8, 99999, 99990)","(4.4, 6.2, 6.072727272727273)","(18.0, 25.0, 22.0)","(41.0, 100.0, 59.5)","(31.0, 38.0, 36.4)","(19.0, 42.0, 36.0)","(8.0, 15.0, 14.4)","(21.0, 55.0, 42.0)"
10-01-2023 13:35:27.013935,"(7.0, 10.0, 9.942857142857143)","(1.8, 99999, 99990)","(4.4, 6.2, 6.072727272727273)","(18.0, 25.0, 23.5)","(41.0, 100.0, 59.5)","(31.0, 38.0, 36.4)","(19.0, 40.0, 34.5)","(8.0, 15.0, 14.333333333333334)","(21.0, 50.0, 40.0)"
10-01-2023 13:35:28.286556,"(7.0, 10.0, 9.942857142857143)","(1.8, 99999, 99990)","(4.4, 6.2, 5.947368421052632)","(18.0, 25.0, 23.5)","(41.0, 100.0, 59.5)","(31.0, 38.0, 35.333333333333336)","(19.0, 38.0, 32.77777777777778)","(8.0, 15.0, 14.75)","(21.0, 50.0, 39.666666666666664)"
10-01-2023 13:35:29.540625,"(7.0, 10.0, 9.942857142857143)","(1.8, 99999, 99990)","(4.4, 6.2, 5.9)","(18.0, 25.0, 23.5)","(41.0, 100.0, 59.5)","(31.0, 36.0, 35.333333333333336)","(19.0, 34.0, 31.5)","(8.0, 15.0, 14.75)","(21.0, 48.0, 40.5)"
10-01-2023 13:35:30.822869,"(7.0, 10.0, 9.80952380952381)","(1.8, 99999, 99990)","(4.4, 6.2, 5.9)","(18.0, 25.0, 23.5)","(41.0, 100.0, 58.8)","(31.0, 36.0, 38.0)","(19.0, 34.0, 28.46153846153846)","(8.0, 15.0, 14.714285714285714)","(21.0, 48.0, 40.5)"
10-01-2023 13:35:32.151433,"(7.0, 10.0, 9.80952380952381)","(1.8, 99999, 99990)","(4.4, 6.2, 5.933333333333334)","(18.0, 25.0, 24.25)","(41.0, 110.0, 64.0)","(31.0, 40.0, 37.64705882352941)","(19.0, 34.0, 26.5)","(8.0, 15.0, 14.666666666666666)","(21.0, 48.0, 40.5)"
10-01-2023 13:35:33.442496,"(7.0, 10.0, 9.952941176470588)","(1.75, 99999, 99990)","(4.4, 6.2, 5.933333333333334)","(18.0, 25.0, 24.625)","(41.0, 100.0, 64.0)","(31.0, 38.0, 35.6)","(18.0, 30.0, 27.0)","(8.5, 15.5, 14.09090909090909)","(21.0, 48.0, 40.5)"
10-01-2023 13:35:34.801730,"(7.0, 10.0, 9.952941176470588)","(1.75, 99999, 99990)","(4.4, 6.2, 5.933333333333334)","(18.0, 29.0, 25.6)","(41.0, 100.0, 62.33333333333333)","(31.0, 38.0, 35.333333333333336)","(18.0, 29.0, 27.333333333333332)","(8.5, 15.0, 13.928571428571429)","(21.0, 48.0, 46.0)"
10-01-2023 13:35:36.140962,"(7.0, 10.0, 9.80952380952381)","(1.75, 99999, 99990)","(4.4, 6.2, 6.0588235294117645)","(18.0, 28.0, 25.0)","(41.0, 95.0, 54.166666666666664)","(31.0, 36.0, 35.225806451612904)","(18.0, 29.0, 27.333333333333332)","(8.5, 15.0, 13.928571428571429)","(21.0, 50.0, 44.4)"
10-01-2023 13:35:37.476622,"(7.0, 10.0, 9.80952380952381)","(1.75, 99999, 99990)","(4.4, 6.2, 6.0588235294117645)","(18.0, 27.0, 23.875)","(41.0, 95.0, 54.166666666666664)","(31.0, 36.0, 37.09090909090909)","(18.0, 29.0, 28.3)","(8.5, 15.0, 13.928571428571429)","(21.0, 50.0, 44.4)"
10-01-2023 13:35:38.770996,"(7.0, 10.0, 9.692307692307692)","(1.75, 99999, 99990)","(4.4, 6.2, 6.0588235294117645)","(18.0, 27.0, 24.4)","(41.0, 95.0, 60.666666666666664)","(31.0, 38.0, 37.41935483870968)","(18.0, 29.0, 27.333333333333332)","(8.5, 15.0, 13.75)","(21.0, 50.0, 42.0)"
10-01-2023 13:35:40.058770,"(7.0, 10.0, 9.692307692307692)","(1.75, 99999, 99990)","(4.4, 6.2, 6.031578947368421)","(18.0, 26.0, 23.5)","(41.0, 90.0, 67.5)","(31.0, 38.0, 37.41935483870968)","(18.0, 29.0, 27.666666666666668)","(8.5, 14.5, 12.807692307692308)","(21.0, 50.0, 64.42857142857143)"
10-01-2023 13:35:41.374407,"(7.0, 10.0, 9.76470588235294)","(1.75, 99999, 99990)","(4.4, 6.2, 6.031578947368421)","(18.0, 26.0, 23.5)","(41.0, 85.0, 67.5)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 27.666666666666668)","(8.5, 14.5, 12.807692307692308)","(21.0, 75.0, 64.42857142857143)"
10-01-2023 13:35:42.796587,"(7.0, 10.0, 9.692307692307692)","(1.75, 99999, 99990)","(4.4, 6.2, 5.9363636363636365)","(18.0, 26.0, 23.77777777777778)","(41.0, 85.0, 67.5)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 27.666666666666668)","(8.5, 14.5, 12.807692307692308)","(21.0, 75.0, 64.42857142857143)"
10-01-2023 13:35:44.322921,"(7.0, 10.0, 9.466666666666667)","(1.75, 99999, 99990)","(4.4, 6.0, 5.957894736842105)","(18.0, 26.0, 23.77777777777778)","(41.0, 85.0, 67.5)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 27.666666666666668)","(8.5, 14.5, 12.277777777777779)","(21.0, 75.0, 64.42857142857143)"
10-01-2023 13:35:45.714122,"(7.0, 9.8, 9.454545454545455)","(1.75, 99999, 99990)","(4.4, 6.0, 5.926315789473684)","(18.0, 26.0, 23.77777777777778)","(41.0, 85.0, 67.5)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 28.0)","(8.5, 13.5, 12.277777777777779)","(21.0, 75.0, 64.42857142857143)"
