,Hearts And Minds,Kazio,Demando,Coastal Town,Rich Memories,Playing It Safe,Laureus,Longtimedreaming,Mahrez,Golwen
08-12-2022 14:13:58.780921,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.8076923076923075)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.10909090909091)","(16.0, 34.0, 23.166666666666668)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 225.0)"
08-12-2022 14:14:00.284292,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.8076923076923075)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.10909090909091)","(16.0, 34.0, 30.05263157894737)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 225.0)"
08-12-2022 14:14:01.688049,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.6899999999999995)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.10909090909091)","(16.0, 34.0, 27.409090909090907)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 225.0)"
08-12-2022 14:14:03.061526,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.6899999999999995)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 34.0, 28.821428571428573)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 225.0)"
08-12-2022 14:14:04.479509,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.6899999999999995)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 34.0, 25.75)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 206.66666666666666)"
08-12-2022 14:14:05.965351,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.6899999999999995)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 32.0, 25.75)","(4.2, 5.2, 5.065945945945946)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:07.361316,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.6899999999999995)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 32.0, 24.0)","(4.2, 5.2, 5.065945945945946)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:08.806307,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.76)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 30.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:10.249748,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 4.76)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:11.747970,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.070588235294117)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:13.269474,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.070588235294117)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.066666666666666)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:14.851848,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:16.319576,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:17.809814,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 26.0)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:19.379302,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 23.666666666666668)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:20.909175,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 23.666666666666668)","(4.2, 5.2, 5.064210526315789)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:22.448133,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:23.946535,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.2, 8.010526315789473)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:25.360112,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.2, 7.95)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.07536231884058)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:26.916127,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.0, 7.95)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.07536231884058)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:28.613286,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.0, 7.967567567567568)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:30.235419,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.0, 7.967567567567568)","(16.0, 29.0, 22.333333333333332)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:31.883294,"(7.0, 11.5, 10.357142857142858)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.0, 7.967567567567568)","(16.0, 29.0, 23.285714285714285)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:33.717031,"(7.0, 10.5, 10.357142857142858)","(10.0, 14.5, 13.8)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.35)","(6.5, 8.0, 7.967567567567568)","(16.0, 29.0, 26.5)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:14:35.488896,"(7.0, 10.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.30232558139535)","(6.5, 8.0, 7.6753623188405795)","(16.0, 29.0, 22.122448979591837)","(4.2, 5.2, 5.077227722772277)","(101.0, 260.0, 197.5)"
08-12-2022 14:14:37.049028,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.30232558139535)","(6.5, 7.8, 7.683783783783784)","(16.0, 26.0, 22.122448979591837)","(4.2, 5.1, 5.066666666666666)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:38.600972,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.65)","(6.5, 7.8, 7.681578947368421)","(16.0, 26.0, 22.122448979591837)","(4.2, 5.1, 5.066666666666666)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:40.180441,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 4.969230769230769)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.681578947368421)","(16.0, 26.0, 22.122448979591837)","(4.2, 5.1, 5.066666666666666)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:41.727758,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.681578947368421)","(16.0, 26.0, 23.58823529411765)","(4.2, 5.1, 5.0590909090909095)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:43.249366,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.681578947368421)","(16.0, 25.0, 23.58823529411765)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:44.754640,"(7.0, 11.5, 11.481818181818182)","(10.0, 14.5, 14.0)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.681578947368421)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:46.231683,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 13.7)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.681578947368421)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:47.770104,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 13.7)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:49.271733,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 13.7)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:50.797173,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 13.7)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:52.468623,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 13.1)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.4)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:54.123963,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.44)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:14:55.891336,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.44)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 225.0)"
08-12-2022 14:14:57.457086,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:14:59.071271,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:00.688453,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:02.285078,"(7.0, 11.5, 11.482142857142858)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:03.919076,"(7.0, 12.0, 11.333333333333334)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 5.133333333333334)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 22.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:05.675204,"(7.0, 12.0, 12.055555555555555)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.4, 4.9)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 21.615384615384617)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:07.218474,"(7.0, 12.5, 12.333333333333334)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.2, 4.85)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 21.615384615384617)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:08.809512,"(7.0, 13.0, 11.6875)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.1, 4.9)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 21.615384615384617)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:10.487781,"(7.0, 13.0, 11.2)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.2, 4.9)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 25.0, 21.545454545454547)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:12.086675,"(7.0, 12.0, 11.2)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.2, 4.9)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 24.0, 21.545454545454547)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:13.685769,"(7.0, 12.0, 11.2)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.2, 5.0)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 24.0, 21.545454545454547)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:15.269233,"(7.0, 13.0, 11.4)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.2, 4.81)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 24.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:16.815861,"(7.0, 12.0, 11.166666666666666)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.3, 4.81)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 24.0, 20.666666666666668)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:18.302237,"(7.0, 12.0, 11.166666666666666)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.3, 4.81)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.677499999999999)","(16.0, 24.0, 21.692307692307693)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:19.840169,"(7.0, 12.5, 12.355072463768115)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.3, 4.890909090909091)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.682666666666666)","(16.0, 24.0, 21.692307692307693)","(4.2, 5.2, 5.057458563535912)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:21.308694,"(7.0, 12.5, 12.268115942028986)","(10.0, 14.0, 12.928571428571429)","(3.7, 5.3, 4.85)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.675609756097561)","(16.0, 24.0, 21.857142857142858)","(4.2, 5.2, 5.0590909090909095)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:22.835545,"(7.0, 12.5, 12.268115942028986)","(10.0, 14.0, 13.0)","(3.7, 5.3, 4.85)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.384615384615385)","(6.5, 7.8, 7.944444444444445)","(16.0, 24.0, 20.7)","(4.2, 5.2, 5.0590909090909095)","(101.0, 270.0, 225.0)"
08-12-2022 14:15:24.364726,"(7.0, 12.0, 11.318181818181818)","(10.0, 13.5, 11.964285714285714)","(3.7, 5.3, 4.925)","(7.0, 8.4, 8.355555555555556)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.0, 8.014285714285714)","(16.0, 24.0, 20.0)","(4.2, 5.2, 5.0590909090909095)","(101.0, 270.0, 206.66666666666666)"
08-12-2022 14:15:25.938480,"(7.0, 12.5, 11.576923076923077)","(10.0, 12.5, 12.142857142857142)","(3.7, 5.1, 4.982352941176471)","(7.0, 8.4, 8.355555555555556)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 7.949999999999999)","(16.0, 23.0, 20.6)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 206.66666666666666)"
08-12-2022 14:15:27.415603,"(7.0, 12.5, 11.576923076923077)","(10.0, 12.5, 12.142857142857142)","(3.7, 5.1, 4.982352941176471)","(7.0, 8.4, 8.355555555555556)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.542857142857143)","(6.5, 8.2, 8.057142857142857)","(16.0, 23.0, 20.3)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:15:28.756479,"(7.0, 12.5, 11.576923076923077)","(10.0, 12.5, 12.142857142857142)","(3.7, 5.1, 4.859999999999999)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 8.057142857142857)","(16.0, 23.0, 21.65)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:15:30.175420,"(7.0, 12.5, 11.642857142857142)","(10.0, 12.5, 12.142857142857142)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.938461538461539)","(16.0, 23.0, 20.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:15:31.592336,"(7.0, 13.0, 12.5)","(10.0, 12.5, 12.142857142857142)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.0, 7.938461538461539)","(16.0, 23.0, 20.0)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:15:33.145690,"(7.0, 13.0, 12.411764705882353)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.0, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 197.5)"
08-12-2022 14:15:34.604191,"(7.0, 13.0, 12.5)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 250.0, 206.66666666666666)"
08-12-2022 14:15:36.128554,"(7.0, 13.0, 12.61111111111111)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:37.607678,"(7.0, 13.0, 12.61111111111111)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:39.112507,"(7.0, 13.0, 12.631578947368421)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.905882352941177)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
08-12-2022 14:15:40.530429,"(7.0, 13.0, 12.631578947368421)","(10.0, 12.5, 12.0)","(3.7, 5.0, 4.9)","(7.0, 8.4, 8.36)","(21.0, 36.0, 30.666666666666668)","(8.0, 9.8, 9.56)","(6.5, 8.2, 7.96)","(16.0, 23.0, 20.375)","(4.2, 5.2, 5.057458563535912)","(101.0, 260.0, 242.5)"
