,Spaltet,By Nine,Smooth Flight,Isolyfe,Midori Burly,Wild Irish Rover,Watch The Clock,Cushy,Mancconi
07-01-2023 14:31:38.424423,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:39.520957,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:40.662376,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:41.908242,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:43.158379,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:44.384084,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:45.510183,"(6.5, 10.5, 9.36)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 20.125)","(8.0, 13.5, 12.666666666666666)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.360000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 20.333333333333332)"
07-01-2023 14:31:46.730471,"(6.5, 10.5, 9.981818181818182)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 22.272727272727273)","(8.0, 13.5, 12.875)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 9.200000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.166666666666668)"
07-01-2023 14:31:47.977888,"(6.5, 10.5, 9.981818181818182)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 23.5)","(8.0, 13.5, 12.875)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 9.200000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.444444444444443)"
07-01-2023 14:31:49.232759,"(6.5, 10.5, 9.981818181818182)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 23.5)","(8.0, 13.5, 12.875)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 9.200000000000001)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.444444444444443)"
07-01-2023 14:31:50.398990,"(6.5, 10.5, 9.981818181818182)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 23.5)","(8.0, 13.5, 13.272727272727273)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 9.551724137931036)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:51.505803,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 13.5, 12.4)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.48)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:52.633724,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 12.7)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.48)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:53.790240,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 12.7)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.48)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:55.023777,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 12.7)","(7.5, 9.6, 9.466666666666667)","(6.5, 9.8, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:56.233897,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 14.043478260869566)","(7.5, 9.6, 9.466666666666667)","(6.5, 10.5, 10.209375)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:57.373023,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 14.043478260869566)","(7.5, 9.6, 9.384615384615385)","(6.5, 10.5, 10.209375)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:58.521201,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.5, 13.727272727272727)","(7.5, 9.6, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:31:59.724023,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:00.826576,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:01.876812,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:03.090755,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:04.252678,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:05.440060,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:06.616039,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.68421052631579)","(8.0, 14.0, 13.727272727272727)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.76)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:07.855744,"(6.5, 10.5, 10.28076923076923)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.18)","(12.0, 28.0, 24.85)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.642857142857142)"
07-01-2023 14:32:09.172173,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.6, 4.3)","(12.0, 28.0, 24.85)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.666666666666664)"
07-01-2023 14:32:10.343812,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 24.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:11.478878,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 24.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:12.590110,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 24.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:13.668302,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 24.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:14.813240,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 21.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.428571428571429)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:15.972571,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 28.0, 23.2)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.77142857142857)","(6.5, 10.5, 8.88888888888889)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:17.055846,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 11.666666666666666)","(3.7, 4.5, 4.3)","(12.0, 27.0, 22.6)","(8.0, 14.0, 12.333333333333334)","(7.5, 9.2, 8.266666666666666)","(6.5, 10.5, 9.257142857142856)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:18.249622,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.388888888888889)","(12.0, 26.0, 23.75)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 7.894117647058824)","(6.5, 10.5, 9.257142857142856)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:19.549675,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.388888888888889)","(12.0, 26.0, 23.75)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 7.894117647058824)","(6.5, 10.5, 9.257142857142856)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:20.796921,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.388888888888889)","(12.0, 26.0, 23.75)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 7.894117647058824)","(6.5, 10.5, 9.533333333333333)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:21.990172,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 25.0, 23.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:23.140138,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:24.401861,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:25.570495,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:26.715005,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:27.918663,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:29.053158,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:30.248584,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:31.455214,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:32.902931,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 22.25)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 21.615384615384617)"
07-01-2023 14:32:34.213462,"(6.5, 10.5, 9.225000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 22.0, 18.846153846153847)"
07-01-2023 14:32:35.435051,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:36.792596,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:38.006295,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:39.123455,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:40.262604,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:41.433392,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:42.663834,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.0)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:43.912447,"(6.5, 9.4, 9.100000000000001)","(8.0, 14.0, 12.833333333333334)","(3.7, 4.5, 4.1875)","(12.0, 24.0, 20.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:45.031911,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.1875)","(12.0, 23.0, 20.5)","(8.0, 14.0, 12.333333333333334)","(7.5, 8.6, 8.0)","(6.5, 10.0, 9.2)","(6.5, 9.4, 8.257142857142856)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:46.187600,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.1875)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.6, 7.933333333333333)","(6.5, 10.0, 8.9)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:47.436169,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 8.9)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:48.586542,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 8.9)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:49.815340,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.3)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:51.087085,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.9, 4.2)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:52.343654,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.8, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:53.614106,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:54.858079,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:56.041695,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:57.277141,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:58.479976,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:32:59.657068,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:33:00.985093,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:33:02.222116,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.0)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.266666666666666)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.846153846153847)"
07-01-2023 14:33:03.409944,"(6.5, 9.4, 9.100000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.5)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.661538461538461)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.625)"
07-01-2023 14:33:04.700534,"(6.5, 9.4, 9.325000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.5)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.56)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.785714285714285)"
07-01-2023 14:33:05.839472,"(6.5, 9.4, 9.325000000000001)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.8)","(7.5, 8.2, 7.933333333333333)","(6.5, 10.0, 9.0)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.785714285714285)"
07-01-2023 14:33:07.068003,"(6.5, 9.4, 9.373913043478261)","(8.0, 13.5, 12.5)","(3.7, 4.5, 4.25)","(12.0, 23.0, 20.5)","(8.0, 14.0, 13.8)","(7.5, 8.2, 8.0)","(6.5, 10.0, 9.0)","(6.5, 9.4, 8.4)","(12.0, 19.0, 18.785714285714285)"
