,Tiger One,Homebush Solo,Rowdy Shadow,Going Gorillas,Homebush Bingo,Goldstar Odette,Amuri Patti,Goldstar Wade
09-01-2023 10:07:38.863677,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 24.0)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:39.926509,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 24.0)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:40.999007,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 24.0)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:42.052077,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 24.0)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:43.094461,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 24.0)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:44.098106,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:45.083523,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:46.096611,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.484210526315792)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:47.158950,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 18.333333333333336)","(10.0, 18.5, 12.566666666666666)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:48.130844,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 21.880000000000003)","(10.0, 18.5, 13.85)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:49.100946,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.8)","(10.0, 18.5, 12.700000000000001)","(15.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:50.149503,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.8)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:51.178807,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 19.55)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:52.161747,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:53.238675,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:54.217605,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:55.278786,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:07:56.381835,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.99)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:57.424396,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.966666666666667)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:58.462613,"(3.7, 5.1, 4.824999999999999)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:07:59.455866,"(3.7, 5.1, 4.4714285714285715)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:00.509177,"(3.7, 5.1, 4.4714285714285715)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:01.551175,"(3.7, 5.1, 4.4714285714285715)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:02.601929,"(3.7, 5.0, 4.166666666666667)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:08:03.650951,"(3.7, 5.0, 4.166666666666667)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:08:04.693159,"(3.7, 5.0, 4.166666666666667)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.05)","(2.9, 3.55, 3.333333333333333)"
09-01-2023 10:08:05.736482,"(3.7, 4.9, 4.45)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 6.5115384615384615)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:06.799792,"(3.7, 4.9, 4.45)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:07.825218,"(3.7, 4.9, 4.45)","(9.0, 23.0, 13.933333333333334)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 73.33333333333333)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.1166666666666667)"
09-01-2023 10:08:08.775622,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 81.11111111111111)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.454285714285714)"
09-01-2023 10:08:09.841528,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.454285714285714)"
09-01-2023 10:08:10.903017,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.454285714285714)"
09-01-2023 10:08:11.965082,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.282)"
09-01-2023 10:08:12.965963,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.282)"
09-01-2023 10:08:13.997300,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.282)"
09-01-2023 10:08:15.027553,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.454285714285714)"
09-01-2023 10:08:16.108910,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.454285714285714)"
09-01-2023 10:08:17.168670,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.700000000000001)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 16.22222222222222)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.282)"
09-01-2023 10:08:18.208793,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 13.85)","(16.0, 85.0, 71.1)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.463548387096774)"
09-01-2023 10:08:19.286743,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 13.85)","(16.0, 85.0, 80.07142857142857)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.55, 3.2984999999999998)"
09-01-2023 10:08:20.317517,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 12.833333333333334)","(16.0, 85.0, 67.875)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.5, 3.2984999999999998)"
09-01-2023 10:08:21.419413,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 14.5)","(16.0, 85.0, 67.875)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.5, 3.2984999999999998)"
09-01-2023 10:08:22.489555,"(3.7, 4.9, 4.45)","(9.0, 20.0, 14.7)","(10.0, 18.5, 14.5)","(16.0, 85.0, 67.875)","(14.0, 34.0, 20.333333333333332)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.5, 3.2984999999999998)"
09-01-2023 10:08:23.542783,"(3.7, 4.9, 4.45)","(9.0, 20.0, 19.47)","(10.0, 18.5, 14.5)","(16.0, 85.0, 75.375)","(14.0, 34.0, 27.166666666666664)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.5, 3.376451612903226)"
09-01-2023 10:08:24.528846,"(3.7, 4.9, 4.45)","(9.0, 20.0, 16.53333333333333)","(10.0, 18.5, 14.5)","(16.0, 95.0, 75.375)","(14.0, 34.0, 28.142857142857142)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.45, 3.376451612903226)"
09-01-2023 10:08:25.634818,"(3.7, 4.9, 4.45)","(9.0, 20.0, 17.4)","(10.0, 18.5, 14.5)","(16.0, 95.0, 89.5)","(14.0, 34.0, 28.142857142857142)","(11.0, 38.0, 20.5)","(3.8, 6.8, 5.0)","(2.9, 3.45, 3.376451612903226)"
09-01-2023 10:08:26.742674,"(3.7, 4.9, 4.45)","(9.0, 20.0, 17.4)","(10.0, 18.5, 14.5)","(16.0, 95.0, 79.7)","(14.0, 34.0, 28.142857142857142)","(11.0, 38.0, 20.5)","(3.8, 6.8, 6.246153846153846)","(2.9, 3.45, 3.4333333333333336)"
09-01-2023 10:08:27.808397,"(3.7, 4.9, 4.3)","(9.0, 20.0, 18.96)","(10.0, 18.5, 15.3)","(16.0, 95.0, 79.7)","(14.0, 34.0, 29.9)","(11.0, 38.0, 20.5)","(3.8, 6.8, 6.246153846153846)","(2.9, 3.5, 3.4333333333333336)"
09-01-2023 10:08:28.869259,"(3.7, 4.9, 4.3)","(9.0, 20.0, 18.96)","(10.0, 18.5, 15.3)","(16.0, 95.0, 79.7)","(14.0, 34.0, 31.72222222222222)","(11.0, 38.0, 27.5)","(3.8, 6.8, 4.82)","(2.9, 3.5, 3.45)"
09-01-2023 10:08:29.862984,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 15.5, 12.375)","(16.0, 95.0, 79.7)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.36)"
09-01-2023 10:08:30.875168,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 15.5, 12.375)","(16.0, 95.0, 79.7)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.36)"
09-01-2023 10:08:31.858929,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 15.5, 12.375)","(16.0, 95.0, 79.7)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.36)"
09-01-2023 10:08:32.886335,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 15.5, 12.375)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.45)"
09-01-2023 10:08:33.870876,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 15.5, 12.375)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.384)"
09-01-2023 10:08:34.867750,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 18.5, 15.3)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.5)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.384)"
09-01-2023 10:08:35.948380,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 30.9)","(3.8, 5.0, 4.82)","(2.9, 3.5, 3.1532)"
09-01-2023 10:08:37.050516,"(3.7, 4.9, 4.3)","(9.0, 18.5, 16.881818181818183)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.0)","(3.8, 5.0, 4.82)","(2.9, 3.45, 3.1532)"
09-01-2023 10:08:38.086812,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 16.566666666666666)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 27.0)","(3.8, 5.0, 4.82)","(2.9, 3.45, 3.037777777777778)"
09-01-2023 10:08:39.130498,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 20.85)","(3.8, 5.0, 4.82)","(2.9, 3.45, 3.112)"
09-01-2023 10:08:40.221350,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 24.75)","(3.8, 5.0, 4.82)","(2.9, 3.4, 3.112)"
09-01-2023 10:08:41.285084,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.4, 3.165714285714286)"
09-01-2023 10:08:42.379048,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.35, 3.0044444444444443)"
09-01-2023 10:08:43.381870,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.3, 2.996)"
09-01-2023 10:08:44.377668,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.3, 3.04)"
09-01-2023 10:08:45.308671,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.25, 3.04)"
09-01-2023 10:08:46.303972,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.25, 3.04)"
09-01-2023 10:08:47.314047,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 95.0, 85.18181818181819)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.25, 3.06)"
09-01-2023 10:08:48.317438,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.25)","(10.0, 18.5, 16.0)","(16.0, 100.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.82)","(2.9, 3.2, 3.06)"
09-01-2023 10:08:49.310668,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 15.533333333333333)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 5.0, 4.65)","(2.9, 3.2, 3.06)"
09-01-2023 10:08:50.400320,"(3.7, 4.9, 4.199999999999999)","(9.0, 18.5, 14.94)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 4.9, 4.65)","(2.9, 3.2, 2.97875)"
09-01-2023 10:08:51.455530,"(3.7, 4.8, 4.216666666666667)","(9.0, 18.5, 13.166666666666666)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 4.9, 4.65)","(2.9, 3.25, 2.97875)"
09-01-2023 10:08:52.541064,"(3.7, 4.8, 4.133333333333333)","(9.0, 18.5, 13.166666666666666)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 4.9, 4.65)","(2.9, 3.25, 2.97875)"
09-01-2023 10:08:53.540024,"(3.7, 4.8, 4.133333333333333)","(9.0, 18.5, 13.166666666666666)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 25.0)","(3.8, 4.9, 4.65)","(2.9, 3.25, 2.992)"
09-01-2023 10:08:54.649479,"(3.7, 4.8, 4.177777777777777)","(9.0, 18.5, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 32.205882352941174)","(3.8, 4.9, 4.65)","(2.9, 3.2, 2.992)"
09-01-2023 10:08:55.674044,"(3.7, 4.7, 4.166666666666666)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 32.41666666666667)","(3.8, 4.9, 4.65)","(2.9, 3.2, 2.992)"
09-01-2023 10:08:56.755119,"(3.7, 4.7, 4.16)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 32.41666666666667)","(3.8, 4.9, 4.65)","(2.9, 3.2, 2.97875)"
09-01-2023 10:08:57.816712,"(3.7, 4.7, 4.199999999999999)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 36.0, 35.23529411764706)","(3.8, 4.9, 4.65)","(2.9, 3.25, 2.97875)"
09-01-2023 10:08:58.860981,"(3.7, 4.7, 4.199999999999999)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.779310344827587)","(2.9, 3.25, 2.97875)"
09-01-2023 10:08:59.930501,"(3.7, 4.7, 4.199999999999999)","(9.0, 19.0, 17.12)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.65)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:00.947744,"(3.7, 4.7, 4.199999999999999)","(9.0, 19.0, 17.12)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.65)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:01.969027,"(3.7, 4.7, 4.199999999999999)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.511111111111111)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:03.031469,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:04.045812,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:04.997412,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.97875)"
