,Im The Bounty Hunter Nz,Colerne,Orama,Gracie Cullen,Treacherous Saint,Bettor Star
10-01-2023 18:14:20.481299,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:21.470097,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:22.478784,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:23.514015,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:24.603811,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:25.677690,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:26.690488,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:27.691025,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:28.617220,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:29.595859,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:30.628637,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:31.684402,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:32.667004,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:33.567677,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:34.506664,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:35.529060,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:36.570093,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:37.604444,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:38.621057,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:39.498302,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:40.424173,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:41.440106,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:42.527613,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:43.584372,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:44.588325,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:45.545315,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:46.406233,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:47.441335,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(3.9, 6.2, 5.342857142857143)"
10-01-2023 18:14:48.576248,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:49.726356,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:50.784655,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:52.002898,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:53.162190,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:54.851402,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:56.067613,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:57.136367,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:58.138369,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:14:59.110145,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:15:00.043551,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.066666666666666)","(4.8, 6.6, 5.64)","(3.3, 5.6, 4.84)","(4.0, 6.2, 5.342857142857143)"
10-01-2023 18:15:01.107041,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.2625)"
10-01-2023 18:15:02.164042,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.2625)"
10-01-2023 18:15:03.216387,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.550000000000001)"
10-01-2023 18:15:04.300149,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.4, 5.550000000000001)"
10-01-2023 18:15:05.340479,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.4, 5.6)"
10-01-2023 18:15:06.378101,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:07.353486,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:08.337835,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:09.353603,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:10.332031,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:11.307755,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:12.228909,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:13.184137,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:14.141122,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:15.084893,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:16.086969,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:17.054851,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:18.054526,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:18.953620,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:19.892446,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:20.771454,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:21.621139,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:22.493653,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:23.414347,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:24.338397,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:25.277235,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:26.129431,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 5.8)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:26.983426,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.279999999999999)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:27.867017,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.279999999999999)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:28.756119,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:29.689229,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:30.606066,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:31.529074,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:32.454589,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:33.343827,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:34.297250,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:35.224807,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:36.136884,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:37.040369,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:37.897580,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:38.778950,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:39.634990,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:40.507697,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:41.409413,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:42.297069,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:43.194572,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:44.101596,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:44.988601,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:45.880101,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:46.765667,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:47.631728,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:48.537547,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:49.429258,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:50.323290,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:51.240839,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:52.132453,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:53.044882,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:53.932888,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:54.789412,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:55.714256,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:56.599580,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:57.507337,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:58.407122,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:15:59.299286,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:00.201316,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:01.089090,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:02.006730,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:02.904007,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:03.802669,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:04.708152,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:05.598335,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:06.467012,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:07.326930,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:08.191233,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:09.085284,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:09.957637,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:10.881216,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
10-01-2023 18:16:11.804775,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 10.0, 9.2)","(4.8, 6.6, 6.385714285714285)","(3.3, 5.6, 4.887499999999999)","(4.0, 6.2, 5.6)"
