,Chief Artie,Fitzroy Boy,By By Music,Primed For Victory,Kwinern,Spill The Tears,Casrock,Sertin,Naytellrhi Bird
05-01-2023 17:21:26.686305,"(3.1, 3.9, 3.6619047619047618)","(19.0, 50.0, 42.888888888888886)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 146.0)","(101.0, 230.0, 193.33333333333331)"
05-01-2023 17:21:28.024618,"(3.1, 3.9, 3.6619047619047618)","(19.0, 50.0, 42.888888888888886)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 146.0)","(101.0, 230.0, 193.33333333333331)"
05-01-2023 17:21:29.576386,"(3.1, 3.9, 3.6619047619047618)","(19.0, 50.0, 42.888888888888886)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 146.0)","(101.0, 230.0, 193.33333333333331)"
05-01-2023 17:21:31.097285,"(3.1, 3.9, 3.6619047619047618)","(19.0, 50.0, 42.888888888888886)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 146.0)","(101.0, 230.0, 193.33333333333331)"
05-01-2023 17:21:32.606166,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 44.0)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 123.33333333333333)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:34.089172,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 44.0)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 123.33333333333333)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:35.477995,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 44.0)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 123.33333333333333)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:36.849927,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 44.0)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 123.33333333333333)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:38.264677,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.086206896551724)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 132.5)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:39.723023,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.070588235294118)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:41.126012,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.070588235294118)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:42.498088,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.04)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:43.859173,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.04)","(6.0, 9.6, 9.11111111111111)","(20.0, 27.0, 24.5)","(4.2, 6.0, 5.76)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:45.208830,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.04)","(6.0, 9.6, 9.054545454545455)","(20.0, 28.0, 25.428571428571427)","(4.2, 6.2, 5.9)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:46.582884,"(3.1, 3.9, 3.6619047619047618)","(19.0, 48.0, 43.333333333333336)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.054545454545455)","(20.0, 28.0, 25.428571428571427)","(4.2, 6.2, 5.818181818181818)","(71.0, 180.0, 148.33333333333334)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:47.978591,"(3.1, 3.9, 3.6619047619047618)","(19.0, 60.0, 42.0)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.054545454545455)","(20.0, 28.0, 25.428571428571427)","(4.2, 6.2, 5.771428571428571)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:49.619016,"(3.1, 3.85, 3.7)","(19.0, 60.0, 40.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 25.0)","(4.2, 6.2, 5.771428571428571)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:51.254424,"(3.1, 3.85, 3.7)","(19.0, 60.0, 48.0)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 25.0)","(4.2, 6.2, 5.771428571428571)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:52.689314,"(3.1, 3.85, 3.7)","(19.0, 55.0, 48.0)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 25.0)","(4.2, 6.2, 5.771428571428571)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:54.114789,"(3.1, 3.85, 3.7)","(19.0, 55.0, 42.4)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 25.0)","(4.2, 6.2, 5.831578947368421)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:55.461647,"(3.1, 3.85, 3.7)","(19.0, 55.0, 42.4)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.895652173913043)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:56.830459,"(3.1, 3.85, 3.7)","(19.0, 55.0, 47.125)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.895652173913043)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:58.209220,"(3.1, 3.85, 3.7)","(19.0, 55.0, 47.125)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.895652173913043)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:21:59.520189,"(3.1, 3.85, 3.7)","(19.0, 55.0, 47.125)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.895652173913043)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:22:00.860475,"(3.1, 3.85, 3.7)","(19.0, 55.0, 47.125)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.895652173913043)","(71.0, 180.0, 120.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:22:02.269266,"(3.1, 3.85, 3.7)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.2, 3.0476190476190474)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.978947368421053)","(71.0, 170.0, 122.0)","(101.0, 230.0, 208.0)"
05-01-2023 17:22:03.674569,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.2, 5.8)","(71.0, 170.0, 130.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:05.046419,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 24.25)","(4.2, 6.0, 5.885714285714285)","(71.0, 170.0, 125.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:06.468431,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 28.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 170.0, 125.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:07.795269,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 170.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:09.124750,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:10.458629,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:11.840774,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:13.194542,"(3.1, 3.85, 3.7)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.885714285714285)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:14.506760,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.0, 5.933333333333334)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:15.744622,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.933333333333334)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:17.048321,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.933333333333334)","(71.0, 160.0, 136.66666666666666)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:18.245572,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.933333333333334)","(71.0, 160.0, 136.66666666666666)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:19.483929,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 35.5)","(9.0, 16.5, 15.125)","(3.1, 3.2, 3.066666666666667)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.933333333333334)","(71.0, 160.0, 136.66666666666666)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:20.747089,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.0615384615384618)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.933333333333334)","(71.0, 160.0, 136.66666666666666)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:21.995188,"(3.1, 3.85, 3.724074074074074)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.0615384615384618)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 134.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:23.284072,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:24.592018,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:26.063117,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:27.387120,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:28.817047,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:30.139650,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:31.625183,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:33.462217,"(3.1, 3.85, 3.661111111111111)","(19.0, 55.0, 37.666666666666664)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 9.11111111111111)","(20.0, 26.0, 23.545454545454547)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 138.33333333333334)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:35.089302,"(3.1, 3.85, 3.724074074074074)","(19.0, 55.0, 34.25)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 24.125)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:36.568857,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 22.727272727272727)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:37.911818,"(3.1, 3.85, 3.661111111111111)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 22.727272727272727)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:39.286508,"(3.1, 3.85, 3.661111111111111)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 22.727272727272727)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:40.719457,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 23.857142857142858)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:42.098552,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 23.857142857142858)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:43.514412,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 23.857142857142858)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:44.965919,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 23.857142857142858)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:46.430426,"(3.1, 3.85, 3.724074074074074)","(19.0, 50.0, 34.25)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 23.857142857142858)","(4.2, 6.2, 5.8307692307692305)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:47.986535,"(3.1, 3.85, 3.661111111111111)","(19.0, 50.0, 35.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 26.0, 18.6)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:49.415265,"(3.1, 3.85, 3.724074074074074)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.6)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:50.822944,"(3.1, 3.85, 3.661111111111111)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.6)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:52.205094,"(3.1, 3.85, 3.724074074074074)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.6)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:53.550333,"(3.1, 3.85, 3.724074074074074)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.6)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:54.934188,"(3.1, 3.85, 3.724074074074074)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.1, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.5)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:56.319001,"(3.2, 3.85, 3.661111111111111)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.5)","(4.2, 6.2, 6.173770491803279)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:57.725826,"(3.2, 3.85, 3.661111111111111)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.5)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:22:59.133566,"(3.2, 3.85, 3.661111111111111)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 24.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:00.670724,"(3.2, 3.85, 3.724074074074074)","(19.0, 48.0, 35.333333333333336)","(9.0, 16.5, 15.214285714285714)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:02.198770,"(3.2, 3.85, 3.724074074074074)","(19.0, 48.0, 38.5)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:03.803066,"(3.2, 3.85, 3.724074074074074)","(19.0, 48.0, 38.5)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:05.397787,"(3.2, 3.85, 3.74375)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:07.038007,"(3.2, 3.85, 3.74375)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:08.609698,"(3.2, 3.85, 3.74375)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 18.714285714285715)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:10.186296,"(3.2, 3.85, 3.7555555555555555)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 23.0, 20.875)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:11.587292,"(3.2, 3.85, 3.7555555555555555)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 22.0, 20.65)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
05-01-2023 17:23:12.932091,"(3.2, 3.85, 3.7555555555555555)","(19.0, 48.0, 43.61538461538461)","(9.0, 16.5, 15.136363636363637)","(3.0, 3.1, 3.075)","(6.0, 9.6, 8.866666666666667)","(20.0, 22.0, 20.23913043478261)","(4.2, 6.2, 6.175)","(71.0, 160.0, 120.0)","(101.0, 230.0, 180.0)"
