,Shanerra Star Nz,Questro Queen Nz,Diletto,Hall Stitched Up,Lennox Bromac Nz,Joetomo,Tulhurst Writer,Drive To The Beach,Infinity Beach,Tulhurst Terror
11-01-2023 18:03:45.078728,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 25.11111111111111)","(21.0, 99999, 99990)","(26.0, 55.0, 39.5)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 5.8, 4.781818181818182)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:46.350066,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 18.666666666666668)","(21.0, 99999, 99990)","(26.0, 55.0, 39.0)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 5.8, 5.533333333333333)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:47.585231,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 18.666666666666668)","(21.0, 99999, 99990)","(26.0, 55.0, 39.0)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 5.8, 5.894915254237288)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:48.822210,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 39.5)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 4.496969696969697)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:50.079110,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 39.5)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.6125)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:51.345768,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 39.5)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:52.660958,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 39.5)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:53.991867,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 34.333333333333336)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:55.344220,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 34.333333333333336)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:56.610451,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 21.0)","(21.0, 99999, 99990)","(26.0, 55.0, 34.333333333333336)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:57.931014,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 5.218181818181818)","(15.0, 28.0, 18.666666666666668)","(21.0, 99999, 99990)","(26.0, 55.0, 34.333333333333336)","(21.0, 55.0, 35.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.841025641025641)","(12.0, 14.5, 12.5)"
11-01-2023 18:03:59.245615,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 4.233333333333333)","(15.0, 28.0, 22.4)","(21.0, 99999, 99990)","(26.0, 55.0, 42.6)","(21.0, 55.0, 43.0)","(10.0, 26.0, 16.0)","(4.6, 6.0, 5.177777777777778)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:00.633177,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.6, 4.525)","(15.0, 28.0, 25.4375)","(21.0, 99999, 99990)","(26.0, 55.0, 43.5)","(21.0, 55.0, 43.75)","(10.0, 26.0, 23.444444444444443)","(4.6, 5.9, 5.8100000000000005)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:01.968529,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.5, 4.525)","(15.0, 27.0, 25.4375)","(21.0, 99999, 99990)","(26.0, 50.0, 43.5)","(21.0, 50.0, 43.75)","(10.0, 25.0, 23.444444444444443)","(4.6, 5.9, 4.966666666666667)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:03.390074,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.5, 4.525)","(15.0, 27.0, 25.4375)","(21.0, 99999, 99990)","(26.0, 50.0, 43.5)","(21.0, 50.0, 43.75)","(10.0, 25.0, 23.444444444444443)","(4.6, 5.9, 5.864705882352942)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:04.866767,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.5, 4.525)","(15.0, 27.0, 25.4375)","(21.0, 99999, 99990)","(26.0, 50.0, 43.5)","(21.0, 50.0, 43.75)","(10.0, 25.0, 23.444444444444443)","(4.6, 5.9, 5.025)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:06.176890,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.5, 3.908333333333333)","(15.0, 27.0, 25.77777777777778)","(21.0, 99999, 99990)","(26.0, 50.0, 39.42857142857143)","(21.0, 50.0, 40.0)","(10.0, 25.0, 23.8)","(4.6, 5.9, 5.961607142857143)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:07.496956,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.7, 3.908333333333333)","(15.0, 29.0, 25.77777777777778)","(21.0, 99999, 99990)","(26.0, 60.0, 45.6)","(21.0, 60.0, 40.0)","(10.0, 27.0, 23.8)","(4.6, 6.2, 5.65)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:08.962478,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.7, 5.283333333333333)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 60.0, 43.5)","(21.0, 60.0, 40.0)","(10.0, 27.0, 23.8)","(4.6, 6.0, 5.066666666666666)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:10.339637,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.5, 4.871428571428572)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 50.0, 38.4)","(21.0, 60.0, 40.0)","(10.0, 27.0, 23.8)","(4.6, 6.0, 5.066666666666666)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:11.743722,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.871428571428572)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 48.0, 38.4)","(21.0, 60.0, 40.0)","(10.0, 27.0, 23.8)","(4.6, 6.0, 5.843478260869565)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:13.123033,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.871428571428572)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 48.0, 38.4)","(21.0, 60.0, 40.0)","(10.0, 27.0, 23.8)","(4.6, 6.0, 5.866666666666667)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:14.498756,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.871428571428572)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 48.0, 38.4)","(21.0, 60.0, 42.5)","(10.0, 27.0, 23.8)","(4.6, 5.9, 5.883333333333333)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:15.929620,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.871428571428572)","(15.0, 29.0, 26.1)","(21.0, 99999, 99990)","(26.0, 48.0, 38.4)","(21.0, 60.0, 42.5)","(10.0, 27.0, 23.8)","(4.6, 6.0, 5.366666666666667)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:17.776659,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.2)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 48.0, 32.666666666666664)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.34)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:19.299475,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.2)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 48.0, 32.666666666666664)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.927551020408163)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:20.967274,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.2)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 48.0, 36.666666666666664)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 6.2, 5.471287128712872)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:22.824521,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 4.2)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 60.0, 36.666666666666664)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 6.2, 5.7375)","(12.0, 14.5, 12.5)"
11-01-2023 18:04:24.454247,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.4, 3.94)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 60.0, 36.666666666666664)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 6.0, 5.763636363636364)","(12.0, 14.5, 13.785714285714286)"
11-01-2023 18:04:26.119489,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.3, 4.45)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 60.0, 37.5)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.6000000000000005)","(12.0, 14.5, 14.142857142857142)"
11-01-2023 18:04:27.731129,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.3, 4.45)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 42.5)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.6000000000000005)","(12.0, 15.0, 14.142857142857142)"
11-01-2023 18:04:29.306284,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.3, 4.45)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 40.0)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.6000000000000005)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:30.661165,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.3, 4.133333333333334)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 33.333333333333336)","(21.0, 60.0, 40.0)","(10.0, 27.0, 20.8)","(4.6, 5.9, 5.6000000000000005)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:32.060151,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.133333333333334)","(15.0, 29.0, 23.4)","(21.0, 99999, 99990)","(26.0, 50.0, 33.333333333333336)","(21.0, 60.0, 33.75)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.9, 5.691666666666666)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:33.741447,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.65)","(15.0, 29.0, 19.666666666666668)","(21.0, 99999, 99990)","(26.0, 50.0, 31.333333333333336)","(21.0, 60.0, 33.75)","(10.0, 27.0, 16.666666666666668)","(4.6, 5.8, 5.919685039370079)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:35.498684,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.65)","(15.0, 29.0, 19.666666666666668)","(21.0, 99999, 99990)","(26.0, 50.0, 38.8)","(21.0, 60.0, 33.75)","(10.0, 27.0, 16.666666666666668)","(4.6, 6.2, 5.741237113402062)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:37.099455,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.65)","(15.0, 29.0, 19.666666666666668)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 45.0)","(10.0, 27.0, 16.666666666666668)","(4.6, 6.2, 6.016494845360825)","(12.0, 16.0, 14.857142857142858)"
11-01-2023 18:04:38.563180,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.65)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 46.875)","(10.0, 27.0, 19.25)","(4.6, 6.2, 5.952808988764045)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:40.072690,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.4)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 46.875)","(10.0, 27.0, 19.25)","(4.6, 6.2, 6.256410256410256)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:41.490908,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.4)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 46.875)","(10.0, 27.0, 19.25)","(4.6, 6.4, 5.725)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:43.017972,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.4)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.2, 5.52)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:44.422724,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.4)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.2, 6.1722222222222225)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:46.022492,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.425)","(15.0, 29.0, 22.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.2, 5.333333333333334)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:47.500580,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.475)","(15.0, 29.0, 25.88888888888889)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 5.9, 6.155555555555556)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:48.931334,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.2)","(15.0, 29.0, 24.5)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.2, 6.155555555555556)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:50.366607,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.2)","(15.0, 29.0, 24.5)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.2, 6.155555555555556)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:51.738751,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.475)","(15.0, 29.0, 24.5)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.2, 6.339130434782609)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:53.260444,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.475)","(15.0, 29.0, 23.0)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 19.25)","(4.6, 6.4, 6.133333333333334)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:54.678361,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.642307692307693)","(15.0, 29.0, 23.0)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.08)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:56.080760,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.907692307692308)","(15.0, 29.0, 24.333333333333336)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.8, 6.308333333333334)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:57.531684,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.907692307692308)","(15.0, 29.0, 24.333333333333336)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.6, 6.308333333333334)","(12.0, 16.0, 15.0)"
11-01-2023 18:04:58.948295,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.907692307692308)","(15.0, 29.0, 24.799999999999997)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.539393939393939)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:00.449764,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.907692307692308)","(15.0, 29.0, 24.799999999999997)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 32.0)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.35)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:01.827146,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.907692307692308)","(15.0, 29.0, 25.88888888888889)","(21.0, 99999, 99990)","(26.0, 50.0, 37.5)","(21.0, 60.0, 33.75)","(10.0, 27.0, 20.8)","(4.6, 6.6, 6.16)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:03.245461,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.907692307692308)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.8, 4.422222222222222)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:04.673743,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 42.0)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 7.0, 6.1866666666666665)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:06.095069,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 36.5)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.2, 5.235294117647059)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:07.542126,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 36.5)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.8, 6.470886075949367)","(12.0, 16.0, 15.0)"
11-01-2023 18:05:08.946607,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 36.5)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.698181818181818)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:10.345273,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.8, 5.927272727272727)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:11.752258,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 44.22222222222222)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.173333333333333)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:13.446402,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 44.22222222222222)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.6, 6.173333333333333)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:15.345186,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 44.22222222222222)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.4, 5.764705882352941)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:16.843610,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(15.0, 29.0, 25.0)","(21.0, 99999, 99990)","(26.0, 50.0, 44.22222222222222)","(21.0, 60.0, 33.75)","(10.0, 27.0, 19.25)","(4.6, 6.4, 5.764705882352941)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:18.559206,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.0, 6.1)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:21.063381,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.2, 5.96)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:22.819724,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 27.0, 20.8)","(4.6, 6.2, 6.1866666666666665)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:24.535932,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 40.0, 32.875)","(4.6, 6.6, 6.337142857142857)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:26.096958,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 40.0, 32.875)","(4.6, 6.6, 6.292307692307692)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:27.585778,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 20.9)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 40.0, 27.4)","(4.6, 6.4, 6.27719298245614)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:29.144700,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 38.0, 31.375)","(4.6, 6.6, 6.0)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:30.720981,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(15.0, 29.0, 22.25)","(21.0, 99999, 99990)","(26.0, 50.0, 37.0)","(21.0, 60.0, 32.0)","(10.0, 38.0, 27.4)","(4.6, 6.4, 6.361111111111112)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:32.397760,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.425)","(16.0, 29.0, 25.0)","(26.0, 99999, 99990)","(26.0, 50.0, 37.0)","(26.0, 60.0, 33.75)","(10.0, 38.0, 25.75)","(4.6, 6.4, 6.090625)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:34.035364,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(16.0, 29.0, 25.0)","(26.0, 99999, 99990)","(26.0, 50.0, 36.5)","(26.0, 60.0, 39.6)","(10.0, 40.0, 25.75)","(4.6, 6.4, 6.1000000000000005)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:35.631379,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(16.0, 29.0, 25.5)","(26.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(26.0, 60.0, 39.6)","(10.0, 40.0, 25.75)","(4.6, 6.2, 6.102777777777778)","(12.0, 16.0, 13.666666666666666)"
11-01-2023 18:05:37.363986,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.0, 4.616666666666667)","(16.0, 29.0, 25.5)","(26.0, 99999, 99990)","(26.0, 50.0, 41.33333333333333)","(26.0, 60.0, 39.6)","(10.0, 40.0, 25.75)","(4.6, 6.2, 6.052631578947368)","(12.0, 16.0, 13.666666666666666)"
