,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:48:07.144291,"(3.0, 3.95, 3.93)","(81.0, 200.0, 160.0)","(41.0, 55.0, 49.42857142857143)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.198181818181818)","(10.0, 13.0, 12.714285714285714)","(5.5, 7.6, 7.575757575757575)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.5200000000000005)","(71.0, 150.0, 130.0)","(10.0, 14.5, 12.4)","(71.0, 170.0, 142.0)","(91.0, 100.0, 95.71428571428572)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:08.937995,"(3.0, 3.95, 3.93)","(81.0, 200.0, 160.0)","(41.0, 55.0, 49.42857142857143)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.198181818181818)","(10.0, 13.0, 12.714285714285714)","(5.5, 7.6, 7.575757575757575)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.5200000000000005)","(71.0, 150.0, 130.0)","(10.0, 14.5, 12.4)","(71.0, 170.0, 142.0)","(91.0, 100.0, 95.71428571428572)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:10.667933,"(3.0, 3.95, 3.928571428571429)","(81.0, 200.0, 160.0)","(41.0, 55.0, 49.5)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.198181818181818)","(10.0, 13.0, 12.714285714285714)","(5.5, 7.6, 7.587301587301587)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.873684210526315)","(71.0, 150.0, 130.0)","(10.0, 14.5, 12.333333333333334)","(71.0, 170.0, 142.0)","(91.0, 100.0, 91.66666666666667)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:12.353938,"(3.0, 3.95, 3.928571428571429)","(81.0, 200.0, 160.0)","(41.0, 55.0, 49.42857142857143)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.198181818181818)","(10.0, 13.0, 12.714285714285714)","(5.5, 7.6, 7.587301587301587)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.890909090909091)","(71.0, 150.0, 130.0)","(10.0, 14.0, 12.333333333333334)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:14.083273,"(3.0, 3.95, 3.928571428571429)","(81.0, 200.0, 140.0)","(41.0, 55.0, 49.42857142857143)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.198181818181818)","(10.0, 13.0, 12.285714285714286)","(5.5, 7.6, 7.587301587301587)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.890909090909091)","(71.0, 150.0, 130.0)","(10.0, 14.0, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:15.781255,"(3.0, 3.95, 4.1684210526315795)","(81.0, 200.0, 140.0)","(41.0, 55.0, 49.42857142857143)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.152631578947369)","(10.0, 12.5, 12.285714285714286)","(5.5, 7.6, 7.587301587301587)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.890909090909091)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 40.0, 37.666666666666664)"
06-01-2023 12:48:18.480604,"(3.0, 4.2, 4.1684210526315795)","(81.0, 200.0, 140.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.2785714285714285)","(10.0, 12.5, 12.285714285714286)","(5.5, 7.6, 7.583333333333333)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.890909090909091)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 40.0, 33.15384615384615)"
06-01-2023 12:48:20.946131,"(3.0, 4.2, 4.066666666666666)","(81.0, 200.0, 140.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.142857142857142)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:23.363500,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 140.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.142857142857142)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:25.502434,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.36111111111111)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:27.374516,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:29.170650,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:31.084432,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.166666666666666)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 38.0, 33.15384615384615)"
06-01-2023 12:48:32.953628,"(3.0, 4.2, 4.175609756097561)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 34.25)"
06-01-2023 12:48:34.888415,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 32.81818181818182)"
06-01-2023 12:48:36.682012,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.15)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 98.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.807692307692308)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 32.81818181818182)"
06-01-2023 12:48:38.462258,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.3, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 95.0)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 32.81818181818182)"
06-01-2023 12:48:40.228728,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 32.81818181818182)"
06-01-2023 12:48:42.049911,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 43.75)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 36.0, 32.81818181818182)"
06-01-2023 12:48:43.865593,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 34.0, 32.75)"
06-01-2023 12:48:45.701235,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 8.0, 7.815384615384615)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 142.0)","(91.0, 100.0, 90.0)","(21.0, 34.0, 32.75)"
06-01-2023 12:48:47.582095,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 5.0375)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 8.0, 7.676923076923077)","(71.0, 150.0, 125.0)","(10.0, 13.5, 12.9)","(71.0, 170.0, 135.0)","(91.0, 100.0, 90.0)","(21.0, 34.0, 32.75)"
06-01-2023 12:48:49.539138,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.2, 4.957692307692308)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.82258064516129)","(71.0, 170.0, 142.0)","(91.0, 130.0, 105.0)","(21.0, 34.0, 32.75)"
06-01-2023 12:48:51.711996,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.957692307692308)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.82258064516129)","(71.0, 170.0, 142.0)","(91.0, 120.0, 100.0)","(21.0, 34.0, 32.75)"
06-01-2023 12:48:54.103577,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.957692307692308)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.82258064516129)","(71.0, 170.0, 142.0)","(91.0, 120.0, 100.0)","(21.0, 38.0, 32.85714285714286)"
06-01-2023 12:48:56.452947,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.416666666666666)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.5, 12.82258064516129)","(71.0, 170.0, 142.0)","(91.0, 120.0, 96.0)","(21.0, 38.0, 31.454545454545453)"
06-01-2023 12:48:58.329116,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.38888888888889)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.5, 11.871428571428572)","(71.0, 170.0, 142.0)","(91.0, 120.0, 97.5)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:00.186440,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 53.97727272727273)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.38888888888889)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.0, 12.9)","(71.0, 170.0, 142.0)","(91.0, 120.0, 97.5)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:02.059191,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 54.02173913043478)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.38888888888889)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.0, 12.921875)","(71.0, 170.0, 142.0)","(91.0, 120.0, 97.5)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:03.784288,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 54.02173913043478)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.38888888888889)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.0, 12.807692307692308)","(71.0, 170.0, 142.0)","(91.0, 120.0, 97.5)","(21.0, 36.0, 32.0)"
06-01-2023 12:49:05.623433,"(3.0, 4.2, 4.189473684210527)","(81.0, 200.0, 155.0)","(41.0, 55.0, 54.02173913043478)","(31.0, 50.0, 48.285714285714285)","(4.4, 5.0, 4.947619047619048)","(10.0, 12.5, 12.38888888888889)","(5.5, 7.6, 7.555555555555555)","(31.0, 110.0, 80.83333333333333)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 13.0, 12.954545454545455)","(71.0, 170.0, 142.0)","(91.0, 120.0, 97.5)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:07.486954,"(3.0, 4.2, 4.197368421052632)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 50.0, 46.8)","(4.4, 5.0, 4.768354430379747)","(10.0, 12.5, 11.919354838709678)","(5.5, 7.6, 7.586206896551724)","(31.0, 110.0, 94.375)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.895833333333334)","(71.0, 170.0, 142.0)","(91.0, 120.0, 107.5)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:09.274013,"(3.0, 4.2, 4.197368421052632)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.9, 4.768354430379747)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.586206896551724)","(31.0, 110.0, 94.375)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.895833333333334)","(71.0, 170.0, 142.0)","(91.0, 120.0, 107.5)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:11.045391,"(3.0, 4.3, 4.275)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.761111111111111)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.586206896551724)","(31.0, 110.0, 94.375)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.895833333333334)","(71.0, 170.0, 142.0)","(91.0, 130.0, 116.0)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:12.832008,"(3.0, 4.5, 4.41)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.757894736842105)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.586206896551724)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.895833333333334)","(71.0, 170.0, 142.0)","(91.0, 130.0, 106.66666666666667)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:14.578568,"(3.0, 4.5, 4.469230769230769)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.757894736842105)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.676923076923077)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.875)","(71.0, 170.0, 142.0)","(91.0, 120.0, 110.0)","(21.0, 34.0, 31.454545454545453)"
06-01-2023 12:49:16.371919,"(3.0, 4.5, 4.469230769230769)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.75)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.64)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 120.0, 110.0)","(21.0, 38.0, 31.076923076923077)"
06-01-2023 12:49:18.029215,"(3.0, 4.5, 4.469230769230769)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.75)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.64)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 120.0, 110.0)","(21.0, 38.0, 31.076923076923077)"
06-01-2023 12:49:19.702642,"(3.0, 4.5, 4.469230769230769)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.75)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.64)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:21.434570,"(3.0, 4.5, 4.457142857142857)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.75)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.670588235294117)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:23.288690,"(3.0, 4.5, 4.457142857142857)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.75)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.670588235294117)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 36.0, 31.333333333333332)"
06-01-2023 12:49:25.050235,"(3.0, 4.5, 4.457142857142857)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.561538461538462)","(10.0, 12.0, 11.919354838709678)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.670588235294117)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.795454545454545)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 36.0, 32.0)"
06-01-2023 12:49:26.723819,"(3.0, 4.5, 4.457142857142857)","(81.0, 200.0, 155.0)","(41.0, 55.0, 51.7)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.523529411764706)","(10.0, 12.0, 11.875)","(5.5, 7.6, 7.5588235294117645)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.685714285714285)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.756756756756756)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:28.340178,"(3.0, 4.6, 4.375)","(81.0, 200.0, 155.0)","(41.0, 60.0, 57.33333333333333)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.469230769230769)","(10.0, 12.0, 11.895833333333334)","(5.5, 7.6, 7.792)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.685714285714285)","(71.0, 150.0, 130.0)","(10.0, 12.0, 11.756756756756756)","(71.0, 170.0, 142.0)","(91.0, 130.0, 115.0)","(21.0, 34.0, 32.0)"
06-01-2023 12:49:30.015172,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 155.0)","(41.0, 60.0, 57.5)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.533333333333333)","(10.0, 12.0, 11.926470588235293)","(5.5, 7.8, 7.792)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.56)","(71.0, 150.0, 130.0)","(10.0, 12.0, 12.931034482758621)","(71.0, 170.0, 142.0)","(91.0, 130.0, 118.0)","(21.0, 34.0, 31.5)"
06-01-2023 12:49:31.653318,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 60.0, 65.0)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.675)","(10.0, 12.0, 11.916666666666666)","(5.5, 7.8, 7.792)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.5)","(71.0, 150.0, 118.75)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.692307692307693)"
06-01-2023 12:49:33.283960,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 75.0, 62.5)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.642857142857143)","(10.0, 12.0, 11.916666666666666)","(5.5, 7.8, 7.828571428571428)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.475)","(71.0, 150.0, 124.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.36363636363636)"
06-01-2023 12:49:34.907081,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.642857142857143)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 7.828571428571428)","(31.0, 110.0, 97.5)","(5.5, 7.6, 7.5473684210526315)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.36363636363636)"
06-01-2023 12:49:36.522812,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.675)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 7.828571428571428)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.5473684210526315)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.36363636363636)"
06-01-2023 12:49:38.119781,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.678571428571429)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 7.828571428571428)","(31.0, 110.0, 97.5)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.36363636363636)"
06-01-2023 12:49:39.716260,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.678571428571429)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 7.828571428571428)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.36363636363636)"
