,Blue Cheyenne,Townsville,Egg White,Albert,Allegiance,Black Trumpet,Justa Lil Faith,Butterflyrock,Nick Of Time,Trace Sea
07-01-2023 19:01:37.760380,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:39.110818,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:40.439261,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:41.821515,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:43.145373,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:44.929736,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:46.402483,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:47.972347,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.927272727272728)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:49.431071,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.974193548387097)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:50.824423,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 8.0, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:52.221262,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:53.468695,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:54.820038,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:56.127339,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:57.397485,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:01:58.944770,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:00.310914,"(7.0, 10.0, 9.28)","(7.0, 11.5, 9.913333333333334)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.07)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:01.818394,"(7.0, 10.0, 9.55)","(7.0, 11.5, 10.350000000000001)","(15.0, 21.0, 18.75)","(4.0, 5.7, 5.25)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 25.833333333333336)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:03.180617,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:04.549460,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:06.296680,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:07.875207,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.96153846153846)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:09.538280,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 27.0, 22.346153846153847)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:11.637689,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 26.0, 22.346153846153847)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:13.510956,"(7.0, 10.0, 9.55)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.136363636363637)","(4.0, 5.7, 5.127272727272727)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.680769230769231)","(18.0, 26.0, 22.346153846153847)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:15.253391,"(7.0, 10.0, 8.72)","(7.0, 12.0, 10.350000000000001)","(15.0, 21.0, 18.375)","(4.0, 5.7, 5.0636363636363635)","(6.0, 7.8, 7.770731707317073)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.65)","(18.0, 26.0, 22.346153846153847)","(7.5, 99999, 99990)","(31.0, 200.0, 169.0909090909091)"
07-01-2023 19:02:16.633103,"(7.0, 10.0, 9.418181818181818)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.175)","(6.0, 7.8, 7.64)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.75, 3.7249999999999996)","(18.0, 26.0, 18.5)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:18.138460,"(7.0, 10.0, 9.418181818181818)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.175)","(6.0, 7.8, 7.6)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 18.5)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:19.769642,"(7.0, 10.0, 9.418181818181818)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.6)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 18.5)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:21.329613,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.800000000000001)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 18.5)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:22.959127,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.4, 7.800000000000001)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 18.5)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:24.766112,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.4, 7.800000000000001)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 19.25)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:26.424926,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.4, 7.8)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 19.25)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:27.942250,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.576923076923077)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.8)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 19.25)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:29.396309,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.375)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.8)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 19.25)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:30.812706,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.375)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.628571428571429)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 26.0, 18.0)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:32.226780,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.375)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.628571428571429)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 25.0, 22.333333333333332)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:33.927723,"(7.0, 10.0, 9.146666666666667)","(7.0, 12.0, 11.1)","(15.0, 21.0, 18.375)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.628571428571429)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7249999999999996)","(18.0, 25.0, 22.333333333333332)","(7.5, 99999, 99990)","(31.0, 200.0, 88.0)"
07-01-2023 19:02:35.375337,"(7.0, 10.0, 9.418181818181818)","(7.0, 12.0, 11.775)","(15.0, 21.0, 18.7)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.2, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.8, 3.7535714285714286)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 200.0, 61.0)"
07-01-2023 19:02:36.871969,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.7)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.7535714285714286)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:38.296758,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.7535714285714286)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:39.689298,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.7535714285714286)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:41.190094,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.803448275862069)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:42.599701,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.803448275862069)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:43.911205,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.803448275862069)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:45.240156,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:46.644144,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:48.014769,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.448)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:49.307229,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:50.651991,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:51.979887,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:53.243885,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:54.777848,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:56.138447,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:57.520453,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:02:58.988190,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:03:00.427420,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.682758620689655)","(71.0, 210.0, 193.52941176470586)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:03:01.709776,"(7.0, 10.0, 9.8)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.6881355932203395)","(71.0, 210.0, 120.0)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:03:02.941544,"(7.0, 10.0, 9.80952380952381)","(7.0, 12.0, 11.775)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.6881355932203395)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 61.0)"
07-01-2023 19:03:04.178419,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 8.0, 7.6881355932203395)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 70.66666666666666)"
07-01-2023 19:03:05.382001,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.751351351351351)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 25.0, 23.28125)","(7.5, 99999, 99990)","(31.0, 90.0, 70.66666666666666)"
07-01-2023 19:03:06.694203,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 70.66666666666666)"
07-01-2023 19:03:07.979732,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.5, 18.166666666666668)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 70.66666666666666)"
07-01-2023 19:03:09.326393,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.5, 18.5)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 71.33333333333334)"
07-01-2023 19:03:10.633062,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 19.0, 18.5)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 71.33333333333334)"
07-01-2023 19:03:11.942355,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 18.5, 18.25)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 71.33333333333334)"
07-01-2023 19:03:13.218762,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 18.5, 18.25)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 71.33333333333334)"
07-01-2023 19:03:14.521022,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 18.5, 18.25)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 90.0, 59.5)"
07-01-2023 19:03:15.803231,"(7.0, 10.0, 9.36)","(7.0, 12.0, 11.785714285714285)","(15.0, 18.5, 18.25)","(4.0, 5.7, 5.190909090909091)","(6.0, 7.8, 7.75)","(71.0, 210.0, 142.5)","(3.2, 3.85, 3.8200000000000003)","(18.0, 30.0, 26.25)","(7.5, 99999, 99990)","(31.0, 85.0, 59.5)"
